match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_wasFouled,stat_interceptionWon,stat_wonTackle,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_bigChanceCreated,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_punches,stat_errorLeadToAGoal
12528275,home,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,25,185,235,M,825850,EUR,923529600,G,25,25,False,26.0,24.0,3.0,1.0,0.0,24.0,24.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,90.0,31.0,6.2,2.0,9.775e-05,0,-0.0036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528275,home,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,25,179,949,M,595396,EUR,780019200,D,11,11,False,47.0,35.0,5.0,2.0,0.0,11.0,14.0,37.0,,6.0,3.0,2.0,1.0,2.0,,,,,90.0,73.0,6.7,21.0,0.063742,1,,True,25.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0142,1.0,,,,,,,,,,,,,,,,,
12528275,home,Kayserispor,Joseph Attamah,joseph-attamah,J. Attamah,D,3,180,183,M,332963,EUR,769564800,D,3,3,False,55.0,51.0,3.0,1.0,0.0,38.0,38.0,17.0,,2.0,1.0,,,2.0,,,,,90.0,59.0,6.2,5.0,0.00476753,0,,,13.0,,,,1.0,,,2.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,
12528275,home,Kayserispor,Lionel Carole,lionel-carole,L. Carole,D,23,180,84,M,122922,EUR,671414400,D,23,23,False,67.0,60.0,10.0,5.0,0.0,42.0,42.0,25.0,,,2.0,,,7.0,,,,,90.0,73.0,6.8,7.0,0.0136921,0,,,18.0,,,1.0,,,,3.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
12528275,home,Kayserispor,Hasan Ali Kaldırım,hasan-ali-kaldirim,H. A. Kaldırım,D,3,182,94,M,39847,EUR,629164800,D,33,33,False,56.0,45.0,7.0,6.0,0.0,16.0,18.0,47.0,,,3.0,,,8.0,,,,,90.0,83.0,7.1,25.0,0.0330143,0,,,29.0,9.0,,,,,,2.0,,2.0,1.0,,,1.0,,,1.0,2.0,2.0,,,,,,,,,,,,
12528275,home,Kayserispor,Ali Karimi,ali-karimi,A. Karimi,M,24,186,411,M,803869,EUR,760924800,M,6,6,False,28.0,22.0,1.0,,0.0,17.0,19.0,9.0,2.0,5.0,8.0,3.0,2.0,3.0,,,,,45.0,38.0,6.5,8.0,0.00501222,0,,,5.0,,,2.0,,,,,,2.0,1.0,2.0,,,,,2.0,2.0,1.0,,,,,,,,,,,,
12528275,home,Kayserispor,Kartal Kayra Yılmaz,kartal-kayra-yilmaz,K. K. Yılmaz,M,17,177,1057,M,966811,EUR,973296000,M,8,8,False,75.0,66.0,7.0,4.0,0.0,32.0,35.0,50.0,,2.0,1.0,1.0,,4.0,,,,,90.0,97.0,7.5,18.0,0.130756,3,,,36.0,10.0,2.0,,1.0,,,2.0,,1.0,,,0.0733,3.0,,,,1.0,,2.0,1.0,1.0,0.0096,,,,,,,,
12528275,home,Kayserispor,Aylton Boa Morte,aylton-boa-morte,A. B. Morte,M,10,182,83,M,883918,EUR,748742400,M,70,70,False,12.0,7.0,2.0,,0.0,1.0,1.0,13.0,,5.0,5.0,4.0,3.0,4.0,,,,,76.0,27.0,7.0,12.0,0.00322399,2,,,6.0,2.0,,1.0,,2.0,,,,,2.0,2.0,0.8687,1.0,,,1.0,,,1.0,1.0,,0.9207,1.0,1.0,,,,,,
12528275,home,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,7,176,326,M,344009,EUR,771984000,M,7,7,False,34.0,31.0,,,1.0,12.0,13.0,33.0,3.0,7.0,5.0,3.0,2.0,4.0,,,,,90.0,61.0,8.8,13.0,0.797791,5,,,23.0,12.0,4.0,,2.0,,2.0,,,3.0,1.0,1.0,0.4326,2.0,,,,,3.0,2.0,1.0,,0.6004,,1.0,2.0,,,,,
12528275,home,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,20,172,381,M,859748,EUR,763344000,M,20,20,False,34.0,28.0,2.0,2.0,0.0,9.0,10.0,29.0,2.0,5.0,11.0,3.0,3.0,2.0,,,,,88.0,55.0,7.4,12.0,0.467514,2,,,19.0,5.0,,3.0,2.0,1.0,1.0,,,1.0,,,0.185,1.0,,,4.0,2.0,,1.0,,,,1.0,,1.0,1.0,,,,
