match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_blockedScoringAttempt,stat_lastManTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock
12437733,home,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189,12131,M,oblakjan,69768,EUR,726364800,G,13,13,False,True,11.0,8.0,4.0,1.0,0.0,8.0,10.0,1.0,7.0,90.0,15.0,5.9,4.0,5.075e-05,0,-1.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437733,home,Atlético Madrid,Marcos Llorente,marcos-llorente,M. Llorente,D,14,184,9206,M,marcosllorente,353138,EUR,791424000,D,14,14,False,,78.0,70.0,2.0,1.0,0.0,35.0,37.0,46.0,6.0,90.0,107.0,7.2,12.0,0.450421,0,,37.0,5.0,2.0,2.0,2.0,6.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
12437733,home,Atlético Madrid,José María Giménez,jose-maria-gimenez,J. M. Giménez,D,2,185,5874,M,JoseMaGimenez13,325355,EUR,790560000,D,2,2,False,,79.0,74.0,3.0,,0.0,47.0,48.0,31.0,5.0,90.0,91.0,6.8,5.0,0.00906972,0,,27.0,,,2.0,,7.0,,,3.0,2.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12437733,home,Atlético Madrid,Clément Lenglet,clement-lenglet,C. Lenglet,D,15,186,7982,M,clement_lenglet,580550,EUR,803347200,D,15,15,False,,85.0,75.0,6.0,2.0,0.0,45.0,50.0,35.0,8.0,79.0,94.0,6.5,11.0,0.00964739,0,,30.0,,,1.0,,3.0,,,4.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12437733,home,Atlético Madrid,Javi Galán,javi-galan,J. Galán,D,20,172,2472,M,,825133,EUR,785203200,D,21,21,False,,56.0,46.0,1.0,,0.0,19.0,23.0,38.0,3.0,90.0,82.0,6.4,17.0,0.0760032,1,,28.0,5.0,1.0,,10.0,5.0,,1.0,,,2.0,1.0,1.0,3.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,0.0173,,,,,,,,,,,,,,,
12437733,home,Atlético Madrid,Giuliano Simeone,giuliano-simeone,G. Simeone,M,20,178,16028,M,giulisimeone,1099352,EUR,1040169600,M,22,22,False,,35.0,29.0,,,0.0,16.0,17.0,20.0,5.0,75.0,51.0,6.8,8.0,0.0371983,1,,15.0,2.0,2.0,,4.0,2.0,1.0,,,1.0,,,1.0,,1.0,2.0,1.0,1.0,1.0,,1.0,0.0723,1.0,1.0,0.1605,,,,,,,,,,,,
12437733,home,Atlético Madrid,Rodrigo de Paul,rodrigo-de-paul,R. de Paul,M,7,180,54582,M,RodridePaul,249399,EUR,769737600,M,5,5,False,,57.0,42.0,6.0,1.0,0.0,18.0,20.0,38.0,4.0,63.0,62.0,7.2,16.0,0.0251267,1,,24.0,1.0,,,2.0,2.0,,,,1.0,2.0,2.0,,,,1.0,1.0,,,,,0.0344,1.0,,0.3114,,,1.0,,,,,,,,,
12437733,home,Atlético Madrid,Pablo Barrios,pablo-barrios,P. Barrios,M,8,181,6589,M,PBarrios,1142588,EUR,1055635200,M,8,8,False,,74.0,67.0,2.0,2.0,1.0,23.0,25.0,52.0,3.0,90.0,91.0,7.7,12.0,0.25217,0,,44.0,3.0,,5.0,6.0,10.0,,1.0,1.0,,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,
12437733,home,Atlético Madrid,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16658,M,conorgallagher92,904970,EUR,949795200,M,4,4,False,,44.0,38.0,1.0,,0.0,17.0,17.0,27.0,2.0,63.0,51.0,6.4,8.0,0.00852132,1,,21.0,,,,2.0,3.0,1.0,,,,,,,,,1.0,,3.0,3.0,1.0,1.0,0.6576,,,,,,,1.0,,,,,,,,
12437733,home,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176,100258,M,AGriez,85859,EUR,669513600,F,7,7,False,,54.0,46.0,4.0,4.0,0.0,17.0,18.0,42.0,5.0,90.0,74.0,9.3,20.0,0.370961,4,,29.0,6.0,,,5.0,1.0,,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,0.6741,3.0,,1.5029,,,2.0,,1.0,,,,,,,
12437733,home,Atlético Madrid,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,224894,M,LaAraña,944656,EUR,949276800,F,19,19,False,,29.0,19.0,2.0,1.0,0.0,6.0,7.0,23.0,1.0,75.0,37.0,6.4,14.0,0.0884221,1,,14.0,1.0,1.0,,7.0,1.0,,,,,,,,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0167,,,,,,,,,,,,,,,
12437733,home,Atlético Madrid,Koke,koke,Koke,M,6,177,5822,M,Koke6,84539,EUR,694828800,M,6,6,True,,28.0,24.0,2.0,2.0,1.0,5.0,6.0,23.0,2.0,27.0,39.0,7.0,7.0,0.0218527,0,,19.0,1.0,,,2.0,2.0,,,1.0,,2.0,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
12437733,home,Atlético Madrid,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17312,M,asorloth,309078,EUR,818121600,F,9,9,True,,3.0,3.0,,,0.0,1.0,1.0,2.0,3.0,27.0,12.0,5.7,3.0,0.0363194,3,,2.0,,,1.0,5.0,3.0,1.0,,,,,,,,,2.0,,4.0,2.0,,,0.5212,3.0,,0.4193,,,,3.0,,,,,,,,
