match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_wasFouled,stat_fouls,player_firstName,player_lastName,captain,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_accurateCross,stat_hitWoodwork,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox
11067600,home,Palmeiras,Weverton,weverton,Weverton,G,1,189,7138,M,Weverton,243529,EUR,566352000,G,21,21,False,26.0,17.0,17.0,8.0,13.0,14.0,4.0,12.0,9.0,1.0,2.0,90.0,34.0,7.3,9.0,0.00260756,0,0.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067600,home,Palmeiras,Marcos Rocha,marcos-rocha,M. Rocha,D,14,176,2464,M,,82576,EUR,597801600,D,2,2,False,46.0,40.0,8.0,5.0,23.0,23.0,17.0,26.0,2.0,,,90.0,68.0,6.8,16.0,0.0150143,0,,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
11067600,home,Palmeiras,Gustavo Gómez,gustavo-gomez,G. Gómez,D,15,185,8380,M,gustavogomez,220833,EUR,736646400,D,15,15,False,24.0,22.0,3.0,2.0,16.0,16.0,6.0,8.0,3.0,,,90.0,37.0,7.3,3.0,0.00182383,2,,,1.0,3.0,,,,5.0,,,,,True,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0665,0.0315,,,,,,,,,,,,
11067600,home,Palmeiras,Murilo,murilo,Murilo,D,26,188,4420,M,,874729,EUR,859420800,D,26,26,False,41.0,37.0,4.0,2.0,24.0,26.0,13.0,15.0,3.0,,,90.0,52.0,7.5,4.0,0.21136,0,,,2.0,2.0,,,,3.0,,1.0,,,,1.0,,,,3.0,2.0,2.0,,,,1.0,2.0,,,,,,,,,,
11067600,home,Palmeiras,Mayke,mayke,Mayke,D,12,178,2322,M,,273329,EUR,721353600,M,12,12,False,28.0,22.0,1.0,1.0,10.0,11.0,12.0,22.0,5.0,,,85.0,37.0,6.7,11.0,0.0117109,1,,5.0,1.0,,,,,1.0,,1.0,,,,,,1.0,,1.0,,,,0.0468,,,1.0,,,,,,,,,,
11067600,home,Palmeiras,Richard Ríos,richard-rios,R. Ríos,M,20,185,34402,M,richardrios,1015292,EUR,959904000,M,27,27,False,29.0,24.0,4.0,3.0,10.0,13.0,14.0,19.0,6.0,,,90.0,56.0,7.6,11.0,0.0243526,5,,3.0,4.0,10.0,1.0,3.0,3.0,,2.0,1.0,,,,,,1.0,,,5.0,3.0,1.0,0.1094,,,1.0,2.0,4.0,,,,,,,,
11067600,home,Palmeiras,Zé Rafael,ze-rafael,Z. Rafael,M,6,175,2603,M,,329069,EUR,740188800,M,8,8,False,14.0,11.0,2.0,1.0,4.0,5.0,7.0,10.0,6.0,,,85.0,29.0,7.0,9.0,0.0186389,1,,1.0,6.0,6.0,1.0,4.0,2.0,,,,,,,1.0,,1.0,,,4.0,2.0,1.0,0.0761,,,1.0,2.0,,1.0,1.0,,,,,,
11067600,home,Palmeiras,Joaquín Piquerez,joaquin-piquerez,J. Piquerez,D,22,183,6392,M,,881110,EUR,903916800,M,22,22,False,20.0,19.0,3.0,2.0,10.0,10.0,10.0,13.0,3.0,,,60.0,30.0,7.0,5.0,0.463441,1,,3.0,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,0.0185,,,3.0,,1.0,,1.0,1.0,,,,,
11067600,home,Palmeiras,Raphael Veiga,raphael-veiga,R. Veiga,M,23,176,17123,M,raphaelveiga,840020,EUR,803520000,F,23,23,False,23.0,20.0,6.0,4.0,2.0,3.0,22.0,28.0,4.0,,,90.0,45.0,7.8,9.0,0.416137,3,,8.0,7.0,7.0,3.0,4.0,2.0,,2.0,2.0,,,,,,2.0,,1.0,3.0,2.0,,0.0922,,,7.0,,1.0,,1.0,4.0,1.0,,,,
11067600,home,Palmeiras,Endrick,endrick,Endrick,F,9,173,417542,M,Endrick,1174937,EUR,1153440000,F,9,9,False,12.0,8.0,1.0,1.0,2.0,3.0,7.0,11.0,1.0,,,71.0,24.0,6.6,10.0,0.0395234,3,,2.0,8.0,1.0,1.0,2.0,,,1.0,2.0,,,,4.0,,2.0,1.0,,,,3.0,0.2841,0.2509,,,,,,,1.0,,,,,
