match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_goals,stat_interceptionWon,stat_wonTackle,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_accurateCross,player_firstName,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,player_lastName,stat_bigChanceMissed,stat_hitWoodwork,stat_wasFouled,stat_totalOffside,stat_bigChanceCreated,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12117263,home,Criciúma,Yannick Bolasie,yannick-bolasie,Y. Bolasie,F,11,185,3708,M,46620,EUR,611971200,F,11,11,False,15.0,12.0,3.0,3.0,0.0,3.0,5.0,9.0,12.0,2.0,,82.0,25.0,6.6,8.0,0.0541616,1,,2.0,10.0,3.0,1.0,2.0,,1.0,1.0,,0.1763,,,2.0,1.0,3.0,,,1.0,3.0,,,,,1.0,,1.0,,,,,,,,,,
12117263,home,Criciúma,Claudinho,claudinho,Claudinho,D,2,180,509,M,992791,EUR,969753600,D,27,27,True,32.0,26.0,4.0,1.0,0.0,9.0,11.0,17.0,22.0,5.0,,58.0,47.0,7.2,8.0,0.0411769,2,,1.0,3.0,5.0,,1.0,,1.0,4.0,1.0,0.0454,,,,,3.0,,,4.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,
12117263,home,Criciúma,Ronald,ronald,Ronald,M,8,171,426,M,931521,EUR,866592000,M,6,6,True,17.0,12.0,5.0,2.0,0.0,6.0,9.0,6.0,9.0,5.0,,45.0,27.0,6.6,8.0,0.0157098,2,,1.0,4.0,1.0,2.0,,,1.0,1.0,,0.154,,,,,1.0,,2.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,
12117263,home,Criciúma,Jonathan,jonathan,Jonathan,D,2,178,74,M,882351,EUR,714700800,D,13,13,True,13.0,7.0,3.0,1.0,0.0,2.0,4.0,5.0,9.0,3.0,,22.0,22.0,6.5,9.0,0.00250668,0,,,2.0,,,,,,,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
12117263,home,Criciúma,Marquinhos Gabriel,marquinhos-gabriel,Marquinhos Gabriel,M,10,174,310,M,90812,EUR,648518400,M,10,10,True,3.0,1.0,1.0,,0.0,1.0,1.0,,2.0,1.0,,8.0,6.0,6.3,5.0,8.13e-06,0,,,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117263,home,Criciúma,Felipe Vizeu,felipe-vizeu,F. Vizeu,F,9,184,950,M,839635,EUR,858124800,F,9,9,True,4.0,2.0,,,0.0,2.0,3.0,,1.0,,,8.0,4.0,6.5,2.0,2.752e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117263,home,Criciúma,Alisson,alisson,Alisson,G,1,190,88,M,840166,EUR,802569600,G,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117263,home,Criciúma,Walisson Maia,walisson-maia,W. Maia,D,14,187,68,M,552176,EUR,682732800,D,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117263,home,Criciúma,Higor Meritão,higor-meritao,H. Meritão,M,22,186,200,M,973845,EUR,772329600,M,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117263,home,Criciúma,Patrick de Paula,patrick-de-paula,P. de Paula,M,6,180,1248,M,1015291,EUR,936748800,M,85,85,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117263,home,Criciúma,Jhonata Robert,jhonata-robert,J. Robert,F,10,179,384,M,998494,EUR,940896000,F,50,50,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117263,home,Criciúma,Pedro Rocha,pedro-rocha,Pedro Rocha,F,32,178,1163,M,794930,EUR,780969600,F,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Pedro,,,,Rocha,,,,,,,,,
12117263,home,Criciúma,Werik Popó,werik-popo,Werik Popó,F,98,190,139,M,1186631,EUR,1003276800,F,77,77,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117263,away,Atlético Goianiense,Pedro Rangel,pedro-rangel,Pedro Rangel,G,12,192,199,M,1092614,EUR,962236800,G,1,1,False,19.0,13.0,7.0,2.0,0.0,12.0,13.0,1.0,6.0,7.0,3.0,90.0,27.0,6.2,6.0,0.00022513,0,-0.1372,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,2.0
12117263,away,Atlético Goianiense,Bruno Tubarão,bruno-tubarao,B. Tubarão,D,29,180,421,M,931588,EUR,796348800,D,2,2,False,31.0,26.0,1.0,,0.0,12.0,12.0,14.0,21.0,4.0,,55.0,44.0,6.4,10.0,0.051105,0,,2.0,3.0,2.0,,1.0,,2.0,,2.0,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,
12117263,away,Atlético Goianiense,Adriano Martins,adriano-martins,Adriano Martins,D,4,193,138,M,1008459,EUR,859852800,D,4,4,False,41.0,34.0,5.0,1.0,0.0,18.0,19.0,16.0,22.0,2.0,,90.0,53.0,6.9,8.0,0.00702573,0,,,1.0,6.0,,1.0,,5.0,3.0,1.0,,,,1.0,1.0,,,1.0,3.0,,,,,,1.0,,,,,,1.0,,,,,,
12117263,away,Atlético Goianiense,Alix Vinicius,alix-vinicius,A. Vinicius,D,4,196,333,M,1117597,EUR,941846400,D,3,3,False,51.0,41.0,7.0,5.0,0.0,25.0,34.0,16.0,17.0,9.0,,90.0,73.0,7.6,10.0,0.0112071,1,,,4.0,5.0,,,,7.0,1.0,,0.0708,,,2.0,3.0,1.0,,2.0,1.0,1.0,,4.0,,Alix Vinicius,,1.0,,,,,1.0,,,,,,
12117263,away,Atlético Goianiense,Alejo Cruz,alejo-cruz,A. Cruz,M,15,169,217,M,1086925,EUR,967766400,D,6,6,False,39.0,28.0,3.0,2.0,0.0,6.0,11.0,23.0,38.0,5.0,,90.0,72.0,6.8,26.0,0.0526926,0,,10.0,2.0,4.0,,1.0,,3.0,2.0,3.0,,,,,,1.0,,2.0,1.0,2.0,2.0,,1.0,Alejo Cruz Techera,1.0,,,,,,1.0,,,,,,
12117263,away,Atlético Goianiense,Rhaldney,rhaldney,Rhaldney,M,26,184,223,M,992024,EUR,911520000,M,7,7,False,40.0,38.0,3.0,3.0,0.0,6.0,6.0,32.0,34.0,4.0,,89.0,62.0,7.1,8.0,0.0511468,4,,,6.0,5.0,1.0,1.0,,1.0,3.0,3.0,0.1267,,,1.0,1.0,2.0,,,2.0,1.0,2.0,,,,,3.0,1.0,,,,1.0,,,,,,
12117263,away,Atlético Goianiense,Roni,roni,Roni,M,70,174,491,M,1046440,EUR,924134400,M,5,5,False,54.0,47.0,2.0,,0.0,19.0,20.0,28.0,35.0,6.0,,90.0,71.0,7.7,8.0,0.0257779,2,,1.0,2.0,7.0,,3.0,,3.0,3.0,,0.0594,,,1.0,,,,2.0,3.0,1.0,1.0,1.0,,Roni,3.0,2.0,,,,,1.0,,,,,,
12117263,away,Atlético Goianiense,Gabriel Baralhas,gabriel-baralhas,G. Baralhas,M,44,178,849,M,922575,EUR,907977600,M,8,8,False,51.0,44.0,7.0,7.0,0.0,18.0,20.0,26.0,31.0,4.0,,90.0,71.0,7.6,10.0,0.0397403,1,,,3.0,10.0,,3.0,,,3.0,2.0,0.0216,,True,1.0,2.0,1.0,,3.0,2.0,,1.0,,,,2.0,1.0,,,,,4.0,,,,,,
12117263,away,Atlético Goianiense,Janderson,janderson,Janderson,M,99,161,276,M,870898,EUR,919987200,F,11,11,False,13.0,10.0,,,0.0,4.0,4.0,7.0,11.0,2.0,,55.0,27.0,6.6,9.0,0.150655,1,,2.0,5.0,2.0,2.0,2.0,1.0,,,1.0,0.0219,0.0103,,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,2.0,,,,,,
12117263,away,Atlético Goianiense,Jan Hurtado,jan-hurtado,J. Hurtado,F,9,181,694,M,868777,EUR,952214400,F,9,9,False,13.0,10.0,,,0.0,7.0,7.0,3.0,6.0,1.0,,55.0,24.0,6.2,8.0,0.00166847,1,,,6.0,,1.0,,,1.0,,4.0,0.0216,,,3.0,,2.0,,,,2.0,,,,,,,1.0,,,,,1.0,,,,,
12117263,away,Atlético Goianiense,Matías Lacava,matias-lacava,M. Lacava,F,36,167,824,M,1016029,EUR,1034208000,F,10,10,False,23.0,16.0,2.0,1.0,0.0,5.0,8.0,11.0,18.0,3.0,,80.0,41.0,7.2,16.0,0.0463608,2,,3.0,6.0,7.0,1.0,7.0,1.0,,2.0,1.0,0.0314,0.0673,,,,1.0,,,2.0,,2.0,,,,3.0,1.0,,,,,2.0,,,,,,
12117263,away,Atlético Goianiense,Luiz Fernando,luiz-fernando,Luiz Fernando,M,32,178,624,M,874143,EUR,845424000,F,18,18,True,19.0,14.0,1.0,1.0,0.0,1.0,1.0,13.0,19.0,4.0,,35.0,31.0,6.6,11.0,0.0224575,1,,1.0,5.0,3.0,3.0,3.0,,,,,0.0255,,,,1.0,,,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,
12117263,away,Atlético Goianiense,Joel Campbell,joel-campbell,J. Campbell,F,10,178,1405,M,154508,EUR,709516800,F,17,17,True,26.0,20.0,1.0,1.0,0.0,1.0,1.0,19.0,26.0,2.0,,35.0,40.0,7.2,11.0,0.070651,0,,1.0,2.0,5.0,1.0,2.0,,,4.0,1.0,,,,,,,,,4.0,,,,,,1.0,,,,,,,,,,,,
12117263,away,Atlético Goianiense,Derek Freitas,derek-freitas,Derek,F,9,185,128,M,924423,EUR,881020800,F,19,19,True,12.0,9.0,,,0.0,4.0,4.0,5.0,8.0,2.0,,35.0,16.0,6.8,4.0,0.00847431,0,,,3.0,2.0,1.0,,,,2.0,,,,,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,
12117263,away,Atlético Goianiense,Shaylon,shaylon,Shaylon,M,7,180,381,M,874723,EUR,862099200,M,16,16,True,5.0,4.0,,,0.0,2.0,2.0,3.0,6.0,,,10.0,9.0,7.0,3.0,0.0500158,1,,3.0,,,,,1.0,,,,0.0163,0.0118,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
12117263,away,Atlético Goianiense,Jean Carlos,jean-carlos-alves-ferreira,J. Carlos,M,21,174,39,M,1588737,EUR,1115510400,M,20,20,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,4.0,,1.0,0.00077055,0,,,,1.0,,,,,,,,,,,,,,,,,,,,Jean,,,,Carlos,,,1.0,,,,,,
12117263,away,Atlético Goianiense,Emerson  Júnior,emerson-junior,E. Júnior,G,1,195,50,M,1066552,EUR,949881600,G,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Emerson  Júnior,,,,,,,,,,,,,
12117263,away,Atlético Goianiense,Philipe Sampaio,philipe-sampaio,P. Sampaio,D,,191,349,M,588996,EUR,784512000,D,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117263,away,Atlético Goianiense,Luiz Felipe,luiz-felipe,Luiz Felipe,D,3,187,139,M,831993,EUR,747532800,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117263,away,Atlético Goianiense,Rafael Haller,haller-rafael,R. Haller,D,17,178,58,M,1177801,EUR,966470400,D,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
