match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_challengeLost,stat_wonContest,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_penaltyConceded,stat_outfielderBlock,stat_totalOffside,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goodHighClaim,stat_goals,stat_hitWoodwork,stat_lastManTackle,stat_goalAssist,stat_bigChanceCreated
11452952,away,Al Wehda,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183.0,100,M,925459,EUR,857174400,G,13,13,False,23.0,17.0,14.0,8.0,12.0,13.0,5.0,10.0,1.0,,11.0,2.0,,3.0,90.0,37.0,7.7,6.0,0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,3.0,,,,,
11452952,away,Al Wehda,Saeed Almuwallad,saeed-al-muwallad,S. Almuwallad,D,2,184.0,20,M,872205,EUR,668476800,D,2,2,False,25.0,17.0,6.0,2.0,10.0,11.0,8.0,19.0,5.0,2.0,3.0,,,,90.0,57.0,8.0,18.0,1,,,5.0,,1.0,,,3.0,4.0,3.0,1.0,,,,2.0,1.0,1.0,,,,,,1.0,1.0,,,,1.0,,,,
11452952,away,Al Wehda,Abdullah Al-Hafith,abdullah-al-hafith,A. Al-Hafith,D,17,188.0,29,M,160901,EUR,725241600,D,17,17,False,38.0,34.0,3.0,,24.0,25.0,10.0,13.0,4.0,4.0,3.0,,,,90.0,49.0,7.0,5.0,2,,,,2.0,3.0,,2.0,,2.0,1.0,,,1.0,,,,1.0,,,,,True,1.0,,1.0,,,,1.0,,,
11452952,away,Al Wehda,Jawad El Yamiq,jawad-el-yamiq,J. E. Yamiq,D,18,190.0,4432,M,877103,EUR,699321600,D,5,5,False,40.0,34.0,7.0,3.0,24.0,26.0,10.0,14.0,8.0,4.0,7.0,,,,90.0,60.0,7.7,7.0,3,,,,,2.0,,2.0,3.0,6.0,4.0,1.0,1.0,2.0,,1.0,,,,,,,,,,1.0,2.0,,,,,,
11452952,away,Al Wehda,Islam Ahmed Hawsawi,islam-ahmed-hawsawi,I. A. Hawsawi,D,27,170.0,30,M,1106232,EUR,1009411200,D,27,27,False,21.0,10.0,1.0,,5.0,9.0,5.0,13.0,7.0,,7.0,,,,90.0,58.0,6.8,25.0,0,Hawsawi Islam Ahmed,,1.0,,5.0,1.0,5.0,1.0,3.0,2.0,1.0,,2.0,,2.0,2.0,,,,,1.0,,,,,,,,,1.0,,
11452952,away,Al Wehda,Abdulaziz Noor,abdulaziz-noor,A. Noor,M,24,173.0,80,M,1085115,EUR,916617600,M,24,24,False,11.0,8.0,,,5.0,5.0,3.0,11.0,3.0,,4.0,,,,78.0,31.0,6.4,13.0,2,Abdulaziz Noor,,5.0,3.0,8.0,1.0,3.0,,1.0,1.0,,2.0,1.0,,2.0,1.0,,,,,,,,,1.0,1.0,,,,,,
11452952,away,Al Wehda,Ala'a Al-Hejji,alaa-al-hejji,A. Al-Hejji,M,18,173.0,32,M,826242,EUR,817948800,M,88,88,False,35.0,31.0,3.0,3.0,15.0,16.0,16.0,19.0,5.0,,3.0,,,,78.0,46.0,7.0,7.0,0,,,,,7.0,3.0,,1.0,4.0,4.0,2.0,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,
11452952,away,Al Wehda,Fayçal Fajr,faycal-fajr,F. Fajr,M,76,178.0,1037,M,143786,EUR,586396800,M,76,76,False,53.0,42.0,9.0,4.0,21.0,23.0,23.0,35.0,6.0,,12.0,,,,90.0,74.0,9.0,17.0,2,,,5.0,,2.0,2.0,2.0,2.0,1.0,,,,2.0,,,2.0,1.0,,1.0,,3.0,,2.0,2.0,,,,1.0,,,1.0,1.0
11452952,away,Al Wehda,Hussain Ahmed Al Issa,hussain-ahmed-al-issa,H. A. A. Issa,M,20,173.0,18,M,989764,EUR,978048000,M,28,28,False,18.0,16.0,,,7.0,8.0,9.0,10.0,11.0,,9.0,,,,86.0,45.0,6.7,14.0,0,,,,,10.0,5.0,6.0,1.0,4.0,1.0,,2.0,3.0,,3.0,3.0,1.0,,,1.0,1.0,,,,,,,,,,,
11452952,away,Al Wehda,Anselmo,anselmo,Anselmo,M,87,182.0,171,M,256671,EUR,603936000,F,87,87,False,23.0,15.0,1.0,,6.0,6.0,9.0,17.0,10.0,,2.0,,,,90.0,41.0,6.6,16.0,0,,,,3.0,11.0,2.0,4.0,,3.0,1.0,2.0,2.0,2.0,,4.0,3.0,2.0,,,,,,,,,,,,,,,
11452952,away,Al Wehda,Hazzaa Al-Ghamdi,hazzaa-al-ghamdi,H. Al-Ghamdi,F,90,174.0,33,M,1095802,EUR,979171200,F,90,90,False,7.0,6.0,,,2.0,2.0,4.0,5.0,4.0,,1.0,,,,64.0,15.0,6.7,5.0,0,Hazzaa Ahmed Al-Ghamdi,,,,4.0,,2.0,,2.0,1.0,1.0,2.0,1.0,,3.0,1.0,,,,,2.0,,,,,,,,,,,
11452952,away,Al Wehda,Waleed Bakshween,waleed-bakshween,W. Bakshween,M,,176.0,23,M,911303,EUR,626832000,M,4,4,True,8.0,8.0,,,7.0,7.0,1.0,1.0,2.0,,2.0,,,,26.0,12.0,6.4,1.0,0,,,,,3.0,1.0,1.0,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,
11452952,away,Al Wehda,Abdulkarim Al Qahtani,abdulkarim-al-qahtani,A. Al Qahtani,M,8,173.0,8,M,804094,EUR,729216000,M,12,12,True,3.0,,2.0,,,1.0,,2.0,1.0,,,,,,12.0,9.0,6.1,6.0,1,,,,,4.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,
11452952,away,Al Wehda,Yahya Naji,yahya-naji,Y. Naji,F,80,170.0,27,M,984587,EUR,920332800,F,80,80,True,4.0,2.0,1.0,,1.0,1.0,1.0,3.0,,,1.0,,,,12.0,4.0,6.3,2.0,0,,,,,3.0,,,,,,2.0,1.0,,,,,,,,2.0,,,,,,,,,,,,
11452952,away,Al Wehda,Odion Ighalo,odion-ighalo,O. Ighalo,F,,183.0,2180,M,29774,EUR,613958400,F,9,9,True,1.0,1.0,,,,,1.0,1.0,2.0,,1.0,,,,12.0,5.0,7.6,1.0,1,,,,,1.0,,2.0,,,,,1.0,2.0,,,,,,,,,,1.0,,,,,1.0,,,,
11452952,away,Al Wehda,Ayman Al-Hussaini,ayman-al-hussaini,A. Al-Hussaini,G,12,180.0,1,M,872206,EUR,835747200,G,21,21,True,,,,,,,,,,,,,,,,,,,0,Ayman,Al-Hussaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452952,away,Al Wehda,Abdullah Bukhari,abdullah-bukhari,A. Bukhari,D,3,177.0,10,M,832637,EUR,774489600,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452952,away,Al Wehda,Naif Kariri,kireiri-naif,N. Kariri,D,38,164.0,10,M,948907,EUR,892684800,D,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452952,away,Al Wehda,Sattam Al Tumbukti,sattam-al-tumbukti,S. A. Tumbukti,M,87,,5,M,1472755,EUR,999561600,M,25,25,True,,,,,,,,,,,,,,,,,,,0,Sattam Al Tumbukti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452952,away,Al Wehda,Jaber Assiri,jaber-assiri,J. Assiri,F,20,178.0,4,M,920524,EUR,875059200,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
