match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_totalOffside,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,stat_hitWoodwork,captain,stat_goodHighClaim,stat_bigChanceMissed,player_sofascoreId
11409201,away,Sporting Braga,Bruma,bruma,Bruma,F,7,173,2690,M,97012,EUR,782956800,M,7,7,False,53.0,38.0,5.0,2.0,7.0,10.0,32.0,44.0,,8.0,,,,90.0,69.0,6.8,21.0,0.1116,0.0,0.367047,1,,1.0,1.0,,7.0,5.0,3.0,2.0,2.0,1.0,,,2.0,2.0,3.0,2.0,,,,,1.0,,1.0,,,,,1.0,,,,,
11409201,away,Sporting Braga,Simon Banza,simon-banza,S. Banza,F,9,189,10452,M,825945,EUR,839894400,F,23,23,False,9.0,7.0,1.0,1.0,1.0,1.0,6.0,8.0,,,,,,90.0,22.0,7.2,6.0,0.1982,0.3861,0.017106,2,,,8.0,2.0,10.0,5.0,,2.0,1.0,1.0,,,,,2.0,2.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,,,,,simbnz
11409201,away,Sporting Braga,João Moutinho,joao-moutinho,J. Moutinho,M,8,171,1563,M,6562,EUR,526521600,M,28,28,True,44.0,40.0,1.0,,14.0,14.0,26.0,31.0,,4.0,,,,45.0,51.0,6.8,7.0,0.0,0.0,0.0262838,0,,1.0,,1.0,3.0,3.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11409201,away,Sporting Braga,Mutassim Al-Musrati,mutassim-al-musrati,M. Al-Musrati,M,73,189,2821,M,868958,EUR,828748800,M,8,8,True,33.0,29.0,7.0,6.0,6.0,7.0,23.0,26.0,,3.0,,,,33.0,38.0,7.5,6.0,0.084,0.2041,0.0186151,1,,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,
11409201,away,Sporting Braga,Adrián Marín,adrian-marin,A. Marín,D,21,181,96,M,547242,EUR,852768000,D,19,19,True,12.0,8.0,,,1.0,4.0,7.0,9.0,,,,,,26.0,17.0,7.1,6.0,0.0,0.0,0.071015,0,,1.0,,2.0,,4.0,,,,,,,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,
11409201,away,Sporting Braga,Pizzi,pizzi,Pizzi,M,21,179,1284,M,77725,EUR,623635200,M,22,22,True,28.0,22.0,2.0,2.0,5.0,5.0,20.0,27.0,,2.0,,,,26.0,36.0,7.7,9.0,0.1461,0.2541,0.184747,1,,4.0,,1.0,1.0,2.0,,1.0,,,,,,,1.0,1.0,,,,1.0,3.0,,1.0,,,1.0,,,,,,,
11409201,away,Sporting Braga,Roger Fernandes,roger-fernandes,R. Fernandes,M,78,170,2450,M,1128560,EUR,1132531200,F,11,11,True,10.0,8.0,2.0,1.0,4.0,4.0,6.0,8.0,1.0,2.0,,,,13.0,22.0,6.9,3.0,0.0,0.0,0.169235,0,,2.0,,,1.0,4.0,,,3.0,2.0,,,1.0,1.0,,1.0,,,,,2.0,,1.0,,,,,,,,,,
11409201,away,Sporting Braga,Tiago Sá,tiago-sa,T. Sá,G,12,188,145,M,344159,EUR,789782400,G,12,12,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409201,away,Sporting Braga,Diogo Fonseca,fonseca-diogo,D. Fonseca,D,3,191,23,M,1120035,EUR,1018396800,D,47,47,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409201,away,Sporting Braga,Rodrigo Zalazar,rodrigo-zalazar,R. Zalazar,M,10,174,2789,M,966575,EUR,934416000,M,16,16,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409201,away,Sporting Braga,André Castro,andre-castro,A. Castro,M,,179,107,M,41652,EUR,575942400,M,88,88,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
