match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_outfielderBlock,stat_totalOffside,stat_totalContest,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_totalCross,stat_challengeLost,stat_fouls,player_sofascoreId,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_hitWoodwork,stat_savedShotsFromInsideTheBox
11406723,home,Genoa,Albert Guðmundsson,albert-gudmundsson,A. Guðmundsson,F,10,178,3691,M,804909,EUR,866332800,F,11,11,False,17.0,13.0,1.0,1.0,1.0,2.0,2.0,14.0,22.0,6.0,,,90.0,36.0,7.4,13.0,0.319918,3,,1.0,,4.0,2.0,1.0,,,,,2.0,1.0,,,,3.0,2.0,0.5488,4.0,,,7.0,,1.0,,1.0,,,0.1013,3.0,1.0,1.0,1.0,,,,
11406723,home,Genoa,Djed Spence,djed-spence,D. Spence,D,24,184,4534,M,945798,EUR,965779200,D,90,90,True,6.0,3.0,,,0.0,2.0,2.0,1.0,4.0,1.0,,,27.0,16.0,6.6,6.0,0.00042702,0,,,1.0,1.0,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11406723,home,Genoa,Kevin Strootman,kevin-strootman,K. Strootman,M,,186,405,M,34221,EUR,634867200,M,8,8,True,8.0,7.0,,,0.0,1.0,1.0,6.0,7.0,1.0,,,27.0,9.0,6.4,1.0,0.0164776,0,,1.0,,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,
11406723,home,Genoa,Alan Matturro,matturro-alan,A. Matturro,D,3,189,1328,M,1177401,EUR,1097452800,D,33,33,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,13.0,6.0,7.1,,1.9e-06,1,,1.0,1.0,1.0,1.0,,1.0,,,,,,,2.0,,,1.0,0.0688,,,,,,,,,,,,,,,,,,,
11406723,home,Genoa,Caleb Ekuban,caleb-ekuban,C. Ekuban,F,18,182,842,M,309156,EUR,764380800,F,18,18,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,13.0,7.0,6.7,1.0,0.00401833,1,,,,,,,,,,,,,,,,,,0.0664,,,,,,,,1.0,,,0.02,,,,,,,,
11406723,home,Genoa,Daniele Sommariva,daniele-sommariva,D. Sommariva,G,39,186,152,M,595572,EUR,869184000,G,39,39,True,3.0,,3.0,,0.0,,,,3.0,1.0,,,8.0,4.0,6.5,3.0,,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406723,home,Genoa,Josep Martínez,josep-martinez,J. Martínez,G,13,191,2817,M,845291,EUR,896227200,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406723,home,Genoa,Mattia Bani,mattia-bani,M. Bani,D,13,188,270,M,250547,EUR,755481600,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406723,home,Genoa,Ridgeciano Haps,ridgeciano-haps,R. Haps,D,5,175,339,M,250501,EUR,739843200,D,55,55,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406723,home,Genoa,Milan Badelj,milan-badelj,M. Badelj,M,,186,902,M,39482,EUR,604368000,M,47,47,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406723,home,Genoa,Emil Bohinen,emil-bohinen,E. Bohinen,M,37,185,230,M,824584,EUR,921196800,M,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406723,home,Genoa,Mateo Retegui,mateo-retegui,M. Retegui,F,32,186,15837,M,914501,EUR,925344000,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,mateoretegui,,,,,,,,,,,,
11406723,home,Genoa,Junior Messias,junior-messias,J. Messias,F,10,179,1230,M,888219,EUR,674092800,F,10,10,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406723,home,Genoa,David Ankeye,david-ankeye,D. Ankeye,F,22,191,214,M,1457821,EUR,1022025600,F,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406723,away,Bologna,Federico Ravaglia,federico-ravaglia,F. Ravaglia,G,13,196,580,M,850952,EUR,942278400,G,34,34,False,24.0,21.0,3.0,,0.0,21.0,21.0,,3.0,2.0,,1.0,86.0,26.0,6.0,3.0,1.505e-05,0,-0.8226,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406723,away,Bologna,Lorenzo De Silvestri,lorenzo-de-silvestri,L. De Silvestri,D,29,185,372,M,14718,EUR,580348800,D,29,29,False,60.0,53.0,5.0,1.0,0.0,31.0,33.0,22.0,31.0,4.0,,,86.0,80.0,6.7,11.0,0.0121159,0,,1.0,1.0,2.0,5.0,,4.0,,3.0,3.0,,1.0,True,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,
11406723,away,Bologna,Sam Beukema,sam-beukema,S. Beukema,D,31,188,2235,M,898815,EUR,911260800,D,31,31,False,106.0,102.0,7.0,7.0,0.0,70.0,73.0,32.0,33.0,2.0,,,90.0,110.0,6.4,5.0,0.00940891,1,,,2.0,,2.0,,1.0,,,,,,,1.0,,,1.0,0.3348,,,,,,,,,,,,,,,,1.0,,,
11406723,away,Bologna,Jhon Lucumí,jhon-lucumi,J. Lucumí,D,26,185,4571,M,818481,EUR,898819200,D,26,26,False,82.0,79.0,5.0,4.0,0.0,42.0,43.0,37.0,39.0,1.0,,,90.0,95.0,6.6,4.0,0.0289812,2,,2.0,4.0,4.0,6.0,1.0,1.0,2.0,,,,1.0,,,,1.0,,0.2165,,,,,,1.0,,,2.0,,,,1.0,,,,1.0,,
11406723,away,Bologna,Charalampos Lykogiannis,charalampos-lykogiannis,C. Lykogiannīs,D,22,188,706,M,98212,EUR,751248000,D,22,22,False,67.0,58.0,6.0,2.0,0.0,28.0,34.0,33.0,42.0,2.0,,,90.0,99.0,6.8,16.0,0.295549,2,,2.0,4.0,6.0,5.0,1.0,1.0,,1.0,1.0,,,,,,,,0.04,1.0,,,9.0,1.0,2.0,,,2.0,,,3.0,,,,,,,
11406723,away,Bologna,Oussama El Azzouzi,oussama-el-azzouzi,O. E. Azzouzi,M,17,189,7762,M,1127191,EUR,991094400,M,17,17,False,69.0,64.0,8.0,7.0,0.0,25.0,26.0,39.0,43.0,1.0,,,90.0,80.0,6.9,7.0,0.0144759,0,,2.0,2.0,5.0,5.0,2.0,1.0,1.0,2.0,1.0,,1.0,,,,,,,1.0,Oussama El Azzouzi,,,,1.0,o.elazzouzi,,,,,,,,,,,,
11406723,away,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182,2495,M,814882,EUR,889660800,M,6,6,False,78.0,69.0,10.0,6.0,0.0,29.0,32.0,41.0,47.0,7.0,,,90.0,88.0,6.8,13.0,0.414614,0,,2.0,1.0,3.0,4.0,1.0,,,1.0,1.0,2.0,2.0,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,
11406723,away,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183,5740,M,793645,EUR,854064000,M,7,7,False,8.0,6.0,,,0.0,2.0,2.0,6.0,10.0,,,,61.0,23.0,6.4,10.0,0.31616,1,,3.0,,8.0,1.0,2.0,1.0,,,,3.0,1.0,,1.0,2.0,1.0,1.0,0.05,2.0,,,4.0,,2.0,,,,,,2.0,,,,,,,
11406723,away,Bologna,Giovanni Fabbian,giovanni-fabbian,G. Fabbian,M,80,186,1385,M,1067204,EUR,1042502400,M,80,80,False,14.0,12.0,,,0.0,4.0,4.0,8.0,10.0,,,,60.0,28.0,6.8,6.0,0.00333,3,,1.0,2.0,5.0,6.0,4.0,1.0,,1.0,1.0,,1.0,,,,2.0,2.0,0.2303,,,,,,,,1.0,,,0.0391,,2.0,,,,,1.0,
11406723,away,Bologna,Alexis Saelemaekers,alexis-saelemaekers,A. Saelemaekers,M,56,180,7592,M,901891,EUR,930441600,M,56,56,False,27.0,22.0,2.0,1.0,0.0,4.0,4.0,18.0,24.0,5.0,,,70.0,38.0,6.4,13.0,0.0200032,0,,1.0,1.0,6.0,4.0,3.0,,,2.0,1.0,2.0,1.0,,,,1.0,,,1.0,,,1.0,,1.0,AS56,,,,,,,,,,,,
11406723,away,Bologna,Santiago Castro,santiago-castro,S. Castro,F,9,178,6420,M,1116577,EUR,1095465600,F,18,18,False,12.0,11.0,1.0,1.0,0.0,4.0,5.0,7.0,7.0,1.0,,,90.0,23.0,6.7,7.0,0.0197446,1,,2.0,2.0,4.0,3.0,1.0,1.0,,1.0,1.0,5.0,,,,,,1.0,0.0806,,Santiago Castro,,,,2.0,,,,,,,,,,,,,
11406723,away,Bologna,Kacper Urbański,kacper-urbanski,K. Urbański,M,82,182,5357,M,1012383,EUR,1094515200,M,82,82,True,20.0,18.0,,,0.0,4.0,4.0,14.0,17.0,,,,30.0,25.0,6.8,5.0,0.0217181,0,,,2.0,2.0,2.0,1.0,,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,kacper_urbanski10,,,,,,,,,,,,
11406723,away,Bologna,Jens Odgaard,jens-odgaard,J. Odgaard,M,21,188,1820,M,826064,EUR,922838400,F,21,21,True,6.0,6.0,,,0.0,2.0,2.0,4.0,5.0,,,,29.0,12.0,6.6,2.0,0.00167175,1,,,1.0,1.0,2.0,1.0,,,,,,1.0,,,1.0,,,0.0334,,,,1.0,,,,,1.0,,,,,,,,,,
11406723,away,Bologna,Jesper Karlsson,jesper-karlsson,J. Karlsson,F,11,179,1272,M,834597,EUR,901324800,F,10,10,True,7.0,7.0,,,0.0,2.0,2.0,6.0,8.0,2.0,,,20.0,12.0,6.6,3.0,0.0430036,0,,,,2.0,,,,1.0,,,1.0,,,,,,,,1.0,,,3.0,,2.0,,,,,,1.0,,,,,,,
11406723,away,Bologna,Nicola Bagnolini,nicola-bagnolini,N. Bagnolini,G,1,194,129,M,1085555,EUR,1079222400,G,23,23,True,3.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,,,1.0,8.0,4.0,7.0,1.0,0.00027629,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
11406723,away,Bologna,Tommaso Corazza,corazza-tommaso,T. Corazza,M,27,174,263,M,1137366,EUR,1088467200,D,16,16,True,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,,,,8.0,5.0,6.6,1.0,0.00043401,0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406723,away,Bologna,Łukasz Skorupski,lukasz-skorupski,Ł. Skorupski,G,1,187,4421,M,44906,EUR,673401600,G,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,lukaszskorupski28,,,,,,,,,,,,
11406723,away,Bologna,Stefan Posch,stefan-posch,S. Posch,D,4,188,1364,M,355486,EUR,863568000,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406723,away,Bologna,Riccardo Calafiori,riccardo-calafiori,R. Calafiori,D,33,188,24414,M,957602,EUR,1021766400,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,richycala,,,,,,,,,,,,
11406723,away,Bologna,Mihajlo Ilić,mihajlo-ilic,M. Ilić,D,15,192,608,M,1193085,EUR,1054684800,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406723,away,Bologna,Adama Soumaoro,adama-soumaoro,A. Soumaoro,D,,187,123,M,158573,EUR,708825600,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406723,away,Bologna,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,16,181,1305,M,1092409,EUR,1039996800,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406723,away,Bologna,Remo Freuler,remo-freuler,R. Freuler,M,8,181,1928,M,115516,EUR,703296000,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406723,away,Bologna,Dan Ndoye,dan-ndoye,D. Ndoye,M,14,184,4721,M,944327,EUR,972432000,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406723,away,Bologna,Michel Aebischer,michel-aebischer,M. Aebischer,M,20,182,1236,M,850891,EUR,852508800,M,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
