match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_challengeLost,stat_blockedScoringAttempt,stat_totalClearance,stat_unsuccessfulTouch,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wasFouled,stat_fouls,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,stat_totalOffside,stat_penaltyMiss,stat_penaltyWon,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_goalsPrevented,stat_outfielderBlock,stat_penaltyConceded
11401973,home,Feyenoord,Justin Bijlow,bijlow-justin,J. Bijlow,G,16,190,1386,M,556696,EUR,885427200,G,1,1,False,70.0,62.0,15.0,7.0,59.0,61.0,3.0,9.0,13.0,90.0,74.0,6.9,8.0,0.00420289,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401973,home,Feyenoord,Lutsharel Geertruida,lutsharel-geertruida,L. Geertruida,D,6,185,2489,M,856739,EUR,963878400,D,4,4,False,64.0,57.0,2.0,1.0,26.0,26.0,31.0,38.0,7.0,90.0,84.0,7.3,12.0,0.0410775,0,1.0,1.0,3.0,6.0,2.0,1.0,1.0,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401973,home,Feyenoord,Gernot Trauner,gernot-trauner,G. Trauner,D,18,183,610,M,121588,EUR,701481600,D,18,18,False,63.0,54.0,6.0,2.0,34.0,36.0,20.0,27.0,5.0,70.0,76.0,7.4,11.0,0.0145643,1,1.0,6.0,2.0,10.0,,,,1.0,4.0,4.0,True,1.0,1.0,3.0,2.0,0.0215,,,,,,,,,,,,,,,,,,,,,,,,,
11401973,home,Feyenoord,Dávid Hancko,david-hancko,D. Hancko,D,17,188,4795,M,807771,EUR,881971200,D,33,33,False,105.0,94.0,8.0,2.0,55.0,57.0,40.0,49.0,10.0,90.0,119.0,7.6,13.0,0.695846,5,1.0,2.0,3.0,6.0,1.0,3.0,3.0,,,,,,,1.0,,0.7647,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0435,1.0,,,,,,,,,,,,,,,
11401973,home,Feyenoord,Quilindschy Hartman,quilindschy-hartman,Q. Hartman,D,3,183,1253,M,1392044,EUR,1005696000,D,5,5,False,66.0,51.0,7.0,3.0,21.0,23.0,32.0,49.0,8.0,90.0,106.0,7.6,28.0,0.625435,0,1.0,,6.0,4.0,2.0,1.0,,3.0,4.0,3.0,,1.0,,,1.0,,6.0,2.0,,,,,,1.0,,3.0,,,,,,,,,,,,,,,
11401973,home,Feyenoord,Thomas Van den Belt,thomas-van-den-belt,T. V. d. Belt,M,20,181,290,M,945233,EUR,992822400,M,16,16,False,30.0,20.0,1.0,,7.0,10.0,13.0,20.0,3.0,62.0,35.0,6.8,10.0,0.0213174,1,,,,,,,,,,,,,,,,0.0272,,,,,,1.0,,,0.1923,,,,,,,,,,,,,,,,
11401973,home,Feyenoord,Mats Wieffer,mats-wieffer,M. Wieffer,M,27,188,2174,M,959628,EUR,942710400,M,20,20,False,57.0,46.0,1.0,,17.0,18.0,29.0,39.0,4.0,90.0,78.0,7.7,13.0,0.117332,1,,1.0,6.0,9.0,1.0,1.0,1.0,3.0,6.0,4.0,,3.0,,,1.0,0.0527,,,1.0,,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,,,,
11401973,home,Feyenoord,Quinten Timber,quinten-timber,Q. Timber,M,27,177,8611,M,959805,EUR,992736000,M,8,8,False,37.0,32.0,1.0,,6.0,10.0,26.0,27.0,8.0,90.0,57.0,7.1,11.0,0.147214,2,,,5.0,4.0,3.0,,,2.0,3.0,2.0,,1.0,1.0,1.0,3.0,0.1811,,,,,,1.0,1.0,1.0,0.6756,,,,,,,,,,,,,,,,
11401973,home,Feyenoord,Bart Nieuwkoop,bart-nieuwkoop,B. Nieuwkoop,D,2,180,338,M,797279,EUR,826156800,F,2,2,False,21.0,13.0,2.0,1.0,3.0,3.0,10.0,20.0,2.0,45.0,26.0,6.8,10.0,0.0391569,0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
11401973,home,Feyenoord,Santiago Giménez,santiago-gimenez,S. Giménez,F,7,182,32499,M,892141,EUR,987552000,F,29,29,False,11.0,7.0,,,3.0,3.0,4.0,10.0,3.0,90.0,33.0,6.4,10.0,0.0333548,6,3.0,3.0,7.0,5.0,,4.0,2.0,,,,,,1.0,,2.0,1.8507,2.0,,,2.0,2.0,3.0,,2.0,2.4223,1.0,,,sant.gimenez,1.0,1.0,,,,,,,,,,
11401973,home,Feyenoord,Igor Paixão,igor-paixao,I. Paixão,F,14,168,12525,M,981815,EUR,962150400,F,14,14,False,19.0,15.0,2.0,1.0,2.0,2.0,16.0,26.0,2.0,62.0,40.0,7.9,13.0,0.504253,3,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,,,1.0,,2.0,0.2374,9.0,3.0,,,2.0,,1.0,,,4.0,,,,1.0,,1.0,,,,,,,,,
11401973,home,Feyenoord,Javairô Dilrosun,javairo-dilrosun,J. Dilrosun,F,24,175,728,M,803028,EUR,898473600,F,11,11,True,14.0,13.0,2.0,1.0,5.0,6.0,9.0,15.0,4.0,45.0,28.0,6.8,9.0,0.237425,1,,,1.0,2.0,,2.0,1.0,,,,,,1.0,,1.0,0.0388,7.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
11401973,home,Feyenoord,Yankuba Minteh,minteh-yankuba,Y. Minteh,M,11,180,7047,M,1400106,EUR,1090454400,F,19,19,True,5.0,,,,,,2.0,8.0,2.0,28.0,16.0,6.6,9.0,0.151623,1,1.0,,5.0,2.0,,3.0,1.0,,,,,2.0,,,1.0,0.0518,3.0,2.0,,,1.0,,1.0,,,1.0,,,minteh01,,,,,,,,,,,,
11401973,home,Feyenoord,Ondrej Lingr,lingr-ondrej,O. Lingr,M,9,175,293,M,794968,EUR,907718400,M,32,32,True,5.0,4.0,,,1.0,1.0,3.0,4.0,,28.0,13.0,6.4,5.0,0.00471384,1,2.0,,4.0,,1.0,1.0,,,,,,,1.0,,2.0,0.035,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11401973,home,Feyenoord,Thomas Beelen,thomas-beelen,T. Beelen,D,3,190,421,M,1127916,EUR,992217600,D,3,3,True,27.0,23.0,2.0,2.0,12.0,13.0,11.0,14.0,4.0,20.0,31.0,7.0,4.0,0.00866203,1,1.0,2.0,1.0,3.0,,1.0,1.0,,,,,,,1.0,,0.1725,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11401973,home,Feyenoord,Kostas Lamprou,kostas-lamprou,K. Lamprou,G,31,176,186,M,42876,EUR,685065600,G,31,31,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401973,home,Feyenoord,Timon Wellenreuther,timon-wellenreuther,T. Wellenreuther,G,22,186,588,M,253875,EUR,817948800,G,22,22,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401973,home,Feyenoord,Ramiz Zerrouki,ramiz-zerrouki,R. Zerrouki,M,6,183,8083,M,989882,EUR,896140800,M,6,6,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rramizz_,,,,,,,,,,,,
11401973,home,Feyenoord,Antoni Milambo,antoni-milambo,A. Milambo,M,17,179,1574,M,1126692,EUR,1112486400,M,27,27,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Antoni,Milambo,,,,,,,,,,,,,
11401973,home,Feyenoord,Luka Ivanušec,luka-ivanusec,L. Ivanušec,F,18,175,3285,M,822462,EUR,912038400,M,17,17,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LukaIvanusec,,,,,,,,,,,,
11401973,away,FC Twente,Lars Unnerstall,lars-unnerstall,L. Unnerstall,G,1,198,265,M,94835,EUR,648432000,G,1,1,False,25.0,16.0,10.0,2.0,15.0,18.0,1.0,7.0,12.0,90.0,45.0,9.0,9.0,0.00013315,0,1.0,1.0,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,5.0,1.0,1.0,6.0,2.0,3.3337,,
11401973,away,FC Twente,Alfons Sampsted,alfons-sampsted,A. Sampsted,D,2,180,197,M,842536,EUR,891820800,D,12,12,False,31.0,18.0,7.0,,14.0,22.0,4.0,9.0,5.0,90.0,58.0,6.8,17.0,0.00117179,0,1.0,1.0,3.0,4.0,,1.0,1.0,3.0,2.0,2.0,,2.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11401973,away,FC Twente,Mees Hilgers,mees-hilgers,M. Hilgers,D,2,185,8875,M,1014288,EUR,989712000,D,2,2,False,34.0,29.0,4.0,2.0,28.0,31.0,1.0,3.0,4.0,59.0,40.0,6.4,6.0,0.00312951,0,1.0,1.0,3.0,1.0,,1.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,meeshilgerss,,,,,,,,,,,,
11401973,away,FC Twente,Robin Pröpper,robin-propper,R. Pröpper,D,3,190,269,M,196082,EUR,748742400,D,3,3,False,56.0,38.0,19.0,5.0,33.0,38.0,5.0,18.0,9.0,90.0,80.0,7.7,19.0,0.00185682,0,1.0,3.0,2.0,6.0,,1.0,,5.0,2.0,2.0,True,,,6.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,3.0,
11401973,away,FC Twente,Gijs Smal,gijs-smal,G. Smal,D,5,183,339,M,860160,EUR,872985600,D,5,5,False,39.0,29.0,2.0,,20.0,22.0,9.0,17.0,3.0,90.0,67.0,7.0,16.0,0.0231854,0,1.0,1.0,3.0,5.0,1.0,2.0,1.0,,2.0,2.0,,,,5.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11401973,away,FC Twente,Carel Eiting,carel-eiting,C. Eiting,M,6,178,347,M,803025,EUR,887155200,M,6,6,False,16.0,10.0,2.0,1.0,6.0,10.0,4.0,7.0,3.0,82.0,30.0,6.9,9.0,0.0251572,0,2.0,,5.0,4.0,1.0,,,2.0,3.0,3.0,,2.0,,5.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
11401973,away,FC Twente,Mathias Kjølø,mathias-kjolo,M. Kjølø,M,4,174,167,M,966546,EUR,993600000,M,4,4,False,44.0,30.0,8.0,2.0,23.0,31.0,7.0,13.0,12.0,90.0,61.0,7.4,17.0,0.196139,0,1.0,,2.0,6.0,,2.0,1.0,4.0,2.0,2.0,,,,1.0,2.0,,,,1.0,,,,3.0,,,1.0,,,,,,,,,,,,,,,
11401973,away,FC Twente,Michal Sadílek,michal-sadilek,M. Sadílek,M,23,168,329,M,825731,EUR,928108800,M,23,23,False,40.0,28.0,7.0,2.0,17.0,23.0,11.0,17.0,5.0,90.0,52.0,6.2,15.0,0.0057506,0,1.0,1.0,6.0,3.0,,,,,1.0,,,1.0,,1.0,3.0,,,,,,,,1.0,4.0,,1.0,,,,,,,,,,,,,,1.0,1.0
11401973,away,FC Twente,Joshua Brenet,joshua-brenet,J. Brenet,D,30,181,142,M,296438,EUR,764121600,F,20,20,False,14.0,12.0,,,7.0,8.0,5.0,6.0,4.0,59.0,27.0,6.8,7.0,0.0023543,0,,1.0,4.0,5.0,2.0,1.0,,1.0,4.0,4.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11401973,away,FC Twente,Daan Rots,daan-rots,D. Rots,M,11,179,509,M,1048430,EUR,996019200,F,11,11,False,19.0,12.0,1.0,,5.0,9.0,8.0,13.0,5.0,82.0,32.0,5.9,15.0,0.139252,1,5.0,,10.0,2.0,,5.0,1.0,,1.0,,,1.0,,,2.0,0.4299,3.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,
11401973,away,FC Twente,Michel Vlap,michel-vlap,M. Vlap,M,14,189,423,M,798181,EUR,865209600,F,18,18,False,21.0,16.0,,,8.0,11.0,8.0,10.0,3.0,67.0,29.0,6.6,10.0,0.0312054,0,,,1.0,1.0,,2.0,1.0,1.0,,,,,,,4.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11401973,away,FC Twente,Alec Van Hoorenbeeck,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187,120,M,974203,EUR,914976000,D,17,17,True,10.0,4.0,5.0,1.0,3.0,7.0,1.0,3.0,,31.0,18.0,6.8,6.0,0.00102339,0,,2.0,1.0,3.0,,,,,,,,1.0,,4.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,
11401973,away,FC Twente,Younes Taha,younes-taha,Y. Taha,M,10,176,1453,M,1146623,EUR,1038355200,F,19,19,True,7.0,3.0,2.0,,1.0,4.0,2.0,3.0,2.0,31.0,11.0,6.4,5.0,0.00297714,0,,,2.0,1.0,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,Younes Taha,,,,,,,,,,,,,,
11401973,away,FC Twente,Naci Ünüvar,naci-unuvar,N. Ünüvar,M,9,168,1162,M,954317,EUR,1055462400,F,10,10,True,3.0,2.0,,,2.0,3.0,,,3.0,23.0,9.0,6.3,3.0,1.486e-05,1,1.0,,5.0,1.0,,3.0,1.0,,,,,1.0,,,,0.0149,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
11401973,away,FC Twente,Gijs Besselink,besselink-gijs,G. Besselink,M,6,180,105,M,1440801,EUR,1087344000,M,41,41,True,3.0,2.0,,,,1.0,2.0,2.0,1.0,8.0,9.0,6.3,4.0,0.0005927,0,1.0,,4.0,1.0,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11401973,away,FC Twente,Sem Steijn,sem-steijn,S. Steijn,M,14,173,3417,M,944467,EUR,1005523200,M,14,14,True,4.0,2.0,,,,1.0,2.0,3.0,,8.0,10.0,6.5,4.0,0.00016326,0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401973,away,FC Twente,Issam El Maach,issam-el-maach,I. E. Maach,G,16,187,445,M,904775,EUR,949363200,G,16,16,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401973,away,FC Twente,Przemysław Tytoń,przemyslaw-tyton,P. Tytoń,G,22,195,453,M,27691,EUR,536716800,G,22,22,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401973,away,FC Twente,Julien Mesbahi,mesbahi-julien,J. Mesbahi,D,24,181,459,M,1470014,EUR,1138665600,D,24,24,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Juliën Mesbahi,,,,,,,,,,,,,,
11401973,away,FC Twente,Mats Rots,mats-rots,M. Rots,D,39,185,370,M,1387012,EUR,1142035200,D,39,39,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401973,away,FC Twente,Lucas Vennegoor of Hesselink,lucas-vennegoor-of-hesselink,L. V. o. Hesselink,F,25,188,148,M,1634542,EUR,1142294400,F,25,25,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401973,away,FC Twente,Ricky van Wolfswinkel,ricky-van-wolfswinkel,R. van Wolfswinkel,F,9,186,794,M,35193,EUR,601862400,F,9,9,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
