match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_keyPass,player_jerseyNumber,captain,stat_challengeLost,stat_dispossessed,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_goalAssist,stat_outfielderBlock,stat_bigChanceCreated,stat_penaltyWon
11309388,home,Chicago Fire,Kendall Burks,Kendall Burks,,kendall-burks,K. Burks,D,188,13,,1172435,EUR,939340800,D,27,27,True,34.0,28.0,2.0,1.0,17.0,19.0,15.0,2.0,,,,,45.0,35.0,6.2,7.0,0,11.0,,,1.0,,,,,,,,,,1.0,,,1.0,,5,,,,,,,,,,,,,
11309388,home,Chicago Fire,Jairo Torres,,,jairo-torres,J. Torres,M,169,94,M,859664,EUR,962755200,F,20,20,True,14.0,11.0,3.0,2.0,2.0,2.0,13.0,2.0,,,,,23.0,19.0,6.6,6.0,1,9.0,,,2.0,1.0,,,,,,,,,2.0,,1.0,,,20,,2.0,,1.0,,1.0,,,,,,,
11309388,home,Chicago Fire,Georgios Koutsias,,,georgios-koutsias,G. Koutsias,F,178,642,M,999237,EUR,1076198400,F,19,19,True,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,16.0,4.0,6.4,2.0,0,1.0,,,1.0,,,,,,,,,,,,,,,9,,1.0,,,,,,,,,,,
11309388,home,Chicago Fire,Jeffrey Gal,,,jeffrey-gal,J. Gal,G,187,20,M,949576,EUR,734054400,G,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,
11309388,home,Chicago Fire,Alonso Aceves,Daniel Alonso,Aceves Patiño,aceves-patino-daniel-alonso,D. Aceves,D,179,270,M,1089135,EUR,985737600,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,
11309388,home,Chicago Fire,Fabian Herbers,,,fabian-herbers,F. Herbers,M,182,77,M,829027,EUR,745545600,F,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,
11309388,home,Chicago Fire,Kacper Przybyłko,,,kacper-przybylko,K. Przybyłko,F,192,409,M,95358,EUR,733017600,F,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,
11309388,away,Houston Dynamo,Andrew Tarbell,,,andrew-tarbell,A. Tarbell,G,190,26,M,829203,EUR,749952000,G,13,13,False,26.0,15.0,17.0,6.0,12.0,14.0,12.0,5.0,,3.0,,4.0,90.0,34.0,6.9,11.0,0,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11309388,away,Houston Dynamo,Franco Escobar,,,franco-escobar,F. Escobar,D,179,194,M,595300,EUR,793324800,D,2,2,False,19.0,10.0,4.0,1.0,5.0,9.0,10.0,3.0,,,,,90.0,34.0,6.6,12.0,0,5.0,2.0,2.0,4.0,3.0,,,,,2.0,7.0,,,2.0,,1.0,,,2,,1.0,1.0,,,,,,,,,,
11309388,away,Houston Dynamo,Erik Sviatchenko,,,erik-sviatchenko,E. Sviatchenko,D,184,167,M,48050,EUR,686534400,D,28,28,False,19.0,13.0,7.0,2.0,8.0,10.0,9.0,3.0,,,,,61.0,31.0,6.9,6.0,2,5.0,2.0,2.0,2.0,3.0,,,,,5.0,2.0,,,,,1.0,,,28,,,,,,2.0,,,,,1.0,,
11309388,away,Houston Dynamo,Micael,Micael,,micael,Micael,D,190,2254,M,1105341,EUR,966038400,D,31,31,False,31.0,24.0,9.0,3.0,20.0,22.0,9.0,8.0,,,,,90.0,44.0,7.1,8.0,0,4.0,,1.0,,4.0,,,,,6.0,1.0,2.0,2.0,,,1.0,,,13,,,,,,,,,,,1.0,,
11309388,away,Houston Dynamo,Chase Gasper,,,chase-gasper,C. Gasper,D,183,33,M,884612,EUR,822528000,D,30,30,False,25.0,20.0,2.0,,12.0,13.0,13.0,3.0,,,,,90.0,38.0,6.7,8.0,0,8.0,1.0,,2.0,2.0,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,
11309388,away,Houston Dynamo,Héctor Herrera,,,hector-herrera,H. Herrera,M,180,1537,M,204790,EUR,640483200,M,16,16,False,38.0,30.0,7.0,2.0,12.0,13.0,28.0,8.0,,,,,84.0,50.0,7.4,15.0,1,18.0,,,1.0,3.0,2.0,2.0,,,,1.0,1.0,,1.0,,,1.0,2.0,16,True,,,3.0,,1.0,,,,1.0,,1.0,
11309388,away,Houston Dynamo,Luis Caicedo,,,luis-caicedo,L. Caicedo,M,172,59,M,824938,EUR,832377600,M,27,27,False,26.0,25.0,2.0,2.0,12.0,13.0,13.0,2.0,,,,,90.0,33.0,6.8,1.0,0,13.0,1.0,,2.0,3.0,,,,,1.0,1.0,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,
11309388,away,Houston Dynamo,Amine Bassi,,,amine-bassi,A. Bassi,M,173,379,M,879780,EUR,880588800,M,8,8,False,16.0,12.0,1.0,1.0,4.0,5.0,11.0,3.0,,,,,73.0,26.0,7.4,8.0,2,8.0,,1.0,1.0,4.0,1.0,1.0,2.0,1.0,,1.0,,,2.0,,2.0,,2.0,,,1.0,,,,,,1.0,,,,,
11309388,away,Houston Dynamo,Adalberto Carrasquilla,,,adalberto-carrasquilla,A. Carrasquilla,M,170,2046,M,796330,EUR,912211200,M,20,20,False,13.0,9.0,2.0,2.0,,1.0,12.0,1.0,,,,,61.0,21.0,7.4,4.0,0,9.0,1.0,,4.0,4.0,1.0,1.0,,,1.0,3.0,,,,,3.0,3.0,1.0,28,,,,,,,,1.0,,1.0,,1.0,
11309388,away,Houston Dynamo,Nelson Quiñones,,,quinones-nelson,N. Quiñones,M,175,166,M,1130271,EUR,1029801600,M,21,21,False,13.0,12.0,,,4.0,4.0,9.0,5.0,,,,,90.0,27.0,7.6,5.0,3,8.0,1.0,,5.0,3.0,2.0,,2.0,1.0,,3.0,1.0,1.0,2.0,,2.0,1.0,,7,,1.0,,,,1.0,,1.0,,,,,1.0
11309388,away,Houston Dynamo,Ibrahim Aliyu,,,ibrahim-aliyu,I. Aliyu,M,184,215,M,982466,EUR,1011139200,F,18,18,False,8.0,6.0,,,3.0,3.0,5.0,2.0,,,,,72.0,19.0,8.1,7.0,2,3.0,2.0,,7.0,3.0,2.0,1.0,2.0,2.0,,,1.0,1.0,3.0,,1.0,3.0,,11,,,1.0,,,,,2.0,,,,,
11309388,away,Houston Dynamo,Ethan Bartlow,Ethan Bartlow,,ethan-bartlow,E. Bartlow,D,183,30,M,1107880,EUR,949449600,D,4,4,True,12.0,10.0,3.0,2.0,6.0,7.0,5.0,1.0,,,,,29.0,13.0,6.5,2.0,0,4.0,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,
11309388,away,Houston Dynamo,Corey Baird,,,corey-baird,C. Baird,F,178,102,,921567,EUR,822960000,M,11,11,True,5.0,3.0,,,2.0,2.0,3.0,1.0,,,,,29.0,11.0,6.7,4.0,1,1.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,1.0,,1.0,,,,,
11309388,away,Houston Dynamo,Þorleifur Úlfarsson,,,thorleifur-ulfarsson,Þ. Úlfarsson,F,185,37,M,1025993,EUR,977875200,F,34,34,True,4.0,2.0,,,1.0,1.0,3.0,1.0,,,,,18.0,4.0,6.5,2.0,0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,45,,,,,,,,,,,,,
11309388,away,Houston Dynamo,Artur,,,artur,Artur,M,181,181,M,840452,EUR,826502400,M,6,6,True,11.0,9.0,1.0,1.0,5.0,7.0,4.0,,,,,,17.0,15.0,6.7,3.0,0,4.0,,,,,,,,,1.0,1.0,,,,,,,,6,,,,,,,,,,,,,
11309388,away,Houston Dynamo,Iván Franco,,,ivan-franco,I. Franco,M,165,154,M,924933,EUR,955843200,M,7,7,True,2.0,1.0,,,,,2.0,,,,,,10.0,4.0,6.6,2.0,0,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,18,,,,,,,,,,,,,
11309388,away,Houston Dynamo,Steve Clark,,,steve-clark,S. Clark,G,190,53,M,109561,EUR,513820800,G,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11309388,away,Houston Dynamo,Daniel Steres,,,daniel-steres,D. Steres,D,183,26,M,800378,EUR,658281600,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
