match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_fouls,captain,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_keyPass,stat_wonContest,stat_outfielderBlock,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_crossNotClaimed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
10381999,home,FC Utrecht,Vasilis Barkas,,,vasilis-barkas,V. Barkas,G,1,196,390,M,347726,EUR,770256000,G,1,1,False,43.0,30.0,22.0,9.0,25.0,27.0,5.0,16.0,1.0,15.0,5.0,10.0,1.0,90.0,61.0,9.4,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381999,home,FC Utrecht,Mark van der Maarel,,,mark-van-der-maarel,M. van der Maarel,D,,177,47,M,88615,EUR,618883200,D,2,2,False,39.0,28.0,10.0,6.0,15.0,20.0,13.0,19.0,2.0,6.0,,,,90.0,53.0,6.7,13.0,0,4.0,1.0,9.0,3.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
10381999,home,FC Utrecht,Nick Viergever,,,nick-viergever,N. Viergever,D,24,182,150,M,46900,EUR,618105600,D,24,24,False,35.0,27.0,5.0,1.0,19.0,22.0,8.0,13.0,5.0,7.0,,,,90.0,51.0,6.9,10.0,0,7.0,1.0,8.0,4.0,,,1.0,2.0,,True,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
10381999,home,FC Utrecht,Modibo Sagnan,,,modibo-sagnan,M. Sagnan,D,27,187,577,M,904759,EUR,924048000,D,17,17,False,14.0,11.0,5.0,3.0,9.0,10.0,2.0,4.0,6.0,4.0,,,,45.0,27.0,7.2,3.0,0,1.0,,1.0,3.0,,,,3.0,,,2.0,1.0,,,,,,,,,,,,,,,,
10381999,home,FC Utrecht,Hidde ter Avest,,,hidde-ter-avest,H. t. Avest,D,24,182,95,M,361788,EUR,864086400,M,5,5,False,29.0,21.0,4.0,3.0,12.0,16.0,10.0,15.0,1.0,5.0,,,,70.0,48.0,7.1,11.0,1,,1.0,4.0,4.0,2.0,1.0,,2.0,1.0,,2.0,2.0,,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,
10381999,home,FC Utrecht,Taylor Booth,,,taylor-booth,T. Booth,M,8,173,530,M,906024,EUR,991267200,M,10,10,False,11.0,9.0,1.0,1.0,2.0,2.0,7.0,12.0,1.0,4.0,,,,45.0,24.0,6.4,8.0,0,,,6.0,4.0,1.0,,4.0,,2.0,,,,,3.0,3.0,,,,1.0,,,,,,,,,
10381999,home,FC Utrecht,Luuk Brouwers,,,luuk-brouwers,L. Brouwers,M,8,180,141,M,794014,EUR,894153600,M,8,8,False,32.0,27.0,5.0,4.0,14.0,16.0,13.0,16.0,2.0,5.0,,,,90.0,43.0,7.0,5.0,0,1.0,1.0,3.0,2.0,1.0,,,,1.0,,1.0,,,1.0,,,,1.0,,2.0,,,,,,,,
10381999,home,FC Utrecht,Othman Boussaid,,,othman-boussaid,O. Boussaid,M,49,166,244,M,877032,EUR,952387200,M,26,26,False,28.0,13.0,4.0,2.0,5.0,9.0,9.0,21.0,1.0,5.0,,,,75.0,50.0,6.8,23.0,3,,,6.0,6.0,2.0,1.0,6.0,,1.0,,2.0,,2.0,3.0,2.0,1.0,,2.0,3.0,,1.0,1.0,2.0,,,,,
10381999,home,FC Utrecht,Djevencio van der Kust,,,djevencio-van-der-kust,D. v. d. Kust,D,5,178,181,M,974530,EUR,988588800,M,15,15,False,21.0,15.0,2.0,1.0,9.0,14.0,7.0,11.0,4.0,3.0,,,,90.0,56.0,7.1,14.0,2,,1.0,4.0,8.0,,1.0,3.0,3.0,1.0,,2.0,1.0,1.0,3.0,4.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
10381999,home,FC Utrecht,Daishawn Redan,,,daishawn-redan,D. Redan,F,,173,289,M,856745,EUR,981072000,F,7,7,False,18.0,11.0,1.0,,1.0,3.0,10.0,15.0,,2.0,,,,64.0,25.0,6.4,10.0,3,,2.0,1.0,3.0,,1.0,,,,,,,2.0,1.0,,,3.0,1.0,,,,,,2.0,,,,
10381999,home,FC Utrecht,Bas Dost,,,bas-dost,B. Dost,F,,196,697,M,32260,EUR,612576000,F,28,28,False,25.0,11.0,2.0,,,5.0,11.0,20.0,1.0,,,,,90.0,31.0,7.2,16.0,3,4.0,8.0,5.0,8.0,,,,,1.0,,,,2.0,,,,1.0,2.0,,,2.0,2.0,,1.0,,,,
10381999,home,FC Utrecht,Ruben Kluivert,,,ruben-kluivert,R. Kluivert,D,21,187,1734,M,1014540,EUR,990403200,D,25,25,True,25.0,22.0,6.0,5.0,14.0,15.0,8.0,10.0,1.0,3.0,,,,45.0,29.0,7.2,3.0,0,1.0,2.0,1.0,2.0,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,
10381999,home,FC Utrecht,Can Bozdoğan,,,can-bozdogan,C. Bozdoğan,M,8,175,306,M,934249,EUR,986428800,M,6,6,True,18.0,13.0,1.0,1.0,3.0,5.0,11.0,16.0,,6.0,,,,45.0,29.0,6.8,8.0,1,,1.0,5.0,6.0,2.0,,4.0,1.0,2.0,,,1.0,,1.0,3.0,1.0,,,3.0,,,1.0,,,,,,
10381999,home,FC Utrecht,Anastasios Douvikas,,,douvikas-anastasios,A. Douvikas,F,11,184,4415,M,894863,EUR,933552000,F,9,9,True,9.0,5.0,,,,,5.0,10.0,1.0,2.0,,,,26.0,18.0,6.4,9.0,1,2.0,1.0,6.0,1.0,2.0,1.0,1.0,,,,,,2.0,,1.0,,,,,,,1.0,,,,,,
10381999,home,FC Utrecht,Moussa Sylla,,,sylla-moussa,M. Sylla,F,9,181,2073,M,861980,EUR,943488000,F,29,29,True,6.0,4.0,,,1.0,1.0,5.0,10.0,,1.0,,,,20.0,14.0,7.0,6.0,0,,,1.0,2.0,,,3.0,,,,,,,,5.0,2.0,,1.0,2.0,,,,,,,,,
10381999,home,FC Utrecht,Albert Lottin,,,lottin-albert,A. Lottin,M,18,181,44,M,980528,EUR,999043200,M,19,19,True,5.0,4.0,1.0,1.0,1.0,2.0,3.0,4.0,,5.0,,,,15.0,21.0,6.2,10.0,1,,1.0,6.0,3.0,1.0,2.0,5.0,,,,,,2.0,,1.0,,1.0,,2.0,,,,,,,,,
10381999,home,FC Utrecht,Thijmen Nijhuis,,,thijmen-nijhuis,T. Nijhuis,G,1,196,50,M,845979,EUR,901324800,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
