match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_ownGoals,stat_unsuccessfulTouch,stat_wasFouled,stat_totalContest,stat_wonContest,stat_fouls,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_dispossessed,stat_accurateCross,stat_keyPass,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_goalAssist,stat_goals,stat_hitWoodwork
10389764,home,Ajaccio,Benjamin Leroy,,,benjamin-leroy,B. Leroy,G,16,184,45,M,80392,EUR,607910400,G,1,1,False,29.0,21.0,20.0,12.0,17.0,20.0,4.0,9.0,1.0,1.0,1.0,5.0,2.0,1.0,90.0,35.0,6.2,8.0,0.0,0.0,0.00090655,0,-2.3011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389764,home,Ajaccio,Mickaël Alphonse,,,mickael-alphonse,M. Alphonse,D,3,182,18,M,142061,EUR,616204800,D,2,2,False,11.0,11.0,1.0,1.0,4.0,4.0,7.0,8.0,,2.0,2.0,,,,45.0,27.0,6.1,3.0,0.0,0.0,0.0117535,0,,1.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10389764,home,Ajaccio,Fernand Mayembo,,,fernand-mayembo,F. Mayembo,D,5,184,73,M,857267,EUR,821145600,D,77,77,False,27.0,22.0,5.0,1.0,14.0,17.0,8.0,10.0,1.0,2.0,1.0,6.0,,,45.0,30.0,5.9,5.0,0.0,0.0,0.00944926,0,,,1.0,3.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
10389764,home,Ajaccio,Oumar Gonzalez,,,oumar-gonzalez,O. Gonzalez,D,21,186,314,M,842744,EUR,888364800,D,25,25,False,39.0,32.0,3.0,,28.0,29.0,4.0,10.0,3.0,6.0,3.0,7.0,,,90.0,55.0,6.5,8.0,0.0837,0.2598,0.00267298,2,,,3.0,6.0,1.0,,2.0,2.0,1.0,,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,
10389764,home,Ajaccio,Youssouf Koné,,,youssouf-kone,Y. Koné,D,,174,242,M,333243,EUR,804902400,D,99,99,False,41.0,32.0,3.0,2.0,23.0,26.0,9.0,22.0,2.0,5.0,1.0,4.0,,,90.0,66.0,6.2,19.0,0.0,0.0,0.00959039,0,,7.0,1.0,4.0,,,1.0,,,,1.0,2.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,
10389764,home,Ajaccio,Mickaël Barreto,,,mickael-barreto,M. Barreto,M,4,174,23,M,143904,EUR,664156800,M,4,4,False,35.0,27.0,4.0,2.0,9.0,9.0,23.0,41.0,,3.0,1.0,5.0,,,90.0,71.0,6.5,28.0,0.0,0.0,0.274795,0,,15.0,1.0,8.0,2.0,,,1.0,1.0,,4.0,1.0,3.0,1.0,2.0,,,1.0,5.0,2.0,,,,,,,,,,
10389764,home,Ajaccio,Vincent Marchetti,,,vincent-marchetti,V. Marchetti,M,4,181,112,M,795508,EUR,867974400,M,8,8,False,42.0,33.0,2.0,1.0,11.0,14.0,22.0,28.0,,2.0,,6.0,,,76.0,51.0,6.0,14.0,0.3532,0.0,0.0359537,1,,,,6.0,1.0,,,1.0,1.0,,,1.0,2.0,,1.0,1.0,,2.0,,,,,,,,,,,,
10389764,home,Ajaccio,Mathieu Coutadeur,,,mathieu-coutadeur,M. Coutadeur,M,,170,9,M,16655,EUR,511660800,M,6,6,False,78.0,66.0,11.0,6.0,33.0,34.0,33.0,44.0,,,,4.0,,,90.0,86.0,7.0,14.0,0.027,0.0,0.435058,1,,,2.0,3.0,1.0,,1.0,,,,,,,,,1.0,,,,2.0,True,1.0,,,,,,,,
10389764,home,Ajaccio,Kevin Spadanuda,,,spadanuda-kevin,K. Spadanuda,M,7,177,69,M,993155,EUR,853372800,M,27,27,False,30.0,27.0,,,7.0,9.0,20.0,21.0,1.0,8.0,,3.0,,,76.0,47.0,6.7,7.0,0.0,0.0,0.0301748,0,,,,4.0,,,2.0,2.0,1.0,,1.0,3.0,3.0,2.0,1.0,,,2.0,,1.0,,,,,,,,,,
10389764,home,Ajaccio,Mounaim El Idrissy,,,mounaim-el-idrissy,M. El Idrissy,F,9,181,188,M,960007,EUR,918604800,F,7,7,False,28.0,24.0,,,9.0,10.0,15.0,19.0,4.0,6.0,,3.0,,,90.0,45.0,6.6,11.0,0.5756,0.6617,0.0221179,3,,1.0,3.0,5.0,,,,,,,4.0,2.0,,,,1.0,1.0,2.0,,,,,1.0,1.0,1.0,,,,,
10389764,home,Ajaccio,Romain Hamouma,,,romain-hamouma,R. Hamouma,F,,178,82,,74139,EUR,543974400,F,17,17,False,15.0,11.0,,,2.0,3.0,9.0,14.0,3.0,4.0,,2.0,,,71.0,24.0,6.5,10.0,0.0,0.0,0.049135,0,,2.0,,3.0,,,,,,,2.0,,2.0,1.0,1.0,,,1.0,,,,,,,2.0,,,,,
10389764,home,Ajaccio,Cedric Avinel,,,cedric-avinel,C. Avinel,D,,183,14,M,23568,EUR,526780800,D,21,21,True,19.0,17.0,1.0,1.0,13.0,15.0,4.0,4.0,1.0,2.0,3.0,1.0,,,45.0,25.0,6.9,2.0,0.0673,0.0,0.00067808,1,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
10389764,home,Ajaccio,Ismaël Diallo,,,ismael-diallo,I. Diallo,D,5,177,979,M,359208,EUR,854496000,D,3,3,True,23.0,14.0,5.0,3.0,8.0,11.0,7.0,13.0,1.0,5.0,,2.0,,,45.0,38.0,6.8,10.0,0.0355,0.0,0.119095,1,,1.0,,3.0,1.0,,2.0,1.0,1.0,,1.0,3.0,,,2.0,1.0,,,1.0,1.0,,,,,,,,,,
10389764,home,Ajaccio,Moussa Soumano,Moussa Soumano,,soumano-moussa,M. Soumano,F,9,185,184,M,1461935,EUR,1120953600,F,34,34,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,,,,,,19.0,5.0,6.4,1.0,0.0,0.0,0.00191671,0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10389764,home,Ajaccio,Riad Nouri,,,riad-nouri,R. Nouri,M,,178,36,M,74061,EUR,486950400,M,5,5,True,4.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,,,,,,,14.0,6.0,6.5,1.0,0.0,0.0,0.00142095,0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,
10389764,home,Ajaccio,Thomas Mangani,,,thomas-mangani,T. Mangani,M,,183,41,M,14142,EUR,546652800,M,23,23,True,10.0,6.0,2.0,1.0,4.0,5.0,3.0,8.0,,,,2.0,,,14.0,14.0,6.9,6.0,0.0,0.0,0.0333204,0,,3.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
10389764,home,Ajaccio,Francois-Joseph Sollacaro,,,francois-joseph-sollacaro,F. Sollacaro,G,,181,23,M,556980,EUR,764208000,G,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389764,home,Ajaccio,Clement Vidal,,,clement-vidal,C. Vidal,D,5,181,43,M,940993,EUR,961286400,D,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389764,home,Ajaccio,Florian Chabrolle,,,chabrolle-florian,F. Chabrolle,M,,171,32,,941170,EUR,891820800,M,29,29,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389764,home,Ajaccio,Jean Fiacre Kouamé Botué,Kouame Jean Fiacre Botue,,jean-fiacre-kouame-botue,J. F. K. Botué,F,11,184,257,M,1102863,EUR,1028678400,M,18,18,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389764,away,Auxerre,Ionuț Radu,,,ionut-radu,I. Radu,G,13,188,3683,M,815202,EUR,864777600,G,1,1,False,30.0,14.0,28.0,12.0,5.0,8.0,9.0,22.0,,,1.0,11.0,2.0,1.0,90.0,39.0,7.3,16.0,0.0,0.0,0.00235596,0,0.9215,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,
10389764,away,Auxerre,Rayan Raveloson,,,rayan-raveloson,R. Raveloson,M,45,182,2740,M,757742,EUR,853372800,D,97,97,False,38.0,31.0,9.0,4.0,23.0,26.0,9.0,13.0,,,3.0,10.0,,,77.0,48.0,7.0,9.0,0.0466,0.0,0.0447614,1,,1.0,,2.0,,,,,,,1.0,,,,2.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,1.0,,
10389764,away,Auxerre,Jubal,,,jubal,Jubal,D,5,190,384,M,329195,EUR,746582400,D,4,4,False,27.0,21.0,6.0,2.0,17.0,18.0,4.0,9.0,2.0,3.0,6.0,3.0,,,90.0,44.0,7.3,7.0,0.0395,0.1961,0.0010471,2,,,3.0,4.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,
