match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,playerName,reason,rescinded,player_id,player_name,from,confirmed,description
11368651,FT,0.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
11368651,,,,,90,0.0,,1,,,injuryTime,8.0,,,,,,,,,,,,
11368651,,,,,89,,,2,,,substitution,,122633394.0,False,False,regular,,,,,,,,
11368651,,,,,89,,,2,,,substitution,,122633395.0,False,False,regular,,,,,,,,
11368651,,,,,81,,,10,,,substitution,,122633346.0,False,True,regular,,,,,,,,
11368651,,,,,80,,,11,,,substitution,,122633322.0,False,False,regular,,,,,,,,
11368651,,,,,78,,,13,,,substitution,,122633304.0,False,True,regular,,,,,,,,
11368651,,,,,70,,,21,,,substitution,,122633245.0,False,False,regular,,,,,,,,
11368651,,,,,70,,,21,,,substitution,,122633244.0,False,False,regular,,,,,,,,
11368651,,,,,69,,,22,,,card,,121293238.0,,False,yellow,Yan Couto,Argument,False,1002813.0,Yan Couto,,,
11368651,,,,,63,,,28,,,substitution,,122633191.0,False,True,regular,,,,,,,,
11368651,,,,,63,,,28,,,substitution,,122633190.0,False,True,regular,,,,,,,,
11368651,,,,,63,,,28,,,substitution,,122633189.0,False,True,regular,,,,,,,,
11368651,,0.0,2.0,,57,,,34,,,goal,,181597622.0,,False,penalty,,,,798820.0,Artem Dovbyk,penalty,,
11368651,,,,,55,,,36,,,varDecision,,25247.0,,False,penaltyAwarded,,,,1002813.0,Yan Couto,,True,
11368651,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
11368651,,,,,45,4.0,,1,,,card,,121293064.0,,True,yellow,Mika Mármol,Foul,False,979146.0,Mika Mármol,,,
11368651,,,,,45,0.0,,1,,,injuryTime,4.0,,,,,,,,,,,,
11368651,,,,,39,,,7,,,card,,121293031.0,,False,yellow,Yangel Herrera,Argument,False,839585.0,Yangel Herrera,,,
11368651,,,,,39,,,7,,,varDecision,,25244.0,,False,mistakenIdentity,,,,1046795.0,Savinho,,False,
11368651,,,,,37,,,9,,,card,,121293004.0,,False,yellow,Artem Dovbyk,Foul,False,798820.0,Artem Dovbyk,,,
11368651,,0.0,1.0,,26,,,20,,,goal,,181595532.0,,False,regular,,,,135116.0,David López,,,
11368651,,,,,26,,,20,,,inGamePenalty,,118461963.0,,False,missed,,goalkeeperSave,,798820.0,Artem Dovbyk,,,Goalkeeper save
11368651,,,,,8,,,38,,,inGamePenalty,,118461960.0,,True,missed,,goalkeeperSave,,188407.0,Sandro Ramírez,,,Goalkeeper save
11368651,,,,,7,,,39,,,varDecision,,25242.0,,True,penaltyAwarded,,,,1012444.0,Alberto Moleiro,,True,
