match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_blockedScoringAttempt,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_penaltyConceded,stat_wonContest,stat_penaltyWon,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_goals,captain,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine
11369488,home,Real Betis,Nabil Fekir,,,nabil-fekir,N. Fekir,M,20,173.0,3513,M,337671,EUR,742953600,F,8,8,False,30.0,26.0,,,5.0,5.0,21.0,26.0,,4.0,,,,,90.0,53.0,7.2,11.0,0.0426102,4,,NabilFekir,1.0,1.0,,1.0,9.0,,,1.0,,3.0,3.0,1.0,5.0,5.0,1.0,1.0,2.0,0.6873,,1.0,,,1.0,,,,2.0,,True,1.0,,,
11369488,home,Real Betis,Juan Miranda,,,juan-miranda,J. Miranda,D,33,185.0,2208,M,855829,EUR,948240000,D,3,3,True,35.0,25.0,4.0,1.0,7.0,12.0,19.0,26.0,2.0,2.0,,,,,77.0,62.0,6.9,18.0,0.0893884,0,,,3.0,2.0,2.0,4.0,5.0,2.0,,,,1.0,2.0,1.0,4.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,
11369488,home,Real Betis,Chadi Riad,,,chadi-riad,C. Riad,D,34,186.0,10944,M,1064218,EUR,1047859200,D,28,28,True,17.0,9.0,4.0,,7.0,11.0,2.0,6.0,4.0,2.0,,,,,25.0,23.0,6.8,8.0,0.00066049,0,,chadiriad17,,1.0,3.0,2.0,4.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11369488,home,Real Betis,Pablo Fornals,,,pablo-fornals,P. Fornals,M,8,178.0,2735,M,816763,EUR,824947200,M,18,18,True,9.0,5.0,1.0,,3.0,4.0,2.0,6.0,,,,,,,24.0,14.0,6.2,7.0,0.00240837,0,,,1.0,2.0,,5.0,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11369488,home,Real Betis,Abdessamad Ezzalzouli,,,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177.0,44492,M,1011375,EUR,1008547200,F,7,7,True,11.0,7.0,,,,1.0,7.0,12.0,1.0,,,,,,24.0,20.0,6.5,10.0,0.0097535,0,,ez_abde,2.0,2.0,,5.0,1.0,,2.0,2.0,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,
11369488,home,Real Betis,William Carvalho,,,william-carvalho,W. Carvalho,M,41,187.0,1602,M,137978,EUR,702604800,M,14,14,True,11.0,10.0,1.0,,6.0,6.0,4.0,5.0,1.0,1.0,,,,,8.0,14.0,6.8,1.0,0.0145278,0,,,,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11369488,home,Real Betis,Francisco Vieites,,,francisco-vieites,F. Vieites,G,13,196.0,313,M,929975,EUR,926035200,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369488,home,Real Betis,Aitor Ruibal,,,aitor-ruibal,A. Ruibal,D,24,176.0,879,M,893062,EUR,827452800,D,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369488,home,Real Betis,Willian José,,,willian-jose,W. José,F,12,189.0,3025,M,123223,EUR,690854400,F,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369488,away,Getafe,David Soria,,,david-soria,D. Soria,G,13,192.0,676,M,604258,EUR,733881600,G,13,13,False,24.0,9.0,22.0,7.0,2.0,3.0,7.0,21.0,1.0,6.0,,,1.0,1.0,90.0,27.0,6.4,15.0,0.00081443,0,0.0493,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
11369488,away,Getafe,Djené,,,djene,Djené,D,2,178.0,2527,M,307702,EUR,694137600,D,2,2,False,25.0,17.0,5.0,2.0,9.0,10.0,8.0,16.0,5.0,5.0,,,,,80.0,46.0,6.8,14.0,0.0251865,0,,,1.0,,4.0,4.0,6.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,True,,,,
11369488,away,Getafe,Gastón Álvarez,,,gaston-alvarez,G. Álvarez,D,17,184.0,491,M,980578,EUR,953856000,D,4,4,False,29.0,23.0,4.0,,20.0,22.0,3.0,7.0,6.0,3.0,,,,,90.0,43.0,6.8,6.0,0.00144855,1,,,,,3.0,1.0,4.0,,,,,2.0,1.0,,,,1.0,1.0,,0.064,,,,,,,,,,,,,,,
11369488,away,Getafe,Omar Alderete,,,omar-alderete,O. Alderete,D,15,187.0,5163,M,805137,EUR,851558400,D,15,15,False,38.0,24.0,12.0,5.0,12.0,14.0,12.0,24.0,7.0,4.0,,,,,90.0,55.0,8.0,16.0,0.0626694,2,,,,2.0,5.0,3.0,8.0,,,,2.0,,3.0,1.0,,,1.0,1.0,,0.0844,,,,1.0,,,,,1.0,,,,,,1.0
11369488,away,Getafe,Diego Rico,,,diego-rico,D. Rico,D,16,181.0,662,M,350560,EUR,730425600,D,16,16,False,35.0,24.0,2.0,,11.0,13.0,13.0,25.0,5.0,7.0,,,,,90.0,68.0,6.9,18.0,0.00681039,1,,,3.0,1.0,3.0,3.0,6.0,1.0,,1.0,,2.0,2.0,2.0,1.0,1.0,,,1.0,0.0085,,,,,,,,,1.0,,,,,,
11369488,away,Getafe,Mason Greenwood,,,mason-greenwood,M. Greenwood,F,10,181.0,65939,M,942116,EUR,1001894400,M,12,12,False,33.0,24.0,3.0,3.0,10.0,12.0,14.0,23.0,,5.0,,,,,90.0,53.0,8.0,17.0,0.0584886,1,,MGreenwood,2.0,1.0,,6.0,8.0,,2.0,8.0,,,1.0,,2.0,1.0,,1.0,,0.7884,,6.0,1.0,2.0,1.0,0.9852,,,,1.0,,,,,
11369488,away,Getafe,Luis Milla,,,luis-milla,L. Milla,M,5,175.0,1429,M,811629,EUR,781488000,M,5,5,False,42.0,34.0,6.0,1.0,9.0,10.0,27.0,39.0,,9.0,,,,,90.0,60.0,6.9,15.0,0.0721955,0,,,7.0,1.0,,4.0,4.0,2.0,,,,1.0,2.0,1.0,2.0,2.0,,1.0,,,,,,1.0,,,2.0,,,,,,,,
11369488,away,Getafe,Yellu Santiago,Jesús Santiago,,yellu-santiago,J. Santiago,M,20,192.0,223,M,1211005,EUR,1085443200,M,25,25,False,25.0,20.0,3.0,2.0,6.0,8.0,14.0,17.0,,3.0,,,,,70.0,32.0,6.4,8.0,0.0313668,0,,,,,1.0,6.0,3.0,2.0,1.0,1.0,,,1.0,,1.0,1.0,,2.0,,,,,,1.0,,,,,,,,,,,
11369488,away,Getafe,Jordi Martín,,,jordi-martin,J. Martín,M,8,174.0,159,M,1010513,EUR,978652800,M,32,32,False,33.0,22.0,3.0,1.0,7.0,9.0,15.0,26.0,1.0,8.0,,,,,89.0,60.0,6.4,23.0,0.201392,2,,,2.0,4.0,1.0,16.0,6.0,1.0,5.0,3.0,,,4.0,3.0,1.0,1.0,1.0,3.0,,0.1918,,,,2.0,1.0,0.7463,,,,,,1.0,,,
11369488,away,Getafe,Juanmi Latasa,,,juanmi-latasa,J. Latasa,F,9,191.0,1993,M,966679,EUR,985305600,F,14,14,False,12.0,9.0,,,5.0,5.0,4.0,7.0,,,,,,,45.0,20.0,6.2,8.0,0.0115261,0,,,,2.0,3.0,8.0,5.0,1.0,1.0,,,,2.0,1.0,4.0,,,4.0,,,1.0,,,,,,,,,,,,,,
11369488,away,Getafe,Jaime Mata,,,jaime-mata,J. Mata,F,17,185.0,448,M,351140,EUR,593654400,F,7,7,False,22.0,12.0,,,2.0,2.0,10.0,20.0,,1.0,,,,,70.0,30.0,6.6,13.0,0.00963103,1,,,,4.0,1.0,9.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,2.0,5.0,0.2096,,,,,,,,,1.0,,,,,,
11369488,away,Getafe,Borja Mayoral,,,borja-mayoral,B. Mayoral,F,9,182.0,2532,M,604954,EUR,860198400,F,19,19,True,13.0,11.0,1.0,1.0,1.0,1.0,10.0,12.0,,1.0,,,,,45.0,26.0,6.5,8.0,0.0134241,1,,,,3.0,2.0,7.0,5.0,,1.0,5.0,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0579,,2.0,,,,,,,,,,,,,
11369488,away,Getafe,José Ángel Carmona,,,jose-angel-carmona,J. Á. Carmona,D,2,183.0,1021,M,1015240,EUR,1012262400,D,18,18,True,6.0,3.0,,,1.0,2.0,2.0,4.0,2.0,3.0,,,,,20.0,19.0,6.9,5.0,0.001898,1,,,,,1.0,1.0,2.0,1.0,,,1.0,2.0,1.0,,,,1.0,,,0.0327,,,,,,,,,,,,,,,
11369488,away,Getafe,Carles Aleñá,,,carles-alena,C. Aleñá,M,10,180.0,1587,M,794937,EUR,883958400,M,11,11,True,11.0,9.0,2.0,1.0,5.0,5.0,4.0,7.0,,,,,,,20.0,14.0,6.7,3.0,0.00347831,1,,,1.0,3.0,,4.0,1.0,,,1.0,,,,,,,,1.0,,0.0723,,1.0,,,,,,,1.0,,,,,,
11369488,away,Getafe,Domingos Duarte,,,domingos-duarte,D. Duarte,D,22,191.0,695,M,576276,EUR,794793600,D,6,6,True,5.0,2.0,,,,,2.0,5.0,,1.0,,,,,10.0,7.0,6.5,4.0,0.00066223,0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11369488,away,Getafe,Fabrizio Angileri,,,fabrizio-angileri,F. Angileri,D,,185.0,4185,M,311462,EUR,763689600,D,3,3,True,4.0,1.0,1.0,,,,1.0,5.0,,1.0,,,,,1.0,5.0,,4.0,0.0002464,0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369488,away,Getafe,Daniel Fuzato,,,daniel-fuzato,D. Fuzato,G,13,190.0,943,M,863276,EUR,867974400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369488,away,Getafe,Jorge Benito,,,jorge-benito,J. Benito,G,35,,17,M,1513631,EUR,1149552000,G,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369488,away,Getafe,Juan Iglesias,,,juan-iglesias,J. Iglesias,D,21,185.0,520,M,949707,EUR,899424000,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369488,away,Getafe,Óscar Rodríguez,,,oscar-rodriguez,Ó. Rodríguez,M,14,174.0,618,M,794948,EUR,898992000,M,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
