match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_challengeLost,stat_totalTackle,stat_fouls,stat_wonContest,stat_goals,stat_wonTackle,stat_wasFouled,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_errorLeadToAGoal,captain,stat_dispossessed,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock
14032384,home,Club Brugge KV,Nordin Jackers,nordin-jackers,N. Jackers,G,29,185,424,M,361722,EUR,873417600,G,29,29,False,32.0,28.0,11.0,7.0,0.0,22.0,22.0,6.0,10.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,90.0,36.0,6.1,4.0,0.00536758,48.548965496975,9.0,9.345,5.775,0.1983,0,-1.4118,0.15,0.02,-0.31,-0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032384,home,Club Brugge KV,Kyriani Sabbe,kyriani-sabbe,K. Sabbe,D,64,176,1049,M,1101258,EUR,1106697600,D,64,64,False,81.0,76.0,1.0,,0.0,30.0,31.0,46.0,50.0,2.0,2.0,,2.0,,,,,,81.0,99.0,6.0,12.0,0.202344,259.13797184146,30.0,130.095,33.495,,1,,0.19,0.16,-0.56,,,,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0317,0.0419,33.634485650891,1.0,2.0,-0.07,,,,,,,,,,,,,,,,,
14032384,home,Club Brugge KV,Jorne Spileers,jorne-spileers,J. Spileers,D,58,188,885,M,1104897,EUR,1106265600,D,58,58,False,125.0,121.0,3.0,1.0,0.0,77.0,77.0,44.0,48.0,,1.0,1.0,3.0,,,,,,75.0,129.0,6.7,6.0,0.0174072,319.65035427746,43.0,106.47,11.13,,0,,0.37,0.23,-0.35,,Jorne,Spileers,1.0,,2.0,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
14032384,home,Club Brugge KV,Brandon Mechele,brandon-mechele,B. Mechele,D,44,188,823,M,248331,EUR,728179200,D,44,44,False,107.0,98.0,5.0,3.0,0.0,62.0,66.0,36.0,41.0,5.0,13.0,1.0,5.0,,,,,,90.0,120.0,7.9,11.0,0.0181228,426.55916376744,44.0,250.32,28.77,,1,,0.25,0.33,-0.6,,,,,1.0,6.0,2.0,1.0,,1.0,,0.1979,0.7009,99.138011868969,4.0,,0.51,1.0,4.0,4.0,2.0,1.0,1.0,2.0,,,,,,,,,,
14032384,home,Club Brugge KV,Joaquin Seys,joaquin-seys,J. Seys,D,65,178,1482,M,1395881,EUR,1111968000,D,65,65,False,76.0,73.0,4.0,3.0,1.0,31.0,32.0,42.0,44.0,1.0,4.0,2.0,4.0,,,,,,90.0,98.0,7.1,4.0,0.307677,229.2458826366,26.0,0.10499999999999,23.1,,0,,0.5,0.08,-0.52,,,,3.0,,,1.0,,2.0,,,,,45.72217839479,2.0,3.0,,,2.0,,1.0,,,,3.0,,,,,,,,,
14032384,home,Club Brugge KV,Aleksandar Stanković,aleksandar-stankovic,A. Stanković,M,25,187,2861,M,1153957,EUR,1123027200,M,25,25,False,59.0,53.0,2.0,1.0,0.0,21.0,22.0,32.0,37.0,1.0,1.0,3.0,,,,,,,90.0,66.0,8.9,6.0,0.11504,133.83800603212,14.0,-18.795,8.715,,3,,0.29,0.08,-0.13,,,,,1.0,1.0,,2.0,1.0,,,0.3803,1.431,6.7429733055975,1.0,2.0,0.87,,,,,2.0,,,,1.0,1.0,,,,,,,
14032384,home,Club Brugge KV,Raphael Onyedika,raphael-onyedika,R. Onyedika,M,15,184,6213,M,1129862,EUR,987638400,M,15,15,False,68.0,64.0,1.0,,0.0,32.0,34.0,32.0,34.0,1.0,2.0,2.0,5.0,,,,,,90.0,74.0,6.1,5.0,0.0817761,149.51328429597,20.0,-23.31,8.925,,1,,0.27,0.45,-0.53,,,,1.0,3.0,4.0,,1.0,,,,0.1406,0.1868,9.7852832866504,1.0,1.0,-0.58,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,
14032384,home,Club Brugge KV,Hans Vanaken,hans-vanaken,H. Vanaken,M,20,194,2941,M,118085,EUR,714614400,M,20,20,False,72.0,68.0,3.0,3.0,1.0,25.0,27.0,43.0,45.0,4.0,11.0,1.0,5.0,,,,,,90.0,90.0,7.6,11.0,0.44951,267.07556858658,30.0,-7.98,23.205,,2,,0.41,0.2,-0.13,,,,1.0,1.0,5.0,1.0,,,1.0,,0.3598,,72.446751482797,3.0,3.0,-0.52,,1.0,1.0,1.0,,1.0,5.0,,1.0,2.0,,,True,3.0,,,
14032384,home,Club Brugge KV,Carlos Forbs,carlos-borges,C. Forbs,F,9,169,11145,M,1069486,EUR,1079654400,F,9,9,False,43.0,34.0,,,1.0,7.0,8.0,27.0,35.0,1.0,8.0,,,,,,,,89.0,64.0,7.8,17.0,0.385966,216.75566691078,24.0,134.4,24.99,,2,,0.44,0.39,-0.04,,Carlos Forbs,,4.0,1.0,4.0,5.0,1.0,2.0,1.0,,0.0635,0.0264,105.72284262204,7.0,2.0,-0.36,,1.0,1.0,4.0,,1.0,2.0,,1.0,1.0,,,,1.0,,,
14032384,home,Club Brugge KV,Romeo Vermant,romeo-vermant,R. Vermant,F,17,184,1524,M,1069336,EUR,1074902400,F,17,17,False,17.0,12.0,,,0.0,5.0,5.0,7.0,12.0,3.0,4.0,,2.0,,,,,,75.0,24.0,6.4,6.0,0.00916165,33.243829598905,4.0,16.275,6.195,,3,,-0.15,0.13,-0.01,,Romeo,Vermant,,2.0,4.0,,,,,2.0,0.2539,,11.529709493305,1.0,,-0.52,,1.0,1.0,,,1.0,,,,,,,,1.0,3.0,,
