match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,player_id,player_name,from,confirmed,playerName,reason,rescinded
11779982,FT,2.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11779982,,,,,90,1.0,,1,,,substitution,122226239.0,False,True,regular,,,,,,,,
11779982,,,,,90,0.0,,1,,,injuryTime,,,,,6.0,,,,,,,
11779982,,,,,83,,,8,,,substitution,122226237.0,False,True,regular,,,,,,,,
11779982,,,,,83,,,8,,,substitution,122226238.0,False,True,regular,,,,,,,,
11779982,,2.0,2.0,,77,,,14,,,goal,174978175.0,,False,regular,,995072.0,Gabriel Pec,,,,,
11779982,,,,,69,,,22,,,substitution,122226215.0,False,False,regular,,,,,,,,
11779982,,,,,69,,,22,,,substitution,122226216.0,False,False,regular,,,,,,,,
11779982,,,,,69,,,22,,,substitution,122226214.0,False,True,regular,,,,,,,,
11779982,,,,,69,,,22,,,substitution,122226213.0,True,True,injury,,,,,,,,
11779982,,,,,57,,,34,,,substitution,122226189.0,False,False,regular,,,,,,,,
11779982,,,,,57,,,34,,,substitution,122226188.0,False,False,regular,,,,,,,,
11779982,,,,,57,,,34,,,substitution,122226187.0,False,False,regular,,,,,,,,
11779982,HT,2.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11779982,,2.0,1.0,,45,9.0,,1,,,goal,174977200.0,,True,penalty,,817650.0,Bruno Rodrigues,penalty,,,,
11779982,,,,,45,7.0,,1,,,varDecision,21835.0,,True,penaltyNotAwarded,,823653.0,Mateus Vital,,False,,,
11779982,,,,,45,0.0,,1,,,injuryTime,,,,,5.0,,,,,,,
11779982,,1.0,1.0,,41,,,5,,,goal,174976814.0,,True,regular,,822524.0,Arthur Gomes,,,,,
11779982,,,,,26,,,20,,,card,121026135.0,,True,yellow,,822524.0,Arthur Gomes,,,Arthur Gomes,Persistent fouling,False
11779982,,0.0,1.0,,15,,,31,,,goal,174976410.0,,False,regular,,877591.0,Puma Rodríguez,,,,,
11779982,,,,,-5,,,6,,,card,121026301.0,,False,red,,243425.0,Rossi,,,Rossi,Argument,False
