match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_expectedGoals,stat_totalTackle,stat_accurateCross,stat_blockedScoringAttempt,stat_wonTackle,stat_wasFouled,stat_totalOffside,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goalAssist,player_sofascoreId,stat_goals,stat_penaltyFaced,stat_outfielderBlock,stat_bigChanceCreated,stat_penaltyConceded,stat_bigChanceMissed
11779982,home,Cruzeiro,Bruno Rodrigues,bruno-rodrigues,B. Rodrigues,F,11,177,3335,M,817650,EUR,857692800,F,9,9,False,,17.0,14.0,1.0,1.0,4.0,4.0,10.0,13.0,3.0,1.0,,,90.0,24.0,7.1,6.0,0.0299827,1,,,,,4.0,2.0,,2.0,1.0,,,1.0,1.0,1.0,,,0.7884,1.0,,,1.0,,2.0,1.0,1.0,0.9901,,,1.0,,,,,
11779982,home,Cruzeiro,Wesley Ribeiro,wesley,W. Ribeiro,M,21,175,1823,M,985766,EUR,922752000,F,11,11,True,,9.0,5.0,,,1.0,2.0,4.0,7.0,2.0,1.0,,,21.0,15.0,6.8,5.0,0.00385914,1,,,,,,3.0,,1.0,1.0,,,,,,2.0,1.0,0.261,,,,,,,,,,,,,,,,,
11779982,home,Cruzeiro,Japa,joao-wellington-japa,Japa,M,77,177,1249,M,1459623,EUR,1073001600,M,77,77,True,,5.0,5.0,,,,,5.0,5.0,1.0,1.0,,,21.0,14.0,6.6,3.0,0.547285,1,,,,,2.0,2.0,,4.0,2.0,1.0,,,,,,,0.0224,,,,,,,,1.0,0.0275,,,,,,,,
11779982,home,Cruzeiro,Kaiki,kaiki,Kaiki,D,6,172,2601,M,1112484,EUR,1047081600,D,14,14,True,,3.0,1.0,,,,1.0,2.0,3.0,,,,,13.0,8.0,6.8,2.0,0.0512693,0,,Kaiki,,1.0,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11779982,home,Cruzeiro,Fernando Henrique,fernando-henrique,F. Henrique,M,30,182,169,M,1067634,EUR,991353600,M,15,15,True,,3.0,2.0,,,1.0,1.0,1.0,2.0,1.0,2.0,,,13.0,6.0,6.6,3.0,0.00075162,0,,Fernando Henrique,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11779982,home,Cruzeiro,Rafael Elias,rafael-elias,Rafael Elias,F,9,179,1250,M,928527,EUR,923875200,F,40,40,True,,,,,,,,,,,,,,1.0,1.0,,,,0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11779982,home,Cruzeiro,Anderson,anderson,Anderson,G,12,190,353,M,942061,EUR,889056000,G,98,98,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11779982,home,Cruzeiro,João Marcelo,joao-marcelo,J. Marcelo,D,43,189,1606,M,978638,EUR,960854400,D,43,43,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11779982,home,Cruzeiro,Helibelton Palacios,helibelton-palacios,H. Palacios,D,13,181,374,M,329597,EUR,739584000,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11779982,home,Cruzeiro,Lucas Oliveira,lucas-oliveira,L. Oliveira,M,29,187,766,M,867907,EUR,823219200,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11779982,home,Cruzeiro,Paulo Vitor,paulo-vitor,P. Vitor,M,7,170,121,M,881153,EUR,930182400,M,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11779982,home,Cruzeiro,João Pedro Jotta,joao-pedro,J. Pedro,M,19,178,288,M,1517440,EUR,1044144000,F,55,55,True,,,,,,,,,,,,,,,,,,,0,,João Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11779982,home,Cruzeiro,Henrique Rodrigues,henrique-cardoso,H. Rodrigues,M,,180,33,M,1459625,EUR,1045872000,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11779982,away,Vasco da Gama,Léo Jardim,leo-jardim,L. Jardim,G,1,188,5904,M,595598,EUR,795657600,G,1,1,False,,21.0,13.0,14.0,7.0,8.0,12.0,5.0,9.0,7.0,,,2.0,90.0,31.0,6.1,10.0,0.0004491,0,-0.7529,,,,,,,,,,,,,,,,,,,,,,,,,,,leocjardim,,1.0,,,,
11779982,away,Vasco da Gama,Puma Rodríguez,puma-rodriguez,P. Rodríguez,D,2,183,2505,M,877591,EUR,858297600,D,2,2,False,,44.0,32.0,8.0,2.0,23.0,28.0,10.0,22.0,6.0,3.0,,,90.0,83.0,7.0,24.0,0.0825209,1,,,,6.0,4.0,8.0,,2.0,1.0,5.0,,1.0,,1.0,6.0,,0.0105,,1.0,,,1.0,,1.0,1.0,0.6484,,,1.0,,,,,
11779982,away,Vasco da Gama,Maicon,maicon,Maicon,D,3,191,836,M,44691,EUR,590198400,D,4,4,False,,35.0,33.0,7.0,6.0,27.0,28.0,6.0,8.0,1.0,,,,69.0,47.0,6.7,4.0,0.00117937,1,,,,1.0,1.0,2.0,,,,7.0,,,,1.0,1.0,1.0,0.0206,,,,,1.0,,,,,,,,,1.0,,,
11779982,away,Vasco da Gama,Gary Medel,gary-medel,G. Medel,D,17,171,1841,M,22975,EUR,554947200,D,17,17,False,True,63.0,58.0,9.0,6.0,46.0,49.0,12.0,14.0,5.0,,,,90.0,67.0,6.4,5.0,0.00319442,0,,,,,2.0,1.0,1.0,,,4.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11779982,away,Vasco da Gama,Lucas Piton,lucas-piton,L. Piton,D,6,176,3645,M,982174,EUR,971049600,D,6,6,False,,34.0,27.0,5.0,2.0,21.0,22.0,7.0,16.0,1.0,2.0,,,90.0,67.0,6.8,13.0,0.213732,1,,,,4.0,2.0,4.0,,2.0,2.0,2.0,1.0,,2.0,1.0,,1.0,0.0074,1.0,1.0,,,1.0,,1.0,,,,,,,,1.0,,
11779982,away,Vasco da Gama,Zé Gabriel,ze-gabriel,Zé Gabriel,M,35,184,375,M,988852,EUR,916876800,M,23,23,False,,22.0,19.0,4.0,3.0,11.0,12.0,8.0,10.0,3.0,,,,69.0,29.0,6.6,3.0,0.00294075,1,,,,,1.0,2.0,1.0,,,2.0,,,,,,1.0,0.0154,2.0,,,2.0,,,,,,,,,,,,,
11779982,away,Vasco da Gama,Rossi,rossi,Rossi,M,,170,602,M,243425,EUR,735436800,M,31,31,False,,17.0,8.0,2.0,,3.0,5.0,6.0,15.0,4.0,2.0,,,57.0,30.0,6.1,17.0,0.0340917,0,,,,3.0,4.0,2.0,,2.0,1.0,1.0,,2.0,2.0,,,,,,1.0,,,1.0,1.0,2.0,,,1.0,,,,,,1.0,
11779982,away,Vasco da Gama,Paulinho Paula,paulinho-paula,Paulinho,M,18,173,1795,M,879902,EUR,852681600,M,18,18,False,,23.0,20.0,2.0,2.0,11.0,12.0,9.0,11.0,2.0,1.0,,,57.0,32.0,6.3,6.0,0.0022628,0,,,,,6.0,5.0,1.0,3.0,1.0,,,3.0,,,,,,1.0,,,1.0,3.0,,,,,,,,,,,,
11779982,away,Vasco da Gama,Bruno Praxedes,bruno-praxedes,B. Praxedes,M,25,186,445,M,1018093,EUR,1013126400,M,21,21,False,,17.0,14.0,,,8.0,10.0,6.0,7.0,4.0,3.0,,,57.0,25.0,6.3,7.0,0.00151198,0,,,,,4.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,2.0,,,
11779982,away,Vasco da Gama,Gabriel Pec,gabriel-pec,G. Pec,F,11,172,4603,M,995072,EUR,981849600,M,11,11,False,,7.0,5.0,1.0,1.0,2.0,2.0,3.0,6.0,,3.0,,,90.0,23.0,7.1,9.0,0.0028953,1,,,,1.0,3.0,5.0,2.0,3.0,2.0,1.0,1.0,,,,1.0,,0.1306,1.0,,,1.0,1.0,,,1.0,0.4784,,GabrielPec,1.0,,,,,
11779982,away,Vasco da Gama,Pablo Vegetti,pablo-vegetti,P. Vegetti,F,99,187,16902,M,583974,EUR,592876800,F,99,99,False,,14.0,11.0,,,6.0,6.0,5.0,8.0,1.0,,,,90.0,25.0,6.8,4.0,0.0027762,2,,,,,8.0,7.0,2.0,,,2.0,,1.0,,4.0,5.0,,0.0658,1.0,,,1.0,1.0,2.0,1.0,2.0,0.0921,,pablovegetti,,,,,,
11779982,away,Vasco da Gama,Jair,jair,Jair,M,8,178,1707,M,268419,EUR,777859200,M,8,8,True,,29.0,25.0,6.0,3.0,16.0,19.0,9.0,10.0,4.0,1.0,,,33.0,41.0,6.9,6.0,0.00611465,0,,,,,2.0,5.0,1.0,1.0,,,1.0,,,,,,,3.0,,,3.0,2.0,,,,,,,,,,,,
11779982,away,Vasco da Gama,Dimitri Payet,dimitri-payet,D. Payet,M,,175,8203,M,14216,EUR,543974400,M,10,10,True,,10.0,6.0,4.0,3.0,3.0,4.0,6.0,10.0,,2.0,,,33.0,21.0,7.3,7.0,0.0750896,0,,,,4.0,1.0,3.0,,2.0,2.0,,,,2.0,1.0,,,,1.0,3.0,,,,,,,,,payet27,,,,,,
11779982,away,Vasco da Gama,Marlon Gomes,marlon-gomes,M. Gomes,M,6,184,1923,M,1105833,EUR,1071360000,M,25,25,True,,16.0,13.0,,,7.0,8.0,7.0,9.0,1.0,1.0,,,33.0,23.0,6.3,5.0,0.0293092,0,,Marlon Gomes,,1.0,5.0,1.0,2.0,,,,1.0,,1.0,2.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,
11779982,away,Vasco da Gama,Léo,leo,Léo,D,3,183,707,M,360940,EUR,826070400,D,3,3,True,,18.0,15.0,,,12.0,12.0,3.0,6.0,1.0,,,,21.0,20.0,6.5,4.0,0.00051732,0,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
11779982,away,Vasco da Gama,Sebastián Ferreira,sebastian-ferreira,S. Ferreira,F,11,181,444,M,822783,EUR,887328000,F,9,9,True,,7.0,3.0,,,1.0,4.0,2.0,3.0,,,,,21.0,10.0,6.9,4.0,0.112168,2,,,,,,2.0,,,,,,,1.0,,1.0,2.0,0.5213,,,,,1.0,2.0,,,,1.0,,,,,1.0,,1.0
11779982,away,Vasco da Gama,Ivan Quaresma,ivan-quaresma,Ivan,G,12,195,673,M,795029,EUR,855273600,G,97,97,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11779982,away,Vasco da Gama,Robson Bambu,robson-bambu,R. Bambu,D,3,184,359,M,923186,EUR,879292800,D,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11779982,away,Vasco da Gama,Gabriel Dias,gabriel-dias,G. Dias,D,,183,64,M,870697,EUR,768528000,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11779982,away,Vasco da Gama,Manuel Capasso,manuel-capasso,M. Capasso,D,28,188,442,M,940611,EUR,829872000,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11779982,away,Vasco da Gama,Serginho,serginho,Serginho,M,70,180,332,M,849301,EUR,797126400,F,70,70,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11779982,away,Vasco da Gama,Figueiredo,figueiredo,Figueiredo,M,20,178,689,M,1105790,EUR,997747200,F,15,15,True,,,,,,,,,,,,,,,,,,,0,,Figueiredo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11779982,away,Vasco da Gama,Alex Teixeira,alex-teixeira,A. Teixeira,F,90,173,1081,M,39649,EUR,631584000,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
