match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_fouls,stat_totalCross,stat_accurateCross,stat_keyPass,player_firstName,player_lastName,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_shotOffTarget,stat_bigChanceCreated,stat_goalAssist,player_sofascoreId,stat_goals
10434043,home,İstanbulspor,David Jensen,david-jensen,D. Jensen,G,195,49,M,47860,EUR,701481600,G,1,1,False,34.0,20.0,21.0,7.0,15.0,18.0,5.0,16.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,90.0,41.0,6.7,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434043,home,İstanbulspor,Oğuzhan Berber,oguzhan-berber,O. Berber,D,176,11,M,148926,EUR,702864000,D,13,13,False,27.0,20.0,1.0,1.0,9.0,9.0,11.0,18.0,,3.0,1.0,3.0,,,,,,61.0,48.0,6.8,10.0,0,13,3.0,5.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10434043,home,İstanbulspor,Mehmet Yeşil,mehmet-yesil,M. Yeşil,D,188,50,M,840639,EUR,896572800,D,4,4,False,46.0,35.0,9.0,3.0,28.0,35.0,7.0,11.0,1.0,6.0,5.0,9.0,2.0,,,,,90.0,60.0,7.1,11.0,0,21,2.0,2.0,,,2.0,2.0,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,
10434043,home,İstanbulspor,Okan Erdoğan,okan-erdogan,O. Erdoğan,D,185,55,M,881213,EUR,907027200,D,23,23,False,63.0,52.0,5.0,1.0,45.0,52.0,7.0,11.0,2.0,5.0,2.0,8.0,,,,,,90.0,72.0,6.5,11.0,0,3,1.0,4.0,2.0,,,1.0,3.0,2.0,,,,1.0,,,,,,,,,,,,,,,
10434043,home,İstanbulspor,Tuncer Duhan Aksu,tuncer-duhan-aksu,T. D. Aksu,D,183,18,M,893007,EUR,873936000,D,3,3,False,57.0,52.0,2.0,,37.0,39.0,15.0,18.0,1.0,3.0,2.0,5.0,,,,,,90.0,67.0,6.4,6.0,0,3,1.0,4.0,1.0,,,1.0,2.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,
10434043,home,İstanbulspor,Ali Yaşar,ali-yasar,A. Yaşar,D,180,30,M,190815,EUR,794620800,D,66,66,False,40.0,36.0,7.0,4.0,21.0,22.0,16.0,21.0,,5.0,1.0,3.0,1.0,,,,,90.0,54.0,7.0,6.0,0,66,,1.0,1.0,,,,3.0,1.0,,1.0,1.0,,3.0,1.0,1.0,,,,,,,,,,,,
10434043,home,İstanbulspor,Kristal Abazaj,abazaj-kristal,K. Abazaj,F,183,55,M,900127,EUR,836611200,M,7,7,False,11.0,9.0,,,2.0,4.0,7.0,8.0,,3.0,,2.0,3.0,,,,,69.0,23.0,6.4,10.0,0,77,1.0,3.0,,1.0,,1.0,,,4.0,,,2.0,1.0,,,,,,,,,,,,,,
10434043,home,İstanbulspor,Melih Kabasakal,kabasakal-melih,M. Kabasakal,M,178,98,M,828872,EUR,824601600,M,57,57,False,63.0,54.0,6.0,3.0,35.0,37.0,19.0,26.0,1.0,7.0,1.0,9.0,1.0,,,,,90.0,79.0,7.5,10.0,1,6,1.0,1.0,,,1.0,3.0,5.0,3.0,1.0,,,,,,,,,1.0,,,,,,,,,
10434043,home,İstanbulspor,Ferhat Yazgan,ferhat-yazgan,F. Yazgan,M,183,14,M,999427,EUR,719539200,M,6,6,False,32.0,27.0,4.0,3.0,17.0,20.0,10.0,12.0,,2.0,,4.0,1.0,,,,,61.0,40.0,6.4,9.0,0,6,,6.0,,2.0,,2.0,1.0,,1.0,,,4.0,,,,,,,,,,,,,,,
10434043,home,İstanbulspor,Jetmir Topalli,jetmir-topalli,J. Topalli,M,180,102,M,987126,EUR,886809600,M,98,98,False,20.0,15.0,1.0,1.0,8.0,8.0,8.0,17.0,2.0,7.0,3.0,7.0,,,,,,89.0,44.0,6.9,16.0,0,98,1.0,4.0,,2.0,,2.0,1.0,1.0,4.0,5.0,4.0,,5.0,1.0,1.0,,,,,,,,,,,,
