match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_dispossessed,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_hitWoodwork,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,captain,stat_bigChanceCreated,stat_bigChanceMissed
12513994,home,Sporting Braga,Amine El Ouazzani,el-ouazzani-amine,A. E. Ouazzani,F,9,188,2047,M,1014048,EUR,995155200,F,9,9,True,6.0,6.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,,,,,,19.0,10.0,6.6,2.0,0.00576308,0,,,,1.0,3.0,1.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,
12513994,home,Sporting Braga,Josafat Mendes,josafat-mendes,J. Mendes,D,2,177,330,M,1133258,EUR,1041292800,D,17,17,True,11.0,11.0,,,0.0,4.0,4.0,7.0,8.0,,,,,,,10.0,15.0,6.4,2.0,0.00680227,0,,1.0,,,3.0,,,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
12513994,home,Sporting Braga,Jean-Baptiste Gorby,jean-baptiste-gorby,J. Gorby,M,29,181,4294,M,1120039,EUR,1027555200,M,29,29,True,17.0,17.0,1.0,1.0,0.0,4.0,4.0,13.0,14.0,1.0,,,,,,10.0,19.0,6.8,1.0,0.0110949,0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
12513994,home,Sporting Braga,Lukáš Horníček,lukas-hornicek,L. Horníček,G,1,194,548,M,963744,EUR,1026518400,G,91,91,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513994,home,Sporting Braga,Francisco Chissumba,francisco-chissumba,F. Chissumba,D,55,180,264,M,1158067,EUR,1117324800,D,55,55,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Francisco,Chissumba,,,,,,,,,,,,,,,,,,,,,,
12513994,home,Sporting Braga,Serdar Saatçı,serdar-saatci,S. Saatçı,D,15,190,434,M,1084880,EUR,1045180800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Serdar Saatci,,,,,,,,,,,,,,,,,,,,,,,
12513994,home,Sporting Braga,Thiago Helguera,helguera-thiago,T. Helguera,M,6,181,762,M,1490866,EUR,1143331200,M,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513994,home,Sporting Braga,Joao Marques,marques-joao,J. Marques,M,11,179,304,M,1087321,EUR,1013558400,M,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513994,away,Moreirense,Kewin,kewin,Kewin,G,1,187,111,M,865371,EUR,790992000,G,40,40,False,39.0,31.0,19.0,11.0,0.0,27.0,31.0,4.0,8.0,9.0,3.0,1.0,2.0,,,90.0,51.0,6.3,8.0,0.00207057,0,-1.5365,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12513994,away,Moreirense,Fabiano Souza,fabiano-silva,F. Souza,D,70,175,371,M,1130513,EUR,952992000,D,2,2,False,37.0,28.0,10.0,6.0,0.0,20.0,22.0,8.0,15.0,2.0,,,,,,90.0,57.0,6.3,13.0,0.130725,0,,,,,4.0,3.0,1.0,2.0,,,,,,,,3.0,1.0,1.0,,,,1.0,,,5.0,3.0,,,,,,,,
12513994,away,Moreirense,Marcelo,marcelo,Marcelo,D,44,182,57,M,156318,EUR,617500800,D,44,44,False,35.0,31.0,2.0,,0.0,29.0,30.0,2.0,5.0,2.0,,,,,,90.0,57.0,6.9,5.0,0.00042527,1,,,,2.0,5.0,4.0,1.0,1.0,1.0,,,,1.0,,,8.0,5.0,1.0,2.0,1.0,,2.0,,0.2145,,,1.0,1.0,,,,True,,1.0
12513994,away,Moreirense,Maracás,maracas,Maracás,D,26,184,121,M,931485,EUR,767404800,D,26,26,False,41.0,37.0,3.0,1.0,0.0,35.0,37.0,2.0,4.0,4.0,,,,,,90.0,51.0,6.4,5.0,0.00039326,0,,,,1.0,2.0,3.0,,,,,,,2.0,,,7.0,,,,,,,,,2.0,1.0,,,,,,,,
12513994,away,Moreirense,Godfried Frimpong,godfried-frimpong,G. Frimpong,D,21,180,173,M,931743,EUR,924652800,D,23,23,False,21.0,15.0,3.0,,0.0,11.0,13.0,6.0,11.0,4.0,,,,,,90.0,41.0,6.5,9.0,0.144462,0,,3.0,2.0,,1.0,2.0,,1.0,,2.0,,,2.0,,,6.0,,2.0,,,,1.0,1.0,,,,,,,,,,,
12513994,away,Moreirense,Rúben Ramos Ismael,ruben-ramos-ismael,Ismael,M,16,184,179,M,1469058,EUR,922320000,M,6,6,False,31.0,25.0,3.0,1.0,0.0,19.0,21.0,7.0,11.0,4.0,,,,,,74.0,42.0,6.8,8.0,0.0399544,0,,1.0,1.0,,2.0,4.0,1.0,1.0,,1.0,,,,,,,,2.0,3.0,1.0,,1.0,,,1.0,1.0,,,,,,,,
12513994,away,Moreirense,Lawrence Ofori,lawrence-ofori,L. Ofori,M,80,181,149,M,892170,EUR,898992000,M,80,80,False,33.0,25.0,6.0,2.0,0.0,19.0,20.0,6.0,13.0,5.0,,,,,,79.0,43.0,6.4,12.0,0.00575287,0,,,,,5.0,4.0,2.0,1.0,,,,,,2.0,,,,,3.0,1.0,,,,,2.0,1.0,,,,,,,,
12513994,away,Moreirense,Madson de Souza Silva,madson-de-souza-silva,M. d. S. Silva,M,9,164,238,M,937555,EUR,935625600,M,31,31,False,7.0,4.0,,,0.0,3.0,6.0,2.0,2.0,1.0,,,,,,66.0,26.0,6.7,9.0,0.0858204,1,,1.0,1.0,1.0,8.0,5.0,,,2.0,1.0,,,,4.0,,,,2.0,1.0,,,1.0,1.0,0.0717,4.0,2.0,,,1.0,0.1208,,,1.0,
12513994,away,Moreirense,Sidnei Tavares,sidnei-tavares,S. Tavares,M,8,188,129,M,989889,EUR,1001721600,M,5,5,False,7.0,6.0,,,0.0,1.0,1.0,5.0,6.0,2.0,,,,,,45.0,13.0,6.8,4.0,0.0308468,0,,,,,3.0,3.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,3.0,2.0,,,,,,,1.0,
12513994,away,Moreirense,Jeremy Antonisse,jeremy-antonisse,J. Antonisse,F,7,177,139,M,1092638,EUR,1017360000,M,10,10,False,9.0,8.0,,,0.0,3.0,3.0,5.0,7.0,2.0,,,,,,45.0,19.0,6.3,5.0,0.00683065,2,,1.0,,,2.0,1.0,,1.0,,1.0,Jeremy,Antonisse,1.0,,1.0,2.0,,1.0,,,,,,0.2242,2.0,,,,1.0,0.2317,,,,1.0
12513994,away,Moreirense,Luís Asué,luis-asue,L. Asué,F,12,186,441,M,1064103,EUR,994636800,F,9,9,False,10.0,6.0,,,0.0,4.0,5.0,2.0,5.0,5.0,,,,,,90.0,36.0,6.7,14.0,0.00763371,5,,,,1.0,7.0,8.0,,4.0,3.0,,Luís,Asué,1.0,4.0,1.0,,,,,,,,,1.8571,6.0,4.0,,1.0,3.0,1.2926,1.0,,,2.0
12513994,away,Moreirense,Pedro Santos,pedro-santos,P. Santos,M,80,178,297,M,1120040,EUR,1044835200,F,21,21,True,4.0,4.0,,,0.0,3.0,3.0,1.0,2.0,1.0,,,,,,45.0,10.0,6.4,3.0,0.00026341,0,,1.0,,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12513994,away,Moreirense,Gabrielzinho,gabrielzinho,Gabrielzinho,M,30,171,484,M,870188,EUR,843955200,M,77,77,True,4.0,2.0,,,0.0,2.0,2.0,,2.0,3.0,,,,,,45.0,15.0,6.4,5.0,7.92e-06,3,,,,2.0,5.0,3.0,,1.0,2.0,,,,1.0,1.0,2.0,,,1.0,,,,1.0,,0.1229,1.0,,,1.0,,,,,,
12513994,away,Moreirense,Guilherme Schettine,guilherme-schettine,G. Schettine,F,95,178,325,M,856119,EUR,813283200,F,95,95,True,2.0,1.0,,,0.0,,,1.0,2.0,1.0,,,,,,24.0,7.0,7.3,1.0,0.114974,1,,,,,,4.0,,,2.0,1.0,,,,,,,,,2.0,2.0,,,,0.0761,,,,1.0,,,,,1.0,
12513994,away,Moreirense,André Castro,andre-castro,A. Castro,M,,179,107,M,41652,EUR,575942400,M,8,8,True,8.0,7.0,,,0.0,6.0,6.0,1.0,2.0,1.0,,,,,,16.0,12.0,6.4,2.0,0.00185763,0,,,,,1.0,2.0,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
12513994,away,Moreirense,Guilherme Liberato,guilherme-liberato,G. Liberato,M,65,184,36,M,1016878,EUR,992649600,M,28,28,True,5.0,4.0,1.0,,0.0,4.0,4.0,,1.0,1.0,,,,,,11.0,6.0,6.5,1.0,7.443e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513994,away,Moreirense,Caio,caio,Caio,G,22,192,67,M,345843,EUR,661824000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513994,away,Moreirense,Dinis Pinto,dinis-pinto,D. Pinto,D,76,178,150,M,1160980,EUR,967075200,D,76,76,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Dinis Pinto,,,,,,,,,,,,,,,,,,,,,,,
12513994,away,Moreirense,Carlos Ponck,carlos-ponck,C. Ponck,D,26,183,62,M,584116,EUR,789955200,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513994,away,Moreirense,Bernardo Martins,bernardo-martins,B. Martins,M,8,176,81,M,845811,EUR,881193600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
