match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,player_sofascoreId,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,captain,stat_aerialLost,stat_duelLost,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_firstName,player_lastName,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_challengeLost,stat_shotOffTarget,stat_goals,stat_hitWoodwork,stat_outfielderBlock,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalkeeperValueNormalized,stat_errorLeadToAShot,stat_totalOffside
14566705,home,Bayer 04 Leverkusen,Janis Blaswich,janis-blaswich,J. Blaswich,G,28,193.0,639,M,96832,EUR,673142400,G,28.0,28,False,27.0,24.0,7.0,4.0,0.0,23.0,24.0,1.0,3.0,7.0,1.0,2.0,90.0,33.0,6.9,3.0,0.00023382,23.472,5.51628,0.0,23.720178328241,5.0,1.575,3.675,0.0,0.0,0.2438,0.06,-0.01,0.18,3.83,1.48,0.17,0.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566705,home,Bayer 04 Leverkusen,Jarell Quansah,jarell-quansah,J. Quansah,D,4,190.0,10330,M,1003339,EUR,1043798400,D,4.0,4,False,83.0,76.0,11.0,7.0,0.0,47.0,50.0,29.0,33.0,3.0,,,90.0,91.0,7.5,8.0,0.0296494,29.988,10.4119,4.0,276.12358198802,27.0,116.445,39.48,,0.0,,0.28,0.28,0.15,2.91,5.41,1.51,0.49,0.09,jarellquansah,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,118.39673020219,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566705,home,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189.0,3318,M,168903,EUR,780192000,D,8.0,8,False,75.0,73.0,2.0,1.0,0.0,48.0,49.0,25.0,26.0,2.0,,,90.0,80.0,7.1,3.0,0.0117843,29.556,10.34729,5.0,202.18048123396,25.0,63.21,15.855,,0.0,,0.26,0.14,0.2,2.87,5.6,1.35,0.42,0.11,,,1.0,1.0,,,2.0,2.0,,,,,True,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14566705,home,Bayer 04 Leverkusen,Loïc Badé,loic-bade,L. Badé,D,5,191.0,3186,M,1006489,EUR,955411200,D,5.0,5,False,81.0,77.0,4.0,1.0,0.0,49.0,53.0,28.0,28.0,6.0,,,90.0,97.0,7.7,5.0,0.0143869,30.528,11.02447,7.0,163.20480714356,23.0,93.45,15.75,,2.0,,0.29,0.33,0.27,2.78,6.12,1.5,0.48,0.15,,,,6.0,2.0,1.0,2.0,2.0,,,,1.0,,2.0,4.0,,1.0,1.0,1.0,5.0,2.0,1.0,0.3042,0.1101,0.02,,,,,,,,,,,,,,,,
14566705,home,Bayer 04 Leverkusen,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173.0,59873,M,255239,EUR,678326400,M,21.0,21,False,31.0,27.0,1.0,1.0,1.0,9.0,9.0,18.0,22.0,2.0,,,62.0,45.0,6.8,11.0,0.0758545,29.16,7.84067,13.0,113.40316167721,14.0,34.44,10.185,,0.0,,0.03,0.28,0.13,2.05,3.47,1.28,0.78,0.25,LucasVaz91,1.0,1.0,2.0,4.0,1.0,1.0,1.0,,39.964972797929,3.0,1.0,,,5.0,1.0,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,
14566705,home,Bayer 04 Leverkusen,Ezequiel Fernández,ezequiel-fernandez,E. Fernández,M,6,178.0,5873,M,1003012,EUR,1027555200,M,6.0,6,False,110.0,106.0,5.0,5.0,0.0,53.0,56.0,53.0,54.0,9.0,,,90.0,117.0,7.3,5.0,0.0893704,28.152,12.49416,5.0,97.713877915811,16.0,22.47,12.285,,1.0,,0.19,0.15,-0.07,2.46,6.68,2.54,0.71,0.1,equifernandez,,2.0,5.0,,,,1.0,1.0,12.442267036196,1.0,,,,4.0,,,,,2.0,2.0,1.0,0.0398,,-0.16,,,,1.0,,2.0,1.0,,,,,,,,,
14566705,home,Bayer 04 Leverkusen,Aleix García,aleix-garcia,A. García,M,24,173.0,4596,M,796047,EUR,867456000,M,24.0,24,False,102.0,97.0,7.0,6.0,0.0,42.0,44.0,55.0,58.0,4.0,,,70.0,109.0,7.5,6.0,0.0853392,28.368,9.04531,4.0,199.52735010139,26.0,9.135,17.955,,1.0,,0.49,0.06,-0.12,1.83,4.91,1.68,0.54,0.09,AlexGarcia97,1.0,,2.0,,,1.0,,,,,,,,3.0,,,1.0,,2.0,2.0,1.0,0.0213,0.0088,-0.06,,,,,,2.0,,,,,,,,,,
14566705,home,Bayer 04 Leverkusen,Alejandro Grimaldo,alejandro-grimaldo,A. Grimaldo,M,20,171.0,13084,M,177177,EUR,811555200,M,20.0,20,False,103.0,93.0,3.0,3.0,0.0,33.0,36.0,60.0,67.0,9.0,,,89.0,131.0,9.0,19.0,0.286853,30.744,11.35426,15.0,204.64386576247,22.0,72.135,26.25,,2.0,,0.51,0.36,0.13,2.6,5.81,1.81,0.82,0.33,grimaldo35,7.0,,8.0,3.0,2.0,,1.0,2.0,78.922447448888,4.0,3.0,,1.0,4.0,1.0,,1.0,1.0,4.0,3.0,,0.1654,0.1841,0.48,,,1.0,1.0,,1.0,,1.0,,,,,,,,
14566705,home,Bayer 04 Leverkusen,Malik Tillman,malik-tillman,M. Tillman,M,10,186.0,5859,M,975798,EUR,1022544000,F,10.0,10,False,39.0,34.0,2.0,1.0,0.0,8.0,8.0,26.0,31.0,4.0,,,90.0,60.0,9.6,12.0,0.193394,30.024,12.05222,9.0,77.923505509802,10.0,10.29,10.5,,3.0,,0.25,0.19,0.0,2.82,6.03,2.16,0.82,0.22,MalikTillman8,1.0,1.0,7.0,1.0,1.0,,,4.0,13.339789503587,1.0,,,,3.0,4.0,,2.0,1.0,1.0,1.0,1.0,0.7707,1.3504,0.93,,,,2.0,,,,2.0,,,,,,,,
14566705,home,Bayer 04 Leverkusen,Ibrahim Maza,maza-ibrahim,I. Maza,M,30,181.0,33874,M,1407524,EUR,1132790400,F,30.0,30,False,42.0,35.0,,,0.0,11.0,13.0,24.0,29.0,4.0,,,70.0,73.0,7.7,17.0,0.181454,29.844,8.93251,12.0,199.78065522585,24.0,122.85,29.295,,2.0,,0.47,0.43,-0.01,1.98,4.65,1.44,0.64,0.22,ibo_mz10,4.0,1.0,10.0,10.0,5.0,,1.0,3.0,84.852116071716,4.0,2.0,,,7.0,1.0,,,,1.0,,1.0,0.2233,,-0.53,,,2.0,1.0,1.0,,2.0,,1.0,,,,,,,
14566705,home,Bayer 04 Leverkusen,Patrik Schick,patrik-schick,P. Schick,F,14,191.0,10646,M,280609,EUR,822441600,F,14.0,14,False,9.0,7.0,,,1.0,1.0,2.0,6.0,7.0,,,,62.0,16.0,6.5,5.0,0.042258,29.952,7.4733,5.0,53.718647331635,5.0,18.69,14.805,,2.0,,-0.25,0.49,-0.01,1.9,4.17,0.93,0.36,0.1,p_shicky,,,1.0,1.0,,,1.0,1.0,16.680284200217,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,,,,,0.3389,0.2947,-0.67,,,,,,,1.0,,,,,,,,,
14566705,home,Bayer 04 Leverkusen,Arthur,arthur,Arthur,D,13,173.0,2974,M,1174761,EUR,1047859200,D,13.0,13,True,10.0,9.0,,,0.0,5.0,5.0,4.0,5.0,1.0,,,28.0,15.0,6.6,4.0,0.00183043,32.184,3.9223,6.0,13.952956986145,3.0,-1.365,3.465,,0.0,,-0.1,-0.13,0.0,1.01,1.8,0.66,0.33,0.13,,1.0,,1.0,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,Arthur,,,2.0,,,,,,,,,,,,
14566705,home,Bayer 04 Leverkusen,Christian Kofane,christian-kofane,C. Kofane,F,35,189.0,10971,M,2029648,EUR,1153872000,F,35.0,35,True,8.0,7.0,,,0.0,2.0,2.0,5.0,6.0,,,,28.0,11.0,6.3,3.0,0.0220521,31.5,3.95502,7.0,62.264885349305,4.0,25.935,16.275,,1.0,,-0.33,0.28,0.0,1.04,1.89,0.62,0.27,0.14,,,1.0,1.0,,,,,,37.931943472041,2.0,,,,1.0,1.0,,,,,,1.0,0.0381,,-0.28,Christian,Kofane,,,,,1.0,,,,,,,,,
14566705,home,Bayer 04 Leverkusen,Exequiel Palacios,exequiel-palacios,E. Palacios,M,25,177.0,12686,M,822600,EUR,907545600,M,25.0,25,True,46.0,45.0,2.0,2.0,0.0,11.0,11.0,34.0,35.0,2.0,,,20.0,49.0,7.3,1.0,0.0592405,28.98,3.44464,2.0,77.492371945815,12.0,29.505,12.18,,0.0,,0.34,0.09,0.28,0.7,1.88,0.68,0.14,0.05,exepalaciosok,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
