match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_accurateCross,stat_wasFouled,stat_dispossessed,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goals,stat_goalAssist,stat_bigChanceMissed,player_sofascoreId,stat_goodHighClaim,stat_lastManTackle,stat_errorLeadToAGoal,stat_bigChanceCreated
11450121,home,Pendikspor,Mame Thiam,,,mame-thiam,M. Thiam,F,17,185.0,1076,M,180981,EUR,718588800,F,27,27,False,41.0,23.0,3.0,1.0,10.0,15.0,13.0,27.0,3.0,7.0,,,,88.0,58.0,8.2,21.0,0.285837,4,,1.0,5.0,8.0,1.0,3.0,3.0,1.0,,,,1.0,5.0,1.0,4.0,3.0,2.0,0.2722,,1.0,1.0,1.0,,,,,,2.0,1.0,,,,,
11450121,home,Pendikspor,Welinton,,,welinton,Welinton,D,,181.0,86,M,76529,EUR,608169600,D,23,23,True,12.0,6.0,2.0,1.0,1.0,4.0,5.0,8.0,2.0,4.0,,,,28.0,23.0,6.6,6.0,0.00447854,0,,,3.0,6.0,2.0,,,,,5.0,2.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
11450121,home,Pendikspor,Endri Çekiçi,,,endri-cekici,E. Çekiçi,M,22,179.0,229,M,187153,EUR,848707200,M,8,8,True,11.0,8.0,1.0,1.0,2.0,4.0,6.0,8.0,1.0,1.0,,,,13.0,16.0,6.8,4.0,0.0141986,0,,1.0,1.0,2.0,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
11450121,home,Pendikspor,Leandro Kappel,,,leandro-kappel,L. Kappel,F,,183.0,48,M,136269,EUR,627004800,F,7,7,True,5.0,1.0,,,1.0,2.0,,3.0,,1.0,,,,13.0,11.0,7.1,4.0,1.013e-05,3,,,1.0,1.0,,,,,,1.0,1.0,,,,,,1.0,0.3433,,,,1.0,,2.0,,0.1926,,,,,,,,
11450121,home,Pendikspor,Murat Akça,,,murat-akca,M. Akça,D,,184.0,7,M,39551,EUR,647827200,D,13,13,True,,,,,,,,,,,,,,13.0,3.0,6.4,1.0,,0,,,3.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
11450121,home,Pendikspor,Burak Öğür,,,burak-ogur,B. Öğür,G,35,189.0,7,M,847060,EUR,622080000,G,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450121,home,Pendikspor,Berkay Sülüngöz,,,berkay-sulungoz,B. Sülüngöz,D,5,185.0,7,M,839895,EUR,732758400,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450121,home,Pendikspor,Melih Güney,,,guney-melih,M. Güney,M,70,,4,M,1500045,EUR,1115510400,M,70,70,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450121,home,Pendikspor,Efe Sayhan,Efe Sayhan,,sayhan-efe,E. Sayhan,M,14,176.0,5,M,1412859,EUR,1104537600,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450121,home,Pendikspor,Erdem Çalık,Erdem Çalık,,erdem-calik,E. Çalık,M,17,,25,M,2049797,EUR,1149465600,M,78,78,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450121,home,Pendikspor,Erencan Yardımcı,,,erencan-yardimci,E. Yardımcı,F,9,186.0,691,M,989168,EUR,1012780800,F,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450121,away,Adana Demirspor,Shahrudin Mahammadaliyev,,,sahrudin-mahammadaliyev,Ş. Mahammadaliev,G,1,185.0,5783,M,813105,EUR,771379200,G,71,71,False,29.0,27.0,4.0,2.0,24.0,24.0,3.0,5.0,2.0,11.0,3.0,4.0,1.0,90.0,44.0,7.0,2.0,0.00046865,0,-1.019,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,shahrudin1,1.0,,,
11450121,away,Adana Demirspor,İsmail Çokçalış,,,ismail-cokcalis,İ. Çokçalış,D,16,176.0,32,M,906050,EUR,961545600,D,2,2,False,25.0,18.0,3.0,1.0,11.0,13.0,8.0,17.0,1.0,2.0,,,,90.0,60.0,6.5,24.0,0.0290921,0,,5.0,4.0,6.0,,4.0,1.0,,,,,4.0,2.0,1.0,3.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,
11450121,away,Adana Demirspor,Andreaw Gravillon,,,andreaw-gravillon,A. Gravillon,D,26,188.0,179,M,827934,EUR,886896000,D,5,5,False,71.0,61.0,13.0,7.0,38.0,41.0,24.0,32.0,2.0,12.0,,,,90.0,89.0,8.0,12.0,0.0559455,1,,2.0,2.0,8.0,,2.0,2.0,2.0,,5.0,5.0,1.0,,1.0,1.0,1.0,1.0,0.0207,1.0,,,,,,,,,,,,,1.0,,
11450121,away,Adana Demirspor,Pape Abou Cissé,Pape,Abou Cissé,pape-abou-cisse,P. A. Cissé,D,,197.0,811,M,790198,EUR,811036800,D,66,66,False,49.0,39.0,11.0,8.0,24.0,27.0,15.0,22.0,6.0,2.0,,,,90.0,67.0,6.4,13.0,0.0189048,0,,,3.0,6.0,1.0,1.0,1.0,1.0,,2.0,1.0,3.0,,1.0,3.0,,1.0,,,,,,,,,,,,,,,,1.0,
11450121,away,Adana Demirspor,Yusuf Erdoğan,,,yusuf-erdogan,Y. Erdoğan,M,10,172.0,204,M,256663,EUR,713145600,D,32,32,False,26.0,19.0,5.0,2.0,6.0,7.0,13.0,25.0,,1.0,,,,90.0,59.0,6.1,24.0,0.0249875,2,,6.0,9.0,2.0,1.0,5.0,1.0,,,,,2.0,1.0,1.0,,1.0,1.0,0.0465,,1.0,2.0,1.0,,,2.0,,,,,,,,,
11450121,away,Adana Demirspor,Emre Akbaba,,,emre-akbaba,E. Akbaba,M,8,180.0,414,M,343527,EUR,718156800,M,8,8,False,36.0,31.0,5.0,4.0,11.0,11.0,20.0,27.0,,1.0,,,,78.0,59.0,7.1,12.0,0.0715098,4,,2.0,2.0,5.0,,1.0,1.0,,,2.0,1.0,3.0,,1.0,,,,0.1044,,2.0,1.0,3.0,True,1.0,,0.0231,,,,,,,,
11450121,away,Adana Demirspor,Édouard Michut,,,edouard-michut,É. Michut,M,20,178.0,701,M,1048011,EUR,1046736000,M,20,20,False,49.0,44.0,2.0,1.0,18.0,22.0,26.0,27.0,,11.0,,,,90.0,77.0,7.6,11.0,0.0288312,2,,,9.0,15.0,1.0,8.0,6.0,,3.0,4.0,3.0,3.0,,4.0,,,1.0,0.0826,,5.0,1.0,1.0,,1.0,,0.3781,,,,,,,,
11450121,away,Adana Demirspor,Nabil Alioui,,,alioui-nabil,N. Alioui,F,10,175.0,374,M,873049,EUR,919296000,M,10,10,False,22.0,18.0,1.0,1.0,5.0,5.0,14.0,20.0,,2.0,,,,67.0,41.0,6.7,14.0,0.49587,0,,3.0,5.0,5.0,1.0,5.0,2.0,,,,,2.0,3.0,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,
11450121,away,Adana Demirspor,Motez Nourani,,,motez-nourani,M. Nourani,F,17,180.0,251,M,1640310,EUR,1010707200,F,77,77,False,12.0,9.0,1.0,1.0,1.0,3.0,8.0,9.0,,1.0,,,,45.0,22.0,6.6,7.0,0.0221214,0,,,4.0,5.0,1.0,3.0,2.0,,,2.0,1.0,2.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,
11450121,away,Adana Demirspor,Abat Aimbetov,,,abat-aimbetov,A. Aimbetov,F,,184.0,999,M,189193,EUR,807753600,F,17,17,False,7.0,5.0,,,4.0,5.0,1.0,2.0,,,,,,67.0,16.0,6.4,7.0,0.00734092,0,,,5.0,2.0,,1.0,,,,,,3.0,,3.0,1.0,,,,,2.0,1.0,,,,1.0,,,,,,,,,
11450121,away,Adana Demirspor,Yusuf Barası,,,yusuf-barasi,Y. Barası,F,9,182.0,285,M,1000187,EUR,1049068800,F,56,56,False,12.0,8.0,1.0,,4.0,6.0,4.0,6.0,,3.0,,,,45.0,18.0,6.5,4.0,0.0148397,2,,,1.0,2.0,1.0,,,,2.0,,,,1.0,,1.0,1.0,,0.382,,1.0,,,,1.0,,0.6239,,,,,,,1.0,
11450121,away,Adana Demirspor,Abdurrahim Dursun,,,abdurrahim-dursun,A. Dursun,D,77,176.0,46,M,883275,EUR,912470400,D,3,3,True,17.0,10.0,1.0,,6.0,8.0,4.0,10.0,2.0,8.0,,,,45.0,31.0,6.8,9.0,0.00262374,1,,1.0,,3.0,,2.0,2.0,,1.0,,,1.0,,,,,,0.0265,,1.0,,1.0,,,,,,,,,,,,
11450121,away,Adana Demirspor,Tayfun Aydoğan,,,tayfun-aydogan,T. Aydoğan,M,8,175.0,43,M,816435,EUR,833328000,M,6,6,True,33.0,29.0,8.0,5.0,13.0,14.0,17.0,21.0,,3.0,,,,45.0,41.0,7.3,6.0,0.0763877,1,,2.0,3.0,2.0,1.0,,,,1.0,,,,2.0,1.0,,,,0.0917,1.0,2.0,1.0,1.0,,,,,,1.0,,,,,,1.0
11450121,away,Adana Demirspor,Ozan Demirbağ,Ozan Demirbag,,ozan-demirbag,O. Demirbağ,F,99,178.0,189,M,1654166,EUR,1202774400,F,60,60,True,5.0,3.0,1.0,,,1.0,3.0,4.0,,,,,,23.0,6.0,6.8,2.0,0.00559483,1,,,,,,,,,,,,,,,,,,0.3941,,,,,,1.0,,0.6075,,,,,,,,
11450121,away,Adana Demirspor,Nani,,,nani,Nani,F,17,177.0,2176,M,17740,EUR,532569600,F,30,30,True,15.0,13.0,2.0,2.0,3.0,4.0,10.0,13.0,,1.0,,,,23.0,28.0,7.7,8.0,0.0387593,2,,2.0,5.0,3.0,,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,2.0,0.0928,,1.0,1.0,,,2.0,,0.8608,1.0,,,,,,,
11450121,away,Adana Demirspor,Dorukhan Toköz,,,dorukhan-tokoz,D. Toköz,M,24,180.0,156,M,796133,EUR,832636800,M,26,26,True,12.0,9.0,,,3.0,3.0,6.0,9.0,,2.0,,,,12.0,15.0,6.5,4.0,0.0500399,0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450121,away,Adana Demirspor,Vedat Karakuş,,,vedat-karakus,V. Karakuş,G,1,185.0,49,M,847353,EUR,888624000,G,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450121,away,Adana Demirspor,Burhan Ersoy,,,burhan-ersoy,B. Ersoy,D,24,187.0,41,M,1640309,EUR,1055462400,M,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450121,away,Adana Demirspor,Abdulsamet Burak,,,abdulsamet-burak,A. Burak,D,3,182.0,40,M,900798,EUR,831945600,D,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450121,away,Adana Demirspor,Jovan Manev,Jovan Manev,,jovan-manev,J. Manev,D,29,185.0,186,M,1111781,EUR,980380800,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450121,away,Adana Demirspor,Florent Shehu,,,florent-shehu,F. Shehu,M,6,184.0,63,M,1009692,EUR,1021593600,M,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
