match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_outfielderBlock,captain,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_shotOffTarget,stat_wasFouled,stat_blockedScoringAttempt,stat_penaltyWon,stat_dispossessed,stat_penaltyFaced,stat_totalOffside,stat_errorLeadToAShot,stat_hitWoodwork,stat_penaltyConceded
13472617,home,Vitória,Thiago Couto,thiago-couto,T. Couto,G,12,188,418,M,871291,EUR,922406400,G,12,12,False,24.0,13.0,23.0,12.0,0.0,3.0,5.0,10.0,19.0,8.0,6.0,9.0,90.0,36.0,9.1,11.0,0.00145428,0,1.876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472617,home,Vitória,Edu,edu,Edu,D,43,188,302,M,989715,EUR,961113600,D,43,43,False,13.0,7.0,4.0,,0.0,4.0,7.0,3.0,6.0,4.0,,,35.0,18.0,6.6,6.0,0.00129212,0,,,,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,9.8170292333075,2.0,-3.465,-0.42,,,,,,,,,,,,,,,,,,,,,,,,,,
13472617,home,Vitória,Camutanga,camutanga,Camutanga,D,4,189,505,M,931759,EUR,749088000,D,4,4,False,9.0,8.0,2.0,1.0,0.0,7.0,8.0,1.0,1.0,,,,90.0,22.0,7.2,1.0,0.00024269,0,,,,1.0,,2.0,,7.0,,,1.0,6.7272877892952,1.0,-6.615,-6.615,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
13472617,home,Vitória,Lucas Halter,lucas-halter,L. Halter,D,5,187,777,M,905450,EUR,957225600,D,5,5,False,13.0,10.0,2.0,,0.0,7.0,8.0,3.0,5.0,1.0,,,90.0,28.0,7.8,4.0,0.00277943,2,,,,,2.0,5.0,3.0,4.0,1.0,1.0,3.0,18.965642171722,3.0,11.655,6.51,2.0,True,2.0,1.0,2.0,1.0,1.0,1.0,0.8462,0.8598,,,,,,,,,,,,,,,,
13472617,home,Vitória,Raúl Cáceres,raul-caceres,R. Cáceres,D,27,180,356,M,122971,EUR,685152000,M,27,27,False,16.0,10.0,6.0,2.0,0.0,2.0,3.0,8.0,13.0,1.0,,,90.0,27.0,7.0,8.0,0.110488,0,,,,,,1.0,1.0,,,,,58.539056575845,7.0,36.33,10.71,1.0,,1.0,,,,1.0,,,,3.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,
13472617,home,Vitória,Willian Oliveira,willian-oliveira,W. Oliveira,M,29,179,410,M,295167,EUR,737510400,M,29,29,False,20.0,15.0,1.0,1.0,0.0,9.0,10.0,6.0,10.0,6.0,,,79.0,27.0,6.7,5.0,0.00611954,0,,,,1.0,2.0,5.0,3.0,,1.0,1.0,4.0,13.288960793391,3.0,-1.995,3.78,1.0,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,
13472617,home,Vitória,Gabriel Baralhas,gabriel-baralhas,G. Baralhas,M,44,178,849,M,922575,EUR,907977600,M,44,44,False,23.0,22.0,2.0,2.0,0.0,11.0,11.0,11.0,12.0,11.0,,,90.0,41.0,6.7,3.0,0.0188319,2,,,,1.0,,9.0,5.0,1.0,2.0,2.0,1.0,59.637931875643,7.0,4.935,14.28,,,6.0,1.0,,,2.0,1.0,0.177,,,,1.0,,,,2.0,3.0,,,,,,,,
13472617,home,Vitória,Ramon,ramon,Ramon,D,13,176,862,M,980761,EUR,984441600,M,13,13,False,25.0,20.0,2.0,,0.0,8.0,8.0,12.0,17.0,1.0,,,90.0,41.0,7.3,11.0,0.0862538,1,,,,1.0,1.0,4.0,4.0,3.0,2.0,2.0,2.0,113.86249383063,10.0,97.965,21.21,,,1.0,,,,,1.0,0.0326,,3.0,,,,,1.0,,1.0,1.0,1.0,,,,,,
13472617,home,Vitória,Erick,erick,Erick,F,33,173,1390,M,895650,EUR,881712000,F,33,33,False,17.0,14.0,3.0,1.0,0.0,2.0,3.0,12.0,14.0,3.0,,,67.0,33.0,7.2,8.0,0.576444,1,,,,1.0,,4.0,6.0,,2.0,,,138.9968073652,11.0,83.58,32.025,,,,,,,,2.0,0.0161,,1.0,1.0,3.0,2.0,1.0,4.0,1.0,2.0,,,2.0,,,,,
13472617,home,Vitória,Aitor Cantalapiedra,aitor-cantalapiedra,A. Cantalapiedra,F,17,178,882,M,823831,EUR,823910400,F,17,17,False,17.0,14.0,,,0.0,4.0,4.0,10.0,13.0,2.0,,,67.0,30.0,6.7,10.0,0.0107925,2,,,,,,4.0,1.0,,1.0,1.0,1.0,110.47261490828,9.0,85.575,33.285,,,2.0,,,,,1.0,0.092,,5.0,,1.0,,,,1.0,,1.0,,,,,,,
