match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_unsuccessfulTouch,captain,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_wasFouled,stat_keyPass,stat_goalAssist,stat_wonContest,stat_totalOffside,stat_penaltyWon,player_lastName,stat_penaltyFaced,stat_errorLeadToAShot,stat_penaltyConceded
11777280,home,Brighton & Hove Albion,Jason Steele,jason-steele,J. Steele,G,23,188,538,M,31867,EUR,650937600,G,23,23,False,39.0,25.0,23.0,10.0,21.0,27.0,4.0,12.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,90.0,44.0,6.4,14.0,0.00189138,0,0.2184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11777280,home,Brighton & Hove Albion,Jack Hinshelwood,jack-hinshelwood,J. Hinshelwood,D,13,182,1561,M,1142315,EUR,1113177600,D,41,41,False,41.0,29.0,5.0,,25.0,33.0,4.0,8.0,4.0,4.0,,,,,,90.0,54.0,6.9,13.0,0.00239524,1,,Jack Hinshelwood,3.0,1.0,1.0,1.0,1.0,2.0,0.3251,0.1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11777280,home,Brighton & Hove Albion,Jan Paul van Hecke,jan-paul-van-hecke,J. P. van Hecke,D,6,189,3186,M,962012,EUR,960422400,D,29,29,False,47.0,42.0,6.0,3.0,32.0,35.0,10.0,12.0,3.0,4.0,,,,,,90.0,61.0,6.4,7.0,0.00438448,1,,,3.0,1.0,,,2.0,1.0,0.2078,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11777280,home,Brighton & Hove Albion,Lewis Dunk,lewis-dunk,L. Dunk,D,5,190,1911,M,115365,EUR,690681600,D,5,5,False,43.0,38.0,7.0,4.0,27.0,28.0,11.0,15.0,5.0,4.0,,,,,,90.0,58.0,7.0,5.0,0.00665919,3,,,1.0,,1.0,,1.0,,0.475,0.5901,1.0,1.0,2.0,,1.0,,,True,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11777280,home,Brighton & Hove Albion,Igor Júlio,igor-julio,I. Júlio,D,3,185,1338,M,842513,EUR,886809600,D,3,3,False,15.0,9.0,3.0,,5.0,8.0,4.0,7.0,4.0,1.0,,,,,,45.0,22.0,6.6,6.0,0.00270384,0,,,3.0,,,,,3.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11777280,home,Brighton & Hove Albion,Pascal Groß,pascal-gross,P. Groß,M,30,181,4733,M,48480,EUR,676944000,M,13,13,False,64.0,56.0,5.0,2.0,35.0,38.0,24.0,33.0,4.0,10.0,,,,,,90.0,99.0,8.1,16.0,0.325795,0,,,3.0,1.0,,,4.0,,,,,,7.0,,,,2.0,,,1.0,6.0,3.0,,pascalgross65,7.0,3.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,
11777280,home,Brighton & Hove Albion,Billy Gilmour,gilmour-billy,B. Gilmour,M,6,169,4342,M,907668,EUR,992217600,M,11,11,False,57.0,53.0,3.0,2.0,29.0,30.0,24.0,27.0,3.0,5.0,,,,,,90.0,68.0,6.9,6.0,0.0257713,0,,,3.0,1.0,,,,,,,1.0,,,,,,1.0,,,1.0,,,,billygilmour,,,,1.0,1.0,,1.0,,,,,,,,
11777280,home,Brighton & Hove Albion,James Milner,james-milner,J. Milner,M,20,175,3367,M,791,EUR,505180800,M,6,6,False,33.0,26.0,,,10.0,13.0,17.0,23.0,,8.0,,,,,,69.0,45.0,7.1,12.0,0.264985,1,,,4.0,3.0,,,,,0.0797,,,,1.0,,1.0,1.0,2.0,,,,1.0,1.0,,,3.0,1.0,1.0,,,,2.0,1.0,,,,,,,
11777280,home,Brighton & Hove Albion,Facundo Buonanotte,facundo-buonanotte,F. Buonanotte,M,40,174,18092,M,1117025,EUR,1103760000,M,40,40,False,12.0,12.0,,,5.0,5.0,7.0,7.0,,2.0,,,,,,59.0,24.0,6.9,4.0,0.0234338,2,,Facundo Buonanotte,7.0,3.0,,,,1.0,0.1688,,1.0,,4.0,,,,2.0,,2.0,1.0,2.0,1.0,,facubuonanotte_,,,1.0,2.0,,1.0,,,1.0,1.0,,,,,
11777280,home,Brighton & Hove Albion,Danny Welbeck,danny-welbeck,D. Welbeck,F,18,185,4510,M,33902,EUR,659577600,F,18,18,False,19.0,16.0,,,8.0,9.0,8.0,11.0,1.0,4.0,,,,,,69.0,36.0,6.6,7.0,0.0118002,2,,,3.0,,2.0,,1.0,,0.3936,0.6874,1.0,,3.0,2.0,,,,,,,,,,,1.0,,,4.0,,1.0,,,2.0,,1.0,,,,
11777280,home,Brighton & Hove Albion,João Pedro,joao-pedro,J. Pedro,F,20,182,97251,M,975079,EUR,1001462400,F,9,9,False,32.0,26.0,1.0,1.0,11.0,14.0,15.0,18.0,1.0,7.0,,,,,,89.0,60.0,9.1,16.0,0.142219,4,,,10.0,,4.0,2.0,1.0,4.0,1.9402,2.7637,1.0,2.0,8.0,1.0,,,5.0,,,1.0,2.0,2.0,,joaopedro,,,3.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,,,,,
11777280,home,Brighton & Hove Albion,Pervis Estupiñán,pervis-estupinan,P. Estupiñán,D,2,175,14887,M,805465,EUR,885340800,D,30,30,True,26.0,22.0,1.0,,15.0,18.0,7.0,8.0,,4.0,,,,,,45.0,36.0,7.3,4.0,0.00141319,1,,,2.0,1.0,1.0,1.0,2.0,1.0,0.0269,0.4726,,,2.0,,,,,,,1.0,2.0,2.0,,pervisestupinan,,,,,,,,,,,,,,,
11777280,home,Brighton & Hove Albion,Carlos Baleba,baleba-carlos,C. Baleba,M,17,179,25912,M,1199043,EUR,1073088000,M,20,20,True,8.0,7.0,,,5.0,6.0,2.0,2.0,2.0,2.0,,,,,,31.0,15.0,6.2,3.0,0.00250905,0,,,7.0,2.0,,,,3.0,,,1.0,,1.0,,,,,,,,1.0,1.0,,carlos_baleba,,,1.0,,,,,,,,,,,,
11777280,home,Brighton & Hove Albion,Jakub Moder,jakub-moder,J. Moder,M,7,191,7174,M,886242,EUR,923443200,M,15,15,True,12.0,9.0,,,5.0,5.0,4.0,7.0,,3.0,,,,,,21.0,19.0,6.2,6.0,0.0323954,0,,,2.0,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,kubamoder,,,1.0,1.0,,,,,,,,,,,
11777280,home,Brighton & Hove Albion,Evan Ferguson,evan-ferguson,E. Ferguson,F,11,188,8346,M,999231,EUR,1098144000,F,28,28,True,9.0,8.0,,,6.0,6.0,2.0,3.0,1.0,1.0,,,,,,21.0,15.0,7.1,2.0,0.00810678,0,,,3.0,,,,1.0,3.0,,,,3.0,5.0,,,,1.0,,,,,,,EvanFerguson9,,,,1.0,,1.0,,,1.0,,1.0,,,,
11777280,home,Brighton & Hove Albion,Adam Lallana,adam-lallana,A. Lallana,M,10,172,1210,M,17054,EUR,579225600,M,14,14,True,2.0,1.0,,,1.0,1.0,,1.0,,,,,,,,8.0,2.0,6.5,1.0,5.667e-05,0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11777280,home,Brighton & Hove Albion,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,193,4212,M,994363,EUR,1029628800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11777280,home,Brighton & Hove Albion,Benicio Boaitey,boaitey-benicio,B. Boaitey,M,26,162,111,M,1142604,EUR,1073606400,F,47,47,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
