match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_onTargetScoringAttempt,stat_wasFouled,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalTackle,stat_wonTackle,stat_accurateCross,stat_wonContest,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_shotOffTarget,stat_bigChanceMissed,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_keeperSaveValue,stat_outfielderBlock,stat_goals
14065133,home,FC Augsburg,Kristijan Jakić,kristijan-jakic,K. Jakić,M,17,181,2258,M,796206,EUR,863568000,M,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065133,home,FC Augsburg,Marius Wolf,marius-wolf,M. Wolf,M,27,187,537,M,254119,EUR,801532800,M,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065133,away,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6864,M,556866,EUR,881366400,G,1,1,False,,42.0,25.0,24.0,7.0,0.0,20.0,23.0,5.0,19.0,14.0,90.0,50.0,6.8,17.0,0.00514306,0,0.0471,0.24,0.01,0.18,0.03,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,gregorkobel,1.0,1.0,1.0,0.0227,,
14065133,away,Borussia Dortmund,Aarón Anselmino,anselmino-aaron,A. Anselmino,D,5,186,12022,M,1500263,EUR,1114732800,D,28,28,False,,56.0,49.0,1.0,,0.0,22.0,27.0,27.0,29.0,7.0,90.0,71.0,7.4,8.0,0.0207913,0,,0.15,0.09,0.22,,,,,3.0,3.0,8.0,1.0,5.0,2.0,1.0,2.0,,,1.0,,,,,3.0,3.0,,1.0,,1.0,,,,,,,,,,,,
14065133,away,Borussia Dortmund,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2193,M,799046,EUR,837820800,D,3,3,False,,70.0,57.0,8.0,2.0,0.0,32.0,37.0,25.0,33.0,7.0,90.0,90.0,7.2,16.0,0.0201237,0,,0.16,0.05,0.37,,,,1.0,3.0,4.0,5.0,1.0,12.0,1.0,3.0,2.0,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,
14065133,away,Borussia Dortmund,Ramy Bensebaini,ramy-bensebaini,R. Bensebaini,D,5,186,29068,M,577726,EUR,797990400,D,5,5,False,,61.0,52.0,8.0,3.0,0.0,24.0,26.0,28.0,35.0,5.0,90.0,82.0,7.1,12.0,0.0536516,0,,0.32,0.13,0.17,,,,4.0,2.0,8.0,6.0,1.0,6.0,2.0,2.0,2.0,,,1.0,,,,,2.0,2.0,,1.0,,1.0,1.0,,,,,rbens,,,,,1.0,
14065133,away,Borussia Dortmund,Yan Couto,couto-yan,Y. Couto,D,2,169,7173,M,1002813,EUR,1023062400,M,2,2,False,,32.0,26.0,5.0,2.0,0.0,10.0,14.0,16.0,18.0,5.0,74.0,58.0,6.6,12.0,0.0238088,0,,-0.22,0.12,0.23,,,,3.0,,6.0,4.0,1.0,2.0,,1.0,1.0,3.0,,1.0,,,,,3.0,2.0,1.0,,,,1.0,,,,,yan.couto,,,,,,
14065133,away,Borussia Dortmund,Pascal Groß,pascal-gross,P. Groß,M,30,181,4705,M,48480,EUR,676944000,M,13,13,False,,69.0,60.0,5.0,2.0,0.0,22.0,24.0,38.0,45.0,8.0,90.0,88.0,7.3,15.0,0.351972,0,,0.29,0.23,0.16,,,,,1.0,2.0,4.0,1.0,2.0,3.0,1.0,,5.0,,,,,,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,pascalgross65,,,,,,
14065133,away,Borussia Dortmund,Felix Nmecha,nmecha-felix,F. Nmecha,M,8,190,3992,M,907463,EUR,971136000,M,8,8,False,,39.0,34.0,2.0,,0.0,17.0,18.0,17.0,21.0,2.0,62.0,50.0,6.9,7.0,0.0131761,0,,-0.29,0.19,0.18,,,,,,2.0,7.0,4.0,,,2.0,2.0,,,,,,,,3.0,1.0,,4.0,,,,,,,,,,,,,1.0,
14065133,away,Borussia Dortmund,Maximilian Beier,maximilian-beier,M. Beier,F,14,183,4887,M,980628,EUR,1034812800,M,14,14,False,,21.0,16.0,1.0,1.0,0.0,7.0,8.0,9.0,13.0,4.0,74.0,37.0,7.0,7.0,0.0115486,1,,-0.02,0.01,0.24,,,,2.0,2.0,2.0,6.0,,2.0,1.0,2.0,,,,2.0,,0.0333,,-0.28,2.0,2.0,,,,,,,,1.0,,,,,,,1.0,
14065133,away,Borussia Dortmund,Carney Chukwuemeka,carney-chukwuemeka,C. Chukwuemeka,M,17,185,10385,M,994556,EUR,1066608000,F,17,17,False,,24.0,21.0,,,0.0,4.0,6.0,17.0,18.0,3.0,62.0,39.0,6.6,8.0,0.298552,1,,0.24,0.0,-0.02,,,,1.0,,6.0,3.0,2.0,,,2.0,1.0,,,2.0,,0.0212,,-0.28,1.0,,,,1.0,1.0,1.0,,,1.0,,chukwuemeka10,,,,,,
14065133,away,Borussia Dortmund,Serhou Guirassy,serhou-guirassy,S. Guirassy,F,9,187,50480,M,328027,EUR,826588800,F,9,9,False,,16.0,13.0,,,0.0,3.0,4.0,10.0,12.0,2.0,90.0,33.0,7.4,13.0,0.0186947,2,,-0.14,0.13,0.14,,,,4.0,5.0,9.0,7.0,,1.0,,5.0,2.0,1.0,1.0,2.0,,0.245,0.1741,0.52,,,,,,,4.0,,,1.0,,guirassy19off,,,,,,1.0
14065133,away,Borussia Dortmund,Julian Brandt,julian-brandt,J. Brandt,M,10,186,9499,M,226978,EUR,830995200,F,10,10,False,True,36.0,25.0,1.0,1.0,0.0,1.0,3.0,24.0,33.0,2.0,89.0,50.0,6.2,15.0,0.0624992,1,,-0.44,0.14,-0.02,,,,2.0,2.0,5.0,4.0,2.0,,,2.0,1.0,,,1.0,,0.0198,,-0.15,1.0,,,,1.0,,,,,1.0,,julianbrandt,,,,,,
14065133,away,Borussia Dortmund,Jobe Bellingham,jobe-bellingham,J. Bellingham,M,7,189,41442,M,1134083,EUR,1127433600,M,7,7,True,,11.0,10.0,,,0.0,4.0,4.0,6.0,7.0,1.0,28.0,19.0,6.9,3.0,0.0326331,0,,0.04,0.0,0.35,,Jobe Bellingham,,1.0,1.0,3.0,3.0,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,1.0,,,,,Jobe,,,,,2.0,
14065133,away,Borussia Dortmund,Daniel Svensson,daniel-svensson,D. Svensson,M,24,183,3298,M,1021272,EUR,1013472000,D,24,24,True,,7.0,5.0,1.0,,0.0,2.0,2.0,3.0,5.0,1.0,28.0,17.0,6.6,5.0,0.0183093,0,,-0.04,0.1,0.15,,,,1.0,,4.0,1.0,,2.0,,,3.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
14065133,away,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,800951,EUR,879724800,D,26,26,True,,6.0,4.0,,,0.0,1.0,2.0,3.0,4.0,,16.0,15.0,7.0,5.0,0.00209731,0,,-0.03,0.03,0.25,,,,,,,3.0,1.0,2.0,1.0,,,1.0,,,,,,,2.0,2.0,,1.0,,,,,,,,,,,,,,
14065133,away,Borussia Dortmund,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177,8484,M,133908,EUR,763862400,M,20,20,True,,5.0,3.0,,,0.0,2.0,2.0,1.0,3.0,2.0,16.0,8.0,6.7,4.0,0.00253834,0,,0.03,0.05,0.13,,,,,1.0,1.0,2.0,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,marcel7sabitzer,,,,,,
14065133,away,Borussia Dortmund,Karim Adeyemi,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,940054,EUR,1011312000,F,27,27,True,,,,,,0.0,,,,,1.0,1.0,3.0,,1.0,,0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,karim_adeyemi,,,,,,
14065133,away,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065133,away,Borussia Dortmund,Emre Can,emre-can,E. Can,D,23,186,5006,M,138156,EUR,758332800,M,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,emrecan23,,,,,,
14065133,away,Borussia Dortmund,Salih Özcan,salih-ozcan,S. Özcan,M,6,180,2466,M,795005,EUR,884476800,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065133,away,Borussia Dortmund,Fábio Silva,fabio-silva,F. Silva,F,21,185,5315,M,954076,EUR,1027036800,F,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fabio.silva,,,,,,
