match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,player_firstName,stat_outfielderBlock,stat_wasFouled,player_lastName,stat_bigChanceCreated,stat_lastManTackle,stat_keyPass,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,player_sofascoreId,captain,stat_accurateCross,stat_totalOffside,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_clearanceOffLine
13815403,home,Al-Shabab,Georgiy Bushchan,heorhiy-bushchan,G. Bushchan,G,1,198.0,641,M,138813,EUR,770342400,G,31,31,False,28.0,16.0,17.0,5.0,0.0,14.0,15.0,2.0,13.0,1.0,3.0,9.0,1.0,1.0,2.0,2.0,4.0,2.0,90.0,42.0,7.6,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13815403,home,Al-Shabab,Mohammed Al-Thani,mohammed-al-thain,M. Al-Thani,M,17,174.0,72,M,954643,EUR,855532800,D,71,71,False,22.0,16.0,5.0,2.0,0.0,7.0,8.0,9.0,16.0,5.0,5.0,3.0,4.0,4.0,,,,,87.0,46.0,7.8,11.0,1,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
13815403,home,Al-Shabab,Mohammed Al Shwirekh,mohammed-al-shwirekh,M. A. Shwirekh,D,2,179.0,63,M,1519331,EUR,883612800,D,2,2,False,28.0,23.0,5.0,3.0,0.0,17.0,22.0,6.0,6.0,2.0,2.0,3.0,,,,,,,90.0,37.0,6.6,6.0,0,,,1.0,3.0,1.0,,,1.0,,2.0,Mohammed Al Shwirekh,1.0,1.0,,,,,,,,,,,,,,,,
13815403,home,Al-Shabab,Wesley Hoedt,wesley-hoedt,W. Hoedt,D,4,188.0,354,M,336813,EUR,762912000,D,4,4,False,47.0,42.0,13.0,8.0,0.0,24.0,25.0,18.0,22.0,3.0,9.0,7.0,2.0,2.0,,,,,90.0,60.0,7.6,5.0,0,,,1.0,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,
13815403,home,Al-Shabab,Robert Renan,robert-renan,R. Renan,D,30,186.0,3212,M,1191278,EUR,1065830400,D,30,30,False,37.0,33.0,3.0,2.0,1.0,16.0,17.0,17.0,21.0,2.0,6.0,3.0,,,,,,,90.0,54.0,7.0,6.0,0,1.0,2.0,1.0,8.0,,,,2.0,,3.0,Robert Renan,,,,1.0,,1.0,3.0,1.0,1.0,,,,,,,,,
13815403,home,Al-Shabab,Musab Al Juwayr,musab-fahd-aljuwayr,M. A. Juwayr,M,10,175.0,850,M,1106234,EUR,1056067200,M,15,15,False,57.0,47.0,7.0,6.0,0.0,15.0,17.0,32.0,40.0,2.0,1.0,3.0,1.0,1.0,,,,,90.0,67.0,6.5,14.0,1,,,,7.0,,,,,1.0,2.0,Musab Fahz Aljuwayr,,,,,,,3.0,3.0,1.0,1.0,1.0,,,,,,,
13815403,home,Al-Shabab,Glen Kamara,glen-kamara,G. Kamara,M,4,183.0,804,M,292665,EUR,814838400,M,14,14,False,45.0,44.0,2.0,2.0,0.0,23.0,24.0,21.0,21.0,2.0,,3.0,,,,,,,89.0,51.0,6.9,1.0,0,,,,2.0,,,,,,,,2.0,1.0,,,,,2.0,1.0,1.0,,,,,,,,,
13815403,home,Al-Shabab,Cristian Guanca,cristian-guanca,C. Guanca,M,10,177.0,565,M,789438,EUR,733190400,M,11,11,False,58.0,52.0,4.0,4.0,0.0,23.0,24.0,29.0,35.0,1.0,,3.0,1.0,,,,,,89.0,68.0,7.3,11.0,0,1.0,1.0,,6.0,3.0,,,,1.0,1.0,,,,,2.0,,3.0,1.0,,,,,,,,,,,
13815403,home,Al-Shabab,Haroune Camara,haroune-camara,H. Camara,F,70,187.0,2967,M,926730,EUR,883612800,F,70,70,False,9.0,6.0,,,0.0,4.0,7.0,2.0,2.0,3.0,,3.0,2.0,2.0,,,,,83.0,19.0,6.4,8.0,1,,,,3.0,,1.0,,,4.0,,,,1.0,,,,,2.0,1.0,,1.0,,,,,,,,
13815403,home,Al-Shabab,Abderrazak Hamdallah,abderrazak-hamdallah,A. Hamdallah,F,9,182.0,11081,M,826961,EUR,661392000,F,9,9,False,18.0,16.0,3.0,2.0,0.0,7.0,7.0,9.0,11.0,5.0,1.0,3.0,1.0,,,,,,76.0,29.0,7.9,4.0,4,,3.0,1.0,4.0,,2.0,2.0,,1.0,,,,,,,,,,4.0,3.0,1.0,2.0,abderrazak_hamdallah,,,,,,
13815403,home,Al-Shabab,Yannick Carrasco,yannick-carrasco,Y. Carrasco,F,10,180.0,4751,M,182001,EUR,747100800,F,10,10,False,24.0,21.0,1.0,1.0,2.0,8.0,8.0,14.0,20.0,10.0,2.0,5.0,2.0,1.0,,,,,90.0,53.0,8.4,12.0,3,4.0,,,4.0,1.0,2.0,,2.0,2.0,1.0,,,5.0,,2.0,,3.0,,5.0,3.0,1.0,1.0,yannickferreiracarrasco,True,1.0,1.0,,,
13815403,home,Al-Shabab,Nader Al Sharari,nader-abdullah-al-sharari,N. A. Sharari,D,4,184.0,534,M,923040,EUR,831513600,D,5,5,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,21.0,4.0,6.6,,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
13815403,home,Al-Shabab,Mohammed Essa Harbush,mohammed-essa-harbush,M. E. Harbush,D,38,170.0,36,M,1201501,EUR,1051142400,D,38,38,True,3.0,1.0,2.0,,0.0,,,1.0,3.0,1.0,,2.0,,,,,,,18.0,6.0,6.4,2.0,0,,,,1.0,,,,,,,Mohammed Essa Harbush,,1.0,,,,,1.0,,,,,,,,,,,
13815403,home,Al-Shabab,Majed Omar Kanabah,majed-omar-kanabah,M. O. Kanabah,M,12,172.0,36,M,828444,EUR,730771200,M,12,12,True,,,,,0.0,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13815403,home,Al-Shabab,Giacomo Bonaventura,giacomo-bonaventura,G. Bonaventura,M,,180.0,1098,M,36784,EUR,619747200,M,7,7,True,,,,,0.0,,,,,,,,,,,,,,1.0,,,,0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
