match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,captain,stat_aerialWon,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_shotOffTarget,stat_aerialLost,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,player_firstName,player_lastName,stat_goals,stat_totalOffside,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_errorLeadToAShot
11396220,home,VfB Stuttgart,Serhou Guirassy,serhou-guirassy,S. Guirassy,F,9,187,50480,M,328027,EUR,826588800,F,9,9,False,28.0,22.0,2.0,1.0,6.0,8.0,16.0,20.0,1.0,2.0,,,,,89.0,40.0,7.6,11.0,0.133684,3,,,,4.0,3.0,,,1.0,,,5.0,1.0,,2.0,,2.0,,1.0,,0.3139,0.7724,guirassy19off,,4.0,,,,,,1.0,,1.0,,
11396220,home,VfB Stuttgart,Enzo Millot,millot-enzo,E. Millot,M,10,175,4915,M,957889,EUR,1026864000,M,8,8,True,14.0,13.0,,,5.0,5.0,8.0,9.0,,2.0,,,,,24.0,20.0,6.7,3.0,0.012584,0,,,,,2.0,,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,
11396220,home,VfB Stuttgart,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1901,M,341589,EUR,820454400,M,5,5,True,4.0,3.0,,,3.0,3.0,,1.0,,1.0,,,,,12.0,4.0,6.5,1.0,8.01e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396220,home,VfB Stuttgart,Woo-Yeong Jeong,woo-yeong-jeong,W. Jeong,M,11,179,1574,M,927405,EUR,937785600,M,10,10,True,6.0,6.0,,,4.0,4.0,2.0,2.0,1.0,,,,,,12.0,9.0,6.5,2.0,0.00071728,0,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,
11396220,home,VfB Stuttgart,Pascal Stenzel,pascal-stenzel,P. Stenzel,D,15,184,266,M,352562,EUR,827280000,D,15,15,True,,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396220,home,VfB Stuttgart,Silas,silas-katompa-mvumpa,S. K. Mvumpa,M,26,189,7725,M,949062,EUR,907632000,F,14,14,True,2.0,2.0,,,2.0,2.0,,,,,,,,,1.0,2.0,,,2.055e-05,0,,,,,1.0,,,,,,,,,1.0,,,,,,,,silas,,,,,,,,,,,,
11396220,home,VfB Stuttgart,Dennis Seimen,seimen-dennis,D. Seimen,G,41,191,853,M,1195736,EUR,1133395200,G,41,41,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dennis Seimen,,,,,,
11396220,home,VfB Stuttgart,Anrie Chase,anrie-chase,A. Chase,D,91,187,1193,M,1154597,EUR,1080086400,D,45,45,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anrie Chase,,,,,,
11396220,home,VfB Stuttgart,Genki Haraguchi,genki-haraguchi,G. Haraguchi,M,78,177,395,M,48243,EUR,673747200,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396220,home,VfB Stuttgart,Luca Raimund,raimund-luca,L. Raimund,F,7,188,162,M,1409371,EUR,1113004800,M,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luca Raimund,,,,,,
11396220,away,Eintracht Frankfurt,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189,1775,M,38440,EUR,647395200,G,1,1,False,24.0,19.0,6.0,1.0,18.0,19.0,1.0,5.0,,10.0,3.0,3.0,,,90.0,33.0,6.3,5.0,0.00024061,0,-0.8797,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
11396220,away,Eintracht Frankfurt,Aurélio Buta,aurelio-buta,A. Buta,D,17,169,495,M,357752,EUR,855532800,D,24,24,False,53.0,47.0,7.0,2.0,22.0,22.0,25.0,32.0,,2.0,,,,,90.0,78.0,6.3,15.0,0.0234727,0,,1.0,,5.0,3.0,1.0,1.0,2.0,1.0,,2.0,,,,1.0,,,1.0,,,,,,1.0,,3.0,,,,,,,,
11396220,away,Eintracht Frankfurt,Robin Koch,robin-koch,R. Koch,D,4,190,1832,M,581302,EUR,837561600,D,4,4,False,87.0,78.0,9.0,3.0,48.0,49.0,30.0,38.0,1.0,3.0,,,,,90.0,94.0,5.9,10.0,0.00969628,0,,,,5.0,3.0,1.0,1.0,1.0,,,1.0,,,2.0,1.0,,1.0,,1.0,,,,,3.0,,,,,,,,,1.0,
11396220,away,Eintracht Frankfurt,Willian Pacho,willian-pacho,W. Pacho,D,51,187,25693,M,979480,EUR,1003190400,D,3,3,False,61.0,53.0,4.0,,42.0,45.0,11.0,17.0,3.0,1.0,,,,,90.0,69.0,6.0,10.0,0.00317713,0,,1.0,,,2.0,,,1.0,,,1.0,,,2.0,,,,,,,,pachowilliam,,,,,,,,,,,,1.0
11396220,away,Eintracht Frankfurt,Niels Nkounkou,nkounkou-niels,N. Nkounkou,D,25,184,549,M,941179,EUR,973036800,D,29,29,False,35.0,26.0,4.0,1.0,15.0,19.0,11.0,17.0,,3.0,,,,,66.0,49.0,6.1,14.0,0.00841472,0,,1.0,,4.0,4.0,,2.0,,2.0,2.0,2.0,,,,2.0,,,,2.0,,,,,,,2.0,,,,,,,,
11396220,away,Eintracht Frankfurt,Makoto Hasebe,makoto-hasebe,M. Hasebe,D,,180,533,M,24397,EUR,443232000,M,20,20,False,70.0,63.0,3.0,1.0,38.0,39.0,25.0,31.0,1.0,5.0,,,,,85.0,79.0,6.5,9.0,0.0330944,0,,,,5.0,6.0,1.0,,,2.0,,1.0,,,3.0,,,,1.0,3.0,,,,,,,1.0,,,,,,,,
11396220,away,Eintracht Frankfurt,Hugo Larsson,hugo-larsson,H. Larsson,M,16,187,2774,M,1142211,EUR,1088294400,M,16,16,False,33.0,28.0,,,12.0,12.0,16.0,22.0,1.0,2.0,,,,,66.0,43.0,6.6,6.0,0.0164779,0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,Hugo Larsson,,,,,,
11396220,away,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2079,M,997012,EUR,1010620800,M,36,36,False,10.0,6.0,,,2.0,2.0,4.0,8.0,1.0,,,,,,45.0,20.0,6.2,7.0,0.00216572,0,,,,4.0,3.0,,3.0,1.0,,,1.0,,,,2.0,,,1.0,2.0,,,,,,,1.0,,,,,,,,
11396220,away,Eintracht Frankfurt,Jean-Mattéo Bahoya,jean-matteo-bahoya,J. Bahoya,M,19,180,2331,M,1146148,EUR,1115424000,M,19,19,False,20.0,15.0,1.0,,5.0,5.0,10.0,15.0,,7.0,,,,,65.0,26.0,6.5,8.0,0.0119692,0,,,,2.0,2.0,1.0,,,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,1.0,,Jean Bahoya,,,,,,
11396220,away,Eintracht Frankfurt,Farès Chaïbi,fares-chaibi,F. Chaïbi,M,8,183,17688,M,1192318,EUR,1038441600,F,8,8,False,26.0,19.0,2.0,2.0,7.0,8.0,12.0,24.0,,2.0,,,,,90.0,38.0,6.8,14.0,0.276478,1,,6.0,,2.0,,1.0,,,,,1.0,2.0,,,,,,,1.0,0.0456,,fareschaibi28,,,,,,,,,,1.0,,
11396220,away,Eintracht Frankfurt,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196340,M,873554,EUR,918345600,F,7,7,False,20.0,15.0,2.0,2.0,4.0,4.0,11.0,16.0,,3.0,,,,,90.0,43.0,7.2,13.0,0.0862733,4,,,,6.0,4.0,,3.0,,,,3.0,4.0,,1.0,2.0,2.0,,1.0,,0.362,0.5307,OMarmoush,,1.0,,4.0,,,,,,2.0,,
11396220,away,Eintracht Frankfurt,Hugo Ekitiké,hugo-ekitike,H. Ekitiké,F,22,190,97147,M,1048422,EUR,1024531200,F,11,11,True,13.0,9.0,,,1.0,1.0,8.0,12.0,,1.0,,,,,45.0,25.0,6.7,9.0,0.0111236,4,,,,6.0,1.0,1.0,1.0,,,,4.0,,,1.0,,,,,3.0,0.1588,,hekitike,3.0,1.0,,,,Hugo Ekitiké,,,,1.0,,
11396220,away,Eintracht Frankfurt,Nnamdi Collins,nnamdi-collins,N. Collins,D,34,191,1316,M,1048569,EUR,1073692800,D,34,34,True,16.0,12.0,1.0,,6.0,8.0,7.0,10.0,1.0,4.0,,,,,25.0,29.0,6.6,7.0,0.0829534,0,,2.0,1.0,2.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,,1.0,,Nnamdi Collins,,,,,,
11396220,away,Eintracht Frankfurt,Philipp Max,philipp-max,P. Max,D,,178,608,M,142672,EUR,749347200,D,31,31,True,8.0,7.0,,,4.0,5.0,4.0,5.0,,1.0,,,,,24.0,14.0,6.7,2.0,0.0611612,1,,2.0,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,0.0271,0.4818,,,,,,,,,,,,,
11396220,away,Eintracht Frankfurt,Donny van de Beek,donny-van-de-beek,D. v. d. Beek,M,6,183,7960,M,361790,EUR,861321600,M,25,25,True,12.0,10.0,,,5.0,7.0,5.0,5.0,,1.0,,,,,24.0,13.0,6.5,2.0,0.00219853,0,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,donnyvdbeek,,,,,,,,,,,,
11396220,away,Eintracht Frankfurt,Marko Mladenović,mladenovic-marko,M. Mladenović,M,11,174,89,M,1403053,EUR,1107043200,M,32,32,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,2.0,,,,,9.0,3.0,6.6,1.0,0.00027623,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396220,away,Eintracht Frankfurt,Jens Grahl,jens-grahl,J. Grahl,G,33,193,154,M,27214,EUR,590889600,G,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396220,away,Eintracht Frankfurt,Hrvoje Smolčić,hrvoje-smolcic,H. Smolčić,D,6,181,722,M,974582,EUR,966470400,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396220,away,Eintracht Frankfurt,Timothy Chandler,timothy-chandler,T. Chandler,M,22,186,267,M,40239,EUR,638668800,M,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396220,away,Eintracht Frankfurt,Nacho Ferri,nacho-ferri,N. Ferri,F,90,192,459,M,1196903,EUR,1096934400,F,48,48,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
