match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_wasFouled,player_firstName,player_lastName,stat_aerialWon,stat_wonContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,captain,stat_shotOffTarget,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_goals,stat_bigChanceCreated,stat_hitWoodwork
12388503,home,FC 08 Villingen,Andrea Hoxha,andrea-hoxha,A. Hoxha,G,12,187.0,20,M,986138,EUR,938390400.0,G,12,12,False,46.0,36.0,19.0,10.0,0.0,31.0,35.0,5.0,11.0,1.0,8.0,4.0,6.0,90.0,57.0,7.4,10.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12388503,home,FC 08 Villingen,Enrico Krieger,krieger-enrico,E. Krieger,,4,,0,M,1898142,EUR,1085184000.0,D,4,4,False,16.0,14.0,4.0,2.0,0.0,6.0,6.0,8.0,13.0,,3.0,,,90.0,45.0,6.8,13.0,3.0,0,3.0,1.0,5.0,6.0,1.0,2.0,2.0,1.0,6.0,5.0,1.0,,,,,,,,,,,,,,,,,
12388503,home,FC 08 Villingen,Tim Zolle,tim-zolle,T. Zolle,D,14,,2,M,932186,EUR,908668800.0,D,14,14,False,27.0,18.0,12.0,5.0,0.0,11.0,16.0,7.0,11.0,4.0,2.0,,,90.0,41.0,6.8,9.0,,0,,,1.0,6.0,1.0,,1.0,1.0,5.0,4.0,,1.0,,,,,,,,,,,,,,,,
12388503,home,FC 08 Villingen,Fabio Liserra,fabio-liserra,F. Liserra,D,25,,2,M,1133292,EUR,,D,25,25,False,41.0,33.0,6.0,2.0,0.0,30.0,36.0,3.0,5.0,5.0,8.0,,,90.0,59.0,6.5,11.0,,1,,1.0,4.0,4.0,,2.0,1.0,3.0,,,2.0,2.0,Fabio Liserra,,1.0,1.0,1.0,2.0,,,,,,,,,,
12388503,home,FC 08 Villingen,Jonas Brändle,jonas-brandle,J. Brändle,M,27,174.0,1,M,978745,EUR,957571200.0,D,11,11,False,16.0,14.0,2.0,2.0,0.0,9.0,10.0,5.0,6.0,,1.0,,,55.0,28.0,5.9,4.0,,0,,2.0,5.0,3.0,1.0,2.0,,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,
12388503,home,FC 08 Villingen,Nico Tadic,nico-tadic,N. Tadic,D,8,,1,M,948062,EUR,,M,8,8,False,16.0,10.0,5.0,2.0,0.0,5.0,5.0,5.0,11.0,,4.0,,,70.0,27.0,6.6,8.0,,2,,1.0,4.0,6.0,,7.0,,1.0,1.0,,1.0,,,,,5.0,1.0,,True,1.0,,,,,,,,
12388503,home,FC 08 Villingen,Ergi Alihoxha,ergi-alihoxha,E. Alihoxha,M,,173.0,2,M,798157,EUR,755827200.0,M,23,23,False,12.0,7.0,2.0,,0.0,5.0,6.0,2.0,6.0,,1.0,,,54.0,19.0,6.1,7.0,1.0,0,,,5.0,2.0,2.0,2.0,,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,
12388503,home,FC 08 Villingen,Mokhtar Boulachab,mokhtar-boulachab,M. Boulachab,D,,187.0,2,M,1131079,EUR,911174400.0,M,26,26,False,26.0,18.0,6.0,2.0,0.0,12.0,13.0,6.0,15.0,2.0,5.0,,,90.0,48.0,6.5,17.0,1.0,0,2.0,2.0,5.0,7.0,,4.0,,1.0,3.0,2.0,,2.0,Mokhtar Boulachab,,1.0,1.0,,3.0,,,,,,,,,,
12388503,home,FC 08 Villingen,Ivo Colic,ivo-colic,I. Colic,M,31,183.0,2,M,1065060,EUR,909964800.0,M,21,21,False,30.0,26.0,4.0,2.0,0.0,21.0,22.0,6.0,11.0,,5.0,,,78.0,45.0,6.5,11.0,1.0,2,3.0,1.0,2.0,3.0,,2.0,,2.0,,,,2.0,,,,1.0,1.0,3.0,,1.0,1.0,,,,,,,
12388503,home,FC 08 Villingen,Flavio Santoro,santoro-flavio,F. Santoro,F,9,184.0,1,M,1902141,EUR,1016668800.0,M,9,9,False,9.0,4.0,3.0,,0.0,3.0,6.0,1.0,3.0,,4.0,,,55.0,16.0,5.9,9.0,,0,,,5.0,2.0,2.0,2.0,,,2.0,2.0,,,,,,,,1.0,,,,1.0,,,,,,
