match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_ownGoals,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_wonTackle,stat_accurateCross,stat_bigChanceCreated,stat_penaltyWon,stat_goals,player_sofascoreId,stat_totalOffside,stat_blockedScoringAttempt,stat_penaltyFaced,stat_punches,stat_penaltyConceded
10389943,home,Stade Brestois,Marco Bizot,marco-bizot,M. Bizot,G,40,194,898,M,100390,EUR,668563200,G,40,40,False,19.0,15.0,7.0,3.0,14.0,14.0,1.0,5.0,5.0,1.0,1.0,2.0,90.0,23.0,6.8,4.0,0.0,0.0,0.000247998,0,-0.369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389943,home,Stade Brestois,Noah Fadiga,fadiga-noah,N. Fadiga,M,27,187,699,M,960437,EUR,944179200,D,99,99,False,40.0,36.0,1.0,1.0,16.0,17.0,20.0,24.0,6.0,,,,68.0,58.0,6.3,12.0,0.0142,0.0,0.0104577,1,,,,1.0,7.0,5.0,4.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10389943,home,Stade Brestois,Brendan Chardonnet,brendan-chardonnet,B. Chardonnet,D,5,181,234,M,328035,EUR,788054400,D,5,5,False,63.0,51.0,9.0,4.0,39.0,44.0,12.0,19.0,9.0,,,,90.0,74.0,6.9,12.0,0.0,0.0,0.0060661,0,,,,,3.0,8.0,,,1.0,1.0,,,,2.0,1.0,,True,2.0,5.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,
10389943,home,Stade Brestois,Lilian Brassier,lilian-brassier,L. Brassier,D,3,184,576,M,988907,EUR,941500800,D,3,3,False,49.0,42.0,9.0,4.0,29.0,33.0,13.0,16.0,8.0,,,,90.0,54.0,6.7,7.0,0.0,0.0,0.0862599,0,,,,,1.0,2.0,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,
10389943,home,Stade Brestois,Jean-Kévin Duverne,jean-kevin-duverne,J. Duverne,D,29,184,2643,M,845930,EUR,868665600,D,2,2,False,43.0,38.0,3.0,3.0,19.0,20.0,19.0,26.0,4.0,,,,90.0,61.0,6.7,10.0,0.0,0.0,0.0120036,0,,,,3.0,1.0,3.0,,,2.0,1.0,,2.0,1.0,,,,,,,2.0,,1.0,,,,,,,,,,,,,,
10389943,home,Stade Brestois,Mahdi Camara,camara-mahdi,M. Camara,M,45,178,964,M,916041,EUR,899164800,M,45,45,False,32.0,29.0,1.0,1.0,14.0,15.0,15.0,18.0,3.0,,,,78.0,53.0,6.6,13.0,0.1198,0.432,0.0130932,1,,,,1.0,6.0,8.0,,1.0,3.0,1.0,,5.0,4.0,2.0,2.0,,,1.0,,1.0,,,,1.0,1.0,2.0,,,,,,,,,,
10389943,home,Stade Brestois,Pierre Lees Melou,pierre-lees-melou,P. L. Melou,M,33,185,589,M,801306,EUR,738288000,M,20,20,False,56.0,51.0,5.0,4.0,26.0,27.0,26.0,30.0,6.0,,,,90.0,75.0,7.9,6.0,0.0577,0.0,0.120597,3,,,,1.0,3.0,6.0,,1.0,,,3.0,5.0,,1.0,2.0,1.0,,,,,,2.0,,,,3.0,1.0,1.0,,,,,,,,
10389943,home,Stade Brestois,Mathias Pereira Lage,mathias-pereira-lage,M. P. Lage,M,28,180,349,M,831400,EUR,849312000,M,29,29,False,16.0,13.0,1.0,1.0,7.0,7.0,6.0,9.0,4.0,,,,68.0,26.0,7.0,5.0,0.0829,0.0,0.00612683,2,,,,,6.0,4.0,,,1.0,,2.0,1.0,1.0,3.0,4.0,,,1.0,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,
10389943,home,Stade Brestois,Romain Del Castillo,romain-del-castillo,R. Del Castillo,M,10,172,689,M,825681,EUR,828057600,F,10,10,False,33.0,25.0,3.0,1.0,7.0,7.0,20.0,32.0,3.0,,,,84.0,54.0,7.6,17.0,0.9706,1.2946,0.0663817,4,,,,6.0,1.0,5.0,,1.0,1.0,1.0,2.0,2.0,4.0,1.0,,,,,1.0,,,,,1.0,2.0,2.0,2.0,,1.0,1.0,,,,,,
10389943,home,Stade Brestois,Islam Slimani,islam-slimani,I. Slimani,F,19,188,7483,M,238708,EUR,582595200,F,13,13,False,24.0,18.0,1.0,,8.0,9.0,10.0,15.0,1.0,,,,84.0,34.0,6.7,13.0,0.0,0.0,0.421246,0,,,,,6.0,1.0,,,3.0,,,,4.0,,1.0,3.0,,2.0,1.0,2.0,,,,,,,,1.0,,,islamslimani09,,,,,
10389943,home,Stade Brestois,Franck Honorat,franck-honorat,F. Honorat,M,9,180,724,M,280453,EUR,839721600,F,9,9,False,33.0,21.0,3.0,1.0,4.0,7.0,19.0,34.0,10.0,,,,90.0,53.0,7.0,25.0,0.2101,0.2114,0.1682,1,,,,8.0,3.0,1.0,,1.0,2.0,,,1.0,3.0,,,3.0,,,,,,1.0,,,1.0,,2.0,,,,,1.0,,,,
10389943,home,Stade Brestois,Christophe Herelle,christophe-herelle,C. Herelle,D,4,188,67,M,225092,EUR,714441600,D,23,23,True,7.0,6.0,1.0,,2.0,2.0,4.0,6.0,1.0,,,,22.0,11.0,6.7,2.0,0.0,0.0,0.177697,0,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
10389943,home,Stade Brestois,Steve Mounié,steve-mounie,S. Mounié,F,9,190,6052,M,345035,EUR,780796800,F,15,15,True,5.0,3.0,,,,,3.0,5.0,1.0,,,,22.0,10.0,7.1,2.0,0.8939,0.9921,0.0199646,2,,,,,3.0,3.0,,,,,,,,,1.0,,,2.0,3.0,,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,,
10389943,home,Stade Brestois,Haris Belkebla,haris-belkebla,H. Belkebla,M,93,177,1877,M,580642,EUR,759715200,M,7,7,True,8.0,6.0,2.0,,4.0,4.0,2.0,4.0,3.0,,,,12.0,9.0,6.3,3.0,0.0,0.0,0.00092298,0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389943,home,Stade Brestois,Karamoko Dembélé,karamoko-dembele,K. Dembélé,M,7,167,2045,M,981046,EUR,1045872000,F,18,18,True,,,,,,,,,1.0,,,,12.0,5.0,6.6,1.0,0.0557,0.0,0.0,1,,,,,2.0,1.0,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
