match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_totalCross,stat_interceptionWon,captain,stat_aerialWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_clearanceOffLine,stat_goalAssist,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented
11409066,home,Benfica,Arthur Cabral,arthur-cabral,A. Cabral,F,19,186,4963,M,arthurcabral9,870762,EUR,893462400,F,9,9,False,9.0,4.0,,,,,4.0,9.0,,3.0,,,,70.0,20.0,6.9,8.0,0.0644692,3,2.0,4.0,3.0,,,,3.0,2.0,,,,,,,,,2.0,2.0,2.0,1.0,,1.0,0.7335,0.148,,,1.0,,,,,,,,
11409066,home,Benfica,Tomás Araújo,tomas-araujo,T. Araújo,D,44,186,2711,M,,983542,EUR,1021507200,D,44,44,True,11.0,11.0,1.0,1.0,5.0,5.0,6.0,6.0,1.0,2.0,,,,21.0,18.0,6.8,1.0,0.0084096,0,,3.0,,,,,,1.0,3.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11409066,home,Benfica,Marcos Leonardo,marcos-leonardo,M. Leonardo,F,9,177,22760,M,marcosleonardo09,1047227,EUR,1051833600,F,36,36,True,9.0,8.0,,,2.0,2.0,6.0,7.0,,1.0,,,,20.0,13.0,7.4,2.0,0.0146813,2,2.0,3.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,0.903,0.9576,,,,,,,1.0,,,,
11409066,home,Benfica,João Neves,joao-neves,J. Neves,M,87,174,37142,M,joao_neves,1190933,EUR,1096243200,M,87,87,True,3.0,2.0,,,,,3.0,4.0,,1.0,,,,12.0,6.0,6.9,1.0,0.0745784,0,,,2.0,,,,,,,,,1.0,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,
11409066,home,Benfica,David Neres,david-neres,D. Neres,F,7,175,15134,M,davidneres,850993,EUR,857347200,F,7,7,True,3.0,3.0,,,,,4.0,4.0,,,,,,1.0,4.0,,,0.0280065,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,
11409066,home,Benfica,Petar Musa,petar-musa,P. Musa,F,9,190,2986,M,,827668,EUR,888969600,F,33,33,True,,,,,,,,,,,,,,1.0,,,,,0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409066,home,Benfica,Samuel Soares,samuel-soares,S. Soares,G,24,189,1436,M,,983550,EUR,1024099200,G,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409066,home,Benfica,Álvaro Carreras,alvaro-carreras,Á. Carreras,D,18,186,79899,M,,1085081,EUR,1048377600,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409066,home,Benfica,Diogo Prioste,diogo-prioste,D. Prioste,M,86,179,721,M,,1146008,EUR,1080259200,M,86,86,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Diogo Prioste,,,,,,,,,,,,,,,,,,,,,,,,,
11409066,home,Benfica,Tiago Gouveia,tiago-gouveia,T. Gouveia,F,47,176,1493,M,,976410,EUR,992822400,F,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409066,away,Boavista,João Gonçalves,joao-goncalves,J. Gonçalves,G,,188,61,M,,987596,EUR,974246400,G,99,99,False,32.0,20.0,22.0,11.0,15.0,17.0,5.0,15.0,1.0,7.0,1.0,,,90.0,45.0,7.7,12.0,0.0022922,0,,,2.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,7.0,1.6467
11409066,away,Boavista,Salvador Agra,salvador-agra,S. Agra,M,11,166,97,M,,587416,EUR,689817600,D,7,7,False,36.0,30.0,7.0,5.0,23.0,26.0,7.0,14.0,3.0,5.0,,,,89.0,66.0,6.3,17.0,0.00238596,1,,6.0,6.0,1.0,3.0,,2.0,1.0,,,,4.0,,,1.0,2.0,2.0,,,,,2.0,0.0282,,,,,,,1.0,,,,,
11409066,away,Boavista,Vincent Sasso,vincent-sasso,V. Sasso,D,23,190,44,M,,74071,EUR,666662400,D,23,23,False,30.0,27.0,1.0,,24.0,27.0,3.0,3.0,4.0,2.0,,,,90.0,38.0,6.3,3.0,0.00058294,0,,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,
11409066,away,Boavista,Rodrigo Abascal,rodrigo-abascal,R. Abascal,D,26,190,156,M,,846416,EUR,758505600,D,26,26,False,52.0,42.0,11.0,3.0,37.0,41.0,5.0,12.0,2.0,6.0,,,,90.0,70.0,6.9,12.0,0.00368284,0,,3.0,4.0,,3.0,1.0,1.0,2.0,,,,1.0,5.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,
11409066,away,Boavista,Luís Santos,luis-santos,L. Santos,M,17,176,37,M,,1035183,EUR,948326400,D,11,11,False,45.0,33.0,7.0,1.0,21.0,32.0,12.0,13.0,2.0,7.0,,,,90.0,71.0,6.4,18.0,0.00403057,1,1.0,4.0,7.0,,3.0,2.0,4.0,,,,,,,,,1.0,4.0,2.0,1.0,,,2.0,0.014,,,,,,,,,1.0,,,
11409066,away,Boavista,Gaius Makouta,makouta-gaius,G. Makouta,M,42,180,299,M,,847013,EUR,869788800,M,42,42,False,43.0,38.0,3.0,2.0,24.0,27.0,14.0,17.0,5.0,4.0,,,,90.0,72.0,6.9,13.0,0.00996059,1,4.0,6.0,5.0,1.0,,,5.0,,,,,1.0,2.0,,4.0,,2.0,1.0,1.0,,,,0.0666,,,,,,,,,,,,
11409066,away,Boavista,Bruno Lourenço,bruno-lourenco,B. Lourenço,M,8,179,99,M,,984810,EUR,886377600,M,8,8,False,20.0,18.0,,,6.0,7.0,12.0,13.0,,2.0,,,,80.0,32.0,6.4,7.0,0.0127251,0,,6.0,5.0,2.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,4.0,2.0,,,,1.0,,,,,,,,,,,,,
11409066,away,Boavista,Sebastián Pérez,sebastian-perez,S. Pérez,M,42,176,396,M,,158597,EUR,733363200,M,24,24,False,53.0,51.0,5.0,4.0,27.0,28.0,24.0,25.0,2.0,6.0,,,,90.0,64.0,6.9,3.0,0.0223989,0,,3.0,5.0,,4.0,2.0,1.0,1.0,,,,,,True,,2.0,,,,,,1.0,,,,,,,,,,,,,
11409066,away,Boavista,Miguel Reisinho,miguel-reisinho,M. Reisinho,M,7,184,1041,M,,892309,EUR,923616000,M,10,10,False,35.0,33.0,3.0,3.0,15.0,16.0,18.0,19.0,1.0,3.0,,,,81.0,50.0,7.1,6.0,0.00738216,0,1.0,7.0,6.0,2.0,5.0,4.0,,3.0,2.0,,,,1.0,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,
11409066,away,Boavista,Tiago Morais,tiago-morais,T. Morais,F,21,168,233,M,,1067284,EUR,1062547200,M,21,21,False,27.0,21.0,2.0,1.0,5.0,6.0,16.0,24.0,,6.0,,,,90.0,56.0,6.7,18.0,0.0848991,0,,6.0,8.0,2.0,2.0,2.0,3.0,1.0,1.0,,,3.0,1.0,,,1.0,6.0,3.0,,,1.0,3.0,,,,,,,,,,,,,
11409066,away,Boavista,Róbert Boženík,robert-bozenik,R. Boženík,F,11,188,1028,M,,912033,EUR,942883200,F,9,9,False,21.0,17.0,2.0,2.0,9.0,13.0,8.0,10.0,3.0,3.0,,,,90.0,42.0,6.8,12.0,0.0041815,2,1.0,7.0,6.0,3.0,,,1.0,1.0,1.0,,,2.0,,,1.0,,3.0,1.0,1.0,1.0,,4.0,0.3351,,,,,,,,,,,,
11409066,away,Boavista,Berna,berna,Berna,M,20,169,81,M,,1133287,EUR,1063584000,M,80,80,True,3.0,2.0,,,2.0,3.0,,1.0,,1.0,,,,10.0,7.0,6.6,3.0,5.9e-06,0,,,2.0,,2.0,1.0,1.0,,,Berna,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11409066,away,Boavista,Ilija Vukotić,ilija-vukotic,I. Vukotić,M,8,191,158,M,,891881,EUR,915667200,M,18,18,True,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,9.0,4.0,6.4,1.0,0.00030334,0,,1.0,1.0,,1.0,,,1.0,,Ilija,Vukotić,,,,,,,,,,,,,,,,,,,,,,,,
11409066,away,Boavista,Tiago Machado,machado-tiago,T. Machado,F,23,185,33,M,,1494437,EUR,1080864000,F,90,90,True,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,Tiago,Machado,,,,,,,,,,,,,,,,,,,,,,,,
11409066,away,Boavista,Tomé Sousa,sousa-tome,T. Sousa,G,1,190,105,M,,1521209,EUR,1166227200,G,76,76,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Tomé Sousa,,,,,,,,,,,,,,,,,,,,,,,,,
11409066,away,Boavista,Gonçalo Miguel,goncalo-almeida,G. Miguel,D,17,181,26,M,,1517733,EUR,1052179200,D,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Gonçalo Miguel,Cardoso de Almeida,,,,,,,,,,,,,,,,,,,,,,,,
11409066,away,Boavista,Joel Silva,joel-silva,J. Silva,M,26,185,56,M,,1393991,EUR,1044921600,M,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Joel Silva,,,,,,,,,,,,,,,,,,,,,,,,,
11409066,away,Boavista,Masaki Watai,masaki-watai,M. Watai,M,11,168,73,M,,926641,EUR,932256000,M,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409066,away,Boavista,Martim Tavares,tavares-martim,M. Tavares,F,79,183,92,M,,1136423,EUR,1068422400,F,59,59,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409066,away,Boavista,Jeriel De Santis,jeriel-de-santis,J. D. Santis,F,17,190,307,M,,944825,EUR,1024358400,F,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
