match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_errorLeadToAShot,stat_keyPass,player_firstName,stat_aerialLost,stat_totalClearance,stat_fouls,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,player_sofascoreId,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_lastName,stat_totalOffside,stat_lastManTackle,stat_hitWoodwork,stat_bigChanceCreated,stat_bigChanceMissed
12117136,home,Bahia,Biel,biel,Biel,F,20,169,2141,M,1106140,EUR,986083200,F,11,11,True,18.0,16.0,1.0,0.0,4.0,5.0,1.0,,,36.0,25.0,6.3,8.0,0.197473,0,,,13.0,16.0,,4.0,,,1.0,,,1.0,Gabriel,,,,,,,,,,,3.0,1.0,3.0,,,,,,,,Teixeira Aragão,,,,,
12117136,home,Bahia,Rafael Ratão,rafael-ratao,R. Ratão,F,18,182,3402,M,352838,EUR,817689600,F,21,21,True,9.0,9.0,,0.0,2.0,2.0,1.0,,,18.0,14.0,6.2,5.0,0.00664397,0,,,7.0,8.0,,4.0,,2.0,1.0,,,,,,,,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,
12117136,home,Bahia,Luciano Juba,luciano-juba,L. Juba,D,46,176,3659,M,1017264,EUR,935884800,F,46,46,True,5.0,5.0,,0.0,,,,,,9.0,10.0,6.7,2.0,0.0157721,1,,,5.0,5.0,,2.0,,,,,,1.0,,1.0,,,1.0,,,,,,0.0683,,,1.0,,,,,,,,,,,,,
12117136,home,Bahia,Carlos De Pena,carlos-de-pena,Carlos De Pena,M,27,177,495,M,311394,EUR,700272000,M,14,14,True,7.0,6.0,,0.0,1.0,1.0,,,,8.0,14.0,6.7,3.0,0.00314773,2,,,5.0,6.0,1.0,3.0,1.0,,,,,,,2.0,,1.0,1.0,1.0,,,2.0,,0.1224,,,,,,,,1.0,,,,,,,,
12117136,home,Bahia,Danilo Fernandes,danilo-fernandes,D. Fernandes,G,1,189,643,M,145054,EUR,576028800,G,1,1,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117136,home,Bahia,Víctor Cuesta,victor-cuesta,Víctor Cuesta,D,31,187,553,M,587148,EUR,595900800,D,15,15,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117136,home,Bahia,David Duarte,david-duarte,D. Duarte,D,33,192,765,M,810715,EUR,790905600,D,33,33,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117136,home,Bahia,Marcos Victor,marcos-victor,M. Victor,D,44,184,514,M,1174196,EUR,1009324800,D,44,44,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Marcos Victor,,,,,,,,,,,,,,,,,,,,,,,,,,
12117136,home,Bahia,Rezende,rezende,Rezende,D,5,186,736,M,868030,EUR,789004800,M,5,5,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117136,home,Bahia,Yago Felipe,yago-felipe,Y. Felipe,M,41,174,406,M,552164,EUR,791769600,M,20,20,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117136,home,Bahia,Tiago Souza,tiago-souza,T. Souza,F,77,178,943,M,1469531,EUR,1112918400,F,77,77,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117136,away,Cuiabá,Walter,walter,Walter,G,22,188,774,M,329055,EUR,564192000,G,1,1,False,21.0,13.0,20.0,0.0,6.0,8.0,5.0,,1.0,90.0,24.0,6.6,8.0,0.00103916,0,-0.3309,12.0,7.0,13.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,
12117136,away,Cuiabá,Railan,railan,Railan,M,2,185,87,M,1047213,EUR,952646400,D,21,21,False,33.0,27.0,5.0,0.0,10.0,11.0,2.0,,,90.0,47.0,6.9,8.0,0.0876165,1,,1.0,17.0,23.0,,,3.0,,,,,,,,2.0,,,1.0,2.0,1.0,,1.0,0.0262,1.0,,,,,,,1.0,,,,,,,,
12117136,away,Cuiabá,Marllon,marllon,Marllon,D,3,184,365,M,221206,EUR,703382400,D,4,4,False,32.0,30.0,3.0,0.0,22.0,23.0,1.0,,,90.0,42.0,6.9,2.0,0.00307883,0,,2.0,8.0,9.0,2.0,4.0,2.0,1.0,,2.0,,,,3.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
12117136,away,Cuiabá,Alan Empereur,alan-empereur,A. Empereur,D,33,186,199,M,373740,EUR,763257600,D,33,33,False,45.0,38.0,11.0,0.0,28.0,28.0,6.0,,,90.0,55.0,6.8,7.0,0.00594191,1,,5.0,10.0,17.0,,2.0,,,,1.0,,,,1.0,6.0,1.0,1.0,,,,,,0.0229,,,,,,,,,,,,,,,,
12117136,away,Cuiabá,Ramon,ramon,Ramon,D,13,176,862,M,980761,EUR,984441600,D,23,23,False,41.0,35.0,4.0,0.0,17.0,18.0,3.0,,,90.0,71.0,8.0,11.0,0.163798,2,,1.0,18.0,24.0,3.0,,10.0,,,1.0,,2.0,,,6.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,0.0779,1.0,,2.0,2.0,,,,1.0,,,,,1.0,,,
12117136,away,Cuiabá,Jonathan Cafú,jonathan-cafu,Jonathan Cafú,M,11,175,197,M,790103,EUR,679104000,M,7,7,False,23.0,20.0,1.0,0.0,3.0,4.0,4.0,,,80.0,39.0,6.8,12.0,0.125808,1,,1.0,18.0,23.0,1.0,3.0,3.0,,2.0,,,1.0,,,,,,,,,2.0,1.0,0.0638,4.0,1.0,2.0,1.0,,,,1.0,,,,,,1.0,,
12117136,away,Cuiabá,Fernando Sobral,fernando-sobral,F. Sobral,M,88,178,655,M,931479,EUR,787708800,M,88,88,False,30.0,25.0,1.0,1.0,11.0,14.0,3.0,,,80.0,49.0,8.0,7.0,0.398512,0,,1.0,17.0,21.0,,4.0,6.0,2.0,,,,4.0,,,4.0,2.0,,1.0,6.0,5.0,,,,5.0,3.0,,,,,,,,,,,,,1.0,
12117136,away,Cuiabá,Lucas Mineiro,lucas-mineiro,L. Mineiro,M,8,188,116,M,840077,EUR,825120000,M,30,30,False,48.0,45.0,4.0,0.0,22.0,23.0,5.0,,,90.0,65.0,7.5,4.0,0.0174347,0,,3.0,23.0,25.0,2.0,3.0,8.0,1.0,1.0,1.0,,1.0,,,5.0,1.0,,,1.0,1.0,,,,,,5.0,5.0,,,,,,,,,,,,
12117136,away,Cuiabá,Denilson,denilson,Denilson,M,8,180,370,M,1175760,EUR,985305600,M,27,27,False,33.0,27.0,5.0,1.0,12.0,13.0,7.0,,,61.0,44.0,7.2,9.0,0.147048,1,,3.0,15.0,21.0,,4.0,4.0,,1.0,,,1.0,Denilson,1.0,,2.0,,,1.0,,,,0.0298,1.0,,3.0,3.0,,,,1.0,,,,,,,,
12117136,away,Cuiabá,Derik Lacerda,derik-lacerda,D. Lacerda,F,18,190,839,M,994190,EUR,938390400,M,22,22,False,21.0,15.0,,0.0,3.0,4.0,4.0,,,81.0,36.0,6.9,12.0,0.114255,3,,,12.0,17.0,,4.0,3.0,,2.0,,,2.0,,1.0,,,2.0,,2.0,1.0,3.0,,0.1736,,,2.0,1.0,,,,1.0,,,,,,,,
12117136,away,Cuiabá,Isidro Pitta,isidro-pitta,I. Pitta,F,9,183,1815,M,979861,EUR,934588800,F,9,9,False,14.0,12.0,,0.0,5.0,6.0,2.0,,,71.0,25.0,8.3,6.0,0.0628834,5,,,7.0,8.0,,4.0,,,1.0,,,1.0,,2.0,1.0,1.0,2.0,,,,3.0,,0.7778,,,,,,,3.0,,2.0,1.6769,,1.0,,,,1.0
12117136,away,Cuiabá,Filipe Augusto,filipe-augusto,Filipe Augusto,M,6,182,119,M,254561,EUR,745113600,M,5,5,True,12.0,10.0,,0.0,7.0,8.0,2.0,,,29.0,13.0,6.5,2.0,0.0008977,0,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117136,away,Cuiabá,Deyverson,deyverson,Deyverson,F,16,185,4460,M,270287,EUR,673660800,F,16,16,True,13.0,7.0,1.0,0.0,2.0,3.0,,,,19.0,13.0,6.6,6.0,0.00652917,0,,1.0,5.0,10.0,3.0,1.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12117136,away,Cuiabá,Bruno Alves,bruno-alves,B. Alves,D,3,184,261,M,551810,EUR,671760000,D,34,34,True,11.0,8.0,2.0,0.0,5.0,6.0,,,,10.0,12.0,6.5,3.0,0.00057349,0,,,3.0,5.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12117136,away,Cuiabá,Eliel,eliel,Eliel,F,22,175,94,M,1391413,EUR,1043539200,F,11,11,True,4.0,4.0,,0.0,1.0,1.0,1.0,,,10.0,8.0,6.8,,0.00733058,0,,,3.0,3.0,1.0,,2.0,,,,,,Eliel,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12117136,away,Cuiabá,André Luís,andre-luis,A. Luís,F,7,179,174,M,876286,EUR,861580800,F,97,97,True,5.0,5.0,,0.0,1.0,1.0,2.0,,,9.0,9.0,6.7,,0.00287176,0,,,4.0,4.0,,,1.0,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
12117136,away,Cuiabá,Mateus Pasinato,mateus-pasinato,Mateus Pasinato,G,41,192,80,M,914169,EUR,709689600,G,14,14,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117136,away,Cuiabá,Allyson,allyson,Allyson,D,3,184,69,M,809194,EUR,656640000,D,3,3,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117136,away,Cuiabá,Rikelme,rikelme,Rikelme,D,16,184,260,M,1102383,EUR,1058313600,M,20,20,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117136,away,Cuiabá,Max,max,Max,M,8,187,253,M,1105838,EUR,989539200,M,10,10,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Max,,,,,,,,,,,,,,,,,,,,,,,,,,
12117136,away,Cuiabá,Lucas Fernandes,lucas-fernandes,Lucas Fernandes,M,33,176,222,M,837871,EUR,874713600,M,18,18,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117136,away,Cuiabá,Clayson,clayson,Clayson,M,29,166,372,M,811308,EUR,795571200,M,25,25,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117136,away,Cuiabá,Luciano Giménez,luciano-gimenez,L. Giménez,F,18,187,174,M,1182435,EUR,950832000,F,19,19,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Luciano Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,
