match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_shotOffTarget,stat_totalCross,stat_challengeLost,stat_keyPass,captain,stat_goalAssist,stat_dispossessed,stat_blockedScoringAttempt,stat_totalOffside,stat_accurateCross,stat_bigChanceCreated
10411492,home,Monza,Michele Di Gregorio,,,michele-di-gregorio,M. Di Gregorio,G,16,187,8129,M,L'UomoTigre,844609,EUR,869961600,G,16,16,False,36.0,23.0,20.0,8.0,20.0,23.0,3.0,13.0,8.0,1.0,1.0,90.0,39.0,7.3,13.0,0.0,0.0,0.00081837,0,0.1804,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411492,home,Monza,Armando Izzo,,,armando-izzo,A. Izzo,D,4,183,521,M,,165583,EUR,699494400,D,55,55,False,37.0,26.0,6.0,1.0,16.0,19.0,10.0,18.0,7.0,,,90.0,54.0,7.5,11.0,0.0,0.0,0.00428931,0,,1.0,3.0,4.0,9.0,4.0,4.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,
10411492,home,Monza,Pablo Marí,,,pablo-mari,P. Marí,D,30,191,1707,M,,208988,EUR,746755200,D,3,3,False,44.0,35.0,7.0,4.0,29.0,33.0,6.0,11.0,6.0,,,90.0,56.0,8.0,10.0,0.231,0.8576,0.00172511,1,,2.0,3.0,2.0,6.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,,,,,,,,,,,
10411492,home,Monza,Luca Caldirola,,,luca-caldirola,L. Caldirola,D,33,189,134,M,,100565,EUR,665366400,D,5,5,False,57.0,48.0,12.0,4.0,36.0,38.0,12.0,19.0,6.0,,,90.0,69.0,7.3,9.0,0.006,0.0,0.00487237,1,,,1.0,1.0,2.0,1.0,,,1.0,1.0,,,,,4.0,2.0,,1.0,,,,,,,,,,
10411492,home,Monza,Patrick Ciurria,,,patrick-ciurria,P. Ciurria,F,26,178,222,M,,346676,EUR,792288000,M,84,84,False,16.0,12.0,1.0,,5.0,7.0,7.0,9.0,2.0,,,75.0,26.0,6.9,5.0,0.0627,0.1136,0.00396533,1,,1.0,,1.0,4.0,,2.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,
10411492,home,Monza,Nicolò Rovella,,,nicolo-rovella,N. Rovella,M,6,179,2966,M,,937324,EUR,1007424000,M,6,6,False,53.0,42.0,6.0,2.0,22.0,27.0,20.0,27.0,3.0,,,84.0,61.0,6.7,15.0,0.0,0.0,0.0194427,0,,1.0,1.0,4.0,2.0,1.0,1.0,1.0,,2.0,,,,,,,2.0,,1.0,1.0,1.0,,,,,,,
10411492,home,Monza,Stefano Sensi,,,stefano-sensi,S. Sensi,M,6,168,1044,M,,294313,EUR,807580800,M,12,12,False,42.0,38.0,,,15.0,17.0,23.0,25.0,1.0,,,56.0,52.0,6.6,6.0,0.0,0.0,0.0537766,0,,,,4.0,4.0,2.0,2.0,2.0,2.0,1.0,,,,,,,2.0,,,3.0,,,,,,,,
10411492,home,Monza,Carlos Augusto,,,carlos-augusto,C. Augusto,D,30,184,7355,M,,929199,EUR,915667200,M,30,30,False,29.0,22.0,3.0,,12.0,15.0,10.0,15.0,4.0,,,90.0,62.0,7.9,13.0,0.1926,0.0776,0.0060936,2,,2.0,2.0,3.0,9.0,,3.0,1.0,2.0,,3.0,2.0,2.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,
10411492,home,Monza,Matteo Pessina,,,matteo-pessina,M. Pessina,M,32,183,659,M,,350210,EUR,861580800,F,32,32,False,28.0,23.0,1.0,1.0,9.0,10.0,14.0,21.0,6.0,,,90.0,46.0,7.6,12.0,0.0,0.0,0.212809,0,,,2.0,1.0,5.0,1.0,2.0,,1.0,,,,,,1.0,,2.0,,3.0,,2.0,True,1.0,1.0,,,,
10411492,home,Monza,Gianluca Caprari,,,gianluca-caprari,G. Caprari,F,24,170,457,M,,148458,EUR,743990400,F,17,17,False,22.0,19.0,,,7.0,9.0,12.0,14.0,4.0,,,56.0,35.0,6.5,11.0,0.0233,0.0,0.0580432,1,,,,6.0,4.0,,,,3.0,,2.0,1.0,,,,,2.0,1.0,1.0,1.0,1.0,,,4.0,,,,
10411492,home,Monza,Christian Gytkjær,,,christian-gytkjaer,C. Gytkjær,F,9,185,437,M,,78939,EUR,641952000,F,9,9,False,14.0,9.0,,,4.0,6.0,5.0,8.0,2.0,,,74.0,25.0,6.5,9.0,0.2296,0.0,0.00789747,1,,2.0,,5.0,4.0,,1.0,,2.0,,1.0,1.0,,,,,2.0,,,1.0,,,,2.0,1.0,2.0,,
10411492,home,Monza,Andrea Barberis,,,andrea-barberis,A. Barberis,M,5,177,41,M,,152910,EUR,755568000,M,8,8,True,14.0,9.0,2.0,,2.0,6.0,8.0,9.0,3.0,,,34.0,17.0,7.0,6.0,0.0,0.0,0.162565,0,,,1.0,2.0,1.0,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0
10411492,home,Monza,Dany Mota,,,dany-mota,D. Mota,F,47,180,827,M,,838907,EUR,894067200,F,47,47,True,9.0,4.0,,,2.0,2.0,2.0,7.0,4.0,,,34.0,20.0,6.2,12.0,0.0,0.0,0.00096882,0,,4.0,1.0,11.0,2.0,,,,,2.0,3.0,1.0,,,1.0,,2.0,,,,,,,3.0,,,,
10411492,home,Monza,Marco D'Alessandro,,,marco-dalessandro,M. D'Alessandro,M,77,173,92,M,,55119,EUR,666748800,M,77,77,True,4.0,4.0,,,1.0,1.0,3.0,4.0,1.0,,,16.0,6.0,6.5,2.0,0.0,0.0,0.00114186,0,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,
10411492,home,Monza,Samuele Birindelli,,,samuele-birindelli,S. Birindelli,M,19,175,231,M,,856729,EUR,932342400,D,19,19,True,3.0,1.0,1.0,,,,1.0,3.0,,,,15.0,7.0,6.5,2.0,0.0,0.0,0.00278563,0,,1.0,,2.0,1.0,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,
10411492,home,Monza,Filippo Ranocchia,,,filippo-ranocchia,F. Ranocchia,M,10,186,410,M,,934238,EUR,989798400,M,22,22,True,3.0,2.0,,,,,2.0,4.0,1.0,,,11.0,9.0,6.9,2.0,0.0,0.0,0.00141994,0,,1.0,,2.0,4.0,,2.0,2.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,,
10411492,home,Monza,Alessandro Sorrentino,,,alessandro-sorrentino,A. Sorrentino,G,22,190,65,M,,991416,EUR,1017792000,G,91,91,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
