match_id,side,team,player_name,player_slug,player_shortName,player_position,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_height,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_aerialLost,stat_wasFouled,stat_keyPass,captain,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_outfielderBlock,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_punches
11689322,home,De Treffers,Niels Kornelis,niels-kornelis,N. Kornelis,G,1,M,867090,EUR,634348800.0,G,1,1,False,39.0,34.0,13.0,8.0,32.0,35.0,2.0,4.0,7.0,3.0,1.0,1.0,90.0,45.0,7.3,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689322,home,De Treffers,Tjeu Langeveld,tjeu-langeveld,T. Langeveld,D,7,M,916537,EUR,922320000.0,D,21,21,False,86.0,79.0,10.0,7.0,36.0,38.0,43.0,49.0,9.0,,,,90.0,104.0,7.6,11.0,0,Tjeu,Langeveld,3,1.0,6.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,
11689322,home,De Treffers,Guus Joppen,guus-joppen,G. Joppen,D,9,M,32533,EUR,627004800.0,D,4,4,False,74.0,68.0,4.0,3.0,46.0,48.0,22.0,26.0,14.0,,,,90.0,80.0,7.2,6.0,1,Guus,Joppen,4,,1.0,6.0,,,,,2.0,1.0,,1.0,180.0,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
11689322,home,De Treffers,Bryan Sirvania,bryan-sirvania,B. Sirvania,D,4,M,874486,EUR,928022400.0,D,5,5,False,85.0,76.0,9.0,4.0,37.0,39.0,39.0,47.0,8.0,,,,90.0,98.0,7.5,11.0,0,Bryan,Sirvania,5,1.0,4.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,1.0,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,
11689322,home,De Treffers,Azzedine Dkidak,azzedine-dkidak,A. Dkidak,M,26,M,992001,EUR,958003200.0,D,8,8,False,43.0,34.0,7.0,3.0,17.0,19.0,17.0,26.0,3.0,,,,45.0,54.0,6.6,16.0,0,,,,2.0,,,,,,,,,2.0,,177.0,,,,,,,,,,,,,,,,,,,
11689322,home,De Treffers,Ricardo Ippel,ricardo-ippel,R. Ippel,M,2,M,116492,EUR,652060800.0,M,6,6,False,53.0,43.0,4.0,3.0,12.0,14.0,32.0,41.0,4.0,,,,77.0,64.0,7.0,13.0,1,Ricardo,Ippel,6,2.0,3.0,5.0,1.0,1.0,1.0,,1.0,,1.0,1.0,176.0,2.0,,,,,1.0,,True,1.0,1.0,1.0,,,,,,,,
11689322,home,De Treffers,Youri Loen,youri-loen,Y. Loen,M,3,M,128993,EUR,664416000.0,M,25,25,False,37.0,34.0,4.0,4.0,17.0,18.0,17.0,21.0,5.0,,,,45.0,44.0,6.9,7.0,1,,,,2.0,1.0,,,,,1.0,,,1.0,1.0,177.0,,,,,,,1.0,,,,1.0,,,,,,,,
11689322,home,De Treffers,Willem den Dekker,willem-den-dekker,W. d. Dekker,M,13,M,956219,EUR,913248000.0,M,10,10,False,35.0,29.0,2.0,2.0,8.0,9.0,21.0,27.0,4.0,,,,90.0,43.0,7.9,7.0,2,Willem,den Dekker,10,1.0,2.0,4.0,,,,,2.0,2.0,,2.0,,1.0,,,,,1.0,1.0,,,,,2.0,1.0,,,,,,
11689322,home,De Treffers,Gavin Vlijter,gavin-vlijter,G. Vlijter,F,5,M,789480,EUR,855705600.0,F,11,11,False,43.0,38.0,3.0,3.0,5.0,5.0,34.0,42.0,2.0,,,,90.0,59.0,9.9,11.0,3,Gavin,Vlijter,11,4.0,2.0,2.0,,3.0,2.0,,,,,1.0,177.0,,,,,,,5.0,,1.0,,,3.0,1.0,2.0,2.0,,,,
11689322,home,De Treffers,Jordy Thomassen,jordy-thomassen,J. Thomassen,F,7,M,323655,EUR,734832000.0,F,9,9,False,20.0,12.0,1.0,1.0,2.0,2.0,11.0,19.0,4.0,,,,75.0,38.0,8.3,11.0,4,Jordy,Thomassen,9,1.0,2.0,4.0,,3.0,2.0,1.0,1.0,,2.0,1.0,183.0,,,1.0,,,1.0,3.0,,1.0,,1.0,2.0,1.0,,1.0,2.0,2.0,,
11689322,home,De Treffers,Oussama Bouyaghlafen,oussama-bouyaghlafen,O. Bouyaghlafen,M,15,M,807153,EUR,893635200.0,F,27,27,False,30.0,20.0,2.0,1.0,5.0,5.0,15.0,26.0,5.0,,,,61.0,48.0,7.7,15.0,3,,,27,1.0,2.0,8.0,,3.0,3.0,,2.0,2.0,3.0,1.0,188.0,,,2.0,,,3.0,1.0,,,1.0,,1.0,,,,,2.0,,
11689322,home,De Treffers,Ruben van Strien,ruben-van-strien,R. v. Strien,D,2,M,1462762,EUR,1048377600.0,M,18,18,True,13.0,12.0,,,5.0,6.0,7.0,11.0,,,,,45.0,30.0,7.1,8.0,1,Ruben van Strien,,18,4.0,1.0,2.0,,,,3.0,2.0,1.0,2.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,
11689322,home,De Treffers,Yassin Hamdi,yassin-hamdi,Y. Hamdi,M,40,M,1511970,EUR,1111190400.0,F,30,30,True,22.0,20.0,,,1.0,1.0,19.0,21.0,4.0,,,,45.0,34.0,7.5,7.0,1,Yassin Hamdi,,18,,5.0,4.0,,,,,1.0,1.0,1.0,2.0,185.0,,,1.0,,,3.0,2.0,,,3.0,,,,1.0,1.0,,,,
11689322,home,De Treffers,Tim Waterink,tim-waterink,T. Waterink,F,30,M,1003363,EUR,857088000.0,F,19,19,True,7.0,6.0,,,,,7.0,9.0,1.0,,,,29.0,11.0,6.8,2.0,2,Tim,Waterink,9,2.0,1.0,,,,,,,,,1.0,193.0,,,1.0,,,,2.0,,1.0,,1.0,,,,,,,,
11689322,home,De Treffers,Torino Hunte,torino-hunte,T. Hunte,M,8,M,328483,EUR,661132800.0,F,14,14,True,9.0,6.0,2.0,1.0,3.0,3.0,3.0,7.0,3.0,,,,15.0,15.0,7.5,5.0,1,,,,1.0,,1.0,,,,,,,1.0,,184.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,
11689322,home,De Treffers,Coen Maertzdorf,coen-maertzdorf,C. Maertzdorf,M,2,M,252559,EUR,746150400.0,F,7,7,True,2.0,1.0,,,,,1.0,2.0,2.0,,,,13.0,4.0,6.7,2.0,1,Coen,Maertzdorf,7,,,1.0,,,,,,,1.0,,188.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,
11689322,home,De Treffers,Gijs Schalks,gijs-schalks,G. Schalks,G,2,M,1067997,EUR,984009600.0,G,28,28,True,,,,,,,,,,,,,,,,,0,Gijs Schalks,,28,,,,,,,,,,,,186.0,,,,,,,,,,,,,,,,,,,
11689322,home,De Treffers,Gino van den Berg,gino-van-den-berg,G. v. d. Berg,D,1,M,802364,EUR,865382400.0,D,3,3,True,,,,,,,,,,,,,,,,,0,Gino,van den Berg,3,,,,,,,,,,,,186.0,,,,,,,,,,,,,,,,,,,
