match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,captain,stat_totalCross,stat_shotOffTarget,stat_keyPass,player_firstName,player_lastName,stat_wonContest,stat_outfielderBlock,stat_wonTackle,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals
13815415,home,Damac FC,Florin Niță,florin-nita,F. Niță,G,185.0,1579,M,83551,EUR,552268800,G,1,1,False,32.0,24.0,13.0,5.0,0.0,21.0,21.0,3.0,11.0,1.0,1.0,1.0,15.0,1.0,2.0,1.0,90.0,40.0,7.2,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
13815415,home,Damac FC,Ramzi Sawlan,sawlan-ramzi,R. Sawlan,D,,23,M,965309,EUR,892857600,D,51,51,False,27.0,23.0,2.0,,0.0,9.0,10.0,14.0,17.0,1.0,3.0,1.0,2.0,,,,76.0,40.0,6.5,6.0,1,15,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
13815415,home,Damac FC,Farouk Chafaï,farouk-chafai,F. Chafaï,D,182.0,329,M,880083,EUR,646099200,D,15,15,False,59.0,55.0,9.0,5.0,0.0,36.0,38.0,19.0,22.0,1.0,1.0,4.0,4.0,,,,90.0,70.0,7.2,5.0,2,5,1.0,2.0,1.0,,1.0,1.0,,,,,,True,1.0,1.0,1.0,,,,,,,,,,
13815415,home,Damac FC,Abdelkader Bedrane,abdelkader-bedrane,A. Bedrane,D,185.0,1163,M,906407,EUR,702172800,D,3,3,False,72.0,63.0,15.0,8.0,0.0,41.0,41.0,22.0,31.0,3.0,7.0,5.0,3.0,,,,90.0,84.0,7.6,9.0,0,3,,1.0,1.0,2.0,,,2.0,,,,,,,,1.0,,,2.0,1.0,1.0,,,,,
13815415,home,Damac FC,Dhari Al-Enezi,dhari-al-enezi,D. Al-Enezi,D,170.0,42,M,1214301,EUR,957571200,D,20,20,False,47.0,42.0,1.0,1.0,0.0,19.0,21.0,23.0,28.0,,8.0,,5.0,,,,90.0,71.0,7.7,8.0,0,20,,,,1.0,,2.0,5.0,1.0,2.0,,,,2.0,,,Dhari Al-Enezi,,1.0,1.0,2.0,,,,,
13815415,home,Damac FC,Nicolae Stanciu,nicolae-stanciu,N. Stanciu,M,171.0,4005,M,108673,EUR,736732800,M,32,32,False,30.0,21.0,10.0,5.0,1.0,6.0,6.0,17.0,27.0,,1.0,,4.0,,,,90.0,41.0,7.8,12.0,2,8,,2.0,,1.0,1.0,,,,1.0,,,,3.0,1.0,4.0,,,,1.0,,2.0,1.0,1.0,,
13815415,home,Damac FC,Tarek Hamed,hamed-tarek,T. Hamed,M,165.0,561,M,560168,EUR,593654400,M,8,8,False,58.0,56.0,2.0,2.0,0.0,29.0,29.0,27.0,30.0,1.0,3.0,1.0,6.0,,,,76.0,71.0,7.1,7.0,2,8,1.0,5.0,,,,,1.0,2.0,2.0,3.0,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,
13815415,home,Damac FC,Faisal Al-Sibyani,faisal-al-sibyani,F. Al-Sibyani,M,172.0,54,M,1217924,EUR,1057536000,M,6,6,False,31.0,26.0,3.0,,0.0,12.0,13.0,15.0,19.0,1.0,4.0,,3.0,,,,60.0,40.0,6.3,8.0,0,6,1.0,10.0,3.0,1.0,,,3.0,,,3.0,,,1.0,,,,,,,2.0,1.0,2.0,,,
13815415,home,Damac FC,François Kamano,francois-kamano,F. Kamano,M,182.0,1456,M,580800,EUR,830995200,F,11,11,False,9.0,8.0,,,0.0,4.0,4.0,4.0,5.0,,4.0,,3.0,,,,61.0,24.0,6.8,8.0,1,45,,5.0,,4.0,,1.0,,3.0,2.0,1.0,,,,,1.0,,,2.0,,,,2.0,,1.0,
13815415,home,Damac FC,Meshari Fahad Al-Nemer,meshari-fahad-al-nemer,M. F. Al-Nemer,F,180.0,439,M,1474690,EUR,1060041600,F,94,94,False,13.0,11.0,,,0.0,5.0,6.0,6.0,7.0,4.0,8.0,,2.0,,,,90.0,29.0,7.7,7.0,3,75,3.0,3.0,,1.0,,,1.0,4.0,2.0,1.0,,,,2.0,,,,1.0,,1.0,,,,1.0,1.0
