match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,player_sofascoreId,stat_dispossessed,stat_unsuccessfulTouch,stat_accurateCross,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_clearanceOffLine
12450972,home,AS Monaco,Eliesse Ben Seghir,eliesse-ben-seghir,E. Ben Seghir,M,17,178.0,21668,M,1394353,EUR,1108512000,M,7,7,True,10.0,7.0,,,0.0,2.0,3.0,5.0,7.0,1.0,,,9.0,17.0,6.8,6.0,0.0492431,0,,,,,1.0,,2.0,2.0,,2.0,1.0,,,1.0,,,,,1.0,,,1.0,benseghir44,,1.0,,,,,,,,,,,,,,,
12450972,home,AS Monaco,Philipp Köhn,philipp-kohn,P. Köhn,G,16,191.0,698,M,868964,EUR,891475200,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450972,home,AS Monaco,Kassoum Ouattara,ouattara-kassoum,K. Ouattara,D,20,176.0,696,M,1397558,EUR,1097712000,D,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450972,home,AS Monaco,Edan Diop,diop-edan,E. Diop,M,37,173.0,531,M,1390575,EUR,1093651200,M,37,37,True,,,,,,,,,,,,,,,,,,0,,Edan Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450972,home,AS Monaco,Breel Embolo,breel-embolo,B. Embolo,F,7,185.0,4494,M,352296,EUR,855878400,F,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,breelembolo97,,,,,,,,,,,,,,,,,
12450972,away,Stade Rennais,Brice Samba,brice-samba,B. Samba,G,30,186.0,2098,M,164055,EUR,767232000,G,1,1,False,32.0,21.0,17.0,6.0,0.0,17.0,21.0,4.0,11.0,11.0,6.0,6.0,90.0,46.0,7.3,11.0,0.001055,0,0.6209,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
12450972,away,Stade Rennais,Hans Hateboer,hans-hateboer,H. Hateboer,D,33,185.0,622,M,356352,EUR,758073600,D,33,33,False,31.0,26.0,2.0,1.0,0.0,17.0,18.0,9.0,14.0,4.0,,,90.0,42.0,5.9,6.0,0.00661349,0,,,,1.0,2.0,2.0,4.0,3.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,1.0,,
12450972,away,Stade Rennais,Leo Østigård,leo-ostigard,L. Østigård,D,5,182.0,1809,M,879746,EUR,943747200,D,55,55,False,47.0,30.0,9.0,3.0,0.0,22.0,30.0,8.0,17.0,2.0,,,90.0,64.0,7.0,17.0,0.0862132,0,,,,,,8.0,2.0,11.0,,,,,4.0,2.0,3.0,3.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
12450972,away,Stade Rennais,Christopher Wooh,christopher-wooh,C. Wooh,D,3,190.0,3805,M,930231,EUR,1000771200,D,4,4,False,47.0,37.0,1.0,,0.0,20.0,25.0,17.0,22.0,4.0,,,90.0,62.0,6.3,11.0,0.0156662,2,,,,,2.0,2.0,8.0,4.0,1.0,1.0,,1.0,4.0,3.0,1.0,,4.0,0.1189,1.0,1.0,,1.0,chriswooh,,,,,,,,,,,,,,,,,
12450972,away,Stade Rennais,Mahamadou Nagida,nagida-mahamadou,M. Nagida,D,18,176.0,1024,M,1545409,EUR,1119916800,M,18,18,False,18.0,15.0,,,0.0,7.0,8.0,8.0,12.0,6.0,,,70.0,48.0,6.7,14.0,0.00839214,2,,Mahamadou Nagida,,2.0,4.0,1.0,11.0,5.0,1.0,3.0,,,1.0,1.0,2.0,1.0,,0.5252,,1.0,,2.0,,3.0,,,,,1.0,1.0,0.9282,,,,,,,,,
12450972,away,Stade Rennais,Jordan James,jordan-james,J. James,M,6,190.0,940,M,1136409,EUR,1083024000,M,17,17,False,19.0,14.0,1.0,1.0,0.0,8.0,11.0,7.0,10.0,1.0,,,54.0,34.0,6.8,8.0,0.0340081,1,,,,2.0,,1.0,2.0,6.0,1.0,1.0,1.0,,,2.0,3.0,2.0,1.0,0.0365,1.0,1.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,1.0,
12450972,away,Stade Rennais,Azor Matusiwa,azor-matusiwa,A. Matusiwa,M,5,173.0,458,M,856495,EUR,893721600,M,6,6,False,42.0,33.0,1.0,1.0,0.0,11.0,17.0,22.0,25.0,4.0,,,90.0,56.0,7.3,12.0,0.033617,0,,,,,1.0,2.0,4.0,4.0,,,,,3.0,3.0,2.0,2.0,1.0,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,1.0
12450972,away,Stade Rennais,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176.0,1506,M,999028,EUR,1006214400,M,3,3,False,35.0,27.0,2.0,1.0,0.0,11.0,14.0,17.0,25.0,8.0,,,90.0,63.0,6.8,20.0,0.0759161,1,,,,4.0,1.0,,3.0,2.0,,1.0,1.0,,2.0,,1.0,,2.0,0.0356,1.0,,,,,,6.0,1.0,True,,1.0,,0.0295,,,,,,,,,
12450972,away,Stade Rennais,Ludovic Blas,ludovic-blas,L. Blas,F,10,180.0,1176,M,806076,EUR,883526400,F,11,11,False,20.0,16.0,1.0,1.0,0.0,5.0,7.0,12.0,15.0,,,,85.0,38.0,6.6,10.0,0.187759,2,,,,2.0,1.0,,4.0,4.0,,3.0,1.0,,2.0,,2.0,1.0,,0.2804,1.0,1.0,,1.0,,1.0,2.0,1.0,,,1.0,,0.141,1.0,,,,,,,,
12450972,away,Stade Rennais,Seko Fofana,seko-fofana,S. Fofana,M,42,184.0,11416,M,191188,EUR,799804800,F,8,8,False,62.0,52.0,4.0,3.0,1.0,15.0,18.0,37.0,45.0,9.0,,,90.0,79.0,7.6,14.0,0.081976,0,,,,1.0,,,4.0,8.0,1.0,6.0,3.0,,,1.0,1.0,1.0,,,3.0,,,4.0,sekofofana,,,,,,,,,,,,,,,,,
12450972,away,Stade Rennais,Arnaud Kalimuendo,arnaud-kalimuendo,A. Kalimuendo,F,25,175.0,3552,M,954061,EUR,1011484800,F,9,9,False,31.0,28.0,4.0,4.0,0.0,13.0,13.0,15.0,18.0,1.0,,,90.0,47.0,7.1,8.0,0.226376,2,,,,,1.0,2.0,7.0,4.0,1.0,3.0,1.0,1.0,2.0,,,,2.0,0.1251,3.0,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,
12450972,away,Stade Rennais,Amine Gouiri,amine-gouiri,A. Gouiri,F,9,180.0,26883,M,859026,EUR,950659200,F,10,10,True,14.0,11.0,2.0,2.0,0.0,2.0,2.0,9.0,12.0,,,,36.0,23.0,7.1,6.0,0.0315095,2,,,,,1.0,,8.0,1.0,1.0,2.0,1.0,,1.0,,,,3.0,0.418,,1.0,,,amine_gouiri,2.0,,,,,1.0,1.0,0.2521,,,,,,,,,
12450972,away,Stade Rennais,Andrés Gómez,andres-gomez,A. Gómez,M,11,172.0,4058,M,1160386,EUR,1031788800,F,20,20,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,2.0,,,20.0,9.0,6.6,2.0,0.0118468,1,,,,,1.0,,3.0,,1.0,,,,,,,,,0.029,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
12450972,away,Stade Rennais,Mohamed Kader Meite,mohamed-kader-meite,M. K. Meite,F,75,191.0,2028,M,1606642,EUR,1192060800,F,62,62,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,,,,12.0,6.0,6.7,2.0,0.00043275,1,,,,,,2.0,1.0,2.0,,,,,,,,,,0.2243,,,,,,1.0,,,,,1.0,,0.2502,,,1.0,,,,,,
12450972,away,Stade Rennais,Steve Mandanda,steve-mandanda,S. Mandanda,G,30,185.0,792,M,27029,EUR,480816000,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450972,away,Stade Rennais,Abdelhamid Ait Boudlal,abdelhamid-ait-boudlal,A. A. Boudlal,D,48,190.0,4716,M,1597145,EUR,1145145600,D,48,48,True,,,,,,,,,,,,,,,,,,0,,Abdelhamid Ait Boudlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450972,away,Stade Rennais,Mikayil Faye,mikayil-faye,M. Faye,D,30,183.0,9505,M,1002564,EUR,1089763200,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,mikayilfaye,,,,,,,,,,,,,,,,,
12450972,away,Stade Rennais,Naouirou Ahamada,naouirou-ahamada,N. Ahamada,M,8,183.0,454,M,997104,EUR,1017360000,M,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450972,away,Stade Rennais,Djaoui Cissé,djaoui-cisse,D. Cissé,M,6,188.0,1161,M,1445628,EUR,1075507200,M,38,38,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450972,away,Stade Rennais,Joel Emmanuel Coulibaly,joel-emmanuel-coulibaly,J. E. Coulibaly,M,61,,57,M,1606629,EUR,1178841600,M,61,61,True,,,,,,,,,,,,,,,,,,0,,Joel,Emmanuel Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
