match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_fouls,stat_possessionLostCtrl,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_shotOffTarget,stat_outfielderBlock,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_dispossessed,stat_totalContest,stat_wonContest,stat_keyPass,stat_bigChanceMissed,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,player_sofascoreId,stat_goals,stat_savedShotsFromInsideTheBox,stat_punches
12499502,home,Eintracht Frankfurt,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189,1775,M,38440,EUR,647395200,G,1,1,False,True,17.0,17.0,4.0,4.0,0.0,17.0,17.0,1.0,5.0,1.0,1.0,1.0,1.0,90.0,21.0,5.9,0.00011999,0,-1.6306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499502,home,Eintracht Frankfurt,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186,1615,M,921789,EUR,868579200,D,13,13,False,,73.0,64.0,6.0,4.0,0.0,23.0,24.0,3.0,5.0,,,,,90.0,94.0,6.8,0.172219,0,,43.0,55.0,6.0,2.0,2.0,1.0,4.0,1.0,2.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,
12499502,home,Eintracht Frankfurt,Robin Koch,robin-koch,R. Koch,D,4,190,1832,M,581302,EUR,837561600,D,4,4,False,,88.0,78.0,11.0,6.0,0.0,52.0,56.0,2.0,5.0,,,,,90.0,97.0,6.8,0.0135838,0,,26.0,32.0,,,1.0,5.0,3.0,7.0,1.0,10.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12499502,home,Eintracht Frankfurt,Arthur Theate,arthur-theate,A. Theate,D,3,186,2196,M,965778,EUR,959212800,D,3,3,False,,90.0,77.0,8.0,4.0,0.0,50.0,52.0,,5.0,,,,,90.0,99.0,7.2,0.0302634,1,,27.0,38.0,,,2.0,2.0,2.0,5.0,,14.0,,1.0,3.0,,1.0,1.0,3.0,1.0,0.0759,,,,,,,,,,,,,,,,
12499502,home,Eintracht Frankfurt,Niels Nkounkou,nkounkou-niels,N. Nkounkou,D,25,184,549,M,941179,EUR,973036800,D,29,29,False,,30.0,26.0,4.0,2.0,0.0,15.0,16.0,,6.0,,,,,45.0,51.0,6.9,0.0334683,1,,11.0,14.0,,,1.0,,7.0,6.0,2.0,7.0,2.0,2.0,3.0,1.0,1.0,,3.0,1.0,0.0208,1.0,3.0,2.0,1.0,,,,,,,,,,,,
12499502,home,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184,1088,M,964191,EUR,931046400,M,35,35,False,,67.0,57.0,2.0,,0.0,28.0,29.0,3.0,6.0,,,,,90.0,84.0,6.6,0.054015,0,,29.0,39.0,1.0,,2.0,1.0,8.0,7.0,4.0,13.0,1.0,2.0,1.0,2.0,,,1.0,1.0,,1.0,3.0,3.0,,1.0,,,,,,,,,,,
12499502,home,Eintracht Frankfurt,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1901,M,341589,EUR,820454400,M,18,18,False,,45.0,39.0,2.0,2.0,0.0,18.0,19.0,1.0,1.0,,,,,72.0,53.0,6.6,0.0576613,1,,21.0,26.0,,,,,5.0,3.0,4.0,9.0,,,2.0,1.0,,,1.0,1.0,0.0649,1.0,,,1.0,,,,1.0,,,,,,,,
12499502,home,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2079,M,997012,EUR,1010620800,M,36,36,False,,35.0,25.0,,,1.0,7.0,9.0,,2.0,,,,,72.0,60.0,7.8,0.445935,3,,18.0,29.0,3.0,,,2.0,2.0,5.0,2.0,20.0,,1.0,2.0,,1.0,,1.0,5.0,0.2271,,1.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,0.3864,,,,
12499502,home,Eintracht Frankfurt,Farès Chaïbi,fares-chaibi,F. Chaïbi,M,8,183,17688,M,1192318,EUR,1038441600,M,8,8,False,,29.0,18.0,2.0,1.0,0.0,5.0,9.0,1.0,2.0,,,,,72.0,42.0,6.7,0.346717,2,,15.0,22.0,2.0,2.0,1.0,,4.0,1.0,,12.0,2.0,1.0,1.0,,,,,,0.138,1.0,,,3.0,,,,2.0,,,,,fareschaibi28,,,
12499502,home,Eintracht Frankfurt,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196340,M,873554,EUR,918345600,F,7,7,False,,25.0,20.0,1.0,,0.0,4.0,4.0,,6.0,,,,,90.0,47.0,7.7,0.19824,3,,17.0,29.0,8.0,1.0,1.0,1.0,2.0,7.0,,16.0,,,2.0,2.0,2.0,,1.0,3.0,0.1982,1.0,2.0,2.0,3.0,,,,1.0,1.0,,,,OMarmoush,,,
