match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_fouls,stat_keyPass,captain,stat_totalCross,stat_dispossessed,stat_clearanceOffLine,stat_unsuccessfulTouch,stat_accurateCross,stat_challengeLost,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_errorLeadToAGoal,stat_goodHighClaim,stat_punches,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt
12421086,home,KV Kortrijk,Patrik Sigurdur Gunnarsson,,,patrik-sigurdur-gunnarsson,P. S. Gunnarsson,G,31,188,108,M,879496,EUR,974246400,G,31,31,False,27.0,16.0,20.0,9.0,0.0,9.0,9.0,7.0,18.0,1.0,1.0,14.0,4.0,5.0,90.0,40.0,7.6,12.0,0.00285148,0,0.9139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421086,home,KV Kortrijk,Gilles Dewaele,,,gilles-dewaele,G. Dewaele,D,20,180,52,M,285943,EUR,824169600,D,20,20,False,17.0,11.0,4.0,2.0,0.0,4.0,6.0,7.0,11.0,,,1.0,,,87.0,31.0,6.8,9.0,0.0131115,0,,2.0,5.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12421086,home,KV Kortrijk,Haruya Fujii,,,fujii-haruya,H. Fujii,D,13,186,241,M,929608,EUR,977788800,D,24,24,False,15.0,10.0,5.0,3.0,0.0,7.0,9.0,3.0,6.0,,1.0,1.0,,,90.0,25.0,7.0,5.0,0.0154559,0,,3.0,5.0,5.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12421086,home,KV Kortrijk,João Silva,,,joao-silva,J. Silva,D,6,187,281,M,1068519,EUR,916272000,D,44,44,False,24.0,19.0,6.0,3.0,0.0,15.0,17.0,4.0,8.0,6.0,7.0,1.0,,,90.0,43.0,7.6,9.0,0.00082608,0,,1.0,1.0,4.0,2.0,,,,,,5.0,,,True,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
12421086,home,KV Kortrijk,Bram Lagae,Bram,Lagae,bram-lagae,B. Lagae,D,4,183,177,M,1126688,EUR,1074038400,D,26,26,False,21.0,15.0,5.0,3.0,0.0,7.0,9.0,8.0,12.0,1.0,3.0,,,,90.0,43.0,7.0,12.0,0.0068795,0,,2.0,5.0,8.0,,2.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
12421086,home,KV Kortrijk,Takuro Kaneko,,,kaneko-takuro,T. Kaneko,M,77,178,740,M,980430,EUR,870220800,M,30,30,False,22.0,13.0,3.0,1.0,0.0,7.0,8.0,8.0,18.0,,5.0,4.0,,,87.0,41.0,7.1,16.0,0.0993523,0,,1.0,4.0,1.0,4.0,3.0,2.0,,4.0,,,1.0,2.0,,4.0,,,1.0,2.0,,,,,,,,,,,,,,
12421086,home,KV Kortrijk,Abdoulaye Sissako,,,abdoulaye-sissako,A. Sissako,M,8,186,79,M,846330,EUR,896140800,M,27,27,False,28.0,22.0,4.0,3.0,0.0,11.0,12.0,11.0,16.0,,2.0,9.0,,,90.0,35.0,6.7,7.0,0.00907928,0,,,1.0,3.0,1.0,1.0,1.0,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,
12421086,home,KV Kortrijk,Nayel Mehssatou,,,nayel-mehssatou,N. Mehssatou,M,8,172,534,M,1064174,EUR,1018569600,M,6,6,False,15.0,14.0,3.0,2.0,0.0,3.0,3.0,11.0,12.0,,3.0,2.0,,,87.0,29.0,6.7,7.0,0.0358087,0,,,2.0,,1.0,1.0,1.0,,3.0,1.0,,,1.0,,,1.0,,3.0,,,,,,,,,,,,,,,
12421086,home,KV Kortrijk,Brecht Dejaegere,,,brecht-dejaegere,B. Dejaegere,M,19,174,155,M,122859,EUR,675475200,M,16,16,False,16.0,11.0,1.0,1.0,0.0,6.0,7.0,5.0,10.0,1.0,6.0,4.0,,,74.0,38.0,7.1,11.0,0.242666,1,,1.0,8.0,2.0,2.0,5.0,4.0,2.0,,,,1.0,1.0,,1.0,1.0,,4.0,,3.0,1.0,0.129,,,,,,,,,,,
12421086,home,KV Kortrijk,Nacho Ferri,,,nacho-ferri,N. Ferri,F,90,192,459,M,1196903,EUR,1096934400,F,19,19,False,14.0,7.0,1.0,,0.0,2.0,3.0,5.0,12.0,2.0,6.0,1.0,,,89.0,31.0,8.8,14.0,0.0237025,2,,4.0,11.0,1.0,,2.0,2.0,3.0,2.0,2.0,,1.0,1.0,,1.0,2.0,,4.0,,1.0,,0.311,2.0,2.0,1.2355,,,,,,,,
