match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,player_sofascoreId,stat_aerialWon,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_shotValueNormalized,stat_aerialLost,stat_outfielderBlock,stat_penaltyConceded,stat_totalCross,stat_dispossessed,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_keyPass,captain,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_errorLeadToAGoal,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon,stat_goals
14773705,home,Neom SC,Alexandre Lacazette,,,alexandre-lacazette,A. Lacazette,F,91,176.0,9441,M,50070,EUR,675388800,F,91,91,False,21.0,19.0,1.0,,0.0,11.0,11.0,8.0,10.0,1.0,1.0,,,,72.0,28.0,6.7,5.0,0.00670589,8.4881935150508,2.0,3.675,2.31,,1,,-0.01,0.0,0.15,,,2.0,,,2.0,1.0,,,,lacazettealex,,,,0.0734,0.02,,,,1.0,,,1.0,,,,,,,,,,1.0,0.073,,,,,
14773705,home,Neom SC,Ala'a Al-Hejji,,,alaa-al-hejji,A. Al-Hejji,M,18,173.0,32,M,826242,EUR,817948800,M,18,18,True,12.0,10.0,1.0,,0.0,4.0,4.0,6.0,8.0,,2.0,,,,18.0,19.0,6.7,5.0,0.00385269,15.362815264089,2.0,10.395,9.24,,0,,0.05,0.01,0.19,,1.0,1.0,,2.0,1.0,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
14773705,home,Neom SC,Saïd Benrahma,,,said-benrahma,S. Benrahma,F,10,172.0,11146,M,354808,EUR,808012800,F,10,10,True,12.0,12.0,1.0,1.0,0.0,5.0,5.0,7.0,7.0,,1.0,,,,18.0,16.0,6.7,1.0,0.00839846,44.039681659809,4.0,33.285,16.8,,1,,0.14,0.05,0.16,,1.0,,,,,,,,,said_benrahma11,,,,0.0389,0.0,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,
14773705,home,Neom SC,Islam Ahmed Hawsawi,Hawsawi Islam Ahmed,,islam-ahmed-hawsawi,I. A. Hawsawi,D,27,170.0,30,M,1106232,EUR,1009411200,D,27,27,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,,,,10.0,11.0,6.7,4.0,0.00036186,7.8366221039227,2.0,4.41,2.52,,0,,-0.04,-0.07,0.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14773705,home,Neom SC,Awn Al Saluli,,,awn-al-saluli,A. A. Saluli,D,93,194.0,64,M,881830,EUR,904694400,D,93,93,True,7.0,5.0,,,0.0,4.0,6.0,1.0,1.0,3.0,1.0,,,,9.0,10.0,6.8,2.0,0.0009293,20.304483083436,3.0,-8.925,-0.315,,0,,-0.03,0.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773705,home,Neom SC,Abdulaziz Noor,Abdulaziz Noor,,abdulaziz-noor,A. Noor,M,24,173.0,80,M,1085115,EUR,916617600,M,24,24,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,1.0,,,,9.0,13.0,6.3,5.0,0.00214813,52.263648329501,4.0,20.685,16.065,,1,,0.0,0.02,-0.03,,6.0,1.0,,5.0,1.0,,2.0,,,,,,2.0,0.0312,-0.01,,,,,,1.0,,,,,,,,,,,1.0,0.0657,,,,,
14773705,home,Neom SC,Mustafa Malaika,,,mustafa-malaika,M. Malaika,G,1,184.0,41,M,818855,EUR,516931200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773705,home,Neom SC,Ayman Fallatah,,,ayman-fallatah,A. Fallatah,M,95,190.0,80,M,1517641,EUR,1065052800,M,95,95,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773705,home,Neom SC,Ahmed Abdu,,,ahmed-abdoh-jaber,A. Abdu,F,71,183.0,56,M,873363,EUR,822528000,F,71,71,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773705,home,Neom SC,Hassan Hashim Al-Ali,Hassan Hashim Al Ali,,hassan-hashim-al-ali,H. H. A. Ali,F,11,175.0,30,M,1066734,EUR,1013299200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773705,away,Al-Ahli,Edouard Mendy,,,edouard-mendy,E. Mendy,G,16,195.0,19839,M,845074,EUR,699408000,G,16,16,False,31.0,27.0,10.0,6.0,0.0,23.0,23.0,4.0,8.0,,12.0,2.0,,2.0,90.0,40.0,7.3,4.0,0.00286564,64.245996929213,9.0,50.295,9.87,0.0749,0,0.1388,0.16,0.0,0.22,0.09,,1.0,,,,1.0,,,,edou_mendy,,,,,,,,,,,,,,,True,,,,,,,,,2.0,1.0,1.0,,
14773705,away,Al-Ahli,Ali Majrashi,,,ali-majrashi,A. Majrashi,D,27,177.0,404,M,917035,EUR,938736000,D,27,27,False,24.0,20.0,1.0,,0.0,7.0,8.0,13.0,16.0,1.0,3.0,,,,90.0,43.0,7.3,7.0,0.0560072,156.32445849411,13.0,123.69,36.33,,1,,-0.04,0.22,-0.12,,6.0,8.0,2.0,2.0,1.0,3.0,4.0,82.384129664091,3.0,,,,1.0,0.0239,-0.04,,,,2.0,,2.0,3.0,1.0,,,,,,1.0,,,,,,,,1.0,
14773705,away,Al-Ahli,Rayan Hamed,Rayan Hamed,,rayan-hamed,R. Hamed,D,46,176.0,226,M,1429251,EUR,1018656000,D,46,46,False,25.0,23.0,5.0,4.0,0.0,20.0,21.0,3.0,4.0,5.0,2.0,,,,90.0,39.0,7.9,3.0,0.00054315,73.606542484994,12.0,39.27,13.86,,2,,0.09,0.03,0.45,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,0.2854,0.39,,2.0,,1.0,,,,,,,,,,,,,2.0,1.3966,,,,,
14773705,away,Al-Ahli,Roger Ibañez,,,roger-ibanez,R. Ibañez,D,3,185.0,2314,M,888949,EUR,911779200,D,3,3,False,34.0,28.0,6.0,4.0,0.0,24.0,25.0,4.0,9.0,4.0,3.0,,,,90.0,41.0,7.0,7.0,0.00397084,162.17108581504,17.0,101.535,24.15,,0,,0.15,0.09,0.2,,1.0,1.0,,,1.0,,,26.268905496804,1.0,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14773705,away,Al-Ahli,Zakaria Hawsawi,Zakaria Al Hawsawi,,zakaria-al-hawsawi,Z. Hawsawi,D,2,175.0,153,M,1398854,EUR,979171200,D,2,2,False,13.0,10.0,,,0.0,3.0,4.0,7.0,9.0,,4.0,,,,83.0,25.0,6.5,7.0,0.0033995,36.102924384461,2.0,35.805,21.84,,0,,0.03,0.04,-0.06,,4.0,1.0,1.0,,2.0,1.0,2.0,22.008725542384,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
14773705,away,Al-Ahli,Ziyad Aljohani,Ziyad Aljohani,,ziyad-aljohani,Z. Aljohani,M,30,180.0,354,M,1048372,EUR,1005436800,M,30,30,False,25.0,21.0,1.0,,0.0,15.0,16.0,6.0,9.0,1.0,3.0,,,,90.0,40.0,6.8,7.0,0.00363523,50.913881835032,9.0,21.84,7.35,,0,,0.0,0.15,0.13,,5.0,5.0,2.0,,2.0,1.0,1.0,,,,,,1.0,,,2.0,,,,1.0,,4.0,3.0,,,,,,,,,,,,,,,
14773705,away,Al-Ahli,Franck Kessié,,,franck-kessie,F. Kessié,M,79,183.0,43381,M,359226,EUR,850953600,M,79,79,False,30.0,23.0,3.0,3.0,1.0,12.0,13.0,11.0,17.0,,2.0,,,,89.0,43.0,7.3,9.0,0.664129,76.607264005585,11.0,22.47,9.555,,0,,0.35,-0.57,0.22,,4.0,5.0,,,1.0,2.0,4.0,,,franckkessie,1.0,,1.0,,,,1.0,,1.0,,,2.0,1.0,1.0,,,1.0,,,,,,,,,,,
14773705,away,Al-Ahli,Riyad Mahrez,,,riyad-mahrez,R. Mahrez,M,7,179.0,70718,M,158213,EUR,667094400,M,7,7,False,34.0,23.0,5.0,3.0,0.0,6.0,6.0,17.0,28.0,1.0,5.0,,,,90.0,50.0,8.0,17.0,0.243644,180.17310646793,19.0,55.23,30.765,,2,,0.03,0.24,-0.05,,4.0,4.0,2.0,2.0,1.0,,,81.06030244398,4.0,RMahrez,1.0,,,0.0727,0.53,,,,5.0,1.0,1.0,2.0,1.0,2.0,,2.0,,,1.0,,,1.0,0.5006,,,,,1.0
14773705,away,Al-Ahli,Enzo Millot,,,millot-enzo,E. Millot,M,10,175.0,4909,M,957889,EUR,1026864000,M,10,10,False,12.0,7.0,2.0,1.0,0.0,3.0,4.0,4.0,8.0,1.0,1.0,,,,72.0,21.0,6.9,8.0,0.00478613,71.637067441137,7.0,32.55,18.48,,2,,0.09,0.02,0.17,,6.0,1.0,,1.0,1.0,,4.0,,,,,1.0,,0.9122,0.32,1.0,,,1.0,1.0,1.0,,,,,,,,,,,1.0,0.9945,,,,,1.0
14773705,away,Al-Ahli,Wenderson Galeno,,,wenderson-galeno,W. Galeno,M,13,178.0,4322,M,845754,EUR,877478400,M,13,13,False,13.0,8.0,2.0,1.0,0.0,2.0,2.0,6.0,11.0,1.0,2.0,,,,84.0,38.0,7.1,14.0,0.0883925,109.82389211691,12.0,30.87,12.915,,2,,0.04,0.28,-0.09,,4.0,4.0,2.0,2.0,3.0,2.0,1.0,23.658886066689,2.0,w_galeno90,,,3.0,0.0553,-0.25,,,,5.0,1.0,2.0,,,,,1.0,,,2.0,,,,,,,,,
14773705,away,Al-Ahli,Ivan Toney,,,ivan-toney,I. Toney,F,17,185.0,12718,M,290927,EUR,826934400,F,17,17,False,7.0,7.0,1.0,1.0,1.0,,,7.0,7.0,2.0,,,,,72.0,15.0,7.8,3.0,0.0295548,13.410254962667,3.0,-0.84,2.73,,1,,0.17,-0.47,0.38,,2.0,2.0,,,3.0,,,,,ivantoney,1.0,,,0.7884,0.32,2.0,,,,,,1.0,,1.0,,,,,,,,1.0,0.6329,,,,,1.0
14773705,away,Al-Ahli,Matheus Gonçalves,Matheus Gonçalves,,matheus-goncalves,M. Gonçalves,M,20,175.0,7172,M,1175553,EUR,1124323200,F,20,20,True,16.0,13.0,,,0.0,3.0,3.0,10.0,13.0,,1.0,,,,18.0,21.0,6.4,6.0,0.180172,70.125118111331,8.0,44.31,22.365,,0,,-0.21,0.12,-0.02,,3.0,2.0,,2.0,1.0,,1.0,31.137413839041,2.0,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,
14773705,away,Al-Ahli,Firas Al-Buraikan,,,firas-al-buraikan,F. Al-Buraikan,F,9,181.0,1082,M,893307,EUR,958262400,F,9,9,True,3.0,2.0,,,0.0,,,2.0,3.0,2.0,,,,,18.0,13.0,6.6,3.0,0.00272076,28.30687503211,2.0,14.49,16.695,,0,,0.02,-0.1,0.0,,2.0,2.0,1.0,,1.0,,,17.13903150706,1.0,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,
14773705,away,Al-Ahli,Mohammed Sulaiman,,,sulaiman-mohammed,M. Sulaiman,D,5,180.0,243,M,1854314,EUR,1081382400,D,5,5,True,8.0,7.0,,,0.0,2.0,3.0,5.0,5.0,,1.0,,,,15.0,11.0,6.4,2.0,0.0944373,15.968679156833,2.0,14.595,12.18,,0,,-0.39,0.02,0.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14773705,away,Al-Ahli,Saleh Abu Al-Shamat,Saleh Aboulshamat,,saleh-aboulshamat,S. Aboulshamat,M,47,171.0,764,M,1429250,EUR,1029024000,F,47,47,True,11.0,8.0,,,0.0,3.0,3.0,5.0,8.0,,2.0,,,,14.0,17.0,6.8,4.0,0.0603232,64.873266621226,6.0,51.975,24.885,,0,,-0.08,0.13,0.18,,1.0,4.0,,,,1.0,1.0,24.885,1.0,,,,,,,,,,1.0,,,3.0,1.0,,,,,,,,,,,,,,,
14773705,away,Al-Ahli,Eid Al Muwallad,Eid Al Muwallad,,eid-al-muwallad,E. A. Muwallad,M,14,175.0,194,M,1521467,EUR,1008288000,M,14,14,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,2.0,,,,8.0,4.0,6.6,,0.0019757,44.722093987296,3.0,11.13,8.085,,0,,-0.01,0.04,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773705,away,Al-Ahli,Abdulrahman Al Sanbi,Abdulrahman Al Sanbi,,abdulrahman-al-sanbi,A. A. Sanbi,G,1,181.0,227,M,1066728,EUR,981072000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773705,away,Al-Ahli,Yazan Madani,Yazan,Madani,yazan-madani,Y. Madani,D,60,,57,M,1928081,EUR,1107734400,D,60,60,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773705,away,Al-Ahli,Mohammed Abdulrahman,Mohammed Abdulrahman,,mohammed-abdulrahman,M. Abdulrahman,D,29,170.0,146,M,1133141,EUR,1042502400,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773705,away,Al-Ahli,Yaseen Al-Zubaidi,Yaseen Al-Zubaidi,,al-zubaidi-yaseen,Y. Al-Zubaidi,M,26,176.0,105,M,1434209,EUR,1051315200,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
