match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,player_gender,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_accurateCross,stat_dispossessed,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyMiss,stat_penaltySave,stat_penaltyFaced,stat_outfielderBlock,stat_penaltyConceded,stat_bigChanceCreated
10438164,home,Boavista,Rafael Bracali,rafael-bracali,R. Bracali,G,182,29,44676,EUR,357868800,G,1,1,False,True,28.0,22.0,11.0,5.0,20.0,22.0,2.0,6.0,8.0,3.0,4.0,90.0,36.0,7.0,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438164,home,Boavista,Pedro Malheiro,pedro-malheiro,P. Malheiro,D,179,415,1131249,EUR,980035200,D,79,79,False,,63.0,57.0,2.0,,33.0,35.0,24.0,32.0,11.0,,,90.0,96.0,7.3,12.0,0,,,79,M,4.0,1.0,1.0,3.0,9.0,1.0,2.0,2.0,3.0,3.0,5.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10438164,home,Boavista,Reggie Cannon,reggie-cannon,R. Cannon,D,180,224,864226,EUR,897523200,D,2,2,False,,73.0,61.0,9.0,3.0,54.0,60.0,7.0,13.0,9.0,,,90.0,87.0,7.0,12.0,0,,,4,M,,1.0,3.0,1.0,6.0,,,,6.0,3.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,
10438164,home,Boavista,Vincent Sasso,vincent-sasso,V. Sasso,D,190,44,74071,EUR,666662400,D,23,23,False,,82.0,73.0,6.0,4.0,56.0,60.0,17.0,22.0,9.0,,,90.0,88.0,6.7,10.0,0,,,23,M,,1.0,5.0,1.0,6.0,,,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
10438164,home,Boavista,Bruno Onyemaechi,bruno-onyemaechi,B. Onyemaechi,D,182,5807,1134441,EUR,923097600,D,70,70,False,,46.0,40.0,3.0,2.0,19.0,21.0,21.0,30.0,6.0,,,90.0,73.0,6.9,16.0,2,,,70,M,5.0,1.0,2.0,2.0,4.0,,1.0,,3.0,2.0,,,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,
10438164,home,Boavista,Gaius Makouta,makouta-gaius,G. Makouta,M,180,299,847013,EUR,869788800,M,42,42,False,,27.0,20.0,2.0,2.0,13.0,15.0,7.0,12.0,2.0,,,45.0,34.0,6.9,8.0,1,,,42,M,,,,,4.0,,2.0,2.0,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,
10438164,home,Boavista,Sebastián Pérez,sebastian-perez,S. Pérez,M,176,396,158597,EUR,733363200,M,24,24,False,,84.0,71.0,11.0,6.0,49.0,51.0,22.0,34.0,6.0,,,90.0,102.0,7.3,16.0,0,,,42,M,1.0,,1.0,2.0,8.0,2.0,,,2.0,2.0,5.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,
10438164,home,Boavista,Salvador Agra,salvador-agra,S. Agra,M,166,97,587416,EUR,689817600,M,21,21,False,,24.0,17.0,1.0,,6.0,8.0,12.0,20.0,2.0,,,68.0,38.0,6.4,14.0,1,,,11,M,4.0,1.0,,5.0,2.0,,2.0,,1.0,1.0,,,,2.0,,1.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,
10438164,home,Boavista,Masaki Watai,masaki-watai,M. Watai,M,168,73,926641,EUR,932256000,M,13,13,False,,39.0,37.0,1.0,1.0,15.0,15.0,22.0,28.0,5.0,,,89.0,59.0,6.1,16.0,1,,,11,M,4.0,5.0,,14.0,2.0,,6.0,,,,2.0,1.0,1.0,,1.0,,,,,2.0,,1.0,1.0,,,,,,,,,
10438164,home,Boavista,Kenji Gorré,kenji-gorre,K. Gorré,M,177,223,796142,EUR,780796800,M,7,7,False,,21.0,16.0,,,2.0,4.0,14.0,17.0,1.0,,,45.0,24.0,6.5,7.0,0,,,11,M,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,
