match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_accurateCross,stat_challengeLost,stat_blockedScoringAttempt,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_shotOffTarget,stat_bigChanceMissed,player_sofascoreId,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
14035955,home,RSC Anderlecht,Mihajlo Cvetković,Mihajlo Cvetkovic,,mihajlo-cvetkovic,M. Cvetković,F,9,175,2686,M,1427166,EUR,1168387200,F,9,9,False,,9.0,8.0,,,0.0,5.0,5.0,3.0,4.0,1.0,3.0,,,,,,,64.0,20.0,6.4,6.0,0.00200559,12.273161210037,2.0,-9.555,-0.41999999999999,,1,,-0.01,-0.22,-0.01,,,3.0,5.0,,,,4.0,2.0,1.0,1.0,,,,,,,0.1145,,-0.22,,,,,1.0,,0.2999,,
14035955,home,RSC Anderlecht,Lucas Hey,Lucas Hey,,lucas-hey,L. Hey,D,3,189,338,M,1122698,EUR,1050192000,D,3,3,True,,6.0,4.0,1.0,,0.0,4.0,5.0,,1.0,1.0,3.0,4.0,,,,,,35.0,14.0,7.1,2.0,9.814e-05,,,,,,0,,-0.01,,0.44,,,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,
14035955,home,RSC Anderlecht,Moussa Ndiaye,,,moussa-ndiaye,M. Ndiaye,D,16,181,1546,M,982315,EUR,1024358400,D,5,5,True,,3.0,1.0,,,0.0,,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,26.0,14.0,6.8,7.0,0.00042765,9.4534760273669,1.0,9.345,9.345,,1,,0.0,0.01,0.31,,,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,,0.1078,,-0.34,1.0,,,,,,,,
14035955,home,RSC Anderlecht,Yari Verschaeren,,,verschaeren-yari,Y. Verschaeren,M,10,172,1145,M,901898,EUR,994896000,M,10,10,True,,9.0,7.0,,,0.0,6.0,7.0,1.0,2.0,1.0,2.0,,1.0,,,,,26.0,17.0,6.9,6.0,0.102876,72.030762491262,3.0,67.2,28.875,,0,,0.08,0.27,0.0,,1.0,,,,,,4.0,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,
14035955,home,RSC Anderlecht,Mario Stroeykens,Mathieu,Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177,3682,M,1101702,EUR,1096416000,M,29,29,True,,11.0,8.0,,,0.0,7.0,10.0,1.0,1.0,,2.0,,2.0,,,,,26.0,20.0,6.5,6.0,0.00097818,32.819591147297,4.0,5.985,5.46,,0,,-0.02,0.0,0.13,,,2.0,5.0,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,
14035955,home,RSC Anderlecht,Ali Maamar,,,ali-maamar,A. Maamar,M,79,182,2960,M,1440668,EUR,1111536000,D,79,79,True,,1.0,,,,0.0,,1.0,,,,,,,,,,,14.0,2.0,6.6,1.0,8.3e-07,,,,,,0,,-0.01,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035955,home,RSC Anderlecht,Mads Juhl Kikkenborg,,,kikkenborg-mads-juhl,M. J. Kikkenborg,G,16,197,183,M,984005,EUR,939254400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035955,home,RSC Anderlecht,Tristan Degreef,,,degreef-tristan,T. Degreef,M,83,177,393,M,1436187,EUR,1106092800,M,83,83,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035955,home,RSC Anderlecht,Ibrahim Kanate,Ibrahim Kanate,,ibrahim-kanate,I. Kanate,F,99,172,549,M,1542745,EUR,1161561600,M,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035955,home,RSC Anderlecht,Luis Vázquez,,,luis-vazquez,L. Vázquez,F,19,191,1685,M,974713,EUR,988070400,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035955,away,Royale Union Saint-Gilloise,Kjell Scherpen,,,kjell-scherpen,K. Scherpen,G,37,205,781,M,852394,EUR,948585600,G,37,37,False,,26.0,19.0,15.0,8.0,0.0,14.0,15.0,5.0,11.0,,,1.0,5.0,1.0,1.0,1.0,1.0,90.0,35.0,6.8,7.0,0.0134323,28.601459674193,5.0,-17.115,0.52500000000001,0.1548,0,0.0986,0.21,-0.06,-0.04,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
14035955,away,Royale Union Saint-Gilloise,Kevin Mac Allister,,,kevin-mac-allister,K. Mac Allister,D,5,175,9946,M,895327,EUR,878860800,D,5,5,False,,64.0,55.0,8.0,3.0,0.0,25.0,28.0,30.0,36.0,4.0,11.0,3.0,5.0,,,,,90.0,94.0,7.4,12.0,0.0295811,154.316646208,20.0,-81.165,7.455,,0,,0.28,0.06,0.17,,,2.0,8.0,1.0,,6.0,1.0,1.0,3.0,,2.0,,,2.0,,5.0,,,,,,,,,,,,
14035955,away,Royale Union Saint-Gilloise,Christian Burgess,,,christian-burgess,C. Burgess,D,16,196,311,M,303634,EUR,686793600,D,16,16,False,True,58.0,49.0,14.0,9.0,0.0,23.0,24.0,26.0,34.0,6.0,8.0,5.0,5.0,,,,,90.0,77.0,7.4,12.0,0.0236244,109.81864464132,10.0,-87.465,1.47,,0,,0.28,0.07,-0.01,,,2.0,3.0,,,2.0,2.0,,,1.0,,2.0,,,,2.0,,,,,,,,,,,,
14035955,away,Royale Union Saint-Gilloise,Ross Sykes,,,ross-sykes,R. Sykes,D,26,196,234,M,845558,EUR,922406400,D,26,26,False,,53.0,41.0,13.0,8.0,0.0,15.0,17.0,26.0,36.0,3.0,6.0,2.0,2.0,,,,,90.0,74.0,7.0,17.0,0.0598992,74.617027055346,9.0,-59.22,3.255,,1,,-0.06,0.05,-0.16,,1.0,1.0,3.0,,,2.0,1.0,1.0,,,,3.0,,2.0,,1.0,0.0144,,-0.15,1.0,,,,,,,,
14035955,away,Royale Union Saint-Gilloise,Anan Khalaili,,,khalaili-anan,A. Khalaili,M,25,183,2317,M,1403362,EUR,1094169600,M,25,25,False,,45.0,40.0,4.0,3.0,0.0,14.0,17.0,26.0,28.0,,8.0,,7.0,,,,,90.0,73.0,6.8,17.0,0.157693,163.61041084579,21.0,-71.925,5.145,,0,,0.19,0.1,-0.14,,5.0,,8.0,9.0,4.0,3.0,2.0,1.0,1.0,,,,1.0,2.0,,3.0,,2.0,,,,,,,,,,
14035955,away,Royale Union Saint-Gilloise,Adem Zorgane,,,adem-zorgane,A. Zorgane,M,8,184,6525,M,1000472,EUR,947116800,M,8,8,False,,78.0,68.0,11.0,7.0,0.0,22.0,22.0,46.0,56.0,,3.0,,10.0,,,,,90.0,94.0,7.0,16.0,0.279686,236.3159508179,30.0,-38.115,17.01,,0,,0.36,0.24,-0.14,,3.0,1.0,3.0,,,2.0,3.0,1.0,,,,2.0,,2.0,,1.0,,3.0,,,,AdemZorgane,,,,,,
14035955,away,Royale Union Saint-Gilloise,Kamiel Van de Perre,,,van-de-perre-kamiel,K. V. D. Perre,M,6,181,375,M,1146316,EUR,1076544000,M,6,6,False,,25.0,19.0,4.0,2.0,0.0,11.0,11.0,8.0,14.0,1.0,5.0,,4.0,,,,,62.0,37.0,6.3,9.0,0.00844826,40.858704372676,4.0,-32.13,1.575,,0,,-0.08,0.07,-0.19,,1.0,1.0,5.0,1.0,1.0,3.0,2.0,,2.0,,,4.0,,2.0,,,,,,,,,,,,,,
14035955,away,Royale Union Saint-Gilloise,Ousseynou Niang,,,ousseynou-niang,O. Niang,M,22,168,3149,M,880780,EUR,1002844800,M,22,22,False,,23.0,19.0,2.0,1.0,0.0,5.0,6.0,14.0,17.0,,3.0,1.0,5.0,,,,,62.0,41.0,6.5,13.0,0.0791837,89.173683364195,7.0,12.495,31.71,,0,,-0.06,0.0,0.14,,2.0,,4.0,2.0,,1.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
14035955,away,Royale Union Saint-Gilloise,Raul Florucz,,,raul-florucz,R. Florucz,F,30,182,964,M,1022491,EUR,992131200,F,30,30,False,,23.0,17.0,,,0.0,2.0,3.0,15.0,20.0,,3.0,,2.0,,,,,78.0,41.0,6.2,15.0,0.014268,72.700904797147,9.0,-29.4,4.095,,2,,-0.49,0.17,0.0,,,,5.0,3.0,1.0,2.0,5.0,,,2.0,,1.0,,1.0,1.0,1.0,0.1073,,-0.48,1.0,,,,,,,,
14035955,away,Royale Union Saint-Gilloise,Anouar Ait El Hadj,,,anouar-ait-el-hadj,A. A. E. Hadj,M,10,167,2677,M,964764,EUR,1019260800,F,10,10,False,,33.0,30.0,3.0,2.0,0.0,4.0,4.0,26.0,29.0,,4.0,,3.0,,,,,88.0,47.0,6.7,10.0,0.0799828,123.32923048306,14.0,-85.365,5.565,,0,,0.08,0.21,-0.01,,6.0,,3.0,1.0,,3.0,,1.0,1.0,1.0,,,1.0,,,1.0,,2.0,,,,,,,,,,
14035955,away,Royale Union Saint-Gilloise,Promise David,Promise David,,promise-david,P. David,F,12,196,4992,M,1119328,EUR,994118400,F,12,12,False,,7.0,4.0,1.0,,0.0,1.0,1.0,3.0,6.0,1.0,2.0,,2.0,,,,,61.0,15.0,6.1,8.0,0.00173283,72.113714500637,3.0,-67.305,-1.26,,1,,-0.26,0.34,0.0,,,4.0,6.0,1.0,,,3.0,1.0,,1.0,,,,,,,0.1119,,-0.39,,,,,1.0,,0.1011,,
14035955,away,Royale Union Saint-Gilloise,Kevin Rodriguez,Kevin Rodríguez,,rodriguez-kevin,K. Rodríguez,F,13,190,3056,M,1431770,EUR,952128000,F,13,13,True,,5.0,2.0,,,0.0,,,2.0,5.0,1.0,1.0,,1.0,,,,,29.0,15.0,5.4,7.0,0.00178234,4.4929104153099,1.0,-0.20999999999999,-0.20999999999999,,4,,-0.56,-0.15,-0.03,,,2.0,5.0,1.0,,,3.0,,2.0,,,,,,3.0,,0.2497,,-0.64,1.0,,,,,,,,
14035955,away,Royale Union Saint-Gilloise,Louis Patris,,,louis-patris,L. Patris,M,27,187,275,M,923972,EUR,991872000,D,27,27,True,,19.0,15.0,3.0,2.0,0.0,2.0,2.0,13.0,17.0,,1.0,,1.0,,,,,28.0,30.0,6.8,8.0,0.0496611,37.320689950837,5.0,7.98,9.555,,1,,0.07,0.15,-0.01,,2.0,,,,,1.0,2.0,,,,,2.0,,,,,0.2553,1.0,-0.51,1.0,1.0,,,,,,,
14035955,away,Royale Union Saint-Gilloise,Mathias Rasmussen,,,mathias-rasmussen,M. Rasmussen,M,20,180,239,M,834244,EUR,880416000,M,4,4,True,,34.0,27.0,5.0,4.0,0.0,5.0,6.0,22.0,28.0,1.0,4.0,,3.0,,,,,28.0,40.0,7.8,7.0,0.247148,39.959383904839,4.0,-27.405,-2.31,,1,,0.5,0.12,0.14,,1.0,,,3.0,3.0,,,,,,,1.0,1.0,,1.0,,0.1303,1.0,0.02,,,,1.0,,,,,
14035955,away,Royale Union Saint-Gilloise,Marc Giger,,,marc-giger,M. Giger,M,20,186,215,M,1406947,EUR,1080345600,F,20,20,True,,11.0,9.0,,,0.0,2.0,2.0,7.0,9.0,1.0,3.0,,1.0,,,,,12.0,19.0,7.0,7.0,0.457388,61.703101667616,7.0,-18.375,11.55,,0,,0.29,0.2,0.14,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,,1.0,,,,,,1.0,,,,,,,,,,,,
14035955,away,Royale Union Saint-Gilloise,Rob Schoofs,,,rob-schoofs,R. Schoofs,M,17,179,194,M,133164,EUR,764380800,M,17,17,True,,4.0,3.0,,,0.0,,,3.0,4.0,,,,,,,,,9.0,5.0,6.4,2.0,0.0020864,4.3915942435521,1.0,-3.15,-3.15,,0,,-0.05,-0.01,0.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14035955,away,Royale Union Saint-Gilloise,Vic Chambaere,,,chambaere-vic,V. Chambaere,G,1,190,143,M,1108599,EUR,1042156800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035955,away,Royale Union Saint-Gilloise,Fedde Leysen,Fedde Leysen,,fedde-leysen,F. Leysen,D,48,191,390,M,1088899,EUR,1057708800,D,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035955,away,Royale Union Saint-Gilloise,Sofiane Boufal,,,sofiane-boufal,S. Boufal,F,17,175,14022,M,257205,EUR,748224000,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Sofianeboufal_19,,,,,,
14035955,away,Royale Union Saint-Gilloise,Guilherme Smith,,,guilherme-da-silva,G. Smith,F,11,183,665,M,1820381,EUR,1055289600,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
