match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_fouls,player_firstName,player_lastName,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_wasFouled,stat_totalOffside,captain,stat_goals,stat_goalAssist
10389725,home,Olympique de Marseille,Vitinha,vitinha,Vitinha,F,9,183,2248,M,1093695,EUR,953078400,F,9,9,False,14.0,11.0,1.0,,4.0,4.0,7.0,10.0,2.0,,,,45.0,26.0,6.5,9.0,0.122,0.0,0.00810964,1,,,,,,4.0,2.0,,,,2.0,2.0,3.0,,1.0,,1.0,,,,,3.0,,,,,,,,,,,
10389725,home,Olympique de Marseille,Ruslan Malinovskyi,ruslan-malinovskyi,R. Malinovskyi,M,17,181,4666,M,195850,EUR,736473600,M,18,18,True,18.0,15.0,,,1.0,1.0,16.0,25.0,6.0,,,,45.0,38.0,7.3,14.0,0.3743,0.6991,0.217266,4,,malinovskyi18,8.0,2.0,2.0,6.0,3.0,,1.0,,,,2.0,1.0,2.0,,1.0,,1.0,,,2.0,,1.0,,,2.0,1.0,1.0,,,1.0,
10389725,home,Olympique de Marseille,Alexis Sánchez,alexis-sanchez,A. Sánchez,F,10,169,29898,M,34120,EUR,598492800,F,70,70,True,18.0,15.0,1.0,1.0,1.0,1.0,14.0,17.0,2.0,,,,45.0,30.0,6.6,10.0,0.6753,0.1235,0.0625939,2,,AlexisS,,,,5.0,1.0,,2.0,,,,3.0,2.0,1.0,1.0,1.0,,,,,2.0,,1.0,,,,1.0,1.0,,,,1.0
10389725,home,Olympique de Marseille,Sead Kolašinac,sead-kolasinac,S. Kolašinac,D,23,183,3276,M,142148,EUR,740534400,D,23,23,True,18.0,16.0,1.0,1.0,6.0,7.0,10.0,12.0,5.0,,,,20.0,21.0,6.4,3.0,0.0,0.0,0.00691071,0,,,1.0,,,3.0,,,,,,,,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,
10389725,home,Olympique de Marseille,Jordan Veretout,jordan-veretout,J. Veretout,M,21,177,1268,M,151124,EUR,730944000,M,27,27,True,23.0,20.0,,,5.0,6.0,15.0,17.0,3.0,,,,20.0,25.0,6.8,3.0,0.0,0.0,0.0697791,0,,,,,,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
10389725,home,Olympique de Marseille,Azzedine Ounahi,azzedine-ounahi,A. Ounahi,M,18,182,33691,M,991421,EUR,956102400,M,8,8,True,10.0,9.0,,,2.0,2.0,7.0,8.0,2.0,,,,8.0,11.0,6.3,2.0,0.0,0.0,0.0123439,0,,azzedine_ounahi,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
10389725,home,Olympique de Marseille,Simon Ngapandouetnbu,ngapandouetnbu-simon,S. Ngapandouetnbu,G,31,187,1042,M,988841,EUR,1050019200,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389725,home,Olympique de Marseille,Rubén Blanco,ruben-blanco,R. Blanco,G,,188,391,M,180515,EUR,806630400,G,36,36,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389725,home,Olympique de Marseille,Issa Kaboré,issa-kabore,I. Kaboré,D,12,180,16736,M,1006189,EUR,989625600,D,29,29,True,,,,,,,,,,,,,,,,,,0.0,,0,,issa_kabore_29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389725,home,Olympique de Marseille,Bartuğ Elmaz,bartug-elmaz,B. Elmaz,M,6,179,1231,M,997165,EUR,1045612800,M,47,47,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389725,away,Nice,Kasper Schmeichel,kasper-schmeichel,K. Schmeichel,G,1,189,3913,M,1076,EUR,531532800,G,1,1,False,44.0,20.0,36.0,14.0,15.0,22.0,5.0,22.0,8.0,,3.0,4.0,90.0,51.0,7.5,24.0,0.0,0.0,0.00134204,0,0.1463,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,
10389725,away,Nice,Jordan Lotomba,jordan-lotomba,J. Lotomba,D,30,177,509,M,796279,EUR,907027200,D,23,23,False,31.0,24.0,2.0,,14.0,17.0,10.0,14.0,5.0,,,,90.0,65.0,7.5,12.0,0.0545,0.0816,0.00499646,1,,,,,,2.0,8.0,1.0,1.0,2.0,4.0,3.0,2.0,,,,,4.0,2.0,,,,1.0,1.0,2.0,,,,3.0,,,,
10389725,away,Nice,Jean-Clair Todibo,jean-clair-todibo,J-C. Todibo,D,25,189,2607,M,945217,EUR,946512000,D,25,25,False,37.0,33.0,5.0,2.0,24.0,24.0,9.0,13.0,2.0,,,,90.0,54.0,7.4,6.0,0.0,0.0,0.00855078,0,,,,,,2.0,3.0,,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,4.0,,,,,,,2.0,,,,1.0,,,,
10389725,away,Nice,Dante,dante,Dante,D,4,188,1257,M,3577,EUR,435283200,D,4,4,False,43.0,29.0,8.0,4.0,23.0,31.0,6.0,12.0,10.0,,,,90.0,57.0,6.8,16.0,0.0,0.0,0.00530364,0,,,,,1.0,4.0,4.0,,,5.0,2.0,2.0,1.0,,2.0,,,1.0,1.0,,,1.0,,,1.0,,,,1.0,,True,,
10389725,away,Nice,Melvin Bard,melvin-bard,M. Bard,D,26,173,502,M,906075,EUR,973468800,D,26,26,False,39.0,27.0,2.0,1.0,17.0,22.0,10.0,19.0,8.0,,,,90.0,70.0,6.8,18.0,0.0792,0.0,0.011894,1,,,2.0,,1.0,3.0,8.0,2.0,1.0,2.0,5.0,2.0,1.0,,,,1.0,,,,,1.0,1.0,,,,,,1.0,,,,
10389725,away,Nice,Aaron Ramsey,aaron-ramsey,A. Ramsey,M,10,182,2882,M,23571,EUR,662169600,M,16,16,False,39.0,31.0,6.0,2.0,21.0,22.0,10.0,17.0,9.0,,,,66.0,53.0,6.9,12.0,0.0,0.0,0.0253308,0,,,,,,3.0,4.0,1.0,1.0,,3.0,2.0,2.0,1.0,,,,,,,,2.0,1.0,,2.0,,,,,,,,
10389725,away,Nice,Youssouf Ndayishimiye,youssouf-ndayishimiye,Y. Ndayishimiye,D,55,183,1788,M,985934,EUR,909446400,M,55,55,False,32.0,28.0,,,24.0,25.0,4.0,7.0,5.0,,,,73.0,40.0,6.7,6.0,0.0,0.0,0.00121455,0,,,,,2.0,4.0,5.0,,,1.0,2.0,2.0,1.0,,1.0,,,,2.0,,,1.0,,,1.0,,,,1.0,,,,
10389725,away,Nice,Khéphren Thuram,khephren-thuram,K. Thuram,M,19,191,11655,M,904832,EUR,985564800,M,19,19,False,36.0,28.0,1.0,,19.0,26.0,9.0,12.0,6.0,,,,90.0,53.0,7.0,14.0,0.3649,0.4206,0.0203787,5,,k_thuram,2.0,,2.0,5.0,3.0,,,2.0,1.0,1.0,3.0,,5.0,,2.0,2.0,,,,,,2.0,,,1.0,,,,,,
10389725,away,Nice,Gaëtan Laborde,gaetan-laborde,G. Laborde,F,9,181,848,M,149730,EUR,767923200,F,24,24,False,25.0,18.0,1.0,1.0,9.0,12.0,9.0,15.0,3.0,,,,82.0,40.0,7.6,14.0,0.1434,0.5585,0.44793,2,,,2.0,,3.0,3.0,5.0,,1.0,,,,4.0,2.0,2.0,,,1.0,,,,1.0,1.0,2.0,,,,,1.0,,,1.0,
10389725,away,Nice,Terem Moffi,terem-moffi,T. Moffi,F,29,188,3115,M,894396,EUR,927590400,F,9,9,False,17.0,12.0,,,8.0,11.0,5.0,7.0,,,,,73.0,29.0,6.7,9.0,0.2723,0.3779,0.0530686,1,,,1.0,1.0,1.0,3.0,6.0,,4.0,,,,1.0,1.0,1.0,1.0,,,,,,2.0,4.0,1.0,,,,,1.0,,,,
10389725,away,Nice,Sofiane Diop,sofiane-diop,S. Diop,M,10,175,3842,M,944164,EUR,960508800,F,10,10,False,24.0,22.0,,,14.0,15.0,8.0,10.0,3.0,,,,66.0,38.0,7.4,7.0,0.456,0.8769,0.0526147,2,,,1.0,,,5.0,2.0,,3.0,,,,,2.0,1.0,,1.0,2.0,,,,3.0,2.0,1.0,,,,,,,,1.0,
10389725,away,Nice,Hicham Boudaoui,hicham-boudaoui,H. Boudaoui,M,6,176,11417,M,985923,EUR,938044800,M,28,28,True,9.0,6.0,,,4.0,5.0,2.0,4.0,1.0,,,,24.0,14.0,6.8,4.0,0.0,0.0,0.00123932,0,,hicham_boudaoui,,,1.0,1.0,4.0,,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,
10389725,away,Nice,Billal Brahimi,billal-brahimi,B. Brahimi,F,26,183,3117,M,948250,EUR,952992000,F,14,14,True,8.0,6.0,,,1.0,1.0,5.0,7.0,,,,,24.0,12.0,7.4,3.0,0.0691,0.5472,0.405405,2,,,,,,1.0,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,1.0,,,1.0,
10389725,away,Nice,Ross Barkley,ross-barkley,R. Barkley,M,6,188,2411,M,98435,EUR,755049600,M,11,11,True,9.0,8.0,,,3.0,4.0,5.0,5.0,2.0,,,,17.0,11.0,6.6,2.0,0.0,0.0,0.114597,0,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,
10389725,away,Nice,Pablo Rosario,pablo-rosario,P. Rosario,M,13,188,1208,M,804472,EUR,852595200,M,8,8,True,7.0,6.0,,,3.0,3.0,3.0,4.0,,,,,17.0,9.0,6.7,1.0,0.0,0.0,0.00741013,0,,,,,1.0,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10389725,away,Nice,Antoine Mendy,mendy-antoine,A. Mendy,D,5,186,6281,M,1120615,EUR,1085529600,D,33,33,True,6.0,5.0,1.0,1.0,3.0,3.0,2.0,3.0,4.0,,,,8.0,11.0,7.1,1.0,0.0,0.0,0.00057102,0,,,,,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0
10389725,away,Nice,Teddy Boulhendi,teddy-boulhendi,T. Boulhendi,G,77,185,873,M,1035770,EUR,986688000,G,77,77,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389725,away,Nice,Mattia Viti,mattia-viti,M. Viti,D,2,190,528,M,1009268,EUR,1011830400,D,42,42,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389725,away,Nice,Alexis Beka Beka,beka-beka-alexis,A. B. Beka,M,6,175,378,M,1001456,EUR,985824000,M,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389725,away,Nice,Badredine Bouanani,badredine-bouanani,B. Bouanani,M,27,177,10091,M,1153265,EUR,1102464000,F,35,35,True,,,,,,,,,,,,,,,,,,0.0,,0,,bouanani,,,,,,,,,,,,,,,,,,Badredine Bouanani,,,,,,,,,,,,,
