match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wonTackle,stat_wonContest,stat_wasFouled,stat_accurateCross,stat_shotOffTarget,stat_totalOffside,stat_goalAssist,captain,stat_bigChanceMissed,stat_goals,player_sofascoreId,stat_errorLeadToAShot
10382034,home,NEC Nijmegen,Jasper Cillessen,,,jasper-cillessen,J. Cillessen,G,22,185,1498,M,123865,EUR,609206400,G,22,22,False,16.0,13.0,7.0,4.0,10.0,10.0,3.0,6.0,1.0,5.0,3.0,5.0,1.0,90.0,25.0,7.4,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382034,home,NEC Nijmegen,Bart van Rooij,,,bart-van-rooij,B. v. Rooij,D,28,174,343,M,946506,EUR,990835200,D,28,28,False,40.0,37.0,6.0,5.0,16.0,17.0,21.0,24.0,,5.0,,,,90.0,61.0,6.5,11.0,1,1.0,1.0,9.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,,,,,,,,,,,,,,,
10382034,home,NEC Nijmegen,Iván Márquez,,,ivan-marquez,I. Márquez,D,44,191,78,M,862479,EUR,771120000,D,4,4,False,64.0,59.0,12.0,10.0,39.0,42.0,20.0,22.0,3.0,8.0,,,,90.0,77.0,7.4,5.0,1,,2.0,3.0,3.0,1.0,,,,,4.0,1.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,
10382034,home,NEC Nijmegen,Joris Kramer,,,joris-kramer,J. Kramer,D,4,190,140,M,793742,EUR,838944000,D,5,5,False,66.0,60.0,5.0,3.0,45.0,47.0,15.0,19.0,5.0,3.0,,,,90.0,80.0,7.1,6.0,0,,,,4.0,,,,,,1.0,2.0,1.0,,,1.0,,,2.0,1.0,1.0,,,,,,,,,
10382034,home,NEC Nijmegen,Souffian El Karouani,,,souffian-el-karouani,S. El Karouani,D,16,178,3591,M,991679,EUR,971913600,D,16,16,False,36.0,28.0,1.0,1.0,11.0,15.0,18.0,25.0,1.0,1.0,,,,90.0,65.0,6.5,18.0,1,4.0,,2.0,2.0,1.0,,1.0,,,,1.0,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,
10382034,home,NEC Nijmegen,Dirk Proper,,,dirk-proper,D. Proper,M,71,167,193,M,961685,EUR,1014508800,M,71,71,False,38.0,35.0,2.0,1.0,22.0,22.0,13.0,16.0,,8.0,,,,79.0,43.0,6.7,4.0,0,,1.0,5.0,4.0,1.0,,1.0,,,,2.0,1.0,2.0,1.0,2.0,,,2.0,1.0,,,,,,,,,,
10382034,home,NEC Nijmegen,Elayis Tavsan,,,elayis-tavsan,E. Tavsan,F,7,183,301,M,929631,EUR,988588800,M,7,7,False,30.0,26.0,,,13.0,13.0,13.0,17.0,,1.0,,,,90.0,41.0,6.6,7.0,2,,,5.0,4.0,2.0,,4.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,2.0,1.0,,1.0,1.0,,,,,,
10382034,home,NEC Nijmegen,Oussama Tannane,,,oussama-tannane,O. Tannane,F,14,178,2916,M,249435,EUR,764380800,M,14,14,False,36.0,30.0,4.0,3.0,10.0,11.0,22.0,31.0,,5.0,,,,90.0,60.0,7.4,18.0,3,6.0,,9.0,6.0,2.0,3.0,3.0,,1.0,,2.0,5.0,4.0,3.0,,2.0,,,3.0,1.0,2.0,,,1.0,,,,,
10382034,home,NEC Nijmegen,Lasse Schöne,,,lasse-schone,L. Schöne,M,,178,570,M,10077,EUR,517536000,M,20,20,False,63.0,56.0,3.0,3.0,30.0,32.0,26.0,33.0,,7.0,,,,90.0,77.0,7.1,11.0,1,2.0,,3.0,5.0,1.0,1.0,,,,,4.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,True,,,,
10382034,home,NEC Nijmegen,Mikkel Duelund,,,mikkel-duelund,M. Duelund,F,10,178,139,M,770075,EUR,867542400,M,10,10,False,32.0,22.0,4.0,2.0,6.0,8.0,16.0,24.0,,4.0,,,,90.0,53.0,7.3,14.0,3,,,2.0,10.0,,1.0,3.0,,1.0,2.0,4.0,2.0,,,,1.0,,3.0,2.0,4.0,,1.0,,,,1.0,,,
10382034,home,NEC Nijmegen,Jordy Bruijn,,,jordy-bruijn,J. Bruijn,M,8,170,76,M,825278,EUR,838080000,F,6,6,False,9.0,8.0,,,3.0,3.0,5.0,6.0,,,,,,67.0,13.0,6.6,4.0,0,,1.0,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,
10382034,home,NEC Nijmegen,Pedro Marques,,,pedro-marques,P. Marques,F,43,181,203,M,846039,EUR,893462400,F,9,9,True,6.0,4.0,1.0,,2.0,2.0,2.0,4.0,1.0,1.0,,,,23.0,11.0,6.8,4.0,2,,,2.0,,,1.0,,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,
10382034,home,NEC Nijmegen,Ibrahim Cissoko,Ibrahim Cissoko,,ibrahim-cissoko,I. Cissoko,M,20,188,378,M,1128902,EUR,1048636800,M,21,21,True,4.0,3.0,,,2.0,2.0,2.0,3.0,,,,,,11.0,10.0,7.6,2.0,2,1.0,,1.0,2.0,,1.0,2.0,,1.0,,,,,,,1.0,,,2.0,,1.0,,,,,,1.0,,
10382034,home,NEC Nijmegen,Robin Roefs,,,robin-roefs,R. Roefs,G,22,193,2142,M,1012928,EUR,1042761600,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
