match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_accurateCross,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_shotOffTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_wonContest,stat_wasFouled,captain,stat_dispossessed,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_outfielderBlock,stat_bigChanceCreated,stat_goalAssist,stat_onTargetScoringAttempt,stat_goals
10411687,home,Lecce,Wladimiro Falcone,,,wladimiro-falcone,W. Falcone,G,30,195,839,M,256667,EUR,797644800,G,30,30,False,25.0,4.0,24.0,3.0,3.0,10.0,1.0,15.0,1.0,9.0,1.0,1.0,2.0,1.0,90.0,33.0,6.5,21.0,0.0,0.0,0.00075341,20.307662518498,3.0,7.98,5.46,0,-0.4347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411687,home,Lecce,Valentin Gendrey,,,valentin-gendrey,V. Gendrey,D,15,179,294,M,944899,EUR,961545600,D,17,17,False,28.0,20.0,3.0,,10.0,15.0,10.0,16.0,1.0,6.0,,,,,90.0,54.0,6.5,15.0,0.0,0.0,0.0427789,25.630304020548,3.0,19.215,15.33,0,,3.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
10411687,home,Lecce,Alessandro Tuia,,,alessandro-tuia,A. Tuia,D,13,183,77,M,41468,EUR,644803200,D,13,13,False,44.0,29.0,10.0,3.0,16.0,19.0,14.0,26.0,4.0,9.0,,,,,90.0,57.0,7.0,15.0,0.0,0.0,0.0338118,115.20492168315,14.0,45.885,13.02,0,,1.0,3.0,2.0,6.0,5.0,,4.0,,2.0,1.0,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,
10411687,home,Lecce,Federico Baschirotto,,,federico-baschirotto,F. Baschirotto,D,6,187,1366,M,786175,EUR,843177600,D,6,6,False,30.0,18.0,8.0,2.0,14.0,20.0,4.0,10.0,6.0,9.0,,,,,90.0,44.0,6.8,13.0,0.0364,0.0,0.00121904,147.28186328613,10.0,49.035,32.655,1,,,2.0,5.0,4.0,7.0,,,,1.0,2.0,,1.0,2.0,,1.0,59.304258202932,1.0,,,,,,,,,,,,,
10411687,home,Lecce,Antonino Gallo,,,antonino-gallo,A. Gallo,D,25,183,673,M,945616,EUR,947030400,D,25,25,False,33.0,22.0,5.0,,8.0,8.0,15.0,30.0,1.0,7.0,,,,,90.0,69.0,7.2,21.0,0.0226,0.0,0.0149481,52.401847211109,8.0,26.565,9.24,1,,5.0,1.0,1.0,1.0,7.0,3.0,1.0,2.0,,2.0,1.0,,3.0,2.0,1.0,,,3.0,,,,,,,,,,,,
10411687,home,Lecce,Alexis Blin,,,alexis-blin,A. Blin,M,28,184,149,M,318657,EUR,842832000,M,29,29,False,20.0,15.0,1.0,,8.0,10.0,7.0,11.0,1.0,2.0,,,,,73.0,29.0,6.6,6.0,0.0,0.0,0.0108412,45.220507695421,5.0,30.03,10.71,0,,1.0,2.0,,4.0,2.0,,,,2.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,
10411687,home,Lecce,Morten Hjulmand,Morten,Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4443,M,859917,EUR,930268800,M,42,42,False,34.0,27.0,6.0,6.0,11.0,14.0,17.0,22.0,,4.0,,,,,90.0,47.0,7.3,10.0,0.0,0.0,0.060504,88.003640478391,10.0,33.81,12.285,0,,2.0,,3.0,2.0,6.0,,2.0,1.0,1.0,1.0,1.0,,3.0,2.0,,13.079119580461,1.0,,,True,1.0,,,,,,,,,
10411687,home,Lecce,Youssef Maleh,,,maleh-youssef,Y. Maleh,M,29,177,1361,M,849274,EUR,903744000,M,32,32,False,20.0,17.0,2.0,2.0,6.0,6.0,11.0,14.0,,2.0,,,,,80.0,32.0,6.8,4.0,0.0,0.0,0.00575481,34.160846926188,5.0,13.755,9.66,0,,,1.0,,5.0,5.0,,,,2.0,1.0,,1.0,3.0,,,9.2522524825039,1.0,,2.0,,1.0,,,,,,,,,
10411687,home,Lecce,Gabriel Strefezza,,,gabriel-strefezza,G. Strefezza,M,7,168,2181,M,877201,EUR,861321600,F,27,27,False,29.0,22.0,5.0,3.0,2.0,3.0,22.0,29.0,,7.0,,,,,90.0,59.0,6.7,18.0,0.5924,0.0,0.106985,183.46793395011,21.0,5.355,15.435,6,,3.0,2.0,,9.0,4.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,,,1.0,2.0,,4.0,1.0,2.0,,,,,,,
10411687,home,Lecce,Assan Ceesay,,,assan-ceesay,A. Ceesay,F,,188,448,M,842158,EUR,763862400,F,77,77,False,8.0,5.0,,,,1.0,5.0,8.0,,2.0,,,,,45.0,18.0,6.5,9.0,0.166,0.0,0.00286917,22.15190062931,4.0,-9.24,5.565,1,,1.0,,,4.0,2.0,1.0,,2.0,1.0,,,,1.0,1.0,,,,1.0,,,3.0,,1.0,1.0,,,,,,
10411687,home,Lecce,Lameck Banda,,,lameck-banda,L. Banda,M,19,165,4769,M,911350,EUR,980726400,F,22,22,False,12.0,8.0,,,1.0,1.0,7.0,12.0,,5.0,,,,,45.0,24.0,6.5,9.0,0.1678,0.0,0.00990516,73.714218674763,7.0,61.11,22.995,2,,1.0,1.0,,5.0,2.0,3.0,,2.0,1.0,,,1.0,1.0,,1.0,24.244873293131,1.0,1.0,,,,,1.0,,lameckbanda.10,,,,,
10411687,home,Lecce,Rémi Oudin,,,remi-oudin,R. Oudin,M,28,185,292,M,842709,EUR,848275200,F,28,28,True,14.0,10.0,3.0,1.0,2.0,2.0,9.0,18.0,,6.0,,,,,45.0,31.0,6.9,11.0,0.0919,0.0,0.00784648,68.769896720864,7.0,58.38,34.545,2,,6.0,,1.0,2.0,4.0,,1.0,2.0,2.0,,1.0,,2.0,1.0,2.0,34.5546361723,1.0,,1.0,,,,,1.0,,,,,,
