match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_totalCross,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_expectedGoals,player_sofascoreId,stat_goalAssist,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_outfielderBlock,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_bigChanceCreated,stat_fouls,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget
11396234,home,Eintracht Frankfurt,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189,1775,M,38440,EUR,647395200,G,1,1,False,True,26.0,21.0,7.0,2.0,20.0,20.0,1.0,6.0,12.0,4.0,6.0,1.0,1.0,90.0,40.0,7.6,6.0,0.00028217,0,0.8831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396234,home,Eintracht Frankfurt,Nnamdi Collins,nnamdi-collins,N. Collins,D,34,191,1316,M,1048569,EUR,1073692800,D,34,34,False,,48.0,41.0,5.0,1.0,22.0,24.0,19.0,24.0,3.0,,,,,65.0,60.0,6.5,9.0,0.0205889,0,,Nnamdi Collins,,1.0,2.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11396234,home,Eintracht Frankfurt,Robin Koch,robin-koch,R. Koch,D,4,190,1832,M,581302,EUR,837561600,D,4,4,False,,89.0,81.0,3.0,2.0,48.0,52.0,33.0,38.0,4.0,,,,,90.0,104.0,7.4,9.0,0.0168362,6,,,,2.0,2.0,10.0,,5.0,,1.0,1.0,8.0,1.0,5.0,1.0,1.0,0.6894,,,,,,,,,,,,,,,,
11396234,home,Eintracht Frankfurt,Willian Pacho,willian-pacho,W. Pacho,D,51,187,25693,M,979480,EUR,1003190400,D,3,3,False,,89.0,82.0,5.0,1.0,57.0,60.0,26.0,30.0,5.0,,,,,90.0,104.0,7.8,9.0,0.51057,1,,,,,2.0,2.0,1.0,3.0,3.0,,1.0,,,1.0,,1.0,0.0122,pachowilliam,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,
11396234,home,Eintracht Frankfurt,Philipp Max,philipp-max,P. Max,D,,178,608,M,142672,EUR,749347200,D,31,31,False,,36.0,31.0,4.0,1.0,20.0,22.0,12.0,16.0,2.0,,,,,65.0,53.0,7.0,7.0,0.444198,1,,,,,2.0,2.0,1.0,,,,2.0,,,1.0,,1.0,0.0656,,,1.0,1.0,,1.0,,1.0,1.0,2.0,1.0,1.0,,,,
11396234,home,Eintracht Frankfurt,Junior Dina Ebimbe,junior-dina-ebimbe,J. D. Ebimbe,M,7,183,2059,M,904994,EUR,974764800,M,26,26,False,,17.0,11.0,2.0,,2.0,3.0,9.0,14.0,3.0,,,,,57.0,32.0,6.5,11.0,0.0255482,1,,,,1.0,6.0,3.0,2.0,1.0,,,,1.0,,1.0,,1.0,0.0484,,,,,2.0,1.0,,1.0,1.0,,,2.0,1.0,,,
11396234,home,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184,1088,M,964191,EUR,931046400,M,35,35,False,,53.0,46.0,4.0,1.0,25.0,27.0,21.0,26.0,6.0,,,,,89.0,77.0,7.9,7.0,0.623415,4,,,,1.0,4.0,12.0,1.0,2.0,1.0,2.0,,5.0,,1.0,1.0,4.0,0.4605,,,,1.0,,1.0,1.0,1.0,,1.0,,2.0,,2.0,1.0,0.16
11396234,home,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5881,M,66518,EUR,707529600,M,27,27,False,,44.0,39.0,1.0,,16.0,16.0,24.0,33.0,8.0,,,,,90.0,65.0,6.2,16.0,0.276702,1,,,,,10.0,5.0,3.0,,,,5.0,,1.0,1.0,,4.0,0.3167,MarioGotze,,1.0,5.0,3.0,1.0,,2.0,2.0,1.0,,,,,,
11396234,home,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2079,M,997012,EUR,1010620800,M,36,36,False,,29.0,19.0,1.0,,4.0,7.0,15.0,24.0,1.0,,,,,84.0,42.0,6.8,14.0,0.0461974,3,,,,1.0,2.0,3.0,,,,1.0,2.0,1.0,,2.0,,1.0,0.2055,,,,,,,,,2.0,,,1.0,,1.0,,0.2513
11396234,home,Eintracht Frankfurt,Farès Chaïbi,fares-chaibi,F. Chaïbi,M,8,183,17688,M,1192318,EUR,1038441600,F,8,8,False,,27.0,18.0,1.0,1.0,7.0,9.0,15.0,29.0,2.0,,,,,84.0,50.0,7.5,21.0,0.495397,0,,,,2.0,4.0,2.0,1.0,,,1.0,11.0,,,,,,,fareschaibi28,,4.0,,1.0,1.0,,,2.0,5.0,1.0,1.0,1.0,,,
