match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_sofascoreId,stat_aerialWon,stat_wonContest,stat_fouls,captain,stat_challengeLost,stat_shotOffTarget,stat_totalOffside,stat_accurateCross,stat_bigChanceCreated,player_firstName,player_lastName,stat_dispossessed,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,stat_outfielderBlock
10382151,away,FC Emmen,Miguel Araujo,miguel-araujo,M. Araujo,D,20,178.0,883,M,370226,EUR,782956800,D,5,5,False,32.0,25.0,8.0,5.0,16.0,19.0,9.0,13.0,9.0,3.0,,,90.0,58.0,7.5,7.0,0,,1.0,1.0,6.0,1.0,,2.0,2.0,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,2.0
10382151,away,FC Emmen,Jeroen Veldmate,jeroen-veldmate,J. Veldmate,D,,187.0,9,,28111,EUR,594950400,D,4,4,False,38.0,28.0,7.0,2.0,18.0,21.0,10.0,17.0,9.0,4.0,,,80.0,51.0,6.7,10.0,0,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,1.0,True,,,,,,,,,,,,,1.0
10382151,away,FC Emmen,Lorenzo Burnet,lorenzo-burnet,L. Burnet,D,18,170.0,12,M,100384,EUR,663552000,D,18,18,False,23.0,14.0,1.0,1.0,6.0,9.0,8.0,15.0,2.0,4.0,,,80.0,45.0,6.3,14.0,1,1.0,3.0,6.0,5.0,1.0,,1.0,1.0,1.0,3.0,1.0,,,2.0,1.0,,,3.0,1.0,,,,Lorenzo,Burnet,,,,,,1.0
10382151,away,FC Emmen,Keziah Veendorp,keziah-veendorp,K. Veendorp,D,,183.0,41,M,361778,EUR,856137600,M,2,2,False,47.0,34.0,6.0,2.0,18.0,24.0,16.0,23.0,,6.0,,,90.0,54.0,6.7,14.0,0,,,,4.0,,,1.0,1.0,,1.0,,,,3.0,,,,,,,,,,,,,,,,
10382151,away,FC Emmen,Jari Vlak,jari-vlak,J. Vlak,M,8,191.0,123,M,932652,EUR,903139200,M,20,20,False,26.0,20.0,1.0,,10.0,15.0,10.0,11.0,,7.0,,,73.0,38.0,6.7,10.0,0,,1.0,2.0,3.0,1.0,,2.0,1.0,,4.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,
10382151,away,FC Emmen,Rui Mendes,rui-mendes,R. Mendes,F,27,180.0,126,M,940979,EUR,942192000,M,7,7,False,12.0,10.0,,,5.0,6.0,5.0,6.0,,3.0,,,90.0,27.0,6.0,10.0,0,,1.0,7.0,3.0,3.0,,,2.0,2.0,3.0,1.0,,,,,1.0,,,,,,,,,2.0,,,,,
10382151,away,FC Emmen,Mark Diemers,mark-diemers,M. Diemers,M,10,175.0,198,M,252123,EUR,750297600,M,10,10,False,29.0,24.0,,,12.0,14.0,12.0,17.0,,5.0,,,73.0,46.0,6.7,11.0,1,2.0,1.0,3.0,4.0,1.0,1.0,,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,1.0,,,,,
10382151,away,FC Emmen,Ole Romeny,ole-romeny,O. Romeny,F,11,185.0,13950,M,921948,EUR,961459200,M,77,77,False,17.0,12.0,1.0,,3.0,5.0,9.0,12.0,1.0,1.0,,,60.0,27.0,6.3,11.0,0,,,4.0,2.0,3.0,,,1.0,,2.0,,2.0,oleromeny,1.0,,1.0,,,,,,,,,,,,,,
10382151,away,FC Emmen,Richairo Živković,richairo-zivkovic,R. Živković,F,30,186.0,197,M,295137,EUR,841881600,F,9,9,False,23.0,14.0,2.0,,7.0,11.0,7.0,12.0,3.0,4.0,,,90.0,40.0,6.5,13.0,1,,2.0,7.0,8.0,1.0,,,3.0,2.0,1.0,1.0,,,4.0,,1.0,,1.0,1.0,1.0,,,,,2.0,,,,,
10382151,away,FC Emmen,Jasin Assehnoun,jasin-assehnoun,J. Assehnoun,M,78,175.0,80,M,943188,EUR,914630400,M,11,11,True,8.0,6.0,,,2.0,3.0,4.0,6.0,,1.0,,,30.0,12.0,6.4,4.0,0,1.0,1.0,4.0,1.0,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,
10382151,away,FC Emmen,Lucas Bernadou,bernadou-lucas,L. Bernadou,M,6,178.0,53,M,997187,EUR,969753600,M,8,8,True,7.0,6.0,,,3.0,3.0,3.0,4.0,1.0,,,,17.0,11.0,6.4,2.0,0,,1.0,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10382151,away,FC Emmen,Ahmed El Messaoudi,ahmed-el-messaoudi,A. E. Messaoudi,M,10,182.0,170,M,369798,EUR,807408000,M,23,23,True,8.0,4.0,1.0,,,,4.0,8.0,1.0,1.0,,,17.0,14.0,6.7,6.0,0,,2.0,5.0,3.0,2.0,,,,,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,1.0
10382151,away,FC Emmen,Michaël Heylen,michael-heylen,M. Heylen,D,,187.0,30,M,311954,EUR,757555200,D,13,13,True,6.0,4.0,1.0,,4.0,5.0,,1.0,,1.0,,,10.0,10.0,6.7,3.0,0,,,2.0,1.0,,,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,1.0
10382151,away,FC Emmen,Julius Dirksen,julius-dirksen,J. Dirksen,D,26,185.0,74,M,1001943,EUR,1044144000,D,24,24,True,8.0,5.0,2.0,,4.0,6.0,1.0,2.0,1.0,2.0,,,10.0,15.0,6.6,6.0,0,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
10382151,away,FC Emmen,Eric Oelschlägel,eric-oelschlagel,E. Oelschlägel,G,,193.0,62,M,253515,EUR,811555200,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382151,away,FC Emmen,Kyan van Dorp,kyan-van-dorp,K. v. Dorp,G,23,187.0,14,M,905384,EUR,958521600,G,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Kyan,van Dorp,,,,,,
10382151,away,FC Emmen,Arnaud Luzayadio,luzayadio-arnaud,A. Luzayadio,D,18,176.0,19,,872888,EUR,932342400,D,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Arnaud,Luzayadio,,,,,,
10382151,away,FC Emmen,Azzeddine Toufiqui,toufiqui-azzeddine,A. Toufiqui,M,,175.0,52,,914710,EUR,924998400,M,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Azzeddine,Toufiqui,,,,,,
10382151,away,FC Emmen,Floris Quaedvlieg,quaedvlieg-floris,F. Quaedvlieg,F,,,6,M,1459146,EUR,1047340800,F,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
