match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_wonTackle,stat_errorLeadToAShot,stat_totalCross,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_sofascoreId,stat_blockedScoringAttempt,stat_expectedGoals,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_shotOffTarget,stat_goodHighClaim,stat_bigChanceMissed,stat_hitWoodwork
12499539,home,RB Leipzig,Péter Gulácsi,peter-gulacsi,P. Gulácsi,G,1,190,2361,M,37096,EUR,641952000,G,1,1,False,True,21.0,18.0,7.0,4.0,0.0,17.0,19.0,1.0,2.0,1.0,3.0,4.0,4.0,90.0,28.0,7.1,3.0,0.00022163,0,-0.515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499539,home,RB Leipzig,Lutsharel Geertruida,lutsharel-geertruida,L. Geertruida,D,6,185,2489,M,856739,EUR,963878400,D,3,3,False,,54.0,43.0,4.0,2.0,0.0,22.0,30.0,21.0,24.0,3.0,7.0,,,90.0,70.0,6.4,13.0,0.0202254,0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499539,home,RB Leipzig,Nicolas Seiwald,seiwald-nicolas,N. Seiwald,M,13,179,1528,M,976575,EUR,988934400,D,13,13,False,,54.0,50.0,5.0,2.0,0.0,27.0,28.0,23.0,26.0,5.0,3.0,,,90.0,68.0,6.2,6.0,0.016627,0,,,2.0,1.0,,,,2.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
12499539,home,RB Leipzig,El Chadaille Bitshiabu,el-chadaille-bitshiabu,E. C. Bitshiabu,D,5,196,1701,M,1048009,EUR,1116201600,D,5,5,False,,56.0,53.0,4.0,2.0,0.0,31.0,34.0,22.0,22.0,6.0,3.0,,,90.0,68.0,6.7,3.0,0.0112872,0,,2.0,5.0,,,,,1.0,1.0,,,1.0,2.0,3.0,,2.0,1.0,,,,,,,,,,,,,,,,,
12499539,home,RB Leipzig,David Raum,david-raum,D. Raum,D,22,180,2192,M,856076,EUR,893203200,D,22,22,False,,44.0,39.0,5.0,1.0,0.0,12.0,13.0,27.0,40.0,3.0,2.0,,,90.0,68.0,6.7,17.0,0.0312312,0,,1.0,5.0,1.0,1.0,,,,2.0,,,,,2.0,2.0,1.0,,9.0,1.0,1.0,1.0,,,,,,,,,,,,,
12499539,home,RB Leipzig,Arthur Vermeeren,arthur-vermeeren,A. Vermeeren,M,18,180,4699,M,1149127,EUR,1107734400,M,18,18,False,,39.0,34.0,2.0,1.0,0.0,13.0,13.0,21.0,26.0,,2.0,,,77.0,43.0,6.4,7.0,0.0267277,0,,,1.0,1.0,,Arthur Vermeeren,,1.0,4.0,,,,,1.0,2.0,1.0,,,1.0,,,arthurvermeeren,,,,,,,,,,,,
12499539,home,RB Leipzig,Kevin Kampl,kevin-kampl,K. Kampl,M,,178,752,M,84251,EUR,655430400,M,44,44,False,,60.0,59.0,1.0,1.0,0.0,24.0,24.0,35.0,36.0,1.0,9.0,,,90.0,66.0,6.6,1.0,0.0217152,1,,,1.0,,,,,,3.0,3.0,,,1.0,1.0,,,,,,,,,1.0,0.0683,,,,,,,,,,
12499539,home,RB Leipzig,Ridle Baku,ridle-baku,R. Baku,M,17,176,1448,M,856553,EUR,891993600,M,17,17,False,,39.0,31.0,4.0,1.0,1.0,6.0,6.0,26.0,34.0,,3.0,,,90.0,56.0,8.3,10.0,0.489105,1,,1.0,7.0,,,,,2.0,6.0,2.0,1.0,,,3.0,1.0,1.0,,1.0,1.0,3.0,2.0,,,0.1999,1.0,1.0,1.0,1.0,0.184,,,,,
12499539,home,RB Leipzig,Xavi Simons,xavi-simons,X. Simons,M,7,179,50786,M,997183,EUR,1050883200,M,10,10,False,,52.0,41.0,1.0,,0.0,10.0,12.0,31.0,43.0,,4.0,,,90.0,79.0,8.1,22.0,0.113466,4,,,6.0,3.0,2.0,,,2.0,5.0,,2.0,,,2.0,,2.0,,3.0,3.0,2.0,1.0,XaviSimons,1.0,0.7222,,,3.0,1.0,1.0,,,,,
12499539,home,RB Leipzig,Tidiam Gomis,gomis-tidiam,T. Gomis,M,27,183,739,M,1426577,EUR,1154995200,F,27,27,False,,14.0,12.0,,,0.0,4.0,6.0,8.0,9.0,,1.0,,,67.0,19.0,6.5,6.0,0.0315427,0,,1.0,2.0,1.0,1.0,Tidiam Gomis,,2.0,4.0,,1.0,,,,1.0,,,1.0,2.0,,,,,,,,,,,2.0,,,,
12499539,home,RB Leipzig,Antonio Nusa,nusa-antonio,A. Nusa,M,7,180,11508,M,1121923,EUR,1113696000,F,7,7,False,,24.0,19.0,2.0,1.0,0.0,1.0,2.0,18.0,22.0,,2.0,,,77.0,35.0,6.8,10.0,0.0670544,1,,2.0,3.0,1.0,1.0,,,2.0,4.0,,2.0,,,,,,,,3.0,1.0,1.0,nusaantonio,,0.0184,,,,,,1.0,1.0,,,
12499539,home,RB Leipzig,Yussuf Poulsen,yussuf-poulsen,Y. Poulsen,F,15,193,1781,M,135264,EUR,771638400,F,9,9,True,,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,19.0,5.0,6.7,,0.0118253,1,,,1.0,,,,,1.0,2.0,,,,,,1.0,,,,,1.0,,,,0.1012,,,1.0,,0.4266,,,,,
12499539,home,RB Leipzig,Christoph Baumgartner,christoph-baumgartner,C. Baumgartner,M,14,180,2738,M,825956,EUR,933465600,M,14,14,True,,7.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,5.0,,,,,13.0,10.0,6.5,2.0,0.00426,0,,,1.0,1.0,1.0,,,1.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
12499539,home,RB Leipzig,Loïs Openda,lois-openda,L. Openda,F,20,177,15660,M,835480,EUR,950659200,F,11,11,True,,3.0,3.0,,,0.0,1.0,1.0,2.0,4.0,,,,,13.0,7.0,6.5,3.0,0.00126626,0,,,1.0,2.0,1.0,,,,1.0,,,,,,,,,2.0,,,,l_openda,,,,,,,,,,,,
12499539,home,RB Leipzig,Benjamin Šeško,benjamin-sesko,B. Šeško,F,30,195,79780,M,986397,EUR,1054339200,F,30,30,True,,1.0,1.0,,,0.0,,,1.0,1.0,,,,,12.0,3.0,6.6,1.0,0.00040122,0,,,1.0,,,,,1.0,2.0,,1.0,,,,,,,,,1.0,,benjamin_sesko,,,,,,,,,,,,
12499539,home,RB Leipzig,Maarten Vandevoordt,maarten-vandevoordt,M. Vandevoordt,G,26,192,1417,M,934385,EUR,1014681600,G,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499539,home,RB Leipzig,Kosta Nedeljković,kosta-nedeljkovic,K. Nedeljković,D,19,184,2309,M,1152923,EUR,1134691200,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,Kosta Nedeljkovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499539,home,RB Leipzig,Willi Orbán,willi-orban,W. Orbán,D,4,186,3115,M,136924,EUR,720748800,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499539,home,RB Leipzig,Jonathan Norbye,jonathan-norbye,J. Norbye,D,45,194,248,M,1606622,EUR,1174867200,D,45,45,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499539,home,RB Leipzig,Assan Ouédraogo,assan-ouedraogo,A. Ouédraogo,M,20,192,7677,M,1418623,EUR,1147132800,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,Assan Ouédraogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499539,away,VfB Stuttgart,Alexander Nübel,alexander-nubel,A. Nübel,G,33,193,2048,M,584722,EUR,844041600,G,33,33,False,,27.0,22.0,7.0,2.0,0.0,22.0,24.0,,3.0,,5.0,2.0,3.0,90.0,34.0,6.8,5.0,0.00010061,0,-0.3895,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12499539,away,VfB Stuttgart,Luca Jaquez,luca-jaquez,L. Jaquez,D,14,187,419,M,1127823,EUR,1054512000,D,14,14,False,,79.0,72.0,9.0,5.0,0.0,48.0,49.0,24.0,30.0,2.0,2.0,,,84.0,84.0,6.5,7.0,0.0188675,0,,,,,,,,1.0,3.0,1.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,
12499539,away,VfB Stuttgart,Jeff Chabot,julian-chabot,J. Chabot,D,24,194,723,M,863271,EUR,887241600,D,24,24,False,,83.0,81.0,5.0,4.0,0.0,61.0,61.0,20.0,22.0,5.0,1.0,,,90.0,94.0,6.9,3.0,0.00878963,0,,3.0,5.0,,,,,1.0,3.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,
12499539,away,VfB Stuttgart,Ramon Hendriks,ramon-hendriks,R. Hendriks,D,3,189,435,M,916943,EUR,995414400,D,3,3,False,,55.0,52.0,3.0,3.0,0.0,36.0,38.0,16.0,17.0,4.0,3.0,,,90.0,70.0,6.8,5.0,0.017612,0,,1.0,4.0,2.0,1.0,,,1.0,4.0,,,,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
12499539,away,VfB Stuttgart,Josha Vagnoman,josha-vagnoman,J. Vagnoman,D,4,186,549,M,906278,EUR,976492800,M,4,4,False,,34.0,29.0,1.0,,0.0,18.0,20.0,13.0,18.0,3.0,6.0,,,90.0,51.0,7.0,9.0,0.379303,0,,1.0,4.0,,,,,,4.0,3.0,,,2.0,2.0,1.0,2.0,,4.0,1.0,1.0,2.0,,,,2.0,1.0,,,,,,,,
12499539,away,VfB Stuttgart,Atakan Karazor,atakan-karazor,A. Karazor,M,16,190,1082,M,801030,EUR,845164800,M,16,16,False,True,61.0,54.0,4.0,4.0,0.0,31.0,31.0,23.0,30.0,1.0,6.0,,,90.0,68.0,7.3,8.0,0.041627,1,,1.0,4.0,,,,,1.0,1.0,,,1.0,,2.0,,1.0,,,1.0,1.0,,,,0.0145,,,1.0,,0.1069,,,,,
