match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_fouls,player_lastName,stat_bigChanceCreated,stat_outfielderBlock,stat_errorLeadToAShot,stat_totalOffside,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,player_sofascoreId
14053621,home,SC Heerenveen,Dylan Vente,dylan-vente,D. Vente,F,9,181.0,653,M,825843,EUR,926208000,F,9,9,False,16.0,11.0,1.0,1.0,0.0,5.0,6.0,10.0,2.0,3.0,1.0,1.0,,,,90.0,23.0,5.8,7.0,0.00848706,,2,,-0.23,0.03,-0.03,,,6.0,,,5.0,8.0,1.0,,2.0,,2.0,1.0,,,,,1.0,0.8293,,-0.7,,,,,,,1.0,,1.0,0.8503,,
14053621,home,SC Heerenveen,Jacob Trenskow,trenskow-jacob,J. Trenskow,M,20,178.0,430,M,1015627,EUR,975196800,F,20,20,True,21.0,16.0,,,0.0,5.0,6.0,15.0,1.0,4.0,1.0,5.0,,,,45.0,38.0,7.7,11.0,0.748179,,3,,0.71,0.27,0.19,,,11.0,6.0,3.0,,2.0,,,4.0,2.0,,,,,,1.0,1.0,0.116,3.0,-0.16,3.0,,,2.0,,,1.0,,,,,
14053621,home,SC Heerenveen,Václav Sejk,vaclav-sejk,V. Sejk,F,10,180.0,268,M,983068,EUR,1021680000,F,27,27,True,6.0,1.0,,,0.0,1.0,3.0,3.0,2.0,3.0,,1.0,,,,15.0,8.0,7.7,5.0,0.0001464,,1,,-0.39,0.26,-0.03,,,,,,,,,,,,,,,,,,1.0,0.0628,,0.51,,,,,,,,,1.0,0.5674,1.0,
14053621,home,SC Heerenveen,Hristiyan Petrov,hristiyan-petrov,H. Petrov,D,28,184.0,323,M,1129996,EUR,1024876800,D,28,28,True,9.0,7.0,,,0.0,4.0,4.0,5.0,1.0,1.0,3.0,1.0,,,,9.0,15.0,6.6,2.0,0.00399347,,0,,0.03,,-0.05,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053621,home,SC Heerenveen,Eser Gürbüz,eser-gurbuz,E. Gürbüz,F,50,182.0,190,M,1586644,EUR,1173139200,F,50,50,True,2.0,2.0,,,0.0,1.0,1.0,1.0,,1.0,,,,,,9.0,7.0,6.5,2.0,0.282786,,0,,-0.04,0.04,0.0,,Eser Gürbüz,1.0,2.0,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,
14053621,home,SC Heerenveen,Bernt Klaverboer,klaverboer-bernt,B. Klaverboer,G,22,190.0,125,M,1195719,EUR,1127692800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Bernt Klaverboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053621,home,SC Heerenveen,Nordin Bakker,nordin-bakker,N. Bakker,G,31,196.0,134,M,945955,EUR,878256000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053621,home,SC Heerenveen,Maas Willemsen,maas-willemsen,M. Willemsen,D,3,190.0,68,M,1132765,EUR,1051574400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Maas Willemsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053621,home,SC Heerenveen,Mats Egbring,egbring-mats,M. Egbring,D,15,183.0,90,M,1514878,EUR,1158451200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053621,home,SC Heerenveen,Nolhan Courtens,nolhan-courtens,N. Courtens,M,36,174.0,64,M,1425327,EUR,1166572800,M,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Nolhan Courtens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053621,home,SC Heerenveen,Espen Van Ee,van-ee-espen,E. v. Ee,M,22,179.0,72,M,1126965,EUR,1057363200,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053621,home,SC Heerenveen,Kai Jansen,kai-jansen,K. Jansen,M,32,183.0,12,M,2063957,EUR,1180396800,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Kai Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053621,home,SC Heerenveen,Amourricho van Axel-Dongen,amourricho-van-axel-dongen,A. v. Axel-Dongen,F,26,175.0,483,M,1022376,EUR,1096416000,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053621,away,FC Twente,Lars Unnerstall,lars-unnerstall,L. Unnerstall,G,1,198.0,262,M,94835,EUR,648432000,G,1,1,False,37.0,22.0,22.0,7.0,0.0,17.0,22.0,15.0,,,,7.0,1.0,1.0,2.0,90.0,43.0,6.7,15.0,0.00199829,0.1674,0,0.4362,0.15,0.0,-0.09,0.2,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053621,away,FC Twente,Bart van Rooij,bart-van-rooij,B. v. Rooij,D,28,174.0,341,M,946506,EUR,990835200,D,28,28,False,53.0,39.0,4.0,2.0,0.0,27.0,35.0,18.0,2.0,3.0,3.0,7.0,,,,90.0,69.0,6.4,18.0,0.0253206,,0,,0.02,0.04,-0.22,,,12.0,,,,5.0,3.0,,,,,,,1.0,1.0,1.0,,,,,,2.0,,,,,1.0,,,,,
14053621,away,FC Twente,Max Bruns,max-bruns,M. Bruns,D,38,186.0,105,M,1091627,EUR,1036540800,D,38,38,False,42.0,33.0,7.0,3.0,0.0,27.0,30.0,12.0,3.0,3.0,5.0,2.0,,,,90.0,56.0,6.7,10.0,0.00836163,,0,,0.15,0.06,0.23,,Max Bruns,6.0,,,4.0,5.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,2.0,,,,,,,
14053621,away,FC Twente,Robin Pröpper,robin-propper,R. Pröpper,D,3,190.0,266,M,196082,EUR,748742400,D,3,3,False,54.0,45.0,9.0,4.0,0.0,31.0,32.0,22.0,3.0,5.0,8.0,4.0,,,,90.0,69.0,7.2,10.0,0.0116718,,0,,0.18,0.1,0.56,,,14.0,,,2.0,7.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,4.0,,,2.0,,,True,,,,
14053621,away,FC Twente,Mats Rots,mats-rots,M. Rots,D,39,185.0,360,M,1387012,EUR,1142035200,D,39,39,False,33.0,26.0,7.0,2.0,1.0,14.0,16.0,17.0,,3.0,1.0,3.0,,,,77.0,57.0,6.8,17.0,0.0271784,,0,,-0.05,0.19,-0.01,,,12.0,4.0,,,6.0,2.0,1.0,2.0,1.0,,,,2.0,2.0,1.0,,,1.0,,,2.0,,,,,,,,,,
14053621,away,FC Twente,Ramiz Zerrouki,ramiz-zerrouki,R. Zerrouki,M,6,183.0,8118,M,989882,EUR,896140800,M,6,6,False,30.0,26.0,2.0,2.0,0.0,9.0,10.0,20.0,1.0,6.0,4.0,8.0,,,,90.0,52.0,7.1,10.0,0.0158265,,0,,-0.01,0.12,0.37,,,17.0,1.0,,,5.0,1.0,1.0,1.0,,,,5.0,3.0,2.0,3.0,2.0,,,,,2.0,,,1.0,,,,,,,rramizz_
14053621,away,FC Twente,Thomas Van den Belt,thomas-van-den-belt,T. V. d. Belt,M,20,181.0,293,M,945233,EUR,992822400,M,20,20,False,34.0,26.0,2.0,,0.0,12.0,15.0,19.0,1.0,2.0,1.0,3.0,,,,70.0,39.0,6.8,10.0,0.0718572,,0,,0.26,0.06,0.13,,,14.0,,,1.0,3.0,,1.0,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,
14053621,away,FC Twente,Daan Rots,daan-rots,D. Rots,M,11,179.0,506,M,1048430,EUR,996019200,M,11,11,False,24.0,17.0,2.0,,0.0,9.0,11.0,13.0,1.0,8.0,1.0,4.0,,,,89.0,41.0,7.7,8.0,0.0251644,,2,,-0.13,0.22,-0.06,,,8.0,,,5.0,9.0,3.0,,2.0,1.0,,,,4.0,2.0,,2.0,0.1781,,0.52,1.0,,,,,,,,1.0,0.1315,1.0,
14053621,away,FC Twente,Kristian Hlynsson,hlynsson-kristian,K. Hlynsson,M,14,176.0,1003,M,1160026,EUR,1074816000,M,14,14,False,31.0,26.0,1.0,1.0,0.0,16.0,16.0,15.0,1.0,7.0,1.0,6.0,,,,90.0,54.0,7.2,13.0,0.00849295,,3,,-0.07,0.08,0.26,,,10.0,,,2.0,3.0,,,2.0,1.0,,1.0,1.0,2.0,2.0,7.0,3.0,0.2835,,0.17,,,,,2.0,,,,2.0,0.6004,,
14053621,away,FC Twente,Taylor Booth,taylor-booth,T. Booth,M,8,173.0,528,M,906024,EUR,991267200,M,8,8,False,18.0,14.0,2.0,1.0,0.0,7.0,7.0,11.0,,4.0,1.0,2.0,,,,70.0,38.0,6.3,13.0,0.0166331,,1,,-0.12,0.36,-0.12,,,7.0,2.0,,2.0,8.0,2.0,,2.0,,,1.0,,3.0,2.0,5.0,1.0,0.0443,,0.01,,2.0,,,1.0,,,,,,,
14053621,away,FC Twente,Ricky van Wolfswinkel,ricky-van-wolfswinkel,R. van Wolfswinkel,F,9,186.0,804,M,35193,EUR,601862400,F,9,9,False,19.0,10.0,,,0.0,4.0,6.0,13.0,4.0,11.0,2.0,4.0,,,,90.0,32.0,6.9,10.0,0.00316905,,0,,-0.33,0.08,-0.02,,,6.0,,,1.0,7.0,1.0,1.0,1.0,1.0,,,,6.0,4.0,,1.0,,1.0,,,4.0,,,,,,,,,,
14053621,away,FC Twente,Arno Verschueren,arno-verschueren,A. Verschueren,M,32,182.0,168,M,578344,EUR,870652800,M,32,32,True,17.0,13.0,1.0,1.0,0.0,6.0,6.0,11.0,1.0,3.0,1.0,4.0,,,,20.0,21.0,7.1,4.0,0.565104,,0,,0.14,0.37,0.15,,,7.0,,,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,2.0,,,1.0,,2.0,,,,,,,,
14053621,away,FC Twente,Naci Ünüvar,naci-unuvar,N. Ünüvar,M,9,168.0,1157,M,954317,EUR,1055462400,F,37,37,True,7.0,4.0,3.0,1.0,0.0,2.0,2.0,5.0,,1.0,,3.0,,,,20.0,12.0,7.0,5.0,0.0608659,,2,,0.12,0.31,0.13,,,2.0,1.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,,1.3902,,0.22,,1.0,,,,,,,1.0,0.5106,1.0,
14053621,away,FC Twente,Bas Kuipers,bas-kuipers,B. Kuipers,D,25,180.0,148,M,339879,EUR,777081600,D,5,5,True,4.0,3.0,1.0,,0.0,1.0,1.0,3.0,,,1.0,1.0,,,,13.0,12.0,6.3,4.0,0.00246783,,1,,0.03,-0.28,-0.03,,,2.0,1.0,,1.0,2.0,,,1.0,,1.0,,1.0,,,1.0,,0.224,,0.13,,,,,1.0,,,,1.0,0.2477,,
14053621,away,FC Twente,Sondre Ørjasæter,sondre-orjasaeter,S. Ørjasæter,M,27,180.0,619,M,1200962,EUR,1069977600,M,27,27,True,2.0,1.0,,,0.0,1.0,1.0,1.0,,,,,,,,1.0,2.0,,1.0,2.25e-06,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053621,away,FC Twente,Przemysław Tytoń,przemyslaw-tyton,P. Tytoń,G,22,195.0,461,M,27691,EUR,536716800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053621,away,FC Twente,Sam Karssies,sam-karssies,S. Karssies,G,21,186.0,88,M,1201942,EUR,1046217600,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Sam Karssies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053621,away,FC Twente,Alec Van Hoorenbeeck,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187.0,118,M,974203,EUR,914976000,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053621,away,FC Twente,Guilherme Peixoto,guilherme-peixoto,G. Peixoto,D,12,181.0,136,M,1470065,EUR,1148515200,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Guilherme Peixoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053621,away,FC Twente,Stav Lemkin,stav-lemkin,S. Lemkin,D,23,190.0,315,M,1091923,EUR,1049241600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053621,away,FC Twente,Lucas Vennegoor of Hesselink,lucas-vennegoor-of-hesselink,L. V. o. Hesselink,F,25,188.0,150,M,1634542,EUR,1142294400,F,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053621,away,FC Twente,Owen Panneflek,owen-panneflek,O. Panneflek,F,30,,86,M,1971771,EUR,1159920000,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Owen Panneflek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
