match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_fouls,stat_unsuccessfulTouch,stat_shotOffTarget,stat_expectedGoals,stat_dispossessed,stat_outfielderBlock,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_goalAssist,player_sofascoreId
11401912,home,Excelsior,Norbert Alblas,Norbert,Alblas,norbert-alblas,N. Alblas,G,18,185,18,M,339845,EUR,787190400,G,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401912,home,Excelsior,Oscar Uddenäs,,,oscar-uddenas,O. Uddenäs,F,10,186,70,M,962069,EUR,1029542400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401912,away,AZ Alkmaar,Mathew Ryan,,,mathew-ryan,M. Ryan,G,13,184,1521,M,134029,EUR,702691200,G,1,1,False,,31.0,29.0,11.0,9.0,25.0,25.0,4.0,6.0,,6.0,,1.0,3.0,4.0,90.0,41.0,7.5,2.0,0.00073006,0,1.0391,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401912,away,AZ Alkmaar,Yukinari Sugawara,,,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,905347,EUR,962150400,D,2,2,False,,62.0,46.0,6.0,2.0,19.0,22.0,27.0,46.0,6.0,5.0,1.0,,,,90.0,90.0,7.5,24.0,0.428852,2,,6.0,,2.0,3.0,2.0,,2.0,,3.0,3.0,2.0,,,,,1.0,0.0465,,1.0,1.0,,1.0,,,,,
11401912,away,AZ Alkmaar,Riechedly Bazoer,,,riechedly-bazoer,R. Bazoer,D,20,184,357,M,227196,EUR,845078400,D,25,25,False,,50.0,41.0,4.0,1.0,31.0,35.0,10.0,15.0,3.0,7.0,1.0,,,,90.0,65.0,6.7,11.0,0.0125175,0,,,,4.0,,,,5.0,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,,,1.0,1.0,,,,,,,,
11401912,away,AZ Alkmaar,Bruno Martins Indi,,,bruno-martins-indi,B. M. Indi,D,4,185,169,M,116947,EUR,697507200,D,4,4,False,True,50.0,37.0,6.0,3.0,25.0,29.0,12.0,21.0,5.0,5.0,,,,,65.0,55.0,7.0,13.0,0.0154661,0,,,,2.0,,,,1.0,1.0,,,,1.0,5.0,1.0,,,,,,,,,,,,,
11401912,away,AZ Alkmaar,David Möller Wolfe,,,david-moller-wolfe,D. M. Wolfe,D,6,185,958,M,1031283,EUR,1019520000,D,18,18,False,,31.0,23.0,2.0,1.0,8.0,10.0,15.0,21.0,2.0,5.0,1.0,,,,90.0,55.0,6.4,17.0,0.0266027,0,,,,4.0,1.0,,,1.0,1.0,1.0,1.0,,,,,5.0,,,2.0,,1.0,,,,,,,
11401912,away,AZ Alkmaar,Jordy Clasie,,,jordy-clasie,J. Clasie,M,8,169,219,M,116946,EUR,677980800,M,8,8,False,,58.0,50.0,7.0,4.0,23.0,25.0,27.0,34.0,4.0,14.0,1.0,,,,90.0,70.0,7.1,11.0,0.114911,2,,1.0,,2.0,,,,1.0,1.0,2.0,1.0,1.0,,1.0,,1.0,1.0,0.0343,1.0,,1.0,1.0,,,,,,
11401912,away,AZ Alkmaar,Sven Mijnans,,,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,M,16,16,False,,36.0,24.0,2.0,,9.0,11.0,17.0,27.0,5.0,4.0,1.0,,,,90.0,51.0,7.2,14.0,0.135545,0,,2.0,2.0,3.0,1.0,,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,1.0,1.0,
11401912,away,AZ Alkmaar,Jens Odgaard,,,jens-odgaard,J. Odgaard,M,21,188,1839,M,826064,EUR,922838400,M,7,7,False,,12.0,11.0,,,8.0,8.0,3.0,9.0,6.0,,2.0,,,,65.0,32.0,6.5,13.0,0.00032424,0,,5.0,,6.0,,,,,,4.0,,,1.0,,2.0,4.0,,,1.0,,2.0,,,,,,,
11401912,away,AZ Alkmaar,Dani de Wit,,,dani-de-wit,D. de Wit,M,20,183,552,M,855854,EUR,885945600,M,10,10,False,,17.0,12.0,1.0,1.0,5.0,7.0,7.0,10.0,4.0,2.0,1.0,,,,65.0,21.0,6.5,6.0,0.0555169,0,,,,4.0,,,,1.0,,1.0,1.0,,1.0,2.0,3.0,1.0,,,,,1.0,,,,,,,
11401912,away,AZ Alkmaar,Myron Van Brederode,,,myron-van-brederode,M. V. Brederode,M,9,172,395,M,1012925,EUR,1057449600,M,19,19,False,,23.0,20.0,1.0,,6.0,6.0,15.0,18.0,2.0,4.0,1.0,,,,87.0,34.0,6.6,7.0,0.0439366,0,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,
11401912,away,AZ Alkmaar,Vangelis Pavlidis,,,vangelis-pavlidis,V. Pavlidis,F,14,186,15284,M,795236,EUR,911606400,F,9,9,False,,34.0,23.0,3.0,2.0,5.0,5.0,18.0,29.0,5.0,1.0,1.0,,,,90.0,49.0,7.2,20.0,0.0431038,3,,,,6.0,3.0,,,,,1.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,0.1926,,,1.0,2.0,,,,,,vangelis_pavlidis
11401912,away,AZ Alkmaar,Alexandre Penetra,,,alexandre-penetra,A. Penetra,D,5,184,386,M,1004278,EUR,999993600,D,5,5,True,,12.0,10.0,1.0,,9.0,9.0,1.0,3.0,,2.0,,,,,25.0,17.0,6.6,2.0,0.00033506,0,,,,3.0,,,,3.0,,,,,3.0,,,,,,,2.0,,,,,,,,
11401912,away,AZ Alkmaar,Tiago Dantas,,,tiago-dantas,T. Dantas,M,26,169,1156,M,945097,EUR,977616000,M,6,6,True,,14.0,11.0,3.0,2.0,5.0,6.0,6.0,10.0,4.0,3.0,1.0,,,,25.0,22.0,6.7,5.0,0.00937416,1,,2.0,,,,,,1.0,,2.0,,,,1.0,,,,0.0584,,,,,1.0,,,,,
11401912,away,AZ Alkmaar,Mayckel Lahdo,Mayckel Lahdo,,mayckel-lahdo,M. Lahdo,F,23,171,501,M,1046028,EUR,1041206400,F,23,23,True,,7.0,5.0,1.0,1.0,2.0,3.0,3.0,5.0,,1.0,,,,,21.0,14.0,7.3,4.0,0.00113439,3,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,0.4081,,,,1.0,1.0,1.0,,,,
11401912,away,AZ Alkmaar,Ruben van Bommel,,,ruben-van-bommel,R. van Bommel,M,7,191,2030,M,1212550,EUR,1091491200,F,15,15,True,,4.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,,14.0,4.0,6.5,,0.00285442,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401912,away,AZ Alkmaar,Ibrahim Sadiq,,,ibrahim-sadiq,I. Sadiq,M,11,166,1316,M,905174,EUR,957657600,F,11,11,True,,5.0,4.0,,,2.0,2.0,2.0,3.0,1.0,2.0,,,,,14.0,9.0,6.7,2.0,0.0142206,0,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,
11401912,away,AZ Alkmaar,Hobie Verhulst,,,hobie-verhulst,H. Verhulst,G,12,189,76,M,97401,EUR,733708800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401912,away,AZ Alkmaar,Rome Jayden Owusu-Oduro,,,rome-jayden-owusu-oduro,R. J. Owusu-Oduro,G,1,189,1341,M,1145999,EUR,1088726400,G,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401912,away,AZ Alkmaar,Denso Kasius,,,denso-kasius,D. Kasius,D,30,186,391,M,1008111,EUR,1033862400,D,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401912,away,AZ Alkmaar,Wouter Goes,,,wouter-goes,W. Goes,D,3,187,709,M,1145982,EUR,1086825600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401912,away,AZ Alkmaar,Ernest Poku,,,ernest-poku,E. Poku,M,19,172,5105,M,1119502,EUR,1075248000,F,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401912,away,AZ Alkmaar,Đorđe Mihailović,,,dorde-mihailovic,Đ. Mihailović,M,10,178,760,M,869211,EUR,910656000,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401912,away,AZ Alkmaar,Kenzo Goudmijn,,,kenzo-goudmijn,K. Goudmijn,M,24,174,248,M,916947,EUR,1008633600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
