match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_hitWoodwork,stat_wonTackle,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goalAssist,stat_savedShotsFromInsideTheBox,stat_errorLeadToAGoal,stat_penaltyWon,stat_errorLeadToAShot,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyMiss
11396391,home,1. FC Heidenheim,Kevin Müller,kevin-muller,K. Müller,G,22,190,180,M,121908,EUR,668995200,G,1,1,False,46.0,30.0,32.0,16.0,20.0,21.0,10.0,25.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,90.0,52.0,7.2,16.0,0.00198142,0,0.2202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396391,home,1. FC Heidenheim,Haktab Omar Traore,haktab-omar-traore,H. O. Traore,D,23,184,112,M,920022,EUR,886550400,D,23,23,False,16.0,9.0,3.0,1.0,7.0,9.0,3.0,9.0,2.0,3.0,,,,,,90.0,40.0,6.9,15.0,0.0447935,1,,,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.014,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11396391,home,1. FC Heidenheim,Patrick Mainka,patrick-mainka,P. Mainka,D,6,194,320,M,254429,EUR,784080000,D,6,6,False,28.0,18.0,5.0,,17.0,20.0,1.0,8.0,3.0,1.0,,,,,,90.0,42.0,7.5,11.0,0.00033042,3,,,,,,2.0,4.0,,1.0,2.0,2.0,1.0,,0.1068,,True,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11396391,home,1. FC Heidenheim,Benedikt Gimber,benedikt-gimber,B. Gimber,D,5,185,137,M,798936,EUR,856310400,D,5,5,False,26.0,20.0,6.0,1.0,17.0,18.0,3.0,9.0,10.0,4.0,,,,,,90.0,46.0,7.5,8.0,0.0008501,1,,,,1.0,,2.0,3.0,,1.0,2.0,,2.0,1.0,0.0785,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11396391,home,1. FC Heidenheim,Norman Theuerkauf,norman-theuerkauf,N. Theuerkauf,D,,183,29,M,15004,EUR,538444800,D,30,30,False,23.0,18.0,4.0,3.0,10.0,12.0,9.0,12.0,1.0,3.0,,,,,,82.0,46.0,7.3,7.0,0.0233613,1,,,,1.0,1.0,3.0,6.0,,,2.0,1.0,4.0,,0.0155,,,,,1.0,,,2.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,
11396391,home,1. FC Heidenheim,Lennard Maloney,lennard-maloney,L. Maloney,M,15,187,256,M,893962,EUR,939340800,M,33,33,False,20.0,12.0,6.0,3.0,6.0,7.0,6.0,13.0,4.0,6.0,,,,,,90.0,31.0,6.7,9.0,0.00434192,0,,,,,,4.0,4.0,1.0,,,1.0,2.0,,,,,,1.0,,,,,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
11396391,home,1. FC Heidenheim,Jan Schöppner,jan-schoppner,J. Schöppner,M,3,190,163,M,933707,EUR,929145600,M,3,3,False,27.0,15.0,3.0,2.0,7.0,8.0,8.0,19.0,1.0,6.0,,,,,,90.0,43.0,7.5,15.0,0.0326854,3,,,,,,5.0,6.0,1.0,1.0,,,1.0,1.0,0.2095,1.0,,,3.0,1.0,,,2.0,,1.0,1.0,3.0,2.0,1.0,1.0,1.0,0.1862,,,,,,,,,,
11396391,home,1. FC Heidenheim,Eren Dinkçi,eren-dinkci,E. Dinkçi,M,8,188,848,M,1067120,EUR,1008201600,M,8,8,False,10.0,6.0,1.0,,4.0,5.0,2.0,8.0,,5.0,,,,,,89.0,23.0,6.8,10.0,0.00163157,2,,,,3.0,,2.0,2.0,,1.0,,,,1.0,0.0777,,,,,1.0,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,
11396391,home,1. FC Heidenheim,Adrian Beck,adrian-beck,A. Beck,M,21,186,112,M,845742,EUR,865814400,M,21,21,False,21.0,13.0,2.0,,4.0,4.0,9.0,19.0,1.0,5.0,,,,,,81.0,37.0,6.7,14.0,0.0754076,1,,,,2.0,,8.0,4.0,3.0,,,1.0,2.0,1.0,0.0943,2.0,,3.0,,1.0,,,,,,1.0,2.0,2.0,2.0,,,,1.0,,,,,,,,,
11396391,home,1. FC Heidenheim,Jan-Niklas Beste,jan-niklas-beste,J. Beste,D,19,177,1027,M,836711,EUR,915408000,M,37,37,False,17.0,7.0,3.0,2.0,,2.0,15.0,29.0,,4.0,,,,,,89.0,56.0,8.9,21.0,0.255382,2,,,,14.0,8.0,6.0,12.0,2.0,2.0,,,6.0,2.0,0.0699,7.0,,2.0,,,,,3.0,,,4.0,2.0,3.0,3.0,,,,,1.0,,,,,,,,
11396391,home,1. FC Heidenheim,Tim Kleindienst,tim-kleindienst,T. Kleindienst,F,11,194,2514,M,228981,EUR,809827200,F,10,10,False,20.0,11.0,2.0,1.0,1.0,1.0,10.0,20.0,3.0,2.0,,,,,,90.0,47.0,7.5,19.0,0.0102925,5,,,,1.0,,12.0,10.0,4.0,,1.0,1.0,1.0,3.0,0.5668,,,4.0,9.0,3.0,,,1.0,2.0,,1.0,,2.0,,2.0,1.0,0.1939,,,,,,,,,,
11396391,home,1. FC Heidenheim,Nikola Dovedan,nikola-dovedan,N. Dovedan,M,37,172,321,M,138143,EUR,773452800,F,20,20,True,1.0,,,,,1.0,,,,2.0,,,,,,9.0,3.0,6.2,3.0,,0,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
11396391,home,1. FC Heidenheim,Jonas Föhrenbach,jonas-fohrenbach,J. Föhrenbach,D,19,185,79,M,311676,EUR,822614400,D,19,19,True,3.0,2.0,,,,,3.0,4.0,,1.0,,,,,,8.0,11.0,6.9,3.0,0.0680373,0,,,,1.0,1.0,2.0,1.0,,,1.0,,,,,1.0,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
11396391,home,1. FC Heidenheim,Kevin Sessa,sessa-kevin,K. Sessa,M,8,175,67,M,929806,EUR,962841600,M,16,16,True,,,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396391,home,1. FC Heidenheim,Denis Thomalla,denis-thomalla,D. Thomalla,M,,186,60,M,122578,EUR,713923200,F,11,11,True,,,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396391,home,1. FC Heidenheim,Vitus Eicher,vitus-eicher,V. Eicher,G,,190,27,M,96098,EUR,657763200,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396391,home,1. FC Heidenheim,Marnon Busch,marnon-busch,M. Busch,D,2,182,76,M,168861,EUR,786844800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396391,home,1. FC Heidenheim,Tim Siersleben,tim-siersleben,T. Siersleben,D,4,187,118,M,988252,EUR,952560000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396391,home,1. FC Heidenheim,Florian Pick,florian-pick,F. Pick,M,20,176,70,M,206620,EUR,810518400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396391,home,1. FC Heidenheim,Stefan Schimmer,stefan-schimmer,S. Schimmer,F,9,185,103,M,842922,EUR,767491200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396391,away,VfB Stuttgart,Alexander Nübel,alexander-nubel,A. Nübel,G,33,193,2048,M,584722,EUR,844041600,G,33,33,False,40.0,39.0,4.0,3.0,37.0,38.0,2.0,2.0,,10.0,,1.0,,1.0,1.0,90.0,45.0,6.3,1.0,0.00148873,0,-1.6199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
11396391,away,VfB Stuttgart,Anthony Rouault,anthony-rouault,A. Rouault,D,24,186,602,M,991479,EUR,991094400,D,29,29,False,37.0,27.0,4.0,,15.0,20.0,13.0,18.0,,4.0,,,,,,75.0,58.0,6.4,13.0,0.146724,0,,,,1.0,1.0,3.0,3.0,1.0,,1.0,1.0,2.0,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
11396391,away,VfB Stuttgart,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2193,M,799046,EUR,837820800,D,2,2,False,103.0,93.0,8.0,2.0,53.0,55.0,40.0,49.0,5.0,4.0,,,,,,90.0,123.0,6.9,15.0,0.0410337,0,,,,1.0,,6.0,3.0,,,2.0,3.0,,3.0,,,True,1.0,1.0,,,,2.0,3.0,,,2.0,1.0,,,,,,,,1.0,1.0,,,,,
11396391,away,VfB Stuttgart,Dan-Axel Zagadou,dan-axel-zagadou,D. Zagadou,D,23,196,1086,M,826205,EUR,928368000,D,23,23,False,97.0,86.0,11.0,5.0,48.0,53.0,38.0,44.0,11.0,5.0,,,,,,90.0,119.0,7.7,11.0,0.0432928,1,,,,,,1.0,5.0,,1.0,4.0,1.0,2.0,,0.215,1.0,,1.0,3.0,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,
11396391,away,VfB Stuttgart,Hiroki Itō,hiroki-ito,H. Itō,D,21,188,6725,M,873106,EUR,926467200,D,21,21,False,54.0,43.0,9.0,1.0,28.0,31.0,15.0,23.0,3.0,3.0,,,,,,75.0,67.0,7.0,12.0,0.0499602,1,,,,,,2.0,3.0,,,,1.0,1.0,1.0,0.0142,1.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,0.2202,1.0,,,,,,hiroki_ito38,,,
11396391,away,VfB Stuttgart,Atakan Karazor,atakan-karazor,A. Karazor,M,16,190,1082,M,801030,EUR,845164800,M,16,16,False,61.0,51.0,2.0,,25.0,28.0,26.0,33.0,,5.0,,,,,,80.0,74.0,7.1,10.0,0.0955412,1,,,,,,8.0,7.0,,,,,3.0,,0.0375,1.0,,5.0,3.0,1.0,,,,3.0,,2.0,,1.0,1.0,,,,,,,,,,,,,
11396391,away,VfB Stuttgart,Angelo Stiller,stiller-angelo,A. Stiller,M,6,183,7426,M,901882,EUR,986342400,M,6,6,False,68.0,59.0,7.0,4.0,23.0,26.0,36.0,45.0,,7.0,,,,,,90.0,87.0,7.5,15.0,0.795508,2,,,,3.0,,7.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.116,2.0,,3.0,,1.0,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,2.0,,
11396391,away,VfB Stuttgart,Silas,silas-katompa-mvumpa,S. K. Mvumpa,M,26,189,7725,M,949062,EUR,907632000,M,14,14,False,19.0,15.0,1.0,,7.0,8.0,8.0,14.0,,4.0,,,,,,71.0,45.0,5.8,20.0,0.00576035,2,,,,3.0,,9.0,4.0,4.0,1.0,,,,5.0,0.8213,1.0,,,,1.0,,,2.0,3.0,,,,4.0,2.0,,,,,,,,,,silas,,2.0,1.0
11396391,away,VfB Stuttgart,Woo-Yeong Jeong,woo-yeong-jeong,W. Jeong,M,11,179,1574,M,927405,EUR,937785600,M,10,10,False,30.0,25.0,1.0,1.0,6.0,9.0,19.0,21.0,,2.0,,,,,,71.0,39.0,6.6,11.0,0.223301,0,,,,,,3.0,1.0,,,,,,4.0,,1.0,,2.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,
11396391,away,VfB Stuttgart,Chris Führich,chris-fuhrich,C. Führich,M,10,178,1574,M,891510,EUR,884304000,M,27,27,False,36.0,29.0,3.0,,6.0,7.0,24.0,35.0,,1.0,,,,,,90.0,58.0,6.8,17.0,0.251905,1,,,,6.0,1.0,3.0,6.0,,1.0,,,2.0,2.0,0.0516,1.0,,,,,,,,,,,,7.0,4.0,,,,,,,,,,,,,
11396391,away,VfB Stuttgart,Deniz Undav,deniz-undav,D. Undav,F,26,179,7593,M,794298,EUR,837734400,F,26,26,False,29.0,27.0,1.0,1.0,10.0,11.0,17.0,18.0,1.0,2.0,,,,,,90.0,44.0,7.4,8.0,0.339378,3,,,,,,5.0,5.0,2.0,1.0,,1.0,1.0,3.0,0.2188,1.0,,2.0,1.0,2.0,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,denizundav,,,
11396391,away,VfB Stuttgart,Jamie Leweling,leweling-jamie,J. Leweling,M,18,184,1954,M,990201,EUR,983145600,F,18,18,True,8.0,7.0,,,1.0,1.0,6.0,7.0,,,,,,,,19.0,17.0,6.8,4.0,0.612259,2,,,,,,2.0,4.0,2.0,,,,1.0,1.0,0.3411,2.0,,,1.0,1.0,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,
11396391,away,VfB Stuttgart,Luca Raimund,raimund-luca,L. Raimund,F,7,188,162,M,1409371,EUR,1113004800,M,40,40,True,13.0,9.0,,,2.0,3.0,7.0,11.0,,1.0,,,,,,19.0,22.0,6.6,7.0,0.0346231,2,,Luca Raimund,,1.0,,2.0,3.0,1.0,2.0,,,3.0,1.0,1.0903,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,
11396391,away,VfB Stuttgart,Maximilian Mittelstädt,maximilian-mittelstadt,M. Mittelstädt,D,7,178,2368,M,788949,EUR,858643200,D,7,7,True,13.0,11.0,1.0,,4.0,4.0,10.0,13.0,,1.0,,,,,,15.0,23.0,6.6,5.0,0.165188,1,,,,4.0,3.0,,1.0,,,,,1.0,1.0,0.0257,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
11396391,away,VfB Stuttgart,Leonidas Stergiou,leonidas-stergiou,L. Stergiou,D,25,180,684,M,962898,EUR,1015113600,D,20,20,True,8.0,7.0,1.0,1.0,4.0,5.0,3.0,3.0,1.0,2.0,,,,,,15.0,16.0,6.7,3.0,0.00232145,0,,,,,,,4.0,,,,,3.0,1.0,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,
11396391,away,VfB Stuttgart,Lilian Egloff,egloff-lilian,L. Egloff,M,25,183,84,M,1007962,EUR,1029801600,M,25,25,True,5.0,2.0,,,2.0,3.0,,2.0,,,,,,,,10.0,8.0,6.3,4.0,9.052e-05,1,,,,,,2.0,,1.0,,,,,,0.1442,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
11396391,away,VfB Stuttgart,Fabian Bredlow,fabian-bredlow,F. Bredlow,G,1,191,219,M,152463,EUR,794102400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396391,away,VfB Stuttgart,Genki Haraguchi,genki-haraguchi,G. Haraguchi,M,78,177,395,M,48243,EUR,673747200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396391,away,VfB Stuttgart,Roberto Massimo,roberto-massimo,R. Massimo,M,15,180,142,M,911956,EUR,971308800,M,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396391,away,VfB Stuttgart,Thomas Kastanaras,thomas-kastanaras,T. Kastanaras,F,9,185,187,M,1005996,EUR,1042070400,F,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,Thomas,Kastanaras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
