match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_interceptionWon,stat_unsuccessfulTouch,captain,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_fouls,stat_accurateCross,stat_keyPass,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_hitWoodwork,stat_totalOffside,stat_bigChanceCreated,stat_errorLeadToAShot,stat_goals,stat_goalAssist
11877073,home,Shrewsbury Town,Ryan Bowman,,,ryan-bowman,R. Bowman,F,,188.0,17,M,96514,EUR,691459200.0,F,9,9,False,18.0,9.0,,,3.0,3.0,6.0,15.0,13.0,13.0,1.0,3.0,,,,,,,,79.0,28.0,6.9,11.0,1,,8.0,9.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,
11877073,home,Shrewsbury Town,Tom Bayliss,,,tom-bayliss,T. Bayliss,M,8,183.0,32,M,890092,EUR,923356800.0,M,20,20,True,8.0,4.0,3.0,,1.0,2.0,3.0,7.0,,2.0,,2.0,1.0,,,,,,,22.0,19.0,6.0,12.0,1,1.0,2.0,5.0,,4.0,,1.0,3.0,1.0,,1.0,,1.0,,,,,,,,,,,,,
11877073,home,Shrewsbury Town,Roland Idowu,,,roland-idowu,R. Idowu,M,7,183.0,60,M,983077,EUR,1011571200.0,M,12,12,True,3.0,1.0,,,1.0,2.0,,3.0,1.0,2.0,,,,,,,,,,22.0,8.0,6.4,6.0,0,2.0,,1.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,
11877073,home,Shrewsbury Town,Jason Sraha,Jason Sraha,,jason-sraha,J. Sraha,D,20,189.0,8,M,1134089,EUR,1037664000.0,D,6,6,True,10.0,7.0,3.0,1.0,2.0,3.0,5.0,7.0,1.0,1.0,1.0,2.0,,,,,,,,12.0,14.0,6.9,3.0,0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
11877073,home,Shrewsbury Town,Max Mata,,,max-mata,M. Mata,F,,186.0,122,M,905269,EUR,963187200.0,F,27,27,True,7.0,5.0,,,,,5.0,7.0,,,,,,,,,,,,11.0,7.0,6.9,2.0,0,,4.0,4.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,
11877073,home,Shrewsbury Town,Aaron Pierre,,,aaron-pierre,A. Pierre,D,16,186.0,16,M,289921,EUR,729907200.0,D,16,16,True,4.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,,,,2.0,,,,,,,,1.0,4.0,,1.0,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11877073,home,Shrewsbury Town,Harry Burgoyne,Harry,Burgoyne,harry-burgoyne,H. Burgoyne,G,1,193.0,24,M,863200,EUR,851731200.0,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11877073,home,Shrewsbury Town,Carl Winchester,,,carl-winchester,C. Winchester,M,20,178.0,25,M,110785,EUR,734572800.0,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11877073,home,Shrewsbury Town,Jack Loughran,Jack Loughran,,jack-loughran,J. Loughran,M,,,6,M,1606166,EUR,1163030400.0,M,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11877073,home,Shrewsbury Town,Luca Whitney,Luca Whitney,,luca-whitney,L. Whitney,F,45,,3,M,1614481,EUR,,F,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11877073,away,Wrexham,Arthur Okonkwo,,,arthur-okonkwo,Arthur Okonkwo,G,1,195.0,1132,M,1109561,EUR,999993600.0,G,33,33,False,27.0,14.0,20.0,7.0,9.0,13.0,5.0,14.0,1.0,1.0,1.0,11.0,,1.0,1.0,2.0,1.0,1.0,1.0,90.0,38.0,7.2,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11877073,away,Wrexham,Max Cleworth,,,max-cleworth,M. Cleworth,D,4,191.0,221,M,1002181,EUR,1028851200.0,D,32,32,False,51.0,37.0,11.0,4.0,27.0,33.0,10.0,18.0,4.0,5.0,5.0,3.0,1.0,,,,,,,90.0,65.0,6.8,18.0,0,,4.0,5.0,,2.0,,,1.0,,,,1.0,,,,,,,1.0,1.0,,,,1.0,,
11877073,away,Wrexham,Ben Tozer,,,ben-tozer,B. Tozer,D,,186.0,29,M,27654,EUR,636249600.0,D,4,4,False,44.0,37.0,9.0,6.0,27.0,30.0,10.0,14.0,3.0,4.0,2.0,2.0,1.0,,,,,,,90.0,63.0,7.0,20.0,1,,7.0,9.0,1.0,3.0,True,,,,,1.0,,,,,2.0,,,,,,,,,,
11877073,away,Wrexham,Thomas O'Connor,,,thomas-oconnor,T. O'Connor,D,29,180.0,111,M,1013707,EUR,924652800.0,D,22,22,False,71.0,51.0,16.0,5.0,34.0,41.0,17.0,30.0,5.0,8.0,8.0,8.0,1.0,,,,,,,90.0,95.0,8.2,25.0,1,,4.0,6.0,3.0,1.0,,,,,,,1.0,1.0,,,1.0,,1.0,2.0,2.0,,,,,1.0,
11877073,away,Wrexham,Anthony Forde,,,anthony-forde,A. Forde,M,26,175.0,48,M,153031,EUR,753408000.0,M,14,14,False,25.0,18.0,4.0,1.0,11.0,14.0,8.0,14.0,,1.0,3.0,4.0,1.0,,,,,,,68.0,35.0,6.7,11.0,0,3.0,1.0,3.0,,,,2.0,,,,,,,1.0,2.0,,,,,,,,,,,
11877073,away,Wrexham,Andy Cannon,,,andy-cannon,A. Cannon,M,42,176.0,91,M,609594,EUR,826761600.0,M,20,20,False,25.0,19.0,,,7.0,8.0,12.0,17.0,1.0,5.0,2.0,3.0,2.0,,,,,,,77.0,39.0,6.8,9.0,1,,2.0,7.0,,3.0,,,,,,1.0,,5.0,,,,,,2.0,2.0,,,,,,
11877073,away,Wrexham,George Evans,,,george-evans,G. Evans,M,12,184.0,52,M,155872,EUR,787276800.0,M,12,12,False,57.0,45.0,11.0,5.0,28.0,32.0,17.0,25.0,9.0,13.0,4.0,13.0,2.0,,,,,,,90.0,67.0,7.4,13.0,1,,3.0,3.0,,,,,2.0,2.0,1.0,,,,,1.0,,,,,,,,,,,
11877073,away,Wrexham,Elliot Lee,,,elliot-lee,E. Lee,M,18,180.0,212,M,303604,EUR,787536000.0,M,38,38,False,55.0,41.0,6.0,3.0,17.0,22.0,24.0,33.0,3.0,12.0,2.0,7.0,2.0,,,,,,,89.0,73.0,7.7,18.0,2,,3.0,6.0,1.0,3.0,,1.0,3.0,3.0,1.0,,,2.0,,,,,1.0,4.0,4.0,,,,,,
11877073,away,Wrexham,James McClean,,,james-mcclean,J. McClean,M,16,180.0,376,M,41631,EUR,609206400.0,M,23,23,False,40.0,30.0,8.0,3.0,15.0,17.0,18.0,30.0,,2.0,,6.0,1.0,,,,,,,90.0,55.0,7.1,15.0,0,7.0,1.0,2.0,,1.0,,,,,,,,,3.0,5.0,1.0,,,1.0,1.0,,1.0,,,,
11877073,away,Wrexham,Paul Mullin,,,paul-mullin,P. Mullin,F,14,178.0,1140,M,583192,EUR,784080000.0,F,10,10,False,24.0,17.0,2.0,1.0,2.0,4.0,15.0,23.0,1.0,3.0,1.0,4.0,,,,,,,,90.0,34.0,7.0,11.0,2,3.0,1.0,5.0,,1.0,,,1.0,1.0,1.0,,,3.0,,,1.0,,1.0,1.0,1.0,,,,,,
11877073,away,Wrexham,Steven Fletcher,,,steven-fletcher,S. Fletcher,F,9,186.0,157,M,9216,EUR,543715200.0,F,26,26,False,19.0,12.0,1.0,1.0,4.0,4.0,8.0,15.0,7.0,8.0,2.0,3.0,1.0,,,,,,,68.0,30.0,7.0,11.0,3,,6.0,6.0,,4.0,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,1.0,,
11877073,away,Wrexham,Ryan Barnett,,,ryan-barnett,R. Barnett,M,29,180.0,85,M,864424,EUR,938044800.0,M,29,29,True,10.0,5.0,3.0,,,1.0,5.0,11.0,1.0,2.0,1.0,2.0,,,,,,,,22.0,15.0,6.6,8.0,0,2.0,1.0,2.0,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,
11877073,away,Wrexham,Sam Dalby,,,sam-dalby,S. Dalby,F,10,191.0,322,M,858915,EUR,944524800.0,F,18,18,True,12.0,7.0,,,2.0,3.0,5.0,9.0,3.0,3.0,2.0,2.0,,,,,,,,22.0,17.0,6.8,8.0,0,,3.0,6.0,,1.0,,2.0,,,,,,1.0,,1.0,,,,,,,,,,,1.0
11877073,away,Wrexham,James Jones,,,james-jones,J. Jones,M,35,175.0,34,M,582194,EUR,855792000.0,M,30,30,True,9.0,6.0,2.0,1.0,2.0,3.0,4.0,8.0,2.0,3.0,,2.0,1.0,,,,,,,13.0,14.0,6.7,5.0,0,2.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,
11877073,away,Wrexham,Jordan Davies,,,jordan-davies,J. Davies,M,15,184.0,130,M,866694,EUR,903398400.0,M,7,7,True,,,,,,,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11877073,away,Wrexham,Luke McNicholas,,,luke-mcnicholas,L. McNicholas,G,1,192.0,71,M,978881,EUR,946684800.0,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11877073,away,Wrexham,Callum McFadzean,,,callum-mcfadzean,C. McFadzean,D,,180.0,16,M,255053,EUR,758678400.0,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11877073,away,Wrexham,William Boyle,,,william-boyle,W. Boyle,D,5,188.0,46,M,790846,EUR,809913600.0,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11877073,away,Wrexham,Luke Young,,,luke-young,L. Young,M,8,173.0,50,M,146165,EUR,730339200.0,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11877073,away,Wrexham,Jake Bickerstaff,,,jake-bickerstaff,J. Bickerstaff,F,20,188.0,52,M,1002248,EUR,1000166400.0,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
