match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_fouls,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_interceptionWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_clearanceOffLine,stat_goals,stat_hitWoodwork,stat_totalOffside,stat_bigChanceCreated
12499642,home,1. FSV Mainz 05,Robin Zentner,robin-zentner,R. Zentner,G,27,193,298,M,174345,EUR,783302400,G,27,27,False,34.0,21.0,21.0,9.0,0.0,14.0,17.0,7.0,17.0,1.0,1.0,2.0,6.0,2.0,4.0,4.0,1.0,1.0,90.0,46.0,7.5,14.0,0.00263603,0,-0.1353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499642,home,1. FSV Mainz 05,Andreas Hanche-Olsen,andreas-hanche-olsen,A. Hanche-Olsen,D,25,185,370,M,794294,EUR,853459200,D,25,25,False,15.0,11.0,4.0,1.0,0.0,7.0,7.0,4.0,8.0,1.0,1.0,,,,,,,,29.0,18.0,4.5,5.0,0.00475319,0,,,,1.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
12499642,home,1. FSV Mainz 05,Moritz Jenz,jenz-moritz,M. Jenz,D,15,190,340,M,920525,EUR,925430400,D,3,3,False,50.0,40.0,6.0,3.0,0.0,31.0,34.0,9.0,16.0,5.0,7.0,5.0,7.0,,,,,,90.0,61.0,6.7,12.0,0.00903361,0,,,,5.0,7.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
12499642,home,1. FSV Mainz 05,Anthony Caci,anthony-caci,A. Caci,M,19,184,357,M,846471,EUR,867715200,D,19,19,False,35.0,29.0,6.0,2.0,0.0,17.0,20.0,14.0,22.0,3.0,3.0,4.0,2.0,,,,,,61.0,52.0,6.8,12.0,0.0242907,1,,,,1.0,2.0,,,1.0,,,,,1.0,7.0,2.0,1.0,0.0401,0.2739,,,,,,,,,,,,
12499642,home,1. FSV Mainz 05,Silvan Widmer,silvan-widmer,S. Widmer,M,30,182,532,M,157377,EUR,731289600,M,30,30,False,26.0,21.0,1.0,1.0,0.0,13.0,18.0,9.0,9.0,1.0,2.0,1.0,,,,,,,75.0,46.0,6.7,13.0,0.0394586,0,,,,1.0,2.0,,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,,True,1.0,,,,,,,,,,
12499642,home,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,342,M,152206,EUR,759974400,M,31,31,False,41.0,31.0,2.0,,0.0,18.0,20.0,13.0,21.0,,4.0,1.0,5.0,,,,,,75.0,51.0,6.4,14.0,0.0139796,0,,,,2.0,4.0,,1.0,1.0,2.0,,3.0,2.0,,,,,,,,,,,,,,,,,,
12499642,home,1. FSV Mainz 05,Kaishu Sano,kaishu-sano,K. Sano,M,6,176,2306,M,1028307,EUR,978134400,M,6,6,False,42.0,31.0,5.0,1.0,0.0,16.0,20.0,15.0,23.0,5.0,13.0,,5.0,,,,,,90.0,62.0,6.8,16.0,0.00864468,0,,,,6.0,11.0,3.0,1.0,,4.0,3.0,,4.0,,1.0,,,,,,3.0,1.0,,,,,,,,,
12499642,home,1. FSV Mainz 05,Phillipp Mwene,phillipp-mwene,P. Mwene,M,2,170,470,M,138126,EUR,759801600,M,2,2,False,25.0,21.0,1.0,,0.0,3.0,3.0,19.0,27.0,1.0,4.0,3.0,3.0,,,,,,90.0,51.0,6.7,11.0,0.0209727,1,,,,1.0,5.0,,1.0,2.0,2.0,1.0,1.0,,,5.0,1.0,,0.016,,,2.0,2.0,1.0,1.0,,,,,,,
12499642,home,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,537552,EUR,713404800,F,7,7,False,26.0,18.0,2.0,1.0,0.0,8.0,10.0,10.0,16.0,,2.0,3.0,6.0,,,,,,75.0,40.0,7.0,10.0,0.0693486,2,,,,4.0,7.0,,2.0,,1.0,1.0,1.0,1.0,1.0,,,,0.0373,,,,1.0,,1.0,1.0,1.0,,,,,
12499642,home,1. FSV Mainz 05,Hyun-Seok Hong,hyun-seok-hong,H. Hong,M,24,177,1224,M,942937,EUR,929491200,F,14,14,False,3.0,1.0,,,0.0,,,1.0,3.0,,1.0,1.0,,,,,,,32.0,8.0,6.5,3.0,0.00025624,0,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
