match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_outfielderBlock,stat_keyPass,player_firstName,player_lastName,stat_interceptionWon,stat_wasFouled,stat_totalCross,stat_dispossessed,stat_totalOffside,player_sofascoreId,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_shotOffTarget,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,captain,stat_goalAssist,stat_bigChanceMissed,stat_goodHighClaim,stat_hitWoodwork
10408303,home,Real Sociedad,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17312,M,309078,EUR,818121600,F,19,19,False,9.0,7.0,,,,,7.0,9.0,1.0,,3.0,,,,,,,75.0,20.0,5.8,8.0,0.7338,0.5171,0.0473622,3,,3.0,5.0,,1.0,,3.0,,,,1.0,,,,1.0,,1.0,,asorloth,,,1.0,,2.0,,,1.0,3.0,,
10408303,home,Real Sociedad,Mikel Merino,mikel-merino,M. Merino,M,23,188,29240,M,592010,EUR,835401600,M,8,8,True,26.0,19.0,1.0,,9.0,10.0,10.0,16.0,3.0,,3.0,1.0,1.0,,,,,29.0,31.0,6.4,10.0,0.0961,0.0,0.0138796,1,,,2.0,1.0,,,1.0,,2.0,,,,,,,,1.0,,mikelmerino,,1.0,,,,,,,,,
10408303,home,Real Sociedad,Mikel Oyarzabal,mikel-oyarzabal,M. Oyarzabal,F,10,181,11730,M,823622,EUR,861580800,F,10,10,True,8.0,6.0,1.0,1.0,2.0,2.0,5.0,7.0,1.0,,1.0,,,,,,,29.0,12.0,6.9,4.0,0.0,0.0,0.0749281,0,,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,1.0,,,mikel10oyar,1.0,,,1.0,,,,,,,
10408303,home,Real Sociedad,Ander Guevara,ander-guevara,A. Guevara,M,6,180,265,M,891931,EUR,868233600,M,16,16,True,17.0,16.0,,,9.0,9.0,7.0,8.0,,,5.0,,,,,,,28.0,21.0,6.2,2.0,0.0,0.0,0.00438904,0,,,4.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10408303,home,Real Sociedad,Mohamed-Ali Cho,mohamed-ali-cho,M. Cho,F,25,182,1757,M,1063235,EUR,1074470400,F,11,11,True,3.0,2.0,,,1.0,1.0,2.0,3.0,,,,,,,,,,18.0,9.0,6.7,3.0,0.2195,0.6788,0.0999231,2,,,3.0,1.0,2.0,,,,,,,,,,,1.0,,,,,,,1.0,2.0,1.0,,,1.0,,
10408303,home,Real Sociedad,Carlos Fernández,carlos-fernandez,C. Fernández,F,10,186,301,M,782396,EUR,832723200,F,9,9,True,3.0,3.0,,,,,3.0,3.0,1.0,,,,,,,,,15.0,7.0,6.6,2.0,0.0,0.0,0.0493874,0,,2.0,5.0,1.0,,,1.0,1.0,,,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,
10408303,home,Real Sociedad,Unai Marrero,unai-marrero,U. Marrero,G,13,187,278,M,1094782,EUR,1002585600,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Unai Marrero,,,,,,,,,,,,,,,,,,
10408303,home,Real Sociedad,Andoni Zubiaurre,andoni-zubiaurre,A. Zubiaurre,G,58,189,110,M,927768,EUR,849657600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408303,home,Real Sociedad,Robin Le Normand,robin-le-normand,R. Le Normand,D,24,187,6479,M,787751,EUR,847670400,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,lenormand_r,,,,,,,,,,,
10408303,home,Real Sociedad,Aihen Muñoz,aihen-munoz,A. Muñoz,D,3,175,419,M,966441,EUR,871689600,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408303,home,Real Sociedad,Álex Sola,alex-sola,Á. Sola,M,7,178,195,M,966836,EUR,928886400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408303,home,Real Sociedad,Robert Navarro,robert-navarro,R. Navarro,M,23,178,940,M,944165,EUR,1018569600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408303,home,Real Sociedad,Beñat Turrientes,benat-turrientes,B. Turrientes,M,8,179,748,M,980410,EUR,1012435200,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408303,away,Sevilla,Marko Dmitrović,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,94527,EUR,696211200,G,1,1,False,40.0,16.0,30.0,7.0,12.0,15.0,4.0,25.0,,,8.0,,,4.0,4.0,,,90.0,46.0,6.7,24.0,0.0,0.0,0.00550072,0,-0.1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
10408303,away,Sevilla,Gonzalo Montiel,gonzalo-montiel,G. Montiel,D,29,175,8927,M,822933,EUR,852076800,D,2,2,False,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,,,,,,9.0,5.0,6.4,,0.0,0.0,0.00068244,0,,,1.0,,,,,1.0,,,,,,,,,,,gonzalo_montiel29,,,,,,,,,,,
10408303,away,Sevilla,Loïc Badé,loic-bade,L. Badé,D,5,191,3177,M,1006489,EUR,955411200,D,22,22,False,41.0,36.0,2.0,2.0,29.0,32.0,7.0,9.0,7.0,5.0,5.0,3.0,2.0,,,,,90.0,56.0,6.8,7.0,0.0,0.0,0.00402416,0,,1.0,4.0,1.0,2.0,1.0,,,3.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,
10408303,away,Sevilla,Nemanja Gudelj,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,68332,EUR,690249600,D,6,6,False,21.0,19.0,2.0,2.0,12.0,13.0,7.0,8.0,1.0,1.0,,,,,,,,45.0,27.0,6.7,4.0,0.0,0.0,0.00179529,0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,True,,,,
10408303,away,Sevilla,Diego Hormigo,diego-hormigo,D. Hormigo,D,3,182,41,M,1142091,EUR,1050451200,D,44,44,False,10.0,6.0,3.0,,5.0,5.0,1.0,6.0,3.0,1.0,1.0,1.0,,,,,,45.0,17.0,6.0,5.0,0.0,0.0,0.00018143,0,,1.0,5.0,2.0,,,,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,
10408303,away,Sevilla,Manu Bueno,bueno-manu,M. Bueno,M,28,178,222,M,1142094,EUR,1090886400,M,43,43,False,30.0,22.0,5.0,2.0,13.0,16.0,9.0,14.0,4.0,2.0,7.0,2.0,1.0,,,,,60.0,40.0,6.8,9.0,0.0214,0.159,0.0108274,1,,2.0,4.0,1.0,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,
10408303,away,Sevilla,Pape Gueye,pape-gueye,P. Gueye,M,18,187,36528,M,879694,EUR,917136000,M,18,18,False,42.0,37.0,7.0,5.0,21.0,22.0,16.0,20.0,10.0,,5.0,3.0,2.0,,,,,90.0,56.0,7.1,7.0,0.0383,0.0,0.0115108,1,,2.0,5.0,,2.0,2.0,,1.0,3.0,1.0,1.0,,,,2.0,,2.0,,p.gueye24,,1.0,,,,,,,,,
10408303,away,Sevilla,Erik Lamela,erik-lamela,E. Lamela,M,,183,2389,M,122702,EUR,699667200,M,17,17,False,32.0,29.0,,,13.0,14.0,16.0,20.0,12.0,1.0,8.0,5.0,3.0,,,,,90.0,63.0,7.7,14.0,0.1738,0.4059,0.0291991,2,,2.0,7.0,1.0,3.0,3.0,4.0,,3.0,,,,,1.0,1.0,2.0,4.0,1.0,,,,,,2.0,1.0,,,,,
10408303,away,Sevilla,Óliver Torres,oliver-torres,Ó. Torres,M,8,178,952,M,231776,EUR,784425600,M,21,21,False,40.0,35.0,6.0,5.0,16.0,18.0,19.0,22.0,4.0,,8.0,1.0,,,,,,90.0,54.0,6.8,9.0,0.0444,0.0,0.0195413,1,,,6.0,1.0,2.0,2.0,2.0,3.0,,,1.0,,,,1.0,,2.0,,,,,1.0,,,,,,,,1.0
10408303,away,Sevilla,Papu Gómez,papu-gomez,P. Gómez,M,10,165,3658,M,33381,EUR,571881600,M,24,24,False,19.0,13.0,2.0,1.0,5.0,8.0,8.0,14.0,4.0,,2.0,,,,,,,68.0,28.0,6.6,10.0,0.0441,0.0,0.141578,1,,,3.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,3.0,3.0,,1.0,ElPapu,,,1.0,,,,,,,,
10408303,away,Sevilla,Rafa Mir,rafa-mir,R. Mir,F,10,189,2029,M,825754,EUR,866592000,F,12,12,False,24.0,14.0,1.0,,8.0,11.0,6.0,13.0,4.0,2.0,,,,,,,,90.0,34.0,6.5,15.0,0.0487,0.022,0.00562228,1,,5.0,8.0,,,,4.0,3.0,4.0,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,
10408303,away,Sevilla,Jesús Navas,jesus-navas,J. Navas,D,16,170,1580,M,11869,EUR,501379200,D,16,16,True,42.0,30.0,9.0,4.0,18.0,22.0,12.0,24.0,3.0,3.0,7.0,1.0,1.0,,,,,81.0,67.0,6.7,22.0,0.0,0.0,0.0147016,0,,3.0,3.0,,,,2.0,,1.0,1.0,,,,1.0,1.0,4.0,,,,,,,,,,,,,,
10408303,away,Sevilla,Tanguy Nianzou,tanguy-nianzou,T. Nianzou,D,5,192,1231,M,1003007,EUR,1023408000,D,14,14,True,17.0,16.0,1.0,1.0,11.0,11.0,5.0,6.0,3.0,4.0,2.0,2.0,2.0,,,,,45.0,24.0,6.7,1.0,0.0,0.0,0.0033573,0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10408303,away,Sevilla,Alex Telles,alex-telles,A. Telles,D,13,181,7654,M,312110,EUR,724377600,D,3,3,True,20.0,18.0,1.0,,12.0,13.0,7.0,8.0,1.0,,6.0,,,,,,,45.0,28.0,6.8,2.0,0.0,0.0,0.0217333,0,,,,,1.0,1.0,,,,,1.0,,,2.0,,1.0,,,alextelles13,,,,1.0,,,,,,,
10408303,away,Sevilla,Suso,suso,Suso,M,11,176,1350,M,96370,EUR,753667200,M,7,7,True,8.0,8.0,,,3.0,3.0,5.0,5.0,2.0,1.0,3.0,1.0,1.0,,,,,30.0,16.0,7.0,2.0,0.0611,0.0,0.113399,2,,,2.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,2.0,,,,,1.0,,,
10408303,away,Sevilla,Jesús Corona,jesus-corona,J. Corona,M,17,173,1806,M,123906,EUR,726278400,F,9,9,True,10.0,9.0,,,3.0,4.0,6.0,6.0,2.0,,2.0,,,,,,,22.0,16.0,6.5,5.0,0.0,0.0,0.030867,0,,1.0,5.0,1.0,3.0,1.0,1.0,,,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,
10408303,away,Sevilla,Matías Árbol,matias-arbol,M. Árbol,G,13,184,28,M,1192489,EUR,1031788800,G,36,36,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408303,away,Sevilla,Bono,bono,Bono,G,37,195,54576,M,360938,EUR,670809600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,BonoY,,,,,,,,,,,
10408303,away,Sevilla,Lucas Ocampos,lucas-ocampos,L. Ocampos,M,29,187,3431,M,155702,EUR,773884800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,Locampos15,,,,,,,,,,,
10408303,away,Sevilla,Ivan Rakitić,ivan-rakitic,I. Rakitić,M,,184,13189,M,7635,EUR,573955200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,ivan_rakitic,,,,,,,,,,,
10408303,away,Sevilla,Bryan Gil,bryan-gil,B. Gil,M,21,176,3585,M,910026,EUR,981849600,F,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,bryan11gil,,,,,,,,,,,
10408303,away,Sevilla,Youssef En-Nesyri,youssef-en-nesyri,Y. En-Nesyri,F,21,190,34177,M,846470,EUR,865123200,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,ennesyri15,,,,,,,,,,,
