match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_dispossessed,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_aerialLost,stat_wasFouled,stat_totalOffside,player_firstName,player_lastName,stat_fouls,stat_accurateCross,stat_blockedScoringAttempt,stat_wonContest,stat_bigChanceCreated,player_sofascoreId,stat_goals,stat_goalAssist,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11399509,home,Feyenoord,Luka Ivanušec,luka-ivanusec,L. Ivanušec,F,18,175,3285,M,822462,EUR,912038400,F,17,17,False,28.0,19.0,,,7.0,8.0,12.0,21.0,,5.0,1.0,1.0,,5.0,,,54.0,38.0,6.4,16.0,0.00996099,0,,1.0,1.0,4.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,LukaIvanusec,,,,,
11399509,home,Feyenoord,Marcos López,marcos-lopez,M. López,D,15,176,2887,M,883745,EUR,943056000,D,15,15,True,28.0,21.0,2.0,,17.0,18.0,4.0,10.0,,2.0,4.0,,,4.0,,,45.0,39.0,6.4,8.0,0.0020025,1,,,1.0,1.0,,1.0,,,,,,,0.0177,,,,,3.0,,,,1.0,,,1.0,,,,,,,
11399509,home,Feyenoord,Yankuba Minteh,minteh-yankuba,Y. Minteh,M,11,180,7047,M,1400106,EUR,1090454400,F,19,19,True,8.0,3.0,,,,,3.0,8.0,2.0,8.0,9.0,1.0,,,,,36.0,26.0,6.6,12.0,0.0168313,3,,,,8.0,,1.0,,,,3.0,1.0,1.0,0.165,,,,2.0,1.0,,,,,,2.0,3.0,,minteh01,,,,,
11399509,home,Feyenoord,Ayase Ueda,ueda-ayase,A. Ueda,F,9,182,7469,M,985823,EUR,904262400,F,9,9,True,6.0,3.0,,,,,3.0,6.0,4.0,2.0,5.0,,,,,,19.0,8.0,6.7,3.0,0.00315439,0,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,bee18,,,,,
11399509,home,Feyenoord,Igor Paixão,igor-paixao,I. Paixão,F,14,168,12525,M,981815,EUR,962150400,F,14,14,True,5.0,4.0,,,2.0,2.0,5.0,10.0,,,2.0,,,1.0,,,19.0,15.0,7.0,6.0,0.309612,0,,7.0,,1.0,,,,,,,,1.0,,,3.0,,,1.0,,,,,3.0,,1.0,,,,,,,
11399509,home,Feyenoord,Antoni Milambo,antoni-milambo,A. Milambo,M,17,179,1574,M,1126692,EUR,1112486400,M,27,27,True,2.0,2.0,,,,,2.0,2.0,,1.0,,,,1.0,,,13.0,5.0,6.8,2.0,0.00429576,0,,,,1.0,,,,,,,,1.0,,,1.0,,,,,Antoni,Milambo,,,,,,,,1.0,,,
11399509,home,Feyenoord,Kostas Lamprou,kostas-lamprou,K. Lamprou,G,31,176,186,M,42876,EUR,685065600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399509,home,Feyenoord,Timon Wellenreuther,timon-wellenreuther,T. Wellenreuther,G,22,186,588,M,253875,EUR,817948800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399509,home,Feyenoord,Thomas Beelen,thomas-beelen,T. Beelen,D,3,190,421,M,1127916,EUR,992217600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399509,home,Feyenoord,Thomas Van den Belt,thomas-van-den-belt,T. V. d. Belt,M,20,181,290,M,945233,EUR,992822400,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399509,home,Feyenoord,Ondrej Lingr,lingr-ondrej,O. Lingr,M,9,175,293,M,794968,EUR,907718400,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399509,home,Feyenoord,Leo Sauer,sauer-leo,L. Sauer,M,16,184,1911,M,1150938,EUR,1134691200,F,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Leo Sauer,,,,,,,,,,,,
11399509,home,Feyenoord,Javairô Dilrosun,javairo-dilrosun,J. Dilrosun,F,24,175,728,M,803028,EUR,898473600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399509,away,PSV Eindhoven,Walter Benítez,walter-benitez,W. Benítez,G,44,193,4345,M,249859,EUR,727401600,G,1,1,False,33.0,19.0,17.0,3.0,16.0,18.0,3.0,15.0,,,,,,1.0,1.0,2.0,90.0,36.0,6.4,14.0,0.0007963,0,-0.4606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
11399509,away,PSV Eindhoven,Jordan Teze,jordan-teze,J. Teze,D,4,183,1080,M,825846,EUR,938649600,D,3,3,False,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,11.0,2.0,6.5,,8.13e-06,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11399509,away,PSV Eindhoven,Jerdy Schouten,jerdy-schouten,J. Schouten,M,22,185,1244,M,844234,EUR,853027200,D,22,22,False,60.0,49.0,5.0,5.0,43.0,53.0,6.0,7.0,,5.0,7.0,,3.0,11.0,,,90.0,78.0,7.2,13.0,0.00222796,2,,,1.0,2.0,,,,,2.0,4.0,1.0,1.0,0.1609,,1.0,,3.0,1.0,,,,1.0,,2.0,2.0,,,,,,,
11399509,away,PSV Eindhoven,Olivier Boscagli,boscagli-olivier,O. Boscagli,D,21,181,1043,M,788784,EUR,879811200,D,18,18,False,56.0,38.0,14.0,3.0,31.0,40.0,7.0,16.0,2.0,5.0,6.0,1.0,8.0,5.0,,,90.0,77.0,7.3,20.0,0.00534367,1,,,,,,,1.0,1.0,,4.0,3.0,2.0,0.1085,0.1556,,,1.0,,,,,3.0,,,,,,1.0,,,,
11399509,away,PSV Eindhoven,Sergiño Dest,sergino-dest,S. Dest,D,8,173,6120,M,906021,EUR,973209600,D,8,8,False,38.0,31.0,3.0,1.0,22.0,28.0,9.0,12.0,,5.0,2.0,1.0,1.0,6.0,,,90.0,58.0,6.3,14.0,0.00736841,0,,2.0,1.0,1.0,,,,,,2.0,1.0,2.0,,,,,1.0,,,,,1.0,,,,,sergino,,,,,
11399509,away,PSV Eindhoven,Joey Veerman,joey-veerman,J. Veerman,M,23,185,3780,M,850816,EUR,911433600,M,23,23,False,33.0,21.0,4.0,1.0,7.0,11.0,15.0,25.0,1.0,5.0,10.0,2.0,5.0,11.0,,,72.0,60.0,7.3,16.0,0.0712107,1,,3.0,2.0,2.0,,1.0,,,1.0,7.0,2.0,,0.0154,,1.0,,,,,,,1.0,1.0,,2.0,,,,1.0,,,
11399509,away,PSV Eindhoven,Guus Til,guus-til,G. Til,M,20,183,2263,M,845798,EUR,882748800,M,20,20,False,15.0,12.0,1.0,,5.0,8.0,8.0,8.0,,3.0,1.0,1.0,,,,,89.0,23.0,6.6,5.0,0.112303,0,,1.0,,,,,,,2.0,1.0,,2.0,,,2.0,,,,,,,2.0,1.0,,,,,,,,,
11399509,away,PSV Eindhoven,Ismael Saibari,ismael-saibari,I. Saibari,M,34,185,23357,M,1063767,EUR,980640000,M,34,34,False,27.0,23.0,2.0,1.0,17.0,21.0,6.0,6.0,,9.0,6.0,3.0,2.0,4.0,,,90.0,50.0,6.8,10.0,0.0107601,4,,,1.0,5.0,2.0,,4.0,,,2.0,1.0,2.0,0.9934,1.5007,,,2.0,2.0,,,,,,,2.0,,ismaelsaibari,1.0,,,,
11399509,away,PSV Eindhoven,Johan Bakayoko,johan-bakayoko,J. Bakayoko,F,9,179,6820,M,1088896,EUR,1050796800,F,11,11,False,28.0,25.0,4.0,4.0,13.0,14.0,12.0,22.0,,2.0,4.0,,,3.0,,,90.0,50.0,7.7,14.0,0.495781,1,,8.0,1.0,2.0,,1.0,,1.0,1.0,1.0,1.0,2.0,0.0182,,3.0,,,1.0,,Johan Bakayoko,,1.0,,,2.0,1.0,johanbakayoko,,1.0,,,
11399509,away,PSV Eindhoven,Luuk de Jong,luuk-de-jong,L. de Jong,F,26,188,8572,M,40878,EUR,651715200,F,9,9,False,22.0,15.0,1.0,1.0,6.0,9.0,9.0,13.0,4.0,10.0,8.0,1.0,3.0,5.0,,,90.0,38.0,7.3,12.0,0.0125794,2,,,1.0,,,,1.0,,,2.0,,4.0,0.288,0.1525,3.0,True,7.0,2.0,,,,2.0,,1.0,,1.0,luukdejong9,,,,,
11399509,away,PSV Eindhoven,Yorbe Vertessen,yorbe-vertessen,Y. Vertessen,F,11,176,940,M,909958,EUR,978912000,F,32,32,False,6.0,4.0,1.0,,,2.0,4.0,6.0,,6.0,5.0,1.0,,5.0,,,64.0,24.0,6.7,9.0,0.00386316,2,,2.0,,5.0,,2.0,,,,2.0,1.0,1.0,0.1636,,,,1.0,2.0,,,,,,,1.0,,,,,,,
11399509,away,PSV Eindhoven,Patrick van Aanholt,patrick-van-aanholt,P. v. Aanholt,D,14,175,555,M,74577,EUR,651888000,D,30,30,True,33.0,23.0,2.0,,15.0,22.0,8.0,11.0,3.0,6.0,10.0,2.0,4.0,12.0,,,79.0,58.0,7.3,16.0,0.0153507,1,,,2.0,,,1.0,,,3.0,7.0,7.0,,0.0991,,,,1.0,,,,,1.0,,,,,,,,,,
11399509,away,PSV Eindhoven,Malik Tillman,malik-tillman,M. Tillman,M,10,186,5864,M,975798,EUR,1022544000,M,10,10,True,4.0,2.0,1.0,,1.0,1.0,1.0,3.0,,7.0,7.0,,,4.0,,,26.0,21.0,6.5,8.0,0.018116,1,,,3.0,6.0,,,1.0,,,2.0,2.0,1.0,0.0975,0.2132,1.0,,1.0,1.0,,,,1.0,,,4.0,,MalikTillman8,,,,,
11399509,away,PSV Eindhoven,André Ramalho,andre-ramalho,A. Ramalho,D,5,182,5374,M,148155,EUR,698198400,D,5,5,True,6.0,4.0,2.0,,2.0,3.0,2.0,3.0,1.0,1.0,2.0,,2.0,1.0,,,18.0,11.0,6.3,2.0,0.00149129,0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
11399509,away,PSV Eindhoven,Isaac Babadi,isaac-babadi,I. Babadi,M,10,179,1021,M,1120701,EUR,1112745600,F,26,26,True,1.0,,1.0,,,,,1.0,,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399509,away,PSV Eindhoven,Boy Waterman,boy-waterman,B. Waterman,G,,188,86,M,2594,EUR,443750400,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399509,away,PSV Eindhoven,Joël Drommel,joel-drommel,J. Drommel,G,1,189,376,M,610396,EUR,848102400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399509,away,PSV Eindhoven,Armando Obispo,armando-obispo,A. Obispo,D,4,184,450,M,825838,EUR,920592000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399509,away,PSV Eindhoven,Mauro Júnior,mauro-junior,M. Júnior,D,17,171,1141,M,893499,EUR,925948800,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399509,away,PSV Eindhoven,Ricardo Pepi,ricardo-pepi,R. Pepi,F,9,185,3729,M,986395,EUR,1042070400,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
