match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_keyPass,stat_aerialLost,stat_ownGoals,stat_totalCross,stat_dispossessed,stat_wonContest,stat_bigChanceMissed,stat_goalAssist,stat_accurateCross,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceCreated,captain,stat_outfielderBlock
11453019,home,Al-Ahli,Roberto Firmino,,,roberto-firmino,R. Firmino,M,9,181.0,30860,M,BobbyFirmino,143697,EUR,686361600,F,10,10,False,18.0,16.0,1.0,1.0,6.0,6.0,10.0,12.0,,4.0,,,,,,89.0,33.0,7.1,8.0,3,1.0,9.0,5.0,1.0,,2.0,1.0,1.0,2.0,1.0,2.0,2.0,,,1.0,4.0,,,1.0,1.0,1.0,1.0,,,1.0,,True,
11453019,home,Al-Ahli,Ali Al-Asmari,,,ali-al-asmari,A. Al-Asmari,M,40,185.0,72,M,,881838,EUR,853027200,M,40,40,True,26.0,24.0,3.0,1.0,14.0,14.0,10.0,12.0,4.0,,,,,,,40.0,32.0,6.7,3.0,1,,1.0,4.0,1.0,,2.0,2.0,1.0,,,2.0,,,,,,,,,1.0,,,,,,,,
11453019,home,Al-Ahli,Sumaihan Al-Nabit,,,sumaihan-al-nabit,S. Al-Nabit,M,88,174.0,111,M,,893167,EUR,827884800,M,8,8,True,7.0,7.0,,,2.0,2.0,5.0,6.0,1.0,,,,,,,12.0,11.0,7.2,1.0,1,,1.0,2.0,1.0,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,,1.0,,,,,,1.0,,
11453019,home,Al-Ahli,Saad Yaslam Balobaid,Saad Yaslam Balobaid,,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,,1066588,EUR,948931200,D,31,31,True,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,1.0,2.0,,,0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11453019,home,Al-Ahli,Ziyad Aljohani,Ziyad Aljohani,,ziyad-aljohani,Z. Aljohani,M,30,180.0,354,M,,1048372,EUR,1005436800,M,30,30,True,4.0,3.0,,,,,3.0,4.0,,,,,,,,1.0,5.0,,1.0,0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0
11453019,home,Al-Ahli,Fahad Ayed Al-Rashidi,,,al-rashidi-fahad-ayed,F. A. Al-Rashidi,F,97,175.0,231,M,,974517,EUR,863740800,F,19,19,True,2.0,1.0,,,,,1.0,2.0,,,,,,,,1.0,2.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453019,home,Al-Ahli,Abdulrahman Al Sanbi,Abdulrahman Al Sanbi,,abdulrahman-al-sanbi,A. A. Sanbi,G,1,181.0,227,M,,1066728,EUR,981072000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453019,home,Al-Ahli,Fahad Al Hamad,,,fahad-al-hamad,F. A. Hamad,D,26,188.0,37,M,,996459,EUR,899251200,D,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453019,home,Al-Ahli,Rayan Hamed,Rayan Hamed,,rayan-hamed,R. Hamed,D,46,176.0,226,M,,1429251,EUR,1018656000,D,46,46,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453019,home,Al-Ahli,Haitham Mohammed Asiri,,,asiri-haitham-mohammed,H. M. Asiri,F,19,173.0,106,M,,1118489,EUR,993945600,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453019,away,Al Wehda,Munir El Kajoui,,,munir-mohamedi,M. El Kajoui,G,1,190.0,3804,M,Munir,141967,EUR,610761600,G,1,1,False,21.0,12.0,12.0,4.0,10.0,13.0,2.0,8.0,7.0,1.0,,3.0,4.0,1.0,1.0,90.0,30.0,6.6,10.0,0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11453019,away,Al Wehda,Ali Makki,Ali Makki,,ali-makki,A. Makki,D,5,174.0,20,M,,1399144,EUR,924566400,D,22,22,False,14.0,11.0,1.0,1.0,5.0,7.0,6.0,7.0,2.0,1.0,,,,,,56.0,27.0,6.8,5.0,0,2.0,3.0,5.0,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,2.0,,,1.0,1.0,,,,,,,,
11453019,away,Al Wehda,Abdullah Al-Hafith,,,abdullah-al-hafith,A. Al-Hafith,D,17,188.0,29,M,,160901,EUR,725241600,D,17,17,False,44.0,40.0,3.0,2.0,31.0,32.0,9.0,12.0,2.0,,,,,,,90.0,53.0,6.4,4.0,0,2.0,4.0,3.0,,1.0,,,1.0,2.0,1.0,,,,3.0,,1.0,,,,,,,,,,,True,1.0
11453019,away,Al Wehda,Óscar Duarte,,,oscar-duarte,Ó. Duarte,D,6,184.0,231,M,,156401,EUR,612835200,D,6,6,False,32.0,26.0,4.0,2.0,19.0,20.0,7.0,12.0,2.0,,,,,,,90.0,38.0,6.2,7.0,0,3.0,3.0,5.0,,,2.0,1.0,,2.0,,,,,2.0,,1.0,,,,,,,,,1.0,,,
11453019,away,Al Wehda,Islam Ahmed Hawsawi,Hawsawi Islam Ahmed,,islam-ahmed-hawsawi,I. A. Hawsawi,D,27,170.0,30,M,,1106232,EUR,1009411200,D,27,27,False,20.0,15.0,1.0,,7.0,8.0,8.0,13.0,6.0,4.0,,,,,,83.0,45.0,6.2,14.0,0,1.0,4.0,5.0,,,3.0,1.0,1.0,1.0,1.0,1.0,,,2.0,,1.0,,1.0,,,,,,,,,,
11453019,away,Al Wehda,Ala'a Al-Hejji,,,alaa-al-hejji,A. Al-Hejji,M,18,173.0,32,M,,826242,EUR,817948800,M,88,88,False,45.0,35.0,4.0,2.0,18.0,21.0,17.0,24.0,12.0,,,,,,,90.0,58.0,6.4,13.0,0,2.0,7.0,7.0,,2.0,1.0,1.0,3.0,2.0,1.0,1.0,,,1.0,,2.0,,,2.0,1.0,,,,,,,,
11453019,away,Al Wehda,Craig Goodwin,,,craig-goodwin,C. Goodwin,M,11,183.0,692,M,,220113,EUR,692841600,M,23,23,False,16.0,15.0,1.0,,7.0,7.0,8.0,9.0,3.0,,,,,,,72.0,20.0,6.6,2.0,0,,1.0,2.0,,1.0,,,2.0,,,,,,,,,,,1.0,,,,,,1.0,,,
11453019,away,Al Wehda,Anselmo,,,anselmo,Anselmo,M,87,182.0,171,M,,256671,EUR,603936000,M,87,87,False,18.0,14.0,3.0,1.0,5.0,6.0,9.0,13.0,3.0,1.0,,,,,,73.0,28.0,6.4,9.0,0,1.0,4.0,2.0,,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,2.0,1.0,,,,,,,,1.0
11453019,away,Al Wehda,Fayçal Fajr,,,faycal-fajr,F. Fajr,M,76,178.0,1037,M,,143786,EUR,586396800,M,76,76,False,60.0,52.0,12.0,9.0,31.0,32.0,22.0,30.0,11.0,,,,,,,90.0,70.0,7.1,11.0,1,1.0,3.0,4.0,,1.0,2.0,1.0,1.0,,3.0,,,,1.0,1.0,,,2.0,,,,,1.0,1.0,,,,
11453019,away,Al Wehda,Hussain Ahmed Al Issa,,,hussain-ahmed-al-issa,H. A. A. Issa,M,20,173.0,18,M,,989764,EUR,978048000,M,28,28,False,9.0,7.0,,,1.0,1.0,7.0,9.0,1.0,,,,,,,45.0,24.0,6.8,6.0,0,,4.0,4.0,,,1.0,,1.0,1.0,,4.0,,,,,,,1.0,1.0,2.0,,,1.0,,,,,1.0
11453019,away,Al Wehda,Odion Ighalo,,,odion-ighalo,O. Ighalo,F,,183.0,2180,M,,29774,EUR,613958400,F,9,9,False,18.0,15.0,1.0,1.0,7.0,7.0,8.0,11.0,5.0,1.0,,,,,,90.0,29.0,6.7,6.0,1,,4.0,2.0,,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,,2.0,1.0,,,,,1.0,,,
11453019,away,Al Wehda,Abdulaziz Noor,Abdulaziz Noor,,abdulaziz-noor,A. Noor,M,24,173.0,80,M,,1085115,EUR,916617600,M,24,24,True,10.0,7.0,1.0,,2.0,3.0,5.0,8.0,,,,,,,,45.0,19.0,6.8,5.0,1,1.0,4.0,7.0,1.0,,2.0,1.0,2.0,3.0,,3.0,,,,,,,1.0,,2.0,,,,,,,,
11453019,away,Al Wehda,Naif Kariri,,,kireiri-naif,N. Kariri,D,38,164.0,10,M,,948907,EUR,892684800,D,38,38,True,12.0,12.0,,,9.0,9.0,3.0,3.0,2.0,2.0,,,,,,34.0,22.0,6.2,5.0,0,,2.0,3.0,,,2.0,1.0,,,,2.0,,,,,,,,1.0,1.0,,,,,,,,
11453019,away,Al Wehda,Abdullah Bukhari,,,abdullah-bukhari,A. Bukhari,D,3,177.0,10,M,,832637,EUR,774489600,D,3,3,True,7.0,5.0,,,4.0,5.0,1.0,3.0,,,,,,,,18.0,12.0,6.5,3.0,0,,,1.0,,2.0,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,
11453019,away,Al Wehda,Hazzaa Al-Ghamdi,Hazzaa Ahmed Al-Ghamdi,,hazzaa-al-ghamdi,H. Al-Ghamdi,F,90,174.0,33,M,,1095802,EUR,979171200,M,90,90,True,7.0,7.0,,,1.0,1.0,6.0,6.0,1.0,,,,,,,17.0,15.0,6.6,4.0,0,,2.0,3.0,,1.0,1.0,1.0,1.0,,,3.0,,,,,,,,,1.0,,,,,,,,
11453019,away,Al Wehda,Vito van Crooij,,,vito-van-crooij,V. van Crooij,M,32,172.0,214,M,,385708,EUR,822873600,F,7,7,True,2.0,1.0,,,1.0,1.0,,1.0,,,,,,,,20.0,3.0,6.4,1.0,0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11453019,away,Al Wehda,Abdulquddus Atiah,,,abdulquddus-atiah,A. Atiah,G,13,183.0,100,M,,925459,EUR,857174400,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453019,away,Al Wehda,Yousef Alharbi,,,yousef-alharbi,Y. Alharbi,M,35,169.0,6,M,,881833,EUR,858470400,M,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453019,away,Al Wehda,Sultan Al Akouz,Sultan Al Akouz,,sultan-al-akouz,S. A. Akouz,F,29,,4,M,,1399139,EUR,1082764800,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453019,away,Al Wehda,Yahya Naji,,,yahya-naji,Y. Naji,F,80,170.0,27,M,,984587,EUR,920332800,F,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
