match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_totalContest,stat_totalClearance,stat_fouls,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,captain,stat_aerialWon,stat_interceptionWon,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_shotOffTarget,stat_dispossessed,stat_wonContest,stat_punches,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget
12436616,home,Crystal Palace,Dean Henderson,,,dean-henderson,D. Henderson,G,1,188,5010,M,deanhenderson,788134,EUR,858124800,G,1,1,False,29.0,12.0,27.0,10.0,0.0,4.0,4.0,8.0,25.0,12.0,1.0,4.0,4.0,90.0,37.0,7.6,17.0,0.00163427,0,0.4417,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436616,home,Crystal Palace,Chris Richards,,,chris-richards,C. Richards,D,26,188,2004,M,,931844,EUR,954201600,D,26,26,False,14.0,10.0,1.0,,0.0,8.0,11.0,2.0,3.0,2.0,,,,46.0,24.0,5.6,7.0,0.489765,0,,1.0,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
12436616,home,Crystal Palace,Maxence Lacroix,,,maxence-lacroix,M. Lacroix,D,5,192,6873,M,,879674,EUR,954979200,D,5,5,False,21.0,12.0,8.0,3.0,0.0,8.0,9.0,4.0,12.0,1.0,,,,90.0,38.0,7.5,10.0,0.00217569,0,,,1.0,,10.0,,3.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12436616,home,Crystal Palace,Marc Guéhi,,,marc-guehi,M. Guéhi,D,15,182,22326,M,MarcGuehi13,877994,EUR,963446400,D,6,6,False,14.0,10.0,5.0,2.0,0.0,7.0,8.0,3.0,6.0,2.0,,,,90.0,23.0,7.1,5.0,0.00654182,0,,4.0,6.0,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,True,1.0,1.0,1.0,,,,,,,,,,,,
12436616,home,Crystal Palace,Daniel Muñoz,,,daniel-munoz,D. Muñoz,M,2,183,12060,M,daniel.chitiva,870360,EUR,833068800,M,12,12,False,25.0,17.0,,,0.0,5.0,6.0,13.0,21.0,3.0,,,,90.0,51.0,6.9,11.0,0.0328856,1,,5.0,8.0,,4.0,2.0,4.0,1.0,,1.0,,2.0,,,3.0,1.0,,2.0,1.0,1.0,1.0,0.1993,,,,,,,
12436616,home,Crystal Palace,Adam Wharton,,,adam-wharton,A. Wharton,M,20,182,5795,M,,1109771,EUR,1076025600,M,20,20,False,20.0,10.0,4.0,1.0,0.0,5.0,8.0,5.0,14.0,5.0,,,,75.0,36.0,6.4,14.0,0.0475628,1,,1.0,5.0,1.0,3.0,1.0,1.0,2.0,,,,,,,,1.0,1.0,2.0,,,,0.0231,1.0,,,,,,
12436616,home,Crystal Palace,Will Hughes,,,will-hughes,W. Hughes,M,19,185,1026,M,,193554,EUR,798076800,M,19,19,False,23.0,15.0,5.0,,0.0,10.0,13.0,5.0,14.0,2.0,,,,90.0,42.0,6.7,15.0,0.00165712,1,,2.0,7.0,2.0,3.0,3.0,5.0,,1.0,,,1.0,,,1.0,2.0,3.0,4.0,,1.0,,0.0607,,1.0,1.0,,,,
12436616,home,Crystal Palace,Tyrick Mitchell,,,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,,988275,EUR,936144000,M,3,3,False,14.0,10.0,6.0,4.0,0.0,6.0,6.0,4.0,8.0,,,,,90.0,35.0,6.9,6.0,0.0131653,0,,,4.0,,6.0,2.0,5.0,1.0,1.0,4.0,2.0,1.0,,,1.0,,,,,,,,,1.0,,,,,
12436616,home,Crystal Palace,Ismaïla Sarr,,,ismaila-sarr,I. Sarr,F,7,185,26789,M,ismaila_sarr18,845286,EUR,888364800,F,7,7,False,13.0,10.0,1.0,1.0,0.0,4.0,5.0,7.0,10.0,2.0,,,,89.0,28.0,6.8,9.0,0.393419,0,,,2.0,,1.0,,5.0,,,,,3.0,1.0,,3.0,1.0,2.0,2.0,1.0,,,,,2.0,,,,,
12436616,home,Crystal Palace,Eberechi Eze,,,eberechi-eze,E. Eze,F,10,178,55840,M,eze,864921,EUR,899078400,F,10,10,False,12.0,8.0,1.0,,0.0,4.0,6.0,4.0,6.0,4.0,,,,45.0,18.0,6.7,6.0,0.0476053,1,,,1.0,1.0,,1.0,2.0,,,,,2.0,,,,,1.0,,,1.0,,0.0443,,,1.0,,,,
12436616,home,Crystal Palace,Jean-Philippe Mateta,,,jean-philippe-mateta,J. Mateta,F,14,192,9441,M,Matetajphilippe,848276,EUR,867456000,F,14,14,False,6.0,3.0,1.0,,0.0,1.0,1.0,2.0,5.0,,,,,75.0,17.0,6.4,10.0,0.00086845,1,,1.0,5.0,1.0,,,3.0,,,,,3.0,,,2.0,,1.0,,,,,0.0429,1.0,3.0,,,,,
12436616,home,Crystal Palace,Jefferson Lerma,,,jefferson-lerma,J. Lerma,M,8,179,5444,M,jeffersonlerma,355796,EUR,783043200,M,8,8,True,8.0,3.0,2.0,,0.0,1.0,1.0,2.0,8.0,2.0,,,,45.0,16.0,6.4,10.0,0.0204902,0,,2.0,2.0,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
12436616,home,Crystal Palace,Daichi Kamada,,,daichi-kamada,D. Kamada,M,18,184,6890,M,kamadadaichi,794338,EUR,839203200,M,18,18,True,6.0,3.0,,,0.0,,1.0,3.0,6.0,2.0,,,,15.0,12.0,6.6,5.0,0.00084202,0,,,1.0,,2.0,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,
12436616,home,Crystal Palace,Edward Nketiah,,,edward-nketiah,E. Nketiah,F,9,175,6443,M,EN9,858194,EUR,928022400,F,9,9,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,,,,15.0,6.0,6.5,,0.00154183,0,,3.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12436616,home,Crystal Palace,Justin Devenny,,,devenny-justin,J. Devenny,M,55,184,726,M,,1084311,EUR,1065830400,M,55,55,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,,1.0,3.0,,,0.00012432,0,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
12436616,home,Crystal Palace,Matt Turner,,,matt-turner,M. Turner,G,30,190,1518,M,,833943,EUR,772416000,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436616,home,Crystal Palace,Nathaniel Clyne,,,nathaniel-clyne,N. Clyne,D,17,175,676,M,,43215,EUR,670809600,D,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436616,home,Crystal Palace,Ben Chilwell,,,ben-chilwell,B. Chilwell,D,3,181,10903,M,Chilly,802695,EUR,851126400,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436616,home,Crystal Palace,Romain Esse,,,romain-esse,R. Esse,M,14,178,1101,M,,1438837,EUR,1115942400,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436616,home,Crystal Palace,Matheus França,Matheus França,,matheus-franca,Matheus França,F,9,184,3714,M,,1116593,EUR,1080777600,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436616,away,Bournemouth,Kepa Arrizabalaga,,,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26145,M,KepaA,232422,EUR,781142400,G,13,13,False,19.0,18.0,3.0,2.0,0.0,15.0,15.0,3.0,4.0,7.0,,,,90.0,27.0,6.9,1.0,0.00038696,0,,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,
12436616,away,Bournemouth,Adam Smith,,,adam-smith,A. Smith,D,15,180,494,M,,44566,EUR,672883200,D,15,15,False,48.0,44.0,3.0,1.0,0.0,20.0,21.0,25.0,30.0,,,,,84.0,65.0,6.8,9.0,0.0670699,2,,,3.0,2.0,1.0,,2.0,1.0,,,,,1.0,True,,,1.0,3.0,1.0,1.0,,0.0524,1.0,1.0,1.0,,,,
12436616,away,Bournemouth,Ilya Zabarnyi,,,illia-zabarnyi,I. Zabarnyi,D,6,189,17027,M,IlliaZabarnyi,1023567,EUR,1030838400,D,27,27,False,94.0,89.0,8.0,5.0,0.0,27.0,27.0,62.0,67.0,2.0,,,,90.0,105.0,8.0,5.0,0.0505797,0,,2.0,2.0,,6.0,,5.0,,,2.0,2.0,,1.0,,3.0,2.0,,,,,,,,,,,,,
12436616,away,Bournemouth,Dean Huijsen,,,dean-huijsen,D. Huijsen,D,24,195,160912,M,deanhuijsen,1176744,EUR,1113436800,D,2,2,False,99.0,89.0,10.0,5.0,0.0,28.0,30.0,61.0,70.0,3.0,,,,90.0,121.0,7.9,12.0,0.0411424,2,,2.0,2.0,,8.0,,4.0,,1.0,2.0,2.0,1.0,1.0,,2.0,3.0,,1.0,,1.0,,0.0429,1.0,,,,1.0,,
12436616,away,Bournemouth,Miloš Kerkez,Milos,Kerkez,milos-kerkez,M. Kerkez,D,6,180,25853,M,miloskerkez,1097425,EUR,1068163200,D,3,3,False,53.0,43.0,1.0,,0.0,13.0,15.0,32.0,45.0,1.0,,,,90.0,72.0,7.6,16.0,0.0732408,0,,2.0,2.0,1.0,3.0,,4.0,,,1.0,1.0,,3.0,,2.0,,,7.0,2.0,,,,,,1.0,,,,
12436616,away,Bournemouth,Alex Scott,Alex Scott,,alex-scott,A. Scott,M,8,178,2382,M,,1104986,EUR,1061424000,M,8,8,False,18.0,14.0,2.0,1.0,0.0,8.0,8.0,6.0,11.0,4.0,,,,45.0,29.0,6.6,8.0,0.0020788,1,,,4.0,1.0,1.0,2.0,4.0,,1.0,1.0,1.0,1.0,,,1.0,,2.0,1.0,,1.0,,0.0298,,1.0,,,,,
12436616,away,Bournemouth,Tyler Adams,,,tyler-adams,T. Adams,M,12,175,2918,M,,800419,EUR,918950400,M,12,12,False,35.0,31.0,2.0,2.0,0.0,14.0,17.0,17.0,18.0,4.0,,,,61.0,44.0,6.7,7.0,0.00763492,0,,,3.0,,1.0,3.0,3.0,,,1.0,1.0,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,
