match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_lastManTackle,stat_totalTackle,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_wonTackle,stat_wasFouled,stat_goalAssist,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,captain,stat_totalOffside,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
10411468,home,Monza,Michele Di Gregorio,,,michele-di-gregorio,M. Di Gregorio,G,16,187,8129,M,L'UomoTigre,844609,EUR,869961600,G,16,16,False,25.0,17.0,14.0,6.0,12.0,15.0,5.0,10.0,12.0,1.0,2.0,2.0,90.0,36.0,7.3,8.0,0.0,0.0,0.00278292,0,0.6858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411468,home,Monza,Marlon,,,marlon,Marlon,D,4,182,529,M,,331853,EUR,810432000,D,4,4,False,35.0,30.0,1.0,,22.0,26.0,9.0,10.0,7.0,,,,55.0,38.0,6.9,5.0,0.0,0.0,0.274355,0,,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10411468,home,Monza,Pablo Marí,,,pablo-mari,P. Marí,D,30,191,1707,M,,208988,EUR,746755200,D,3,3,False,50.0,46.0,5.0,1.0,38.0,39.0,8.0,11.0,5.0,,,,90.0,58.0,7.2,4.0,0.0,0.0,0.00390827,0,,,,1.0,1.0,3.0,3.0,,2.0,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
10411468,home,Monza,Armando Izzo,,,armando-izzo,A. Izzo,D,4,183,521,M,,165583,EUR,699494400,D,55,55,False,58.0,55.0,4.0,3.0,27.0,29.0,29.0,31.0,5.0,,,,90.0,82.0,8.1,6.0,0.3193,0.0,0.287069,1,,2.0,1.0,4.0,1.0,5.0,6.0,1.0,4.0,2.0,2.0,1.0,,3.0,1.0,1.0,5.0,1.0,2.0,,,,,,,,,,,,,,
10411468,home,Monza,Patrick Ciurria,,,patrick-ciurria,P. Ciurria,F,26,178,222,M,,346676,EUR,792288000,M,84,84,False,40.0,35.0,3.0,1.0,12.0,15.0,24.0,29.0,4.0,,,,90.0,63.0,7.2,12.0,0.0953,0.0,0.290934,3,,4.0,1.0,,,6.0,3.0,2.0,,2.0,2.0,,,1.0,,2.0,,,2.0,1.0,3.0,1.0,1.0,2.0,,,,,,,,,
10411468,home,Monza,Nicolò Rovella,,,nicolo-rovella,N. Rovella,M,6,179,2966,M,,937324,EUR,1007424000,M,6,6,False,95.0,87.0,12.0,8.0,32.0,36.0,55.0,59.0,7.0,,,,90.0,109.0,7.7,9.0,0.15,0.0,0.0780487,3,,,,,,3.0,3.0,,,2.0,2.0,,,2.0,,3.0,4.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,
10411468,home,Monza,Stefano Sensi,,,stefano-sensi,S. Sensi,M,6,168,1044,M,,294313,EUR,807580800,M,12,12,False,42.0,37.0,4.0,3.0,13.0,15.0,24.0,30.0,2.0,,,,54.0,57.0,7.0,11.0,0.0448,0.0174,0.0170966,2,,3.0,,,,1.0,4.0,,,,,,,,,,1.0,,3.0,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,
10411468,home,Monza,Carlos Augusto,,,carlos-augusto,C. Augusto,D,30,184,7355,M,,929199,EUR,915667200,M,30,30,False,33.0,29.0,1.0,1.0,8.0,8.0,21.0,26.0,1.0,,,,85.0,50.0,6.9,7.0,0.0185,0.0165,0.0174844,1,,1.0,,2.0,2.0,3.0,3.0,,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,
10411468,home,Monza,Matteo Pessina,,,matteo-pessina,M. Pessina,M,32,183,659,M,,350210,EUR,861580800,F,32,32,False,54.0,45.0,1.0,,9.0,10.0,36.0,48.0,5.0,,,,90.0,73.0,7.0,19.0,0.0,0.0,0.098088,0,,4.0,,4.0,4.0,8.0,8.0,,,1.0,1.0,,,1.0,,,1.0,1.0,2.0,,,1.0,,2.0,3.0,1.0,,True,,,,,
10411468,home,Monza,Gianluca Caprari,,,gianluca-caprari,G. Caprari,F,24,170,457,M,,148458,EUR,743990400,F,17,17,False,41.0,33.0,3.0,1.0,12.0,13.0,21.0,30.0,7.0,,,,69.0,55.0,6.8,16.0,0.1078,0.0,0.0298215,2,,2.0,,,,4.0,2.0,,,2.0,2.0,,,,,1.0,,,2.0,,1.0,1.0,1.0,4.0,1.0,,,,,,,,
10411468,home,Monza,Dany Mota,,,dany-mota,D. Mota,F,47,180,827,M,,838907,EUR,894067200,F,47,47,False,12.0,10.0,,,3.0,3.0,8.0,11.0,,,,,55.0,18.0,6.4,5.0,0.3682,0.0,0.043195,1,,2.0,1.0,,,1.0,1.0,,,1.0,2.0,,,,1.0,1.0,,,1.0,,,,,2.0,,,,,2.0,,,,
10411468,home,Monza,Andrea Barberis,,,andrea-barberis,A. Barberis,M,5,177,41,M,,152910,EUR,755568000,M,8,8,True,23.0,22.0,1.0,1.0,2.0,2.0,20.0,22.0,2.0,,,,36.0,24.0,6.6,2.0,0.0,0.0,0.0174808,0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411468,home,Monza,Luca Caldirola,,,luca-caldirola,L. Caldirola,D,33,189,134,M,,100565,EUR,665366400,D,5,5,True,18.0,15.0,1.0,1.0,11.0,14.0,4.0,4.0,,,,,35.0,26.0,6.7,4.0,0.0,0.0,0.00108975,0,,,,1.0,3.0,2.0,4.0,,3.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
10411468,home,Monza,Christian Gytkjær,,,christian-gytkjaer,C. Gytkjær,F,9,185,437,M,,78939,EUR,641952000,F,9,9,True,4.0,2.0,,,,,2.0,4.0,1.0,,,,35.0,10.0,7.1,3.0,1.2638,1.0316,0.0274737,3,,,,,,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,2.0,,4.0,1.0,,,
10411468,home,Monza,Andrea Colpani,,,colpani-andrea,A. Colpani,M,28,186,944,M,,928122,EUR,926380800,M,28,28,True,10.0,9.0,,,1.0,1.0,8.0,9.0,1.0,,,,21.0,14.0,6.6,1.0,0.1046,0.0,0.0144664,1,,,,1.0,,2.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,
10411468,home,Monza,Samuele Birindelli,,,samuele-birindelli,S. Birindelli,M,19,175,231,M,,856729,EUR,932342400,D,19,19,True,2.0,,,,,1.0,,1.0,,,,,13.0,7.0,6.7,3.0,0.0,0.0,0.0,0,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,
10411468,home,Monza,Alessandro Sorrentino,,,alessandro-sorrentino,A. Sorrentino,G,22,190,65,M,,991416,EUR,1017792000,G,91,91,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411468,home,Monza,Alessio Cragno,,,alessio-cragno,A. Cragno,G,22,184,263,M,,148740,EUR,772761600,G,89,89,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411468,home,Monza,Andrea Carboni,,,andrea-carboni,A. Carboni,D,44,185,201,M,,970978,EUR,981244800,D,44,44,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411468,home,Monza,Luca Marrone,,,luca-marrone,L. Marrone,D,4,186,56,M,,81827,EUR,638582400,D,34,34,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411468,home,Monza,Valentin Antov,,,valentin-antov,V. Antov,D,26,185,687,M,,827640,EUR,973728000,D,26,26,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411468,home,Monza,Filippo Ranocchia,,,filippo-ranocchia,F. Ranocchia,M,10,186,410,M,,934238,EUR,989798400,M,22,22,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411468,home,Monza,Warren Bondo,,,warren-bondo,W. Bondo,M,38,177,2004,M,,1000366,EUR,1063584000,M,38,38,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411468,home,Monza,Mattia Valoti,,,mattia-valoti,M. Valoti,M,5,181,99,M,,139397,EUR,747273600,M,10,10,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411468,home,Monza,José Machín,,,jose-machin,J. Machín,M,28,184,178,M,,792308,EUR,839980800,M,7,7,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411468,home,Monza,Salvatore Molina,,,salvatore-molina,S. Molina,M,79,177,75,M,,165735,EUR,694224000,M,79,79,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411468,away,Juventus,Mattia Perin,,,mattia-perin,M. Perin,G,1,188,3256,M,,79645,EUR,721353600,G,36,36,False,35.0,25.0,17.0,7.0,17.0,18.0,8.0,17.0,12.0,2.0,1.0,3.0,90.0,49.0,6.8,10.0,0.0,0.0,0.00575662,0,0.0655,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,
10411468,away,Juventus,Mattia De Sciglio,,,mattia-de-sciglio,M. De Sciglio,D,,183,1055,M,,137667,EUR,719539200,D,2,2,False,17.0,14.0,2.0,,8.0,9.0,6.0,9.0,3.0,,,,86.0,33.0,6.5,7.0,0.0,0.0,0.0415826,0,,1.0,,,,1.0,1.0,,,,2.0,,,,,,2.0,,1.0,,,,,1.0,1.0,,,,,,,,
10411468,away,Juventus,Federico Gatti,Federico Gatti,,federico-gatti,F. Gatti,D,4,190,4940,M,FedericoGatti,1128063,EUR,898646400,D,15,15,False,40.0,27.0,14.0,6.0,18.0,24.0,9.0,17.0,5.0,,,,90.0,54.0,6.4,15.0,0.0,0.0,0.0322247,0,,1.0,,3.0,2.0,5.0,3.0,,3.0,1.0,,1.0,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,1.0
10411468,away,Juventus,Bremer,,,bremer,Bremer,D,3,188,9433,M,Bremer,885197,EUR,858643200,D,3,3,False,45.0,39.0,5.0,2.0,32.0,34.0,7.0,11.0,6.0,,,,90.0,56.0,6.3,9.0,0.1909,0.0,0.00258929,2,,,,2.0,3.0,6.0,4.0,,1.0,3.0,,,,,,1.0,2.0,,,,,3.0,1.0,1.0,,1.0,,,,,,,
10411468,away,Juventus,Danilo,,,danilo,Danilo,D,13,184,15175,M,Danilo,124992,EUR,679536000,D,6,6,False,53.0,39.0,9.0,4.0,14.0,17.0,25.0,36.0,2.0,,,,90.0,72.0,6.8,15.0,0.1236,0.0,0.0379549,1,,,,1.0,3.0,2.0,4.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,1.0,,,True,,,,,
10411468,away,Juventus,Weston McKennie,,,weston-mckennie,W. McKennie,M,22,185,7292,M,west.mckennie,881931,EUR,904262400,M,8,8,False,27.0,20.0,2.0,1.0,7.0,12.0,15.0,18.0,3.0,,,,90.0,48.0,7.3,12.0,0.0,0.0,0.255274,0,,3.0,2.0,3.0,2.0,5.0,5.0,1.0,4.0,2.0,2.0,1.0,,,,,1.0,,2.0,,,1.0,,3.0,,1.0,,,,,,,
10411468,away,Juventus,Leandro Paredes,,,leandro-paredes,L. Paredes,M,5,180,25603,M,LeoParedes,255389,EUR,772848000,M,32,32,False,46.0,40.0,6.0,3.0,19.0,19.0,22.0,30.0,4.0,,,,90.0,54.0,7.0,9.0,0.0551,0.0,0.353822,1,,3.0,1.0,,,3.0,2.0,1.0,1.0,2.0,1.0,,,2.0,,1.0,,2.0,,,1.0,,,1.0,,,,,,,,,
10411468,away,Juventus,Fabio Miretti,,,fabio-miretti,F. Miretti,M,21,179,3225,M,,1010223,EUR,1059868800,M,20,20,False,28.0,20.0,3.0,,11.0,12.0,9.0,16.0,5.0,,,,86.0,47.0,7.0,12.0,0.1162,0.0,0.0161874,1,,,,,1.0,4.0,9.0,,3.0,2.0,,,,5.0,,1.0,,2.0,2.0,,1.0,1.0,,3.0,1.0,1.0,,,,,,,
10411468,away,Juventus,Ángel Di María,,,angel-di-maria,Á. Di María,F,11,180,84815,M,ÁDiMaría,30027,EUR,571795200,F,22,22,False,10.0,8.0,,,3.0,3.0,6.0,9.0,,,,,40.0,15.0,5.6,4.0,0.107,0.0,0.107167,1,,2.0,1.0,,,3.0,1.0,,,2.0,1.0,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,
10411468,away,Juventus,Dušan Vlahović,,,dusan-vlahovic,D. Vlahović,F,9,190,43057,M,DV9,832208,EUR,949017600,F,9,9,False,18.0,10.0,1.0,,2.0,3.0,8.0,16.0,,,,,90.0,40.0,6.9,16.0,0.1505,0.5226,0.0103697,3,,1.0,,3.0,4.0,6.0,8.0,,,2.0,,,,,,1.0,1.0,,4.0,,,,1.0,5.0,2.0,,1.0,,,,,,
10411468,away,Juventus,Filip Kostić,,,filip-kostic,F. Kostić,M,18,184,7055,M,filipkostic,126588,EUR,720576000,F,17,17,False,24.0,20.0,1.0,1.0,2.0,3.0,21.0,25.0,3.0,,,,78.0,38.0,7.1,8.0,0.0,0.0,0.142996,0,,4.0,3.0,,1.0,3.0,2.0,,,2.0,2.0,1.0,,,,,,,,,,2.0,,2.0,,1.0,,,,,,,
10411468,away,Juventus,Moise Kean,,,moise-kean,M. Kean,F,20,183,15084,M,moise_kean,835601,EUR,951696000,F,18,18,True,1.0,,,,,,,1.0,,,,,12.0,5.0,6.1,3.0,0.1521,0.1632,0.0,1,,,,,,2.0,1.0,,,1.0,,,,,1.0,,,,1.0,,,1.0,,1.0,,,1.0,,,,,,
10411468,away,Juventus,Nicolò Fagioli,,,nicolo-fagioli,N. Fagioli,M,44,178,4280,M,nicolofagioli,901850,EUR,981936000,M,44,44,True,5.0,4.0,2.0,1.0,3.0,3.0,2.0,5.0,2.0,,,,12.0,10.0,6.9,4.0,0.0,0.0,0.0198197,0,,3.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,
10411468,away,Juventus,Matías Soulé,,,matias-soule,M. Soulé,F,18,182,12526,M,matiassoule11,1082406,EUR,1050364800,M,30,30,True,3.0,2.0,1.0,,1.0,1.0,1.0,2.0,2.0,,,,12.0,6.0,6.7,1.0,0.0,0.0,0.00031233,0,,,,1.0,,1.0,2.0,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,
10411468,away,Juventus,Carlo Pinsoglio,,,carlo-pinsoglio,C. Pinsoglio,G,23,194,2090,M,,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411468,away,Juventus,Wojciech Szczęsny,,,wojciech-szczesny,W. Szczęsny,G,25,196,95111,M,wojciech.szczesny1,50490,EUR,640396800,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
