match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,stat_penaltyConceded,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_goodHighClaim,player_sofascoreId,stat_penaltyWon,stat_penaltyMiss
12499794,home,1. FC Union Berlin,Frederik Rønnow,frederik-ronnow,F. Rønnow,G,1,188,637,M,137692,EUR,712886400,G,1,1,False,24.0,15.0,16.0,7.0,0.0,10.0,12.0,5.0,12.0,8.0,2.0,1.0,1.0,4.0,90.0,33.0,8.2,9.0,0.00100844,0,1.1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499794,home,1. FC Union Berlin,Danilho Doekhi,danilho-doekhi,D. Doekhi,D,5,187,772,M,830803,EUR,899164800,D,5,5,False,31.0,22.0,10.0,5.0,0.0,13.0,17.0,10.0,15.0,6.0,,,,,90.0,44.0,7.4,10.0,0.040914,0,,,,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12499794,home,1. FC Union Berlin,Kevin Vogt,kevin-vogt,K. Vogt,D,7,194,163,M,48660,EUR,685584000,D,2,2,False,44.0,36.0,10.0,3.0,0.0,24.0,25.0,12.0,19.0,6.0,,,,,90.0,54.0,7.2,8.0,0.0133269,0,,,,,,,,3.0,5.0,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
12499794,home,1. FC Union Berlin,Diogo Leite,leite-diogo,D. Leite,D,4,188,993,M,855663,EUR,917049600,D,4,4,False,55.0,39.0,7.0,5.0,0.0,22.0,27.0,17.0,28.0,8.0,,,,,90.0,80.0,7.5,18.0,0.0168449,1,,,,,,1.0,7.0,9.0,9.0,,2.0,4.0,1.0,,,2.0,1.0,5.0,2.0,2.0,1.0,1.0,0.1752,,,,,,,,,,,,,
12499794,home,1. FC Union Berlin,Christopher Trimmel,christopher-trimmel,C. Trimmel,M,28,189,354,M,48557,EUR,541123200,M,28,28,False,26.0,16.0,2.0,,0.0,6.0,8.0,12.0,26.0,2.0,,,,,90.0,55.0,7.1,20.0,0.110017,1,,,,8.0,2.0,,1.0,2.0,4.0,,,,,,,,1.0,2.0,,1.0,,,0.0144,True,1.0,0.0693,,,,,,,,,,
12499794,home,1. FC Union Berlin,Aljoscha Kemlein,aljoscha-kemlein,A. Kemlein,M,6,185,331,M,1198074,EUR,1091404800,M,36,36,False,35.0,31.0,6.0,4.0,0.0,13.0,13.0,18.0,22.0,4.0,,,,,84.0,46.0,7.0,6.0,0.117796,1,,Aljoscha Kemlein,,,,4.0,7.0,2.0,,,,1.0,1.0,1.0,,1.0,2.0,,2.0,,,,0.0916,,1.0,0.1471,1.0,1.0,,,,,,,,
12499794,home,1. FC Union Berlin,Rani Khedira,rani-khedira,R. Khedira,M,8,188,962,M,149479,EUR,759628800,M,8,8,False,26.0,21.0,2.0,,0.0,6.0,6.0,15.0,20.0,1.0,,,,,90.0,33.0,6.4,6.0,0.232814,0,,,,,,1.0,3.0,3.0,,,,,,,,1.0,,2.0,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,
12499794,home,1. FC Union Berlin,Robert Skov,robert-skov,R. Skov,M,24,183,755,M,327863,EUR,832550400,M,24,24,False,28.0,23.0,4.0,2.0,0.0,8.0,9.0,17.0,26.0,1.0,,,,,78.0,43.0,7.0,12.0,0.122471,0,,,,7.0,2.0,1.0,2.0,2.0,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,
12499794,home,1. FC Union Berlin,Woo-Yeong Jeong,woo-yeong-jeong,W. Jeong,M,11,179,1574,M,927405,EUR,937785600,F,11,11,False,29.0,25.0,,,0.0,9.0,10.0,16.0,19.0,5.0,,,,,73.0,41.0,7.2,9.0,0.107328,2,,,,,,1.0,4.0,5.0,,,,,,3.0,1.0,1.0,,1.0,,2.0,,1.0,0.1019,,1.0,0.2988,3.0,3.0,,,,,,,,
12499794,home,1. FC Union Berlin,Yorbe Vertessen,yorbe-vertessen,Y. Vertessen,F,11,176,940,M,909958,EUR,978912000,F,7,7,False,20.0,15.0,,,0.0,5.0,8.0,10.0,13.0,7.0,,,,,73.0,38.0,6.9,14.0,0.154418,4,,,,1.0,,1.0,7.0,3.0,,,,,,3.0,,2.0,2.0,1.0,,2.0,,,0.2453,,2.0,0.2794,5.0,2.0,,,2.0,,,,,
