match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_unsuccessfulTouch,stat_wasFouled,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,stat_shotOffTarget,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalOffside,player_sofascoreId,stat_goals,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_punches
11067274,home,Botafogo,Lucas Perri,,,lucas-perri,L. Perri,G,1,196,3423,M,871290,EUR,881712000,G,12,12,False,27.0,12.0,23.0,8.0,9.0,14.0,3.0,13.0,2.0,10.0,1.0,2.0,6.0,1.0,1.0,90.0,45.0,8.1,15.0,0.0,0.0,0.00226426,0,1.9885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067274,home,Botafogo,João Pedro Galvão,,,joao-pedro,J. P. Galvão,M,,184,122,M,1463892,EUR,989193600,D,57,57,False,18.0,13.0,2.0,2.0,7.0,8.0,8.0,12.0,4.0,1.0,,,,,,69.0,41.0,7.2,8.0,0.0,0.0,0.015893,0,,2.0,2.0,1.0,2.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
11067274,home,Botafogo,Adryelson,,,adryelson,Adryelson,D,34,184,1086,M,795261,EUR,890611200,D,34,34,False,22.0,20.0,3.0,2.0,17.0,18.0,3.0,4.0,7.0,1.0,,,,,,90.0,43.0,8.4,2.0,0.0,0.0,0.0021199,0,,,,,1.0,1.0,3.0,,6.0,4.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11067274,home,Botafogo,Víctor Cuesta,,,victor-cuesta,Víctor Cuesta,D,31,187,553,M,587148,EUR,595900800,D,15,15,False,36.0,28.0,7.0,3.0,22.0,25.0,6.0,11.0,5.0,4.0,,,,,,90.0,51.0,7.3,10.0,0.0,0.0,0.00342757,0,,,,1.0,4.0,1.0,5.0,,1.0,1.0,,,,True,1.0,1.0,,,,,,,,,,,,,,,
11067274,home,Botafogo,Hugo,,,hugo,Hugo,D,16,175,534,M,1018915,EUR,1000944000,D,16,16,False,30.0,24.0,4.0,4.0,13.0,17.0,11.0,16.0,2.0,3.0,,,,,,90.0,50.0,6.9,13.0,0.0,0.0,0.00882199,0,,3.0,,,1.0,6.0,3.0,1.0,,1.0,1.0,1.0,4.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
11067274,home,Botafogo,Marlon Freitas,,,marlon-freitas,M. Freitas,M,17,185,3107,M,840202,EUR,796262400,M,17,17,False,46.0,41.0,7.0,7.0,24.0,28.0,17.0,18.0,1.0,8.0,,,,,,90.0,56.0,7.7,6.0,0.0154,0.0,0.334163,1,,,,,,1.0,2.0,1.0,1.0,3.0,2.0,2.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,
11067274,home,Botafogo,Gabriel Pires,,,gabriel-pires,G. Pires,M,10,186,398,M,178407,EUR,748310400,M,14,14,False,47.0,33.0,6.0,4.0,14.0,20.0,20.0,28.0,2.0,10.0,,,,,,83.0,66.0,8.0,18.0,0.0154,0.0,0.0994574,1,,1.0,1.0,1.0,2.0,3.0,9.0,1.0,,1.0,4.0,3.0,,,3.0,,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,,,,,,,
11067274,home,Botafogo,Matías Segovia,,,matias-segovia,Matías Segovia,M,77,165,1705,M,988622,EUR,1041638400,M,10,10,False,25.0,19.0,2.0,1.0,5.0,7.0,15.0,19.0,,7.0,,,,,,83.0,38.0,7.1,10.0,0.1203,0.04,0.0892089,1,,1.0,1.0,1.0,,4.0,5.0,2.0,,1.0,1.0,,,,3.0,2.0,,,,1.0,,3.0,2.0,1.0,,,,,,,
11067274,home,Botafogo,Eduardo,,,eduardo,Eduardo,M,21,184,1737,M,76507,EUR,624585600,M,33,33,False,44.0,34.0,8.0,7.0,14.0,17.0,20.0,29.0,,6.0,,,,,,90.0,59.0,7.0,16.0,0.0,0.0,0.317857,0,,2.0,,3.0,,7.0,4.0,,,,,,2.0,,2.0,3.0,,2.0,1.0,1.0,,1.0,1.0,,,,,,,,
11067274,home,Botafogo,Victor Sá,,,victor-sa,Victor Sá,M,7,178,521,M,799634,EUR,764726400,M,7,7,False,29.0,21.0,3.0,2.0,12.0,15.0,9.0,14.0,,6.0,,,,,,63.0,43.0,7.3,11.0,0.3611,0.0,0.0557531,1,,,,,1.0,6.0,8.0,2.0,,2.0,2.0,1.0,2.0,,1.0,1.0,1.0,,1.0,3.0,1.0,6.0,4.0,,1.0,,,,,,
11067274,home,Botafogo,Diego Costa,,,diego-costa,Diego Costa,F,,187,4454,,21212,EUR,592185600,F,19,19,False,19.0,13.0,,,4.0,4.0,9.0,15.0,1.0,4.0,,,,,,63.0,28.0,8.3,8.0,0.6083,0.6337,0.00759721,2,,,,5.0,2.0,9.0,4.0,,,1.0,2.0,1.0,3.0,,1.0,,,1.0,,1.0,,,,2.0,,diego.costa,2.0,,,,
11067274,home,Botafogo,Luís Henrique,,,luis-henrique,L. Henrique,M,11,181,6186,M,977679,EUR,1008288000,F,11,11,True,15.0,12.0,,,5.0,5.0,7.0,10.0,,3.0,,,,,,27.0,22.0,7.5,3.0,0.6192,0.7631,0.00374524,2,,,,1.0,,1.0,3.0,,,,1.0,,,,,,,,,1.0,,2.0,2.0,1.0,,,1.0,1.0,,,
11067274,home,Botafogo,Janderson,Janderson,,janderson,Janderson,F,39,189,658,M,1462989,EUR,925948800,F,39,39,True,6.0,3.0,,,1.0,1.0,2.0,6.0,,3.0,,,,,,27.0,11.0,6.3,6.0,0.531,0.0,0.00100826,1,,1.0,,2.0,1.0,5.0,1.0,1.0,,1.0,,,2.0,,2.0,,,,,,1.0,,,,,,,,1.0,1.0,
11067274,home,Botafogo,Mateo Ponte,,,mateo-ponte,M. Ponte,D,4,183,1429,M,1099163,EUR,1053734400,D,4,4,True,6.0,5.0,2.0,1.0,3.0,4.0,2.0,2.0,,1.0,,,,,,21.0,16.0,6.5,4.0,0.0,0.0,0.00224608,0,,,,1.0,,3.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,
11067274,home,Botafogo,Danilo Barbosa,,,danilo-barbosa,D. Barbosa,M,5,182,801,M,330063,EUR,825465600,M,5,5,True,4.0,4.0,,,3.0,3.0,1.0,1.0,,2.0,,,,,,11.0,6.0,6.5,,0.0,0.0,0.00052147,0,,,,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11067274,home,Botafogo,Diego Hernández,,,diego-hernandez,Diego Hernández,M,33,175,788,M,1086482,EUR,961632000,M,77,77,True,6.0,6.0,,,1.0,1.0,5.0,5.0,,,,,,,,11.0,10.0,6.5,1.0,0.0162,0.295,0.00189331,1,,,,,,2.0,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,
11067274,home,Botafogo,Gatito Fernández,,,gatito-fernandez,R. Fernández,G,25,191,1203,M,840027,EUR,575596800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067274,home,Botafogo,Philipe Sampaio,,,philipe-sampaio,P. Sampaio,D,,191,349,M,588996,EUR,784512000,D,94,94,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067274,home,Botafogo,Wallison,,,wallison,Wallison,D,2,177,62,M,988671,EUR,995932800,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067274,home,Botafogo,Lucas Fernandes,,,lucas-fernandes,Lucas Fernandes,M,33,176,222,M,837871,EUR,874713600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067274,home,Botafogo,Carlos Alberto,,,carlos-alberto,C. Alberto,M,11,179,526,M,1008700,EUR,1018742400,F,27,27,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067274,home,Botafogo,Matheus Nascimento,Matheus Nascimento,,matheus-nascimento,M. Nascimento,F,9,185,1607,M,1047683,EUR,1078272000,F,90,90,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067274,home,Botafogo,Júnior Santos,,,junior-santos,J. Santos,F,37,188,2187,M,922559,EUR,781833600,F,37,37,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067274,away,Bahia,Marcos Felipe,,,marcos-felipe,M. Felipe,G,1,189,1142,M,358524,EUR,829353600,G,22,22,False,21.0,15.0,7.0,2.0,15.0,17.0,,4.0,2.0,5.0,,1.0,2.0,,,90.0,30.0,6.2,6.0,0.0,0.0,5.866e-05,0,-1.2682,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0
11067274,away,Bahia,Gilberto,,,gilberto,Gilberto,D,2,181,1500,M,261687,EUR,731462400,D,2,2,False,51.0,41.0,5.0,1.0,19.0,21.0,23.0,33.0,1.0,10.0,,,,,,90.0,85.0,6.0,23.0,0.008,0.3926,0.0422317,1,,3.0,1.0,2.0,3.0,9.0,8.0,3.0,,1.0,3.0,3.0,,,6.0,2.0,,3.0,,1.0,,1.0,,1.0,,,,,,,
11067274,away,Bahia,Kanu,,,kanu,Kanu,D,4,186,926,M,871705,EUR,857692800,D,4,4,False,63.0,57.0,8.0,3.0,41.0,42.0,16.0,21.0,2.0,4.0,,,,,,90.0,73.0,6.1,9.0,0.0,0.0,0.00560753,0,,,,1.0,2.0,3.0,4.0,,,1.0,,,1.0,True,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,
11067274,away,Bahia,Vitor Hugo,,,vitor-hugo,V. Hugo,D,14,187,899,M,794838,EUR,674697600,D,31,31,False,62.0,54.0,9.0,4.0,32.0,35.0,22.0,27.0,4.0,2.0,,,,,,90.0,78.0,6.9,9.0,0.0,0.0,0.0106239,0,,,,1.0,4.0,2.0,9.0,,1.0,3.0,2.0,2.0,1.0,,1.0,3.0,,,,,,,,,,,,,,,
11067274,away,Bahia,Camilo Cándido,,,camilo-candido,C. Cándido,D,13,174,364,M,924073,EUR,802051200,D,38,38,False,44.0,35.0,3.0,,11.0,14.0,26.0,34.0,,5.0,,,,,,90.0,70.0,6.6,17.0,0.0164,0.0,0.37388,1,,4.0,2.0,,1.0,3.0,3.0,,,1.0,1.0,,2.0,,2.0,,,,1.0,4.0,,2.0,1.0,,,,,1.0,,,
