match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,stat_totalTackle,stat_penaltyConceded,stat_fouls,stat_wonContest,stat_blockedScoringAttempt,stat_wonTackle,player_sofascoreId,captain,stat_goalAssist,stat_totalCross,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_accurateCross,player_lastName,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_penaltyWon
11352421,home,Brighton & Hove Albion,João Pedro,joao-pedro,J. Pedro,F,20,182,97251,M,975079,EUR,1001462400,F,9,9,False,24.0,16.0,1.0,,5.0,5.0,11.0,19.0,,,,,,69.0,40.0,7.0,16.0,0.0476845,4,,,2.0,2.0,7.0,3.0,2.0,,2.0,,,,,0.4889,0.2638,,1.0,,,,1.0,1.0,,joaopedro,,,,,4.0,,,2.0,,,,,,,
11352421,home,Brighton & Hove Albion,James Milner,james-milner,J. Milner,M,20,175,3367,M,791,EUR,505180800,M,6,6,True,25.0,24.0,2.0,1.0,3.0,4.0,21.0,21.0,1.0,,,,,21.0,31.0,7.1,1.0,0.024003,0,,,,,,3.0,1.0,,,,,,1.0,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,
11352421,home,Brighton & Hove Albion,Evan Ferguson,evan-ferguson,E. Ferguson,F,11,188,8346,M,999231,EUR,1098144000,F,28,28,True,7.0,5.0,,,2.0,2.0,3.0,5.0,,1.0,,,,21.0,11.0,6.4,5.0,0.00033512,0,,,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,EvanFerguson9,,,,,1.0,,,1.0,,,,,,,
11352421,home,Brighton & Hove Albion,Joël Veltman,joel-veltman,J. Veltman,D,34,184,1147,M,219572,EUR,695433600,D,34,34,True,9.0,7.0,4.0,2.0,5.0,6.0,2.0,3.0,2.0,3.0,,,,17.0,15.0,6.6,2.0,0.0008826,0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11352421,home,Brighton & Hove Albion,Benicio Boaitey,boaitey-benicio,B. Boaitey,M,26,162,111,M,1142604,EUR,1073606400,F,47,47,True,3.0,2.0,,,2.0,3.0,,,1.0,1.0,,,,12.0,7.0,6.6,2.0,3.97e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
11352421,home,Brighton & Hove Albion,Jakub Moder,jakub-moder,J. Moder,M,7,191,7174,M,886242,EUR,923443200,M,15,15,True,5.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,,,,12.0,9.0,6.6,2.0,0.00052338,0,,,,,2.0,2.0,,,,,,,,,,,,1.0,,,,,1.0,kubamoder,,,,1.0,1.0,,,,1.0,,,,,,
11352421,home,Brighton & Hove Albion,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,193,4212,M,994363,EUR,1029628800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352421,home,Brighton & Hove Albion,Leigh Kavanagh,kavanagh-leigh,L. Kavanagh,D,20,189,42,M,1005689,EUR,1072483200,D,52,52,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352421,home,Brighton & Hove Albion,Luca Barrington,barrington-luca,L. Barrington,F,,179,48,M,1152188,EUR,1102809600,F,53,53,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352421,home,Brighton & Hove Albion,Mark O'Mahony,omahony-mark,M. O'Mahony,F,20,182,331,M,1149855,EUR,1105660800,F,55,55,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352421,away,Brentford,Mark Flekken,mark-flekken,M. Flekken,G,1,194,2856,M,171919,EUR,739929600,G,1,1,False,51.0,32.0,26.0,7.0,26.0,30.0,6.0,21.0,1.0,8.0,1.0,,,90.0,59.0,7.1,19.0,0.00139575,0,0.2174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,
11352421,away,Brentford,Mads Roerslev,mads-roerslev,M. Roerslev,D,2,184,428,M,826057,EUR,930182400,D,30,30,False,35.0,18.0,5.0,,12.0,19.0,6.0,17.0,2.0,3.0,,,,84.0,54.0,6.3,22.0,0.00459202,0,,Mads,1.0,,3.0,3.0,2.0,,,,,,3.0,,,,,2.0,,,1.0,,1.0,,,,1.0,1.0,,,,1.0,,,Roerslev,,,,
11352421,away,Brentford,Ethan Pinnock,ethan-pinnock,E. Pinnock,D,5,194,1052,M,855864,EUR,738633600,D,5,5,False,58.0,50.0,9.0,4.0,41.0,42.0,9.0,16.0,7.0,8.0,,,,90.0,76.0,7.4,8.0,0.00258675,1,,,1.0,3.0,1.0,9.0,,,,,,,2.0,0.0882,,,1.0,5.0,,,,,3.0,,,,,,,,,,1.0,,,,,,
11352421,away,Brentford,Ben Mee,ben-mee,B. Mee,D,15,180,577,M,137774,EUR,622339200,D,16,16,False,53.0,44.0,9.0,4.0,30.0,34.0,14.0,19.0,3.0,5.0,,,,90.0,64.0,6.5,11.0,0.00674202,1,,,2.0,3.0,3.0,4.0,1.0,,,,,1.0,,0.0866,,,1.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,
11352421,away,Brentford,Saman Ghoddos,saman-ghoddos,S. Ghoddos,M,7,177,2079,M,548050,EUR,747273600,D,14,14,False,29.0,19.0,6.0,1.0,12.0,14.0,8.0,22.0,,5.0,,,,90.0,55.0,6.6,22.0,0.0830468,0,,,,,6.0,5.0,3.0,,,,,,1.0,,,1.0,,4.0,,1.0,,,4.0,,,,7.0,1.0,1.0,,,1.0,1.0,1.0,,,,,
11352421,away,Brentford,Frank Onyeka,frank-onyeka,F. Onyeka,M,16,183,4631,M,885864,EUR,883612800,M,15,15,False,23.0,18.0,1.0,,12.0,13.0,6.0,10.0,1.0,3.0,,,,90.0,37.0,6.8,6.0,0.153248,1,,,2.0,,8.0,8.0,1.0,,,,,,,0.0359,,1.0,1.0,5.0,,3.0,1.0,,3.0,,,,,3.0,,,,1.0,2.0,,,1.0,,,
11352421,away,Brentford,Yehor Yarmolyuk,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180,2555,M,1031258,EUR,1078099200,M,33,33,False,14.0,13.0,1.0,1.0,9.0,9.0,4.0,5.0,,3.0,,,,45.0,22.0,6.8,2.0,0.00563509,0,,,1.0,,2.0,2.0,2.0,,,,,1.0,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,
11352421,away,Brentford,Vitaly Janelt,vitaly-janelt,V. Janelt,M,27,184,1191,M,814873,EUR,894758400,M,27,27,False,36.0,31.0,2.0,1.0,17.0,19.0,15.0,19.0,3.0,7.0,,,,90.0,54.0,7.5,6.0,0.0617791,0,,,1.0,1.0,4.0,7.0,,,,,,1.0,,,,1.0,,4.0,,2.0,,,3.0,,True,,2.0,1.0,,,,,2.0,1.0,,,,,1.0
11352421,away,Brentford,Shandon Baptiste,shandon-baptiste,S. Baptiste,M,26,180,115,M,892111,EUR,891993600,M,26,26,False,17.0,13.0,3.0,1.0,8.0,10.0,5.0,7.0,1.0,4.0,,,,69.0,28.0,6.5,7.0,0.00514598,0,,,1.0,2.0,5.0,4.0,3.0,,,,,1.0,2.0,,,,,1.0,,,1.0,,1.0,,,,,2.0,,,,1.0,,,,,,,
11352421,away,Brentford,Bryan Mbeumo,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,927083,EUR,933984000,F,19,19,False,6.0,3.0,1.0,,2.0,3.0,1.0,3.0,,2.0,,,,40.0,16.0,6.7,9.0,0.00026629,1,,,3.0,1.0,6.0,3.0,,,1.0,1.0,,,,0.7884,0.9889,,,1.0,,,,,1.0,bryan_m19,,,,,3.0,,,3.0,1.0,,,,,,
11352421,away,Brentford,Neal Maupay,neal-maupay,N. Maupay,F,17,171,2370,M,268903,EUR,839980800,F,7,7,False,22.0,15.0,2.0,1.0,4.0,5.0,11.0,17.0,1.0,4.0,,,,90.0,29.0,6.8,7.0,0.0250456,1,,,4.0,2.0,4.0,3.0,1.0,,,,,,,0.3428,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
11352421,away,Brentford,Yoane Wissa,yoane-wissa,Y. Wissa,F,9,176,50158,M,805123,EUR,841708800,M,11,11,True,3.0,3.0,,,,,3.0,3.0,,2.0,,,,50.0,9.0,6.5,1.0,0.00113977,1,,,4.0,,7.0,2.0,,,1.0,,,,1.0,0.1307,,,,1.0,,1.0,,,1.0,yowissa,,,,1.0,1.0,,,,1.0,,,,,,
11352421,away,Brentford,Keane Lewis-Potter,keane-lewis-potter,K. Lewis-Potter,D,23,170,1089,M,972421,EUR,982800000,F,23,23,True,9.0,5.0,,,1.0,1.0,4.0,8.0,,2.0,,,,45.0,13.0,6.6,4.0,0.00102835,2,,,2.0,1.0,2.0,2.0,,,,,,,1.0,0.0437,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,
11352421,away,Brentford,Mikkel Damsgaard,damsgaard-mikkel,M. Damsgaard,M,24,180,3593,M,907072,EUR,962582400,M,24,24,True,19.0,14.0,4.0,2.0,6.0,7.0,8.0,12.0,,5.0,,,,21.0,29.0,6.9,7.0,0.00860429,0,,,,,3.0,6.0,4.0,,,,,,,,,,,3.0,,,2.0,,,,,,,1.0,,,,,1.0,,,,,,
11352421,away,Brentford,Myles Peart-Harris,myles-peart-harris,M. Peart-Harris,M,44,187,213,M,980649,EUR,1032307200,M,25,25,True,2.0,1.0,1.0,,,,1.0,3.0,,,,,,12.0,5.0,6.3,3.0,0.00086735,0,,,3.0,,4.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
11352421,away,Brentford,Thomas Strakosha,thomas-strakosha,T. Strakosha,G,1,191,1714,M,227212,EUR,795571200,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352421,away,Brentford,Zanka,zanka,Zanka,D,,189,466,M,26404,EUR,640828800,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352421,away,Brentford,Valintino Adedokun,val-adedokun,V. Adedokun,D,23,175,40,M,1127815,EUR,1045180800,D,42,42,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352421,away,Brentford,Charlie Goode,charlie-goode,C. Goode,D,15,196,40,M,798933,EUR,807408000,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352421,away,Brentford,Michael Olakigbe,olakigbe-michael,M. Olakigbe,M,29,180,91,M,1014556,EUR,1082851200,F,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
