match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_blockedScoringAttempt,stat_possessionLostCtrl,stat_expectedGoals,stat_keyPass,captain,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_interceptionWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_accurateCross,player_firstName,player_lastName,stat_goals,stat_wasFouled,player_sofascoreId,stat_bigChanceCreated,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock
11401922,home,Feyenoord,Justin Bijlow,bijlow-justin,J. Bijlow,G,16,190.0,1386,M,556696,EUR,885427200,G,1,1,False,17.0,17.0,5.0,5.0,16.0,16.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,90.0,28.0,6.8,0.00065579,0,0.2216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401922,home,Feyenoord,Lutsharel Geertruida,lutsharel-geertruida,L. Geertruida,D,6,185.0,2489,M,856739,EUR,963878400,D,4,4,False,77.0,75.0,2.0,2.0,16.0,16.0,59.0,65.0,,,2.0,,,81.0,95.0,7.3,0.0730405,1,,1.0,4.0,1.0,7.0,0.0182,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401922,home,Feyenoord,Gernot Trauner,gernot-trauner,G. Trauner,D,18,183.0,610,M,121588,EUR,701481600,D,18,18,False,93.0,87.0,5.0,4.0,23.0,23.0,64.0,70.0,3.0,4.0,12.0,,,90.0,103.0,7.4,0.0746087,2,,,,,7.0,0.0722,,True,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.079,,,,,,,,,,,,,,,,,,
11401922,home,Feyenoord,Dávid Hancko,david-hancko,D. Hancko,D,17,188.0,4795,M,807771,EUR,881971200,D,33,33,False,108.0,100.0,5.0,1.0,19.0,20.0,81.0,95.0,2.0,2.0,11.0,,,90.0,131.0,7.4,0.0928291,4,,,7.0,1.0,15.0,0.2707,1.0,,1.0,1.0,,2.0,1.0,2.0,,,,,0.0248,1.0,1.0,,,,,,,,,,,,,,,,
11401922,home,Feyenoord,Marcos López,marcos-lopez,M. López,D,15,176.0,2887,M,883745,EUR,943056000,D,15,15,False,61.0,50.0,2.0,,11.0,13.0,39.0,48.0,2.0,3.0,2.0,,,57.0,76.0,6.7,0.0337867,0,,,,,13.0,,1.0,,1.0,3.0,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,
11401922,home,Feyenoord,Mats Wieffer,mats-wieffer,M. Wieffer,M,27,188.0,2174,M,959628,EUR,942710400,M,20,20,False,109.0,93.0,5.0,3.0,13.0,17.0,81.0,96.0,7.0,15.0,8.0,,,90.0,133.0,8.8,0.255811,3,,,4.0,,20.0,0.1485,2.0,,4.0,4.0,,2.0,1.0,,6.0,5.0,,,0.159,,,,2.0,2.0,1.0,,,,,,,,,,,,
11401922,home,Feyenoord,Quinten Timber,quinten-timber,Q. Timber,M,27,177.0,8611,M,959805,EUR,992736000,M,8,8,False,54.0,44.0,4.0,1.0,4.0,4.0,40.0,50.0,1.0,6.0,2.0,,,90.0,83.0,7.9,0.257777,4,,,,,24.0,0.2513,4.0,,,8.0,,3.0,1.0,1.0,1.0,1.0,7.0,1.0,0.1368,,,6.0,4.0,3.0,,,,1.0,1.0,,,,,,,,
11401922,home,Feyenoord,Yankuba Minteh,minteh-yankuba,Y. Minteh,M,11,180.0,7047,M,1400106,EUR,1090454400,M,19,19,False,30.0,24.0,,,,,24.0,35.0,,3.0,2.0,,,66.0,59.0,6.6,0.204285,0,,,5.0,,26.0,,1.0,,,9.0,,,,,,,4.0,,,,,6.0,6.0,3.0,,,,,,minteh01,1.0,2.0,,,,,
11401922,home,Feyenoord,Antoni Milambo,antoni-milambo,A. Milambo,M,17,179.0,1574,M,1126692,EUR,1112486400,M,27,27,False,23.0,17.0,1.0,,3.0,4.0,15.0,21.0,1.0,3.0,3.0,,,58.0,36.0,7.1,0.222612,1,,,2.0,1.0,8.0,0.0393,3.0,,,1.0,,,,,,,,,,,,1.0,,,1.0,Antoni,Milambo,,2.0,,1.0,,,,,,
11401922,home,Feyenoord,Luka Ivanušec,luka-ivanusec,L. Ivanušec,F,18,175.0,3285,M,822462,EUR,912038400,M,17,17,False,31.0,26.0,,,9.0,9.0,21.0,30.0,,1.0,5.0,,,57.0,47.0,7.1,0.199771,2,,,8.0,,12.0,0.1734,2.0,,,3.0,,1.0,1.0,,1.0,1.0,,,0.2263,,,2.0,1.0,,4.0,,,,,LukaIvanusec,,,,,,,
11401922,home,Feyenoord,Santiago Giménez,santiago-gimenez,S. Giménez,F,7,182.0,32499,M,892141,EUR,987552000,F,29,29,False,15.0,12.0,,,2.0,2.0,10.0,13.0,1.0,4.0,3.0,,,90.0,38.0,7.0,0.438381,6,,,,3.0,9.0,1.3797,3.0,,4.0,8.0,,1.0,2.0,2.0,,,1.0,,0.9945,2.0,,3.0,3.0,2.0,,,,1.0,1.0,sant.gimenez,,,,,,,
11401922,home,Feyenoord,Ramiz Zerrouki,ramiz-zerrouki,R. Zerrouki,M,6,183.0,8083,M,989882,EUR,896140800,M,6,6,True,50.0,47.0,2.0,2.0,5.0,6.0,43.0,45.0,2.0,4.0,4.0,,,33.0,57.0,7.2,0.0653455,1,,,1.0,,3.0,0.0242,,,2.0,3.0,1.0,1.0,,,2.0,2.0,,,,,,,,,1.0,,,,,rramizz_,,,,,,,
11401922,home,Feyenoord,Ayase Ueda,ueda-ayase,A. Ueda,F,9,182.0,7469,M,985823,EUR,904262400,F,9,9,True,7.0,5.0,,,,,5.0,8.0,2.0,3.0,,,,33.0,12.0,7.2,0.115527,2,,,1.0,1.0,3.0,0.1899,1.0,,,,,,1.0,,,,,,0.0157,,,,1.0,1.0,,,,,,bee18,1.0,,,,,,
11401922,home,Feyenoord,Igor Paixão,igor-paixao,I. Paixão,F,14,168.0,12525,M,981815,EUR,962150400,F,14,14,True,19.0,17.0,1.0,,,,18.0,26.0,,3.0,,,,32.0,38.0,7.8,0.0386567,3,,,7.0,,10.0,0.8269,1.0,,1.0,3.0,,1.0,2.0,,,,,1.0,0.3351,,,1.0,3.0,2.0,1.0,,,1.0,1.0,,,,,,,,
11401922,home,Feyenoord,Leo Sauer,sauer-leo,L. Sauer,M,16,184.0,1911,M,1150938,EUR,1134691200,F,25,25,True,19.0,18.0,,,3.0,3.0,16.0,20.0,,1.0,2.0,,,24.0,30.0,7.4,0.518281,0,,1.0,4.0,,6.0,,3.0,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,1.0,Leo Sauer,,,,,1.0,,,,,,
11401922,home,Feyenoord,Javairô Dilrosun,javairo-dilrosun,J. Dilrosun,F,24,175.0,728,M,803028,EUR,898473600,F,11,11,True,11.0,9.0,,,,,10.0,12.0,,1.0,,,,9.0,15.0,7.6,0.203788,1,,1.0,1.0,,3.0,0.0192,4.0,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
11401922,home,Feyenoord,Timon Wellenreuther,timon-wellenreuther,T. Wellenreuther,G,22,186.0,588,M,253875,EUR,817948800,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401922,home,Feyenoord,Kostas Lamprou,kostas-lamprou,K. Lamprou,G,31,176.0,186,M,42876,EUR,685065600,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401922,home,Feyenoord,Thomas Beelen,thomas-beelen,T. Beelen,D,3,190.0,421,M,1127916,EUR,992217600,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401922,home,Feyenoord,Thomas Van den Belt,thomas-van-den-belt,T. V. d. Belt,M,20,181.0,290,M,945233,EUR,992822400,M,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401922,home,Feyenoord,Gjivai Zechiël,gjivai-zechiel,G. Zechiël,M,21,179.0,686,M,1433802,EUR,1086048000,M,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401922,home,Feyenoord,Ondrej Lingr,lingr-ondrej,O. Lingr,M,9,175.0,293,M,794968,EUR,907718400,M,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401922,away,FC Volendam,Mio Backhaus,mio-backhaus,M. Backhaus,G,30,194.0,1073,M,1083390,EUR,1082073600,G,1,1,False,39.0,10.0,38.0,9.0,1.0,1.0,9.0,38.0,,,11.0,1.0,7.0,90.0,53.0,7.2,0.00323964,0,-1.0288,,,,29.0,,,,,,,,,4.0,,,,,,,1.0,,,,,Mio Backhaus,,,,,,,4.0,3.0,1.0,1.0,
11401922,away,FC Volendam,Oskar Buur,oskar-buur,O. Buur,D,2,178.0,84,M,797688,EUR,891302400,D,2,2,False,15.0,7.0,3.0,1.0,5.0,9.0,2.0,7.0,,4.0,7.0,,,90.0,33.0,6.3,0.00697301,0,,,1.0,,13.0,,,,,2.0,2.0,,,1.0,2.0,1.0,2.0,,,,1.0,,,,,,,,2.0,,,,,,,,
11401922,away,FC Volendam,Xavier Mbuyamba,xavier-mbuyamba,X. Mbuyamba,D,3,195.0,632,M,974020,EUR,1009756800,D,31,31,False,9.0,5.0,4.0,1.0,4.0,4.0,1.0,5.0,1.0,2.0,2.0,,,73.0,27.0,7.1,0.00022453,0,,,,,5.0,,,True,2.0,3.0,,,,7.0,1.0,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,1.0
11401922,away,FC Volendam,Josh Flint,josh-flint,J. Flint,D,28,186.0,47,M,966460,EUR,971395200,D,28,28,False,10.0,4.0,4.0,,3.0,4.0,1.0,6.0,3.0,5.0,5.0,,,90.0,39.0,7.1,0.00019361,0,,,,,12.0,,,,2.0,2.0,,,,10.0,2.0,1.0,2.0,,,,4.0,,,,,,,,,,,,,,,,2.0
11401922,away,FC Volendam,Brian Plat,brian-plat,B. Plat,D,4,191.0,60,M,980673,EUR,954892800,D,3,3,False,9.0,4.0,,,3.0,5.0,1.0,4.0,,8.0,4.0,,,90.0,32.0,6.7,9.112e-05,0,,,,,7.0,,,,2.0,7.0,5.0,,,5.0,8.0,6.0,2.0,,,,2.0,,,,,,,,,,,,,,,,1.0
11401922,away,FC Volendam,Benaissa Benamar,benaissa-benamar,B. Benamar,D,5,191.0,226,M,970791,EUR,860457600,M,6,6,False,,,,,,,,,,,,,,17.0,2.0,6.4,,0,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11401922,away,FC Volendam,Damon Mirani,damon-mirani,D. Mirani,D,4,182.0,56,M,318575,EUR,831945600,M,4,4,False,8.0,2.0,2.0,,1.0,5.0,1.0,4.0,3.0,7.0,1.0,,,90.0,30.0,7.0,0.00015038,0,,,1.0,,7.0,,,,3.0,5.0,2.0,,,10.0,4.0,3.0,,,,,3.0,,,,,,,,,,,,,,,,1.0
