match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_sofascoreId,stat_totalContest,stat_wonContest,player_firstName,player_lastName,stat_accurateCross,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,captain,stat_goalAssist,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves
10382098,away,Go Ahead Eagles,Jamal Amofa,jamal-amofa,J. Amofa,D,6,185,110,M,1049653,EUR,911952000,D,25,25,False,12.0,10.0,3.0,1.0,9.0,10.0,1.0,3.0,,,45.0,17.0,6.4,2.0,0,1.0,2.0,,1.0,1.0,4.0,3.0,,,,,,1.0,2.0,,,1.0,1.0,Jamal Amofa,,,1.0,,2.0,,,,,,,,,,
10382098,away,Go Ahead Eagles,Jay Idzes,jay-idzes,J. Idzes,D,21,190,19136,M,933641,EUR,959904000,D,6,6,False,25.0,16.0,7.0,3.0,14.0,19.0,12.0,6.0,,,90.0,41.0,7.0,9.0,0,2.0,6.0,,6.0,2.0,6.0,4.0,,,1.0,,,1.0,,,jayidzes,,,,,,,1.0,,,,,,,,,,,
10382098,away,Go Ahead Eagles,Bas Kuipers,bas-kuipers,B. Kuipers,D,25,180,146,M,339879,EUR,777081600,D,5,5,False,17.0,15.0,1.0,1.0,11.0,12.0,10.0,5.0,,,90.0,37.0,7.2,5.0,0,5.0,6.0,1.0,,1.0,1.0,3.0,,,,,,1.0,,1.0,,2.0,1.0,,,1.0,,1.0,1.0,,,,,,True,,,,
10382098,away,Go Ahead Eagles,Willum Thor Willumsson,willum-thor-willumsson,W. T. Willumsson,M,19,193,297,M,978823,EUR,909100800,M,18,18,False,26.0,18.0,1.0,1.0,7.0,12.0,4.0,9.0,,,90.0,47.0,6.8,15.0,1,11.0,14.0,,5.0,4.0,11.0,5.0,,,1.0,,3.0,,1.0,1.0,,1.0,,,,,2.0,,1.0,2.0,,1.0,1.0,,,,,,
10382098,away,Go Ahead Eagles,Evert Linthorst,evert-linthorst,E. Linthorst,M,8,187,123,M,932555,EUR,952041600,M,8,8,False,25.0,19.0,1.0,,14.0,15.0,6.0,4.0,,,90.0,43.0,6.8,7.0,0,5.0,10.0,,1.0,,4.0,1.0,,,1.0,1.0,1.0,,3.0,,,,,,,,,,2.0,,,,,,,,,,
10382098,away,Go Ahead Eagles,Philippe Rommens,philippe-rommens,P. Rommens,M,88,175,233,M,606190,EUR,872035200,M,10,10,False,34.0,20.0,9.0,3.0,12.0,18.0,6.0,6.0,,,90.0,58.0,7.4,16.0,1,8.0,17.0,1.0,,4.0,3.0,11.0,,1.0,5.0,3.0,,1.0,1.0,,,1.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,
10382098,away,Go Ahead Eagles,Oliver Edvardsen,oliver-valaker-edvardsen,O. Edvardsen,M,17,175,591,M,878599,EUR,921801600,M,23,23,False,11.0,4.0,4.0,1.0,1.0,2.0,2.0,5.0,,,89.0,27.0,6.3,11.0,0,3.0,10.0,1.0,,,4.0,1.0,,,,,,1.0,1.0,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,
10382098,away,Go Ahead Eagles,Bobby Adekanye,bobby-adekanye,B. Adekanye,M,11,170,177,M,825851,EUR,918950400,F,11,11,False,14.0,7.0,,,2.0,6.0,,3.0,,,72.0,26.0,6.5,13.0,1,5.0,8.0,,1.0,,7.0,4.0,,1.0,2.0,1.0,4.0,,3.0,,,4.0,2.0,,,,1.0,,1.0,,,,,1.0,,,,,
10382098,away,Go Ahead Eagles,Isac Lidberg,isac-lidberg,I. Lidberg,F,7,185,1089,M,798175,EUR,905212800,F,9,9,False,16.0,9.0,,,6.0,9.0,,3.0,,,63.0,29.0,6.6,14.0,0,3.0,8.0,1.0,4.0,3.0,6.0,5.0,,,1.0,,5.0,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,
10382098,away,Go Ahead Eagles,Gerrit Nauber,gerrit-nauber,G. Nauber,D,3,185,79,M,133168,EUR,703123200,D,3,3,True,13.0,12.0,5.0,4.0,8.0,8.0,10.0,3.0,,,45.0,29.0,7.3,1.0,0,4.0,5.0,,2.0,1.0,2.0,3.0,,,1.0,,,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,,
10382098,away,Go Ahead Eagles,Finn Stokkers,finn-stokkers,F. Stokkers,F,27,187,69,M,360006,EUR,829785600,F,27,27,True,8.0,2.0,,,,2.0,1.0,4.0,,,27.0,15.0,6.9,9.0,0,3.0,7.0,1.0,1.0,2.0,4.0,2.0,,,,,1.0,,1.0,1.0,,1.0,,,,1.0,,,,1.0,1.0,,,,,1.0,,,
10382098,away,Go Ahead Eagles,Martijn Berden,martijn-berden,M. Berden,F,19,172,24,M,814901,EUR,870134400,F,17,17,True,7.0,5.0,1.0,,4.0,6.0,1.0,3.0,,,18.0,16.0,6.6,5.0,0,1.0,1.0,,1.0,1.0,4.0,2.0,,,1.0,1.0,,,1.0,,,,,Martijn,Berden,,,,1.0,2.0,,,,,,,,,
10382098,away,Go Ahead Eagles,Jose Fontán,jose-fontan,J. Fontán,D,3,182,68,M,964609,EUR,950227200,D,4,4,True,1.0,,1.0,,,,2.0,1.0,,,8.0,4.0,6.8,1.0,0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10382098,away,Go Ahead Eagles,Sven Jansen,sven-jansen,S. Jansen,G,30,192,44,M,1090199,EUR,1098403200,G,16,16,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Sven Jansen,,,,,,,,,,,,,,,
10382098,away,Go Ahead Eagles,Justin Bakker,justin-bakker,J. Bakker,D,5,189,43,M,864153,EUR,888883200,D,26,26,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382098,away,Go Ahead Eagles,Enric Llansana,enric-llansana,E. Llansana,M,24,183,329,M,916951,EUR,987033600,M,21,21,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382098,away,Go Ahead Eagles,Tesfaldet Tekie,tesfaldet-tekie,T. Tekie,M,5,175,113,M,793754,EUR,865382400,M,15,15,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382098,away,Go Ahead Eagles,Federico Mattiello,federico-mattiello,F. Mattiello,M,,182,46,,227866,EUR,805680000,D,33,33,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382098,away,Go Ahead Eagles,Rashaan Fernandes,rashaan-fernandes,R. Fernandes,M,7,170,40,M,803024,EUR,901670400,F,7,7,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382098,away,Go Ahead Eagles,Sylla Sow,sylla-sow,S. Sow,F,88,182,143,M,845995,EUR,839462400,F,19,19,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
