match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,stat_outfielderBlock,stat_errorLeadToAShot,captain,stat_totalCross,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_expectedGoals,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_errorLeadToAGoal,player_sofascoreId,stat_hitWoodwork,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_totalOffside
15121158,home,Atlético Mineiro,Everson,everson,Everson,G,22,193,2202,M,870748,EUR,648604800,G,22,22,False,22.0,21.0,8.0,7.0,0.0,18.0,18.0,3.0,4.0,8.0,2.0,2.0,90.0,26.0,6.6,1.0,0.00097271,54.473761833678,9.0,45.344706721353,0.0,0,-0.7669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15121158,home,Atlético Mineiro,Ruan,ruan,Ruan,D,4,187,1236,M,914487,EUR,928713600,D,16,16,False,51.0,46.0,1.0,,0.0,26.0,29.0,20.0,22.0,3.0,,,90.0,68.0,6.6,7.0,0.0206074,232.78783894582,21.0,126.12355906777,3.0,0,,1.0,4.0,6.0,9.0,2.0,2.0,1.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,27.947714489297,80.301195552426,1.0,,,,,,,,,,,,,,,,,,,,
15121158,home,Atlético Mineiro,Vitor Hugo,vitor-hugo,V. Hugo,D,14,187,899,M,794838,EUR,674697600,D,14,14,False,39.0,33.0,1.0,1.0,0.0,17.0,20.0,16.0,19.0,3.0,,,90.0,49.0,6.4,7.0,0.0105623,123.06255924161,14.0,42.475721937025,0.0,0,,5.0,4.0,5.0,4.0,,,,6.0,,,,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
15121158,home,Atlético Mineiro,Junior Alonso,junior-alonso,J. Alonso,D,6,185,1792,M,333275,EUR,729216000,D,6,6,False,14.0,12.0,1.0,,0.0,9.0,10.0,3.0,4.0,2.0,,,33.0,18.0,6.2,3.0,0.00154231,8.6979240732726,2.0,8.0082688689914,0.0,0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,True,1.0,,,,,,,,,,,,,,,,
15121158,home,Atlético Mineiro,Renzo Saravia,renzo-saravia,R. Saravia,D,26,178,1136,M,315916,EUR,740188800,M,26,26,False,40.0,36.0,1.0,,0.0,15.0,17.0,21.0,23.0,7.0,,,64.0,61.0,6.7,9.0,0.00916686,311.61333310298,28.0,182.29063468522,5.0,1,,,,7.0,7.0,2.0,3.0,2.0,,1.0,3.0,2.0,3.0,2.0,4.0,27.169623903367,130.64472491098,,,,,1.0,,,1.0,0.0162,,,,,,,,,,,,
15121158,home,Atlético Mineiro,Igor Gomes,igor-gomes,I. Gomes,M,17,182,1159,M,913598,EUR,921628800,M,17,17,False,45.0,38.0,6.0,2.0,0.0,9.0,9.0,29.0,36.0,5.0,,,90.0,58.0,6.6,12.0,0.0394472,232.57000870341,26.0,122.52665375879,2.0,2,,,,6.0,3.0,2.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,14.974176920197,30.34622190589,,,,,2.0,,,1.0,0.0685,1.0,2.0,1.0,0.1549,,,,,,,,
15121158,home,Atlético Mineiro,Alan Franco,alan-franco,A. Franco,M,21,174,3281,M,822729,EUR,903657600,M,21,21,False,38.0,32.0,1.0,1.0,0.0,10.0,12.0,22.0,26.0,4.0,,,90.0,46.0,6.8,6.0,0.032045,113.99059282007,11.0,38.02895253146,1.0,1,,1.0,2.0,5.0,3.0,1.0,,,1.0,2.0,1.0,1.0,,,3.0,16.984889373687,20.816455413927,2.0,,,,,,,,0.0148,,,,,1.0,1.0,,,,,,
15121158,home,Atlético Mineiro,Guilherme Arana,guilherme-arana,G. Arana,D,13,176,4933,M,1127439,EUR,860976000,M,13,13,False,56.0,51.0,2.0,1.0,0.0,14.0,15.0,37.0,41.0,7.0,,,90.0,71.0,6.9,6.0,0.0521531,230.91247841145,27.0,119.36167224283,3.0,5,,2.0,1.0,2.0,4.0,,,,2.0,,1.0,1.0,,2.0,1.0,25.405027062193,65.343853016628,1.0,,1.0,,1.0,,,1.0,0.2292,,,1.0,0.1956,3.0,1.0,guiarana,,,,,
15121158,home,Atlético Mineiro,Gustavo Scarpa,gustavo-scarpa,G. Scarpa,M,10,177,5525,M,559036,EUR,757728000,F,10,10,False,56.0,50.0,7.0,6.0,0.0,14.0,16.0,36.0,40.0,2.0,,,88.0,80.0,8.2,14.0,0.447503,230.98933651781,27.0,94.559666681436,2.0,6,,1.0,,4.0,3.0,,,,,1.0,1.0,,,2.0,1.0,16.898318508971,29.739686501073,7.0,,,,9.0,,,1.0,0.1123,4.0,2.0,2.0,0.0477,3.0,,gustavoscarpa10,1.0,,,,
15121158,home,Atlético Mineiro,Dudu,dudu,Dudu,F,92,167,5188,M,147464,EUR,694742400,F,92,92,False,20.0,14.0,2.0,1.0,0.0,1.0,1.0,13.0,19.0,2.0,,,90.0,44.0,7.9,12.0,0.130437,258.94089776292,24.0,181.27944410237,8.0,4,,2.0,1.0,4.0,9.0,,6.0,4.0,,,,,3.0,4.0,,16.52672178861,138.59756808971,4.0,,,,3.0,,,1.0,0.2165,2.0,,1.0,0.2393,2.0,,7_dudu,,1.0,,,
15121158,home,Atlético Mineiro,Rony,rony,Rony,F,11,167,5631,M,835260,EUR,800150400,F,33,33,False,13.0,12.0,,,0.0,6.0,6.0,6.0,7.0,2.0,,,90.0,28.0,6.1,5.0,0.0133333,8.1553176994764,2.0,-6.6323055752043,0.0,8,,,3.0,4.0,5.0,,2.0,,,,1.0,1.0,2.0,1.0,3.0,,,1.0,,,,,,,2.0,1.027,,,3.0,1.2919,3.0,,Rony,1.0,,3.0,,
15121158,home,Atlético Mineiro,Bernard,bernard,Bernard,M,11,164,2389,M,241488,EUR,715910400,M,11,11,True,41.0,37.0,1.0,1.0,0.0,10.0,10.0,27.0,31.0,2.0,,,57.0,49.0,6.6,8.0,0.0614185,129.95415731826,15.0,69.879169239827,0.0,2,,1.0,,4.0,1.0,1.0,1.0,,,,1.0,,2.0,,1.0,,,3.0,,,,1.0,,,1.0,0.1607,,,,,1.0,,,1.0,,1.0,,
15121158,home,Atlético Mineiro,Hulk,hulk,Hulk,F,7,180,24458,M,34705,EUR,522633600,F,7,7,True,6.0,5.0,,,0.0,,,5.0,6.0,1.0,,,26.0,17.0,7.1,3.0,0.00573799,44.435489575535,6.0,24.571607988375,1.0,4,,2.0,,3.0,4.0,,2.0,2.0,,,2.0,2.0,1.0,,,10.689511937076,18.428428066441,,1.0,,,,,,2.0,0.0627,,1.0,1.0,0.0186,1.0,,Hulk,,,,,
