match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_errorLeadToAGoal,stat_wasFouled,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_unsuccessfulTouch,stat_outfielderBlock,stat_interceptionWon,stat_shotOffTarget,stat_lastManTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,captain,stat_challengeLost,stat_fouls,player_firstName,player_lastName,player_sofascoreId,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_penaltyMiss,stat_wonContest,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_penaltyConceded
12501555,home,Torino,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6222,M,356160,EUR,856396800,G,32,32,False,32.0,22.0,16.0,7.0,0.0,19.0,20.0,3.0,12.0,2.0,11.0,1.0,1.0,1.0,2.0,90.0,46.0,6.3,10.0,0.00904944,0,-0.3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501555,home,Torino,Sebastian Walukiewicz,sebastian-walukiewicz,S. Walukiewicz,D,6,188,2252,M,886243,EUR,954892800,D,4,4,False,28.0,24.0,2.0,,0.0,9.0,11.0,15.0,18.0,4.0,3.0,1.0,,2.0,,45.0,42.0,6.5,8.0,0.00727552,0,,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501555,home,Torino,Guillermo Maripán,guillermo-maripan,G. Maripán,D,13,193,2139,M,339909,EUR,768182400,D,13,13,False,72.0,65.0,9.0,6.0,0.0,37.0,39.0,28.0,33.0,2.0,3.0,,,,,90.0,85.0,7.5,7.0,0.0131687,0,,,1.0,2.0,1.0,,,7.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
12501555,home,Torino,Saúl Coco,saul-coco,S. Coco,D,23,188,1248,M,1089453,EUR,918518400,D,23,23,False,70.0,64.0,5.0,4.0,0.0,46.0,50.0,18.0,20.0,6.0,2.0,2.0,,,,90.0,89.0,7.8,6.0,0.00414398,1,,,3.0,4.0,3.0,,,13.0,,3.0,,1.0,1.0,1.0,0.0347,1.0,,,,,,,,,,,,,,,,,,,,
12501555,home,Torino,Cristiano Biraghi,cristiano-biraghi,C. Biraghi,D,34,184,1338,M,122848,EUR,715305600,D,34,34,False,63.0,54.0,5.0,2.0,0.0,26.0,27.0,28.0,43.0,7.0,4.0,2.0,,4.0,,90.0,91.0,7.1,18.0,0.0236017,1,,7.0,,2.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,0.0082,,,,,,,,,,,,,,,,,,,,,
12501555,home,Torino,Samuele Ricci,samuele-ricci,S. Ricci,M,4,182,4118,M,930189,EUR,998352000,M,28,28,False,42.0,38.0,5.0,4.0,0.0,9.0,10.0,29.0,34.0,4.0,3.0,,,4.0,,86.0,54.0,6.5,7.0,0.0228146,0,,2.0,1.0,1.0,5.0,,1.0,1.0,,,,,,,,,True,1.0,2.0,,,,,,,,,,,,,,,,,
12501555,home,Torino,Cesare Casadei,cesare-casadei,C. Casadei,M,22,192,6575,M,1016788,EUR,1042156800,M,22,22,False,28.0,24.0,2.0,2.0,0.0,12.0,14.0,12.0,14.0,5.0,3.0,,,1.0,,70.0,31.0,6.7,5.0,0.00716592,0,,,4.0,4.0,4.0,,,,1.0,,,,,,,1.0,,,,,,cesarecasadei,,,,,,,,,,,,,,
12501555,home,Torino,Gvidas Gineitis,gineitis-gvidas,G. Gineitis,M,66,191,1446,M,1030829,EUR,1081987200,M,66,66,False,21.0,15.0,2.0,1.0,0.0,7.0,7.0,8.0,15.0,1.0,1.0,,,1.0,,63.0,30.0,6.6,11.0,0.00521249,0,,1.0,2.0,,4.0,,,1.0,4.0,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,
12501555,home,Torino,Nikola Vlašić,nikola-vlasic,N. Vlašić,M,10,178,5477,M,357596,EUR,875923200,M,10,10,False,34.0,23.0,1.0,,1.0,10.0,13.0,13.0,21.0,6.0,2.0,,,2.0,,88.0,49.0,6.5,18.0,0.0329744,0,,,1.0,4.0,9.0,3.0,3.0,,1.0,,1.0,,,,,1.0,,1.0,1.0,,,niksivlasic_,,,,,,,,,,,,,,
12501555,home,Torino,Eljif Elmas,eljif-elmas,E. Elmas,M,20,182,3699,M,838232,EUR,938131200,M,11,11,False,30.0,21.0,2.0,1.0,0.0,6.0,6.0,16.0,26.0,1.0,1.0,,,1.0,,90.0,47.0,7.3,14.0,0.0625706,3,,2.0,,,3.0,,3.0,1.0,1.0,,,,,,0.1958,1.0,,,,,,,1.0,2.0,1.0,1.0,1.0141,,,,,,,,,
