match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalOffside,captain,player_firstName,player_lastName,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_goals,stat_penaltyConceded,stat_errorLeadToAGoal
13472904,home,Vitória,Lucas Arcanjo,lucas-arcanjo,L. Arcanjo,G,1,190.0,811,M,982558,EUR,902534400,G,1,1,False,21.0,19.0,4.0,2.0,0.0,18.0,18.0,1.0,3.0,2.0,6.0,1.0,1.0,2.0,1.0,90.0,27.0,6.8,2.0,0.00035498,0,0.0126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472904,home,Vitória,Lucas Braga,lucas-braga,L. Braga,M,22,184.0,437,M,934801,EUR,847584000,D,22,22,False,39.0,36.0,6.0,4.0,0.0,13.0,13.0,23.0,26.0,1.0,2.0,,,,,90.0,60.0,6.9,5.0,0.0324912,0,,2.0,1.0,1.0,1.0,3.0,7.0,5.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
13472904,home,Vitória,Neris,neris,Neris,D,77,190.0,332,M,840247,EUR,708739200,D,77,77,False,38.0,33.0,6.0,4.0,0.0,18.0,20.0,15.0,18.0,4.0,,,,,,66.0,45.0,6.2,6.0,0.0154231,0,,,,1.0,1.0,2.0,2.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
13472904,home,Vitória,Lucas Halter,lucas-halter,L. Halter,D,5,187.0,777,M,905450,EUR,957225600,D,5,5,False,52.0,50.0,3.0,1.0,0.0,27.0,27.0,23.0,25.0,4.0,4.0,,,,,90.0,62.0,6.6,2.0,0.0106114,0,,,,2.0,,4.0,3.0,2.0,2.0,1.0,2.0,,,,True,,,,,,,,,,,,,,,,,,
13472904,home,Vitória,Ramon,ramon,Ramon,D,13,176.0,862,M,980761,EUR,984441600,D,13,13,False,52.0,45.0,5.0,2.0,0.0,18.0,20.0,27.0,32.0,5.0,11.0,,,,,90.0,78.0,6.7,14.0,0.0525846,2,,1.0,,1.0,1.0,5.0,2.0,,,1.0,,1.0,2.0,,,,,1.0,3.0,1.0,1.0,0.0344,1.0,,,,,,,,,,
13472904,home,Vitória,Ricardo Ryller,ricardo-ryller,R. Ryller,M,28,176.0,231,M,870943,EUR,762307200,M,28,28,False,27.0,22.0,4.0,1.0,0.0,8.0,8.0,14.0,19.0,1.0,2.0,,,,,84.0,39.0,6.8,7.0,0.00895208,3,,1.0,,3.0,2.0,3.0,3.0,,,1.0,,1.0,1.0,1.0,,,,,,2.0,,0.9223,,1.0,1.0,2.0,0.3884,,,,,,
13472904,home,Vitória,Pepê,pepe,Pepê,M,6,183.0,730,M,946945,EUR,884044800,M,6,6,False,45.0,39.0,6.0,3.0,0.0,10.0,11.0,29.0,34.0,3.0,3.0,,,,,90.0,62.0,7.4,9.0,0.0237995,1,,,,,2.0,4.0,6.0,3.0,3.0,1.0,3.0,5.0,2.0,,,,,,,,1.0,0.0193,1.0,,,,,1.0,,,,,
13472904,home,Vitória,Erick,erick,Erick,F,33,173.0,1390,M,895650,EUR,881712000,M,33,33,False,24.0,18.0,3.0,1.0,0.0,4.0,5.0,14.0,19.0,,2.0,,,,,72.0,40.0,7.6,10.0,0.24815,4,,4.0,2.0,,,1.0,3.0,,,2.0,,2.0,,,,,,,1.0,2.0,2.0,0.0763,4.0,,,,,1.0,1.0,,,,
13472904,home,Vitória,Aitor Cantalapiedra,aitor-cantalapiedra,A. Cantalapiedra,F,17,178.0,882,M,823831,EUR,823910400,M,17,17,False,20.0,16.0,,,1.0,1.0,1.0,15.0,19.0,,,,,,,72.0,34.0,8.0,9.0,0.676654,3,,6.0,2.0,,1.0,,3.0,,,2.0,,,1.0,,,,,,,,2.0,0.3987,5.0,,1.0,1.0,0.3491,,,1.0,,,
13472904,home,Vitória,Osvaldo,osvaldo,Osvaldo,M,11,170.0,559,M,90468,EUR,545097600,M,11,11,False,22.0,21.0,3.0,2.0,0.0,7.0,8.0,14.0,14.0,,2.0,,,,,67.0,31.0,7.2,6.0,0.374965,1,,1.0,,,,1.0,1.0,,,,,1.0,3.0,,,,,,2.0,1.0,,0.0098,1.0,,,,,,1.0,1.0,,,
