match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_penaltyConceded,stat_fouls,stat_challengeLost,stat_totalContest,stat_wonContest,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_wasFouled,stat_bigChanceCreated,stat_keyPass,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,player_firstName,player_lastName,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_penaltyWon
11407416,home,Bologna,Łukasz Skorupski,lukasz-skorupski,Ł. Skorupski,G,1,187.0,4421,M,lukaszskorupski28,44906,EUR,673401600,G,28,28,False,31.0,20.0,10.0,1.0,20.0,23.0,8.0,6.0,2.0,1.0,4.0,90.0,39.0,7.1,11.0,9.423e-05,0,0.3765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407416,home,Bologna,Lorenzo De Silvestri,lorenzo-de-silvestri,L. De Silvestri,D,29,185.0,372,M,,14718,EUR,580348800,D,29,29,False,38.0,32.0,1.0,,21.0,23.0,15.0,2.0,,,,84.0,52.0,7.5,6.0,0.00531782,2,,True,11.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0518,0.0136,,,,,,,,,,,,,,,,,,,,,,,,
11407416,home,Bologna,Sam Beukema,sam-beukema,S. Beukema,D,31,188.0,2235,M,,898815,EUR,911260800,D,31,31,False,57.0,46.0,10.0,2.0,36.0,40.0,17.0,3.0,,,,90.0,63.0,6.3,11.0,0.0061841,0,,,10.0,,,1.0,1.0,,,,2.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11407416,home,Bologna,Riccardo Calafiori,riccardo-calafiori,R. Calafiori,D,33,188.0,24414,M,richycala,957602,EUR,1021766400,D,33,33,False,39.0,37.0,,,28.0,30.0,9.0,4.0,,,,90.0,50.0,6.6,3.0,0.00651092,0,,,9.0,,3.0,4.0,5.0,,,,4.0,1.0,1.0,1.0,,,,,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11407416,home,Bologna,Charalampos Lykogiannis,charalampos-lykogiannis,C. Lykogiannīs,D,22,188.0,706,M,,98212,EUR,751248000,D,22,22,False,31.0,27.0,2.0,1.0,13.0,14.0,23.0,2.0,,,,74.0,53.0,6.2,16.0,0.0395656,0,,,15.0,,,6.0,3.0,,,,2.0,,3.0,1.0,,,,,,1.0,2.0,,,,6.0,1.0,3.0,,,,,,,,,,,,,
11407416,home,Bologna,Remo Freuler,remo-freuler,R. Freuler,M,8,181.0,1928,M,,115516,EUR,703296000,M,8,8,False,42.0,40.0,1.0,1.0,21.0,23.0,19.0,4.0,,,,84.0,52.0,7.0,3.0,0.0177026,1,,,19.0,,,3.0,4.0,,1.0,,,,2.0,1.0,0.0543,0.0299,,,2.0,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,
11407416,home,Bologna,Michel Aebischer,michel-aebischer,M. Aebischer,M,20,182.0,1236,M,,850891,EUR,852508800,M,20,20,False,77.0,67.0,8.0,7.0,38.0,45.0,32.0,10.0,,,,90.0,88.0,7.6,12.0,0.0547359,0,,,29.0,2.0,,4.0,6.0,,,,1.0,1.0,5.0,3.0,,,,,1.0,,,,,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,
11407416,home,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183.0,5740,M,,793645,EUR,854064000,M,7,7,False,23.0,15.0,2.0,,9.0,13.0,14.0,1.0,,,,74.0,43.0,6.5,16.0,0.0617402,2,,,7.0,,1.0,3.0,5.0,1.0,1.0,,1.0,,,,0.1155,0.1084,,,,,5.0,2.0,,2.0,4.0,1.0,,2.0,,1.0,1.0,,,,,,,,,
11407416,home,Bologna,Lewis Ferguson,lewis-ferguson,L. Ferguson,M,19,181.0,1972,M,,907152,EUR,935452800,M,19,19,False,52.0,44.0,2.0,,23.0,27.0,26.0,4.0,,,,90.0,62.0,7.3,11.0,0.0563481,1,,,21.0,1.0,1.0,4.0,2.0,,1.0,1.0,,,,,0.9265,0.9921,,,1.0,,1.0,,,,1.0,,1.0,2.0,,2.0,,,,,,,,,,
11407416,home,Bologna,Alexis Saelemaekers,alexis-saelemaekers,A. Saelemaekers,M,56,180.0,7592,M,AS56,901891,EUR,930441600,M,56,56,False,39.0,33.0,2.0,2.0,16.0,18.0,23.0,6.0,,,,83.0,65.0,6.8,17.0,0.0201063,2,,,17.0,,,8.0,6.0,2.0,,,,2.0,2.0,1.0,0.097,,,,2.0,2.0,5.0,1.0,,4.0,2.0,,,3.0,,,,,,,,,,,,
