match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_challengeLost,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_shotOffTarget,player_sofascoreId,stat_hitWoodwork,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed
10411680,home,Sampdoria,Emil Audero,emil-audero,E. Audero,G,1,190,10668,M,318603,EUR,853545600,G,1,1,False,True,38.0,24.0,25.0,11.0,21.0,22.0,3.0,16.0,3.0,10.0,1.0,4.0,5.0,2.0,90.0,50.0,8.2,14.0,0.0,0.0,0.00045753,0,0.9935,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411680,home,Sampdoria,Jeison Murillo,jeison-murillo,J. Murillo,D,24,182,828,M,158599,EUR,706924800,D,21,21,False,,36.0,27.0,7.0,2.0,17.0,21.0,10.0,15.0,4.0,4.0,,,,,90.0,53.0,7.4,13.0,0.0,0.0,0.00332188,0,,,,2.0,4.0,4.0,2.0,1.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
10411680,home,Sampdoria,Bram Nuytinck,bram-nuytinck,B. Nuytinck,D,17,190,135,M,70930,EUR,641779200,D,17,17,False,,24.0,20.0,4.0,,18.0,18.0,2.0,6.0,9.0,4.0,,,,,90.0,45.0,7.6,4.0,0.0,0.0,0.00028829,0,,,,2.0,4.0,5.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10411680,home,Sampdoria,Bruno Amione,bruno-amione,B. Amione,D,2,189,503,M,990050,EUR,1010016000,D,2,2,False,,37.0,28.0,6.0,1.0,18.0,21.0,10.0,16.0,3.0,9.0,,,,,90.0,44.0,6.6,11.0,0.0,0.0,0.0062459,0,,,,2.0,3.0,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,
10411680,home,Sampdoria,Alessandro Zanoli,zanoli-alessandro,A. Zanoli,M,59,186,923,M,922928,EUR,970531200,M,59,59,False,,23.0,16.0,1.0,,5.0,6.0,13.0,20.0,1.0,1.0,,,,,85.0,34.0,6.6,13.0,0.0,0.0,0.104269,0,,,,2.0,4.0,2.0,,,,,,,,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,
10411680,home,Sampdoria,Michaël Cuisance,michael-cuisance,M. Cuisance,M,10,181,892,M,826208,EUR,934761600,M,80,80,False,,19.0,14.0,1.0,1.0,5.0,7.0,9.0,14.0,,4.0,,,,,59.0,28.0,6.4,11.0,0.0457,0.0575,0.0147106,1,,,,,6.0,2.0,,,,,,2.0,2.0,2.0,2.0,,,1.0,3.0,2.0,,1.0,,,,,,,
10411680,home,Sampdoria,Harry Winks,harry-winks,H. Winks,M,8,178,1220,M,545780,EUR,823219200,M,20,20,False,,48.0,40.0,2.0,1.0,20.0,26.0,21.0,25.0,1.0,5.0,,,,,90.0,62.0,6.9,12.0,0.0714,0.0,0.28787,1,,,,1.0,4.0,1.0,1.0,3.0,,,,2.0,,1.0,3.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,,
10411680,home,Sampdoria,Tommaso Augello,tommaso-augello,T. Augello,M,3,181,354,M,596736,EUR,778204800,M,3,3,False,,50.0,35.0,10.0,7.0,22.0,30.0,14.0,23.0,3.0,4.0,,,,,90.0,66.0,7.1,20.0,0.0,0.0,0.0612294,0,,,,,,2.0,1.0,,,,,,,,3.0,1.0,2.0,,,,2.0,,,,,,,,
10411680,home,Sampdoria,Filip Đuričić,filip-duricic,F. Đuričić,M,31,181,1068,M,69367,EUR,696729600,F,7,7,False,,27.0,22.0,2.0,1.0,8.0,8.0,14.0,20.0,,5.0,,,,,72.0,39.0,6.6,11.0,0.0,0.0,0.012387,0,,,,,6.0,5.0,,,1.0,,2.0,1.0,3.0,3.0,1.0,,,1.0,3.0,2.0,,,,,,,,,
10411680,home,Sampdoria,Manolo Gabbiadini,manolo-gabbiadini,M. Gabbiadini,F,11,186,447,M,53816,EUR,691113600,F,23,23,False,,16.0,10.0,,,3.0,6.0,7.0,10.0,2.0,2.0,,,,,72.0,25.0,6.7,8.0,0.2749,0.0,0.0307434,2,,,,5.0,7.0,2.0,,,,,1.0,,,,,,1.0,1.0,1.0,,1.0,,,2.0,,,,,
